,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Anthony's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,178","May 19, 1942","Mar 28, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,May 2020,"May 04, 2020","May 01, 2020",,Paperback,view,/book/show/49552.The_Stranger
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goodbye to Berlin,"Isherwood, Christopher",0586047956,9780586047958,0586047956,208        pp,3.93,"16,236",1939,1977,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 29, 2020",,Mass Market Paperback,view,/book/show/760702.Goodbye_to_Berlin
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bird by Bird: Some Instructions on Writing and Life,"Lamott, Anne*",,,B000SEGI8Q,258        pp,4.24,"101,445","May 05, 1994","Dec 18, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Apr 26, 2020","Apr 28, 2020","Apr 26, 2020",,Kindle Edition,view,/book/show/8117684-bird-by-bird
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,De Profundis,"Wilde, Oscar",0679783210,9780679783213,0679783210,160        pp,4.22,"20,742","May 26, 1897","Sep 12, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,2,"May 13, 2020not set","May 16, 2020not set","Apr 26, 2020",,Paperback,view,/book/show/12245801-de-profundis
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dispatches,"Herr, Michael",,,B00640Z0RI,274        pp,4.22,"19,880",1977,"Nov 30, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 16, 2020","May 22, 2020","Apr 25, 2020",,Kindle Edition,view,/book/show/18886685-dispatches
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bloodlands: Europe Between Hitler and Stalin,"Snyder, Timothy*",0465002390,9780465002399,0465002390,524        pp,4.38,"16,478",Aug 2010,"Oct 12, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2020",,Hardcover,view,/book/show/6572270-bloodlands
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Artist's Way: A Spiritual Path to Higher Creativity,"Cameron, Julia",1585421464,9781585421466,1585421464,237        pp,3.95,"111,318","Mar 04, 2002","Mar 04, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2020",,Paperback,view,/book/show/615570.The_Artist_s_Way
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Memories of My Melancholy Whores,"García Márquez, Gabriel",,,,115        pp,3.59,"87,194","Oct 19, 2004",Nov 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 23, 2020",,Mass Market Paperback,view,/book/show/760.Memories_of_My_Melancholy_Whores
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To the Lighthouse,"Woolf, Virginia",,,140679239X,209        pp,3.80,"183,324","May 05, 1927","Dec 27, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Apr 23, 2020","Apr 24, 2020","Apr 23, 2020",,Paperback,view,/book/show/59716.To_the_Lighthouse
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Winesburg, Ohio","Anderson, Sherwood",0099589087,9780099589082,0099589087,235        pp,3.84,"34,721","May 08, 1919","Jul 04, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Nov 24, 2020","Dec 05, 2020","Apr 22, 2020",,Paperback,view,/book/show/17999202-winesburg-ohio
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steppenwolf,"Hesse, Hermann",,,B0076STBGS,250        pp,4.13,"185,483",1927,"Apr 05, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really do not know what to make of this book, I think this book isn't something that you can understand just by reading once. I might give it anotheI really do not know what to make of this book, I think this book isn't something that you can understand just by reading once. I might give it another try sometimes this year....more",Notes are private!,0,10,1,"Jan 02, 2021",Feb 2021,"Apr 22, 2020",,Kindle Edition,view (with text),/book/show/19198262-steppenwolf
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Remains of the Day,"Ishiguro, Kazuo*",,,,258        pp,4.14,"303,572","May 01, 1989",2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have no words to describe what this book has transmitted to me. It has left me with a feeling of sadness for what could have been and was not, for wI have no words to describe what this book has transmitted to me. It has left me with a feeling of sadness for what could have been and was not, for what we could be and decide not to be, for what we should say and be silent about, for the life we could have had and with the that we finally resign ourselves to living.The story is mostly based on escaping past memories, presented in a very engaging prose that it has a sort of direct effect on the reader's thoughts and it sits with you long after you finish it. Ishiguro's writing is extraordinary....more",Notes are private!,0,11,1,"Apr 19, 2020","Apr 21, 2020","Apr 19, 2020",,Paperback,view (with text),/book/show/28921.The_Remains_of_the_Day
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Unabridged Journals of Sylvia Plath,"Plath, Sylvia",0385720254,9780385720250,0385720254,732        pp,4.25,"22,779","Apr 01, 2000","Oct 17, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 18, 2020",,Paperback,view,/book/show/11623.The_Unabridged_Journals_of_Sylvia_Plath
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paradise Lost,"Milton, John",0393924289,9780393924282,0393924289,590        pp,3.84,"165,912",1667,"Dec 15, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Sep 08, 2020","Sep 19, 2020","Apr 12, 2020",,Paperback,view,/book/show/16005.Paradise_Lost
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hour of the Star,"Lispector, Clarice",,,B007I9QJM4,97        pp,4.09,"34,669","Oct 26, 1977","Oct 24, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Apr 14, 2020","Apr 14, 2020","Apr 12, 2020",,Kindle Edition,view,/book/show/18915398-the-hour-of-the-star
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Painted Bird,"Kosiński, Jerzy",080213422X,9780802134226,080213422X,234        pp,3.91,"26,405",1965,"Aug 09, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2020",,Paperback,view,/book/show/18452.The_Painted_Bird
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,NOS4A2,"Hill, Joe*",0062200577,9780062200570,0062200577,692        pp,4.08,"128,922","Apr 30, 2013","Apr 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2020",,Hardcover,view,/book/show/15729539-nos4a2
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Waiting for Godot,"Beckett, Samuel",,,B008UX3QU0,132        pp,3.84,"201,601","Apr 01, 1952","Apr 12, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 15, 2020","Apr 16, 2020","Apr 11, 2020",,Kindle Edition,view,/book/show/18882173-waiting-for-godot
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Thousand Cranes,"Kawabata, Yasunari",0679762655,9780679762652,0679762655,147        pp,3.71,"13,221","Feb 10, 1952",1996,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2020",,Paperback,view,/book/show/14027.Thousand_Cranes
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"So Long, See You Tomorrow","Maxwell, William",,9781860464188,1860464181,135        pp,3.91,"12,280",1980,1998,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2020",,Paperback,view,/book/show/14276.So_Long_See_You_Tomorrow
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Snow Country,"Kawabata, Yasunari",,,B00B0LP3U0,194        pp,3.59,"33,172",1948,"Feb 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 07, 2021","Feb 09, 2021","Apr 10, 2020",,Kindle Edition,view,/book/show/19194997-snow-country
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Single Man,"Isherwood, Christopher",,,B006WAIUMW,162        pp,4.07,"33,321",1964,"Feb 29, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A phenomenal and masterful exploration of grief and queer love.I think this is, in many ways an incredible book. The writing is stunning, and there isA phenomenal and masterful exploration of grief and queer love.I think this is, in many ways an incredible book. The writing is stunning, and there is so much about the nasty little things that make us human. George's homosexuality is something that defines this book and the character himself but the fact that there isn't any eroticism associated within the pages was very refreshing to me. His love and grief with the loss of Jim is very human and homosexuality is merely a descriptor within the context.There are some few things about this novel that I found somehow uncomfortable - the sexism towards women, the obsession with youth and race etc but I'm able to put those gripes aside due to the historical context -1964. This book was sad, funny, and portrayed the truth of human emotions in such a realistic way that I am definitely going to check out more of Isherwood's work....more",Notes are private!,0,15,1,"Apr 28, 2020","May 05, 2020","Apr 10, 2020",,Kindle Edition,view (with text),/book/show/19032108-a-single-man
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The End of the Affair,"Greene, Graham",,,,160        pp,3.90,"64,522",1951,"Oct 07, 2004",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I found this book tedious it just didn't connect much with meI found this book tedious it just didn't connect much with me...more,Notes are private!,0,6,1,"Dec 12, 2021","Dec 16, 2021","Apr 10, 2020",,Paperback,view (with text),/book/show/29641.The_End_of_the_Affair
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Consider This: Moments in My Writing Life After Which Everything Was Different,"Palahniuk, Chuck*",1538717964,9781538717967,B07SHSG173,288        pp,4.39,"4,918","Jan 07, 2020","Jan 07, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 26, 2020","Jan 24, 2021","Apr 10, 2020",,Kindle Edition,view,/book/show/49648999-consider-this
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sorrows of Young Werther,"Goethe, Johann Wolfgang von",0812969901,9780812969900,0812969901,149        pp,3.69,"131,257",1774,"Feb 08, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 31, 2023","Apr 03, 2023","Apr 07, 2020",,Paperback,view,/book/show/16640.The_Sorrows_of_Young_Werther
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Giver        (The Giver, #1)","Lowry, Lois*",0385732554,9780385732550,0385732554,208        pp,4.12,"2,478,184","Apr 26, 1993","Jan 24, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2020",,Paperback,view,/book/show/3636.The_Giver
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shakespeare's Sonnets,"Shakespeare, William",1903436575,9781903436578,1903436575,488        pp,4.25,"104,767",1609,"Aug 21, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2022","Nov 03, 2022","Apr 07, 2020",,Paperback,view,/book/show/42038.Shakespeare_s_Sonnets
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Naked Lunch,"Burroughs, William S.",0802140181,9780802140180,0802140181,289        pp,3.46,"91,233",Jul 1959,"Jan 26, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2020",,Paperback,view,/book/show/7437.Naked_Lunch
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sound and the Fury,"Faulkner, William",,,,366        pp,3.85,"182,050","Oct 07, 1929",Oct 1990,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2020",,Paperback,view,/book/show/10975.The_Sound_and_the_Fury
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Influenza: The Story of the Deadliest Pandemic in History,"Barry, John M.",0143036491,9780143036494,0143036491,546        pp,3.98,"40,330","Feb 09, 2004","Oct 04, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 02, 2020",,Paperback,view,/book/show/29036.The_Great_Influenza
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lord of the Flies,"Golding, William",1573226122,9781573226127,1573226122,272        pp,3.69,"2,903,962","Sep 17, 1954","Aug 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Human nature. Marvelous thing.,Notes are private!,0,11,1,"Feb 20, 2021",Mar 2021,"Mar 30, 2020",,Paperback,view (with text),/book/show/959742.Lord_of_the_Flies
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Olive, Again        (Olive Kitteridge, #2)","Strout, Elizabeth*",0812996542,9780812996548,0812996542,289        pp,4.11,"97,078","Oct 15, 2019","Oct 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 29, 2020",,Hardcover,view,/book/show/43984883-olive-again
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Noise,"DeLillo, Don",0140077022,9780140077025,0140077022,326        pp,3.86,"115,117","Jan 21, 1985","Jan 07, 1986",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Feb 06, 2023","Feb 21, 2023","Mar 29, 2020",,Paperback,view,/book/show/923693.White_Noise
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Venice,"Mann, Thomas",0060576170,9780060576172,,142        pp,3.70,"56,538",1912,"May 31, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Captivating short novel of despair, suffering, anguish and pain written with great mastery, in which every detail of the plot development emanate the Captivating short novel of despair, suffering, anguish and pain written with great mastery, in which every detail of the plot development emanate the beauty of literary art at its best. Reading it has been a true pleasure....more",Notes are private!,0,4,1,"Apr 12, 2020","Apr 13, 2020","Mar 29, 2020",,Paperback,view (with text),/book/show/53061.Death_in_Venice
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Little Life,"Yanagihara, Hanya*",0804172706,9780804172707,0804172706,816        pp,4.34,"618,133","Mar 10, 2015","Jan 26, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Oct 22, 2021","Oct 29, 2021","Mar 29, 2020",,Paperback,view,/book/show/25852828-a-little-life
