,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,L.K.'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Fifty Pages: The Art and Craft of Unforgettable Endings,"Bell, James Scott*",,,B07N98HQPX,110        pp,4.20,485,2019,"Feb 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2019",,Kindle Edition,view,/book/show/43805793-the-last-fifty-pages
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sounder,"Armstrong, William H.",0064400204,9780064400206,0064400204,116        pp,3.97,"30,333","Oct 08, 1969","Dec 30, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 03, 2019",,Paperback,view,/book/show/598117.Sounder
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northanger Abbey,"Austen, Jane",1593082649,9781593082642,1593082649,260        pp,3.85,"401,120","Dec 20, 1817","Mar 03, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2019",,Paperback,view,/book/show/50398.Northanger_Abbey
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fangirl,"Rowell, Rainbow*",,,,483        pp,3.95,"745,460","Sep 10, 2013","Sep 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 02, 2019",,Kindle Edition,view,/book/show/16068905-fangirl
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dog Stars,"Heller, Peter",0307959945,9780307959942,0307959945,336        pp,3.95,"64,430","Aug 07, 2012","Aug 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2019",,Hardcover,view,/book/show/13330761-the-dog-stars
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Seven or Eight Deaths of Stella Fortuna,"Grames, Juliet*",,,,464        pp,3.95,"17,389","May 07, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2019",,Paperback,view,/book/show/38192874-the-seven-or-eight-deaths-of-stella-fortuna
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Calendar of Tales,"Gaiman, Neil*",,,,31        pp,4.22,959,Feb 2013,"Feb 19, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2019",,ebook,view,/book/show/17404588-a-calendar-of-tales
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remember Us: A Novel,"Blake, Lindsay",,,B07FG1QL2G,302        pp,3.72,110,unknown,"Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 24, 2019",,Kindle Edition,view,/book/show/42393972-remember-us
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Watch on the Fencepost        (The Watch Series, 1)","Dibianca, Kay*",1633571548,9781633571549,1633571548,267        pp,4.29,298,unknown,"Feb 22, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sometimes a novel not only grants insights to the author's personality and intelligence, it issues a promise of books that haven't been written yet. ISometimes a novel not only grants insights to the author's personality and intelligence, it issues a promise of books that haven't been written yet. I think Ms. DiBianca has found a niche among readers of mysteries, who love puzzling them out, especially those who aren't interested in visualizing graphic violence and sexual content. Kathryn Lee Frazier, a runner and an orphan, is busy trying to get through each day in the wake of her parents' untimely death when the unexpected comes looking for her. New people tumble into Kathryn's quiet life, stretching her emotionally. As Kathryn reaches beyond the familial boundaries that have sheltered her, she discovers long-buried secrets and a trail of clues left by her father - her kindred spirit. This is heartwarming fiction at its best.All in all, The Watch on the Fencepost is a wholesome, fun read. I look forward to more from this new author....more",Notes are private!,0,2,1,Feb 2019,"Feb 22, 2019","Feb 23, 2019",,Paperback,view (with text),/book/show/42172056-the-watch-on-the-fencepost
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Atonement Child,"Rivers, Francine*",084230052X,9780842300520,084230052X,384        pp,4.29,"44,213","Jan 01, 1997","Mar 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 18, 2019",,Paperback,view,/book/show/9943.The_Atonement_Child
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Unremembered        (Unremembered, #1)","Brody, Jessica*",0374379912,9780374379919,0374379912,320        pp,3.68,"7,799","Feb 28, 2013","Mar 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Hardcover,view,/book/show/9791892-unremembered
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Lake of the Woods,"O’Brien, Tim",061870986X,9780618709861,B007CKI0RQ,303        pp,3.76,"22,607",1994,"Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Paperback,view,/book/show/3447.In_the_Lake_of_the_Woods
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Window,"Finn, A.J.",,,,455        pp,3.95,"779,680","Jan 02, 2018","Jan 02, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 13, 2021","Jul 05, 2021","Feb 10, 2019",,Kindle Edition,view,/book/show/40389527-the-woman-in-the-window
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Alice Forgot,"Moriarty, Liane*",0451490444,9780451490445,0451490444,544        pp,4.08,"468,067","May 01, 2009","Dec 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2019",,Paperback,view,/book/show/36512801-what-alice-forgot
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ocean at the End of the Lane,"Gaiman, Neil*",,,B00CRKR77U,6        pp,4.02,"617,986","Jun 18, 2013","Jun 18, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"From the description: ""A stirring, terrifying, and elegiac fable as delicate as a butterfly's wing and as menacing as a knife in the dark."" Okay, I adFrom the description: ""A stirring, terrifying, and elegiac fable as delicate as a butterfly's wing and as menacing as a knife in the dark."" Okay, I admit I had to look up elegiac, and it's the perfect word, as this quote is a perfect description.I finished the Audible edition a few weeks ago but needed some time to write a  I felt was worthy of this masterpiece. (Even so, it isn't worthy.) The Audible was narrated by Gaiman, so the reader has confidence he's reading it with every emphasis and pause exactly as he intended. I felt Gaiman's narration and the beautiful timbre of his voice added to the telling of this tale.I haven't read anything like The Ocean at the End of the Lane. It was magical. It was dark. It was hopeful and generous. For someone who believes an unseen realm not only exists but influences the seen realm, it was an allegory that resonated throughout.The story unfolded without explanation or apology. What was simply was. The narrator, though only seven years old, was entirely reliable. And the villain? Bad girl! Ursula Monkton may only be a flea, but she is terrifying.Neil Gaiman teaches a class on storytelling in the Masterclass series, which is what put me on to reading his work. In one lesson, he talks about keeping the reader asking, ""And then what happened?"" This I did all the way through the book, and when I reached the end, I was satisfied with having been told an excellent tale.But don't take my word for it. Read it for yourself. ...more",Notes are private!,0,6,1,"Jun 18, 2019","Jul 05, 2019","Feb 01, 2019",,Audible Audio,view (with text),/book/show/18194405-the-ocean-at-the-end-of-the-lane
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Way of the Quiet Warrior: 90 Days to the Life You Desire,"Dutta, Tom*",1683502655,9781683502654,1683502655,194        pp,4.66,53,unknown,"Jul 04, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First of all, I want to take Mr. Dutta's years of corporate experience off the table. This isn't a book to be read only by business leaders, and it isFirst of all, I want to take Mr. Dutta's years of corporate experience off the table. This isn't a book to be read only by business leaders, and it isn't a book to be read only by clients in the Quiet Warrior program. There's something for everyone in The Way of the Quiet Warrior, and I certainly found several special somethings for myself.Let me start with the stories - who doesn't love a good story? They're interspersed throughout the book. Personal. Poignant. Very well-written. The thing I liked the very most about Mr. Dutta's style is the way he came at these stories. They weren't overly dramatic, despite the intensity of the events taking place in them. They weren't didactic. They were moving, and because they were true in every sense, they were memorable.The remaining narrative, which describes the basis for Mr. Dutta's program, was filled with reminders about what's important and observations about the way we humans interact with other humans, with the world around us, and most importantly, with the experiences we've internalized. One observation that stuck with me - and I continue to think about it - is they way patterns are such a comfort to us. We're like dogs in that regard (my observation, not the author's). If we don't make an effort to course correct, we gravitate toward familiar patterns, even when they're painful or destructive. So strong is this dynamic. There's a lot in the book about recognizing where we're doing this to our detriment. There's also a lot in the book about our need for support from others, which is a major component of the Warrior program. Of course, that's true all the time, program or not.I listened to the Audible edition (wasn't listed on GR). Nicely done. I recommend it because of the impact of the spoken word. Downside is it's a little hard to go back and find those passages I want to read again. There are many....more",Notes are private!,0,2,1,"Jan 31, 2019","Feb 21, 2019","Jan 31, 2019",,Paperback,view (with text),/book/show/32686760-the-way-of-the-quiet-warrior
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Won by Love: Norma McCorvey, Jane Roe of Roe V. Wade, Speaks Out for the Unborn As She Shares Her New Conviction for Life","McCorvey, Norma",0785272372,9780785272373,0785272372,244        pp,4.26,310,"Dec 01, 1997","Jan 01, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2019",,Hardcover,view,/book/show/575239.Won_by_Love
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fate Is the Hunter,"Gann, Ernest K.",0671636030,9780671636036,0671636030,416        pp,4.56,"2,833",1961,1986,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 23, 2019",,Paperback,view,/book/show/533779.Fate_Is_the_Hunter
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Place for Us,"Mirza, Fatima Farheen*",1524763551,9781524763558,1524763551,385        pp,4.17,"59,915","Jun 12, 2018","Jun 12, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 20, 2019",,Hardcover,view,/book/show/36840397-a-place-for-us
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits","Witherspoon, Reese",,,B07CL96ZWB,380        pp,3.61,"33,080","Sep 18, 2018","Sep 18, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2019",,Kindle Edition,view,/book/show/40009804-whiskey-in-a-teacup
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Schizophrenias: Essays,"Wang, Esmé Weijun",1555978274,9781555978273,1555978274,208        pp,4.14,"18,023","Feb 05, 2019","Feb 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ms. Wang has not only suffered psychotic episodes and diagnoses of schizophrenia, she has participated as a researcher in studies of the suite of malaMs. Wang has not only suffered psychotic episodes and diagnoses of schizophrenia, she has participated as a researcher in studies of the suite of maladies she refers to as “the schizophrenias.” She uses not a little portion of the book’s air time (Audible edition narrated by Wang) to give technical, annotated classifications of the varied and sundry diagnoses the schizophrenias prompt against their victims.It was the title that caught my eye. I was intrigued by the author too, a fashionable, well-educated young woman. Ms. Wang’s grapplings with delusions and hallucinations, and others’ reactions to her were moving. Her insights into how psychosis is treated in the 21st century were enlightening.I’ve read that psychotic people are, in fact, sane people trying to cope with incomprehensible stimuli. I think Ms. Wang’s essays support that probability.No one asks for any of the conditions we lump into the broad category of mental illness, and the big question its sufferers share is, Why is this happening to me? That’s a question every human being on the planet needs answered....more",Notes are private!,0,1,1,"Feb 23, 2019","Mar 27, 2019","Jan 06, 2019",,Paperback,view (with text),/book/show/40121993-the-collected-schizophrenias
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gift: Creativity and the Artist in the Modern World,"Hyde, Lewis*",,,,464        pp,3.93,"2,981",1979,"Dec 04, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In her Masterclass series on fiction, Margaret Atwood recommended this book, so I bought a used copy of the 25th anniversary edition. From what I can In her Masterclass series on fiction, Margaret Atwood recommended this book, so I bought a used copy of the 25th anniversary edition. From what I can see on Amazon, the book appears to only be available from third-party vendors, although there is a Kindle edition.I'm an American, born, raised, and steeped in barter culture. There's a joke about an old fish swimming past two young fish and asking, ""How's the water, boys?"" When the old fish passes, one young fish asks the other, ""What is water?"" So it is with culture. You don't realize you're in it until someone gives you a perspective from outside it. This book gave me that fresh perspective, and with it a paradigm shift, as a writer, but mostly as a Christian. The Gift is not a Christian book, and Mr. Hyde doesn't tip his hand on his own spirituality. Even so, I think every believer would benefit from reading The Gift because the kingdom that rests on Jesus's shoulder is a pure gift economy. I will go so far as to say a lot of the preaching/teaching that's dubbed ""prosperity gospel"" has a tinny ring to it because the speaker has failed to recognize the difference between ""gift economies"" and ""barter economies."" My opinion.Hyde's remarkable study of gift cultures versus barter cultures is lengthy and detailed. It's a lot to absorb, but it's easy to get the gist of it right off the bat. I know I'll return to The Gift again and again to replenish my soul. From the book:""The gift leaves all boundaries and circles into mystery. The passage into mystery always refreshes. If, when we work, we can look once a day upon the face of mystery, then our labor satisfies. We are lightened when our gifts rise from pools we cannot fathom. Then we know the are not a solitary egotism and they are inexhaustible. Anything contained within a boundary must contain as well its own exhaustion.""""...one man's gift must not be another man's capital...the increase that comes from gift exchange must remain a gift and not be kept as if it were the return on private capital. Saint Ambrose of Milan states it directly in a commentary on Deuteronomy: 'God has excluded in general all increase of capital.' Such is the ethic of a gift society.""""The root of our English word 'mystery' is a Greek verb, muein, which means to close the mouth. Dictionaries tend to explain the connection by pointing out that the initiates to ancient mysteries were sworn to silence, but the root may also indicate, it seems to me, that what the initiate learns at a mystery cannot be talked about. It can be shown, it can be witnessed or revealed, it cannot be explained.""...more",Notes are private!,0,2,1,"Jan 31, 2019","Dec 15, 2019","Jan 01, 2019",,Paperback,view (with text),/book/show/23564789-the-gift
