,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Lavinia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cât de aproape sunt ploile reci,"Coşa, Bogdan*",6064009411,9786064009418,6064009411,224        pp,4.05,"1,091",2020,2020,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5* La nivel de atmosferă, romanul mi s-a părut foarte bun, chiar excelează la capitolul mizerabilism, pe care l-am simțit cap-coadă, în toate detali3.5* La nivel de atmosferă, romanul mi s-a părut foarte bun, chiar excelează la capitolul mizerabilism, pe care l-am simțit cap-coadă, în toate detaliile, de la noroiul din exterior la jegul din casă, în care mereu pute, lucrurile sînt rupte și murdare, cartofii sleiți, iar oamenii nespălați, betegi și indolenți.I-a ieșit foarte bine și autenticitatea limbajului, lucru pe care țin să-l aplaud, îmi amintesc iar de cît de cult și corect gramatical vorbesc țăranii Ioanei Nicolaie și simt cum îmi crește tensiunea. Au și țăranii lui Coșa niște scăpări, dar nesemnificative, numai o soacră afurisită ar putea să-i impută ceva la partea asta. Ca structură, nu mi-a fost foarte clar dacă e povestea lui Nuțu (dar atunci de ce divagăm pe la Nae prin familie) a tuturor membrilor familiei (dar atunci avem prea puțin din Doina și Dumitrița). Sau poate a tuturor și a nimănui în special, a familiei dezmembrate și a vieților distruse de alcool, a satului zilelor noastre, a societății etc. Mi-aș fi dorit să am un timeline mai clar, dar nu e un defect pe care să i-l imput romanului, e un detaliu perfect asumat auctorial și l-am luat ca atare, nu știm niciodată în ce an ne aflăm, avem doar cîteva repere ici și colo: o casetă cu Mădălina Manole, un telefon roz cu clapetă, o iminentă criză economică, o poză pe Facebook.Nu e nimeni fericit în cartea asta, nu se spun bancuri, nu se rîde, nu m-am atașat de personaje, dar cumva pare că Bogdan a făcut-o, mi se pare că are nu doar îngăduință față de ele, ci și un pic de afecțiune.Aș fi putut să mă lipsesc de niște metafore, la fel și de elefantul care stătea să crape (cine e totuși naratorul ăsta?), DAR tot capitolul „februarie” (p. 167) e minunat-minunat și preferatul meu din toată cartea.P.S. Superbe numele de bărbați. Puiu, Nae, Nuțu, Bebe. Su-per-be! ❤P.P.S. Știu că nu e de dorit să îi spui asta unui autor, dar ploaia și apăsarea de la începutul cărții mi-au amintit de „Ploile amare”, un roman îmbibat de ploaie, umezeală și frig, iar disperarea, încrîncenarea și tensiunea din familie de minunăția care e „Acasă, pe Cîmpia Armaghedonului”. A se lua ca un compliment. ...more",Notes are private!,0,33,1,"Apr 13, 2021","Apr 16, 2021","Apr 16, 2021",,Paperback,view (with text),/book/show/56138667-c-t-de-aproape-sunt-ploile-reci
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miruna, o poveste","Suceavă, Bogdan",9734664719,9789734664719,9734664719,168        pp,4.14,282,2007,2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2021","Apr 13, 2021","Apr 11, 2021",,Mass Market Paperback,view,/book/show/33853439-miruna-o-poveste
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost: A Search for Six of Six Million,"Mendelsohn, Daniel",0060542977,9780060542979,0060542977,512        pp,4.04,"6,766",2006,"Sep 19, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Mar 31, 2021","Apr 20, 2021","Mar 31, 2021",,Hardcover,view,/book/show/112286.The_Lost
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Things We've Seen,"Fernández Mallo, Agustín",1913097307,9781913097301,1913097307,488        pp,3.81,562,Mar 2018,"Mar 24, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 27, 2021",,Paperback,view,/book/show/56649293-the-things-we-ve-seen
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mantel Pieces: Royal Bodies and Other Writing from the London Review of Books,"Mantel, Hilary",0008429979,9780008429973,0008429979,335        pp,3.91,"1,206","Oct 01, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mmm, so Royal Bodies is absolutely brilliant and I haven't got enough popcorn for the whole drama it created back in the day. Having arrived late to tMmm, so Royal Bodies is absolutely brilliant and I haven't got enough popcorn for the whole drama it created back in the day. Having arrived late to the whole WH party, this was quite a treat. Read it here https://www.lrb.co.uk/the-paper/v35/n...As for the other pieces, some stood out, others I didn't really care about....more",Notes are private!,0,2,1,"Mar 20, 2021","Mar 30, 2021","Mar 20, 2021",,Hardcover,view (with text),/book/show/53976288-mantel-pieces
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angela's Ashes,"McCourt, Frank",068487217X,9780684872179,068487217X,460        pp,4.14,"629,194","Sep 05, 1996","Nov 30, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,"Mar 20, 2021","Mar 31, 2021","Mar 20, 2021",,Paperback,view,/book/show/347884.Angela_s_Ashes
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vita Nova,"Glück, Louise",0060957956,9780060957957,0060957956,64        pp,3.95,"1,537",1999,"Mar 06, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,not set,not set,"Mar 18, 2021",,Paperback,view,/book/show/76545.Vita_Nova
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eggshells,"Lally, Caitriona",1612195970,9781612195971,1612195970,276        pp,3.06,"2,328","May 20, 2014","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Apr 03, 2021","Apr 09, 2021","Mar 18, 2021",,Paperback,view,/book/show/31415655-eggshells
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mermaid of Black Conch,"Roffey, Monique*",184523457X,9781845234577,184523457X,187        pp,3.90,"16,605","Apr 02, 2020","Apr 02, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Mar 16, 2021","Mar 19, 2021","Mar 16, 2021",,Paperback,view,/book/show/49869087-the-mermaid-of-black-conch
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Şi fericirea era obligatorie,"Crăciun, Andrei*",9734677209,9789734677207,9734677209,120        pp,4.05,78,2019,2019,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(3.5*) Eu sînt un fan Crăciun, iar dacă Fericirea mi-a plăcut un strop mai puțin decît Aleea Zorilor e doar pentru că nostalgia copilăriei nu prea poa(3.5*) Eu sînt un fan Crăciun, iar dacă Fericirea mi-a plăcut un strop mai puțin decît Aleea Zorilor e doar pentru că nostalgia copilăriei nu prea poate fi întrecută de nimic, oricît de mult te-ai strădui, iar aici Andrei chiar asta face, încearcă să-și depășească propria carte (chiar dacă, obiectiv vorbind, el o continuă). Musai de citit Aleea înaintea ăsteia....more",Notes are private!,0,9,1,"Mar 10, 2021","Mar 11, 2021","Mar 11, 2021",,Paperback,view (with text),/book/show/43527884-i-fericirea-era-obligatorie
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pond,"Bennett, Claire-Louise",1906539464,9781906539467,1906539464,148        pp,3.54,"7,694","Apr 23, 2015","Apr 23, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2021",,Hardcover,view,/book/show/25333047-pond
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing But Blue Sky,"MacMahon, Kathleen",1844884759,9781844884759,1844884759,307        pp,3.92,"2,048","May 07, 2020","May 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2021",,Paperback,view,/book/show/49624047-nothing-but-blue-sky
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,En kvinnas frigörelse,"Louis, Édouard",9146238506,9789146238508,9146238506,112        pp,4.11,"7,653","Apr 01, 2021","Jan 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“Luptele și transformările unei femei” e de fapt o broșurică de aproximativ 100 de pagini, care pornește de la fotografia de pe copertă. Cei care au c“Luptele și transformările unei femei” e de fapt o broșurică de aproximativ 100 de pagini, care pornește de la fotografia de pe copertă. Cei care au citit cărțile anterioare ale lui Louis nu află multe lucruri noi, doar că acum accentul cade exclusiv pe Monique, mama lui, despre care scrie cînd la persoana a 3-a, cînd îi povestește viața, cînd la persoana a 2-a, cînd i se adresează direct. Probabil un exercițiu filial necesar....more",Notes are private!,0,3,1,"Apr 17, 2022","Apr 17, 2022","Mar 04, 2021",,Hardcover,view (with text),/book/show/59834722-en-kvinnas-frig-relse
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,ca și cum nimic nu s-ar fi întâmplat,"Nelega, Alina",9734677780,9789734677788,9734677780,384        pp,4.53,"1,413",Jan 2019,Jan 2019,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"(4.5*) O dată la cîțiva ani îmi iese în cale o carte românească de calibrul ăsta. O carte pe care-am subliniat-o și adnotat-o (cît poți face asta pe K(4.5*) O dată la cîțiva ani îmi iese în cale o carte românească de calibrul ăsta. O carte pe care-am subliniat-o și adnotat-o (cît poți face asta pe Kindle, mă rog), pentru că e genul ăla de scriitură în fața căreia eu stau și mă minunez, apreciez și invidiez.Sigur că fiecare cititor are propriile preferințe / așteptări / experiențe / reacții / grile de lectură, iar aici e vorba strict de ale mele. Eram deja un fan al monodramelor Alinei Nelega și mă așteptam să-mi placă, iar romanul vine, stilistic vorbind, să confirme faptul că între dramaturgul Alina Nelega și prozatorul Alina Nelega granița e foarte fină, tensiunea dramatică și caracterul profund scenic vin clar dinspre teatru, iar capitolele pot fi citite atît ca niște povestiri de sine stătătoare, dar le poți vizualiza cu ușurință ca pe niște scene ample. Avem aceeași cunoscută frazare—urgentă, emoțională și puternică, pe care o simți ca pe un pumn în stomac, în ciuda (uneori) lungimii ei.Iubirea interzisă dintre cele două protagoniste principale e de fapt un pretext pentru AN de a descrie ultimul deceniu comunist, perioadă care se suprapune 1:1 cu experiența ei proprie. Sigur că există multe locuri comune, iar clișeele comuniste nu lipsesc (inevitabil), dar Nelega atinge aici mult mai multe puncte nevralgice, sînt multe scene absolut remarcabile (un chef cu ocazia pensionării care face un portret aproape complet al tatălui, de exemplu, unul dintre episoadele mele preferate), ca să nu mai menționez relațiile dintre minoritățile naționale, pe care eu nu le-am mai găsit discutate în cărți (dar nici n-am pretenția unor lecturi exhaustive, și e foarte posibil să-mi fi scăpat sau să nu-mi amintesc). Mai avem și niște detalii neverosimile, ba chiar un episod, destul de dramatic, în care una dintre protagoniste e împinsă / încurajată să iasă din dulap și să-și asume sexualitatea în fața prietenilor, episod care are un aer ușor fals, de film american.Avem și o copertă oribiluță, era musai să amintesc asta, dar hai să zicem că se pupă la fix cu misery porn-ul.În ciuda minusurilor, rămîne pentru mine o carte excelentă.Nu va fi pe toate gusturile, recomand citirea unui fragment înainte de cumpărare, în caz că....more",Notes are private!,0,74,1,"Mar 02, 2021","Mar 06, 2021","Mar 02, 2021",,Paperback,view (with text),/book/show/43746465-ca-i-cum-nimic-nu-s-ar-fi-nt-mplat
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Decalogul după Hess,"Nelega, Alina",9737893786,97897378939,,40        pp,3.96,24,"Jan 01, 2006",2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 02, 2021","Mar 02, 2021","Mar 02, 2021",,,view,/book/show/18386555-decalogul-dup-hess
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La bal cu Marcel Proust,"Bibescu, Martha",,,,188        pp,3.27,26,1928,1976,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"E adevărat că Martha Bibescu a fost o femeie rafinată, care s-a învîrtit în cercuri sofisticate și a cunoscut oameni celebri și influenți, a fost ea îE adevărat că Martha Bibescu a fost o femeie rafinată, care s-a învîrtit în cercuri sofisticate și a cunoscut oameni celebri și influenți, a fost ea însăși scriitoare, dar substanța cărții ăsteia nu e dată de marile întîlniri sau conversații dintre Martha și Marcel (care s-au întîlnit de doar două ori), ci se bazează major pe corespondența dintre Marcel Proust și Antoine Bibescu și (mai puțin) cu Martha Bibescu. La urma urmei, Marcel era un mare pasionat de scrisori, sînt celebre nu doar cele pe care le-a scris apropiaților, ci inclusiv cele pe care le-a scris vecinei lui, doamna Williams, plîngîndu-se de zgomot (soțul doamnei avea un cabinet dentar). Azi e un volum ușor desuet, dar care păstrează parfumul epocii și chiar niște umor involuntar (Marcel Proust făcîndu-și planuri de voiaj la Strehaia). Nu s-au găsit madlene, s-a rezolvat cu niște cornulețe....more",Notes are private!,0,4,1,"Feb 28, 2021",Mar 2021,"Feb 28, 2021",,Mass Market Paperback,view (with text),/book/show/38092932-la-bal-cu-marcel-proust
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Big Girl, Small Town","Gallen, Michelle*",1643750895,9781643750897,1643750895,320        pp,3.36,"6,145","Feb 20, 2020","Dec 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/49150937-big-girl-small-town
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Troubles        (Empire Trilogy, #1)","Farrell, J.G.",1590170180,9781590170182,1590170180,459        pp,3.83,"5,293",1970,"Oct 31, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/256279.Troubles
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Groundsmen,"Buckle, Lynn",1999896025,9781999896027,1999896025,256        pp,3.95,22,"Sep 28, 2018","Sep 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2021",,Paperback,view,/book/show/43259560-the-groundsmen
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,442","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 21, 2021","Mar 16, 2021","Feb 21, 2021",,Paperback,view,/book/show/45304101-the-great-believers
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amalia respiră adânc,"Nelega, Alina",973789331X,,,49        pp,3.78,36,"Jan 01, 2005",2005,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Feb 20, 2021","Feb 21, 2021","Feb 21, 2021",,.pdf,view,/book/show/17935053-amalia-respir-ad-nc
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fototeca: temă cu variațiuni,"Bittel, Adriana",973504966X,9789735049669,,176        pp,3.97,72,1989,Jul 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Un micro-roman senzațional al unei scriitoare despre care am auzit prea puțin vorbindu-se în afara cercurilor literare—un critic mi-a recomandat-o acuUn micro-roman senzațional al unei scriitoare despre care am auzit prea puțin vorbindu-se în afara cercurilor literare—un critic mi-a recomandat-o acum mulți ani cu povestirile din „Cum încărunțește o blondă”, un alt critic a avut-o invitată de vreo două ori la o emisiune de radio, și un altul a menționat-o recent, aproape în treacăt.Publicat în 1989, romanul are meritul de a fi zugrăvit celebrii ani ’80 fără să insiste pe neajunsurile epocii, dar reușind să redea perfect griul cotidian și familiar, care, recunosc, pentru mine, cel puțin, a avut un farmec aproape vintage, pe care nu mă așteptam să-l găsesc, deși e același care reiese și din povestirile Adrianei Bittel. Foarte vizual și contemplativ, lipsit de dramatism, la fel ca viața Cocăi, eroina lui.Foarte recomand....more",Notes are private!,0,16,1,"Feb 14, 2021","Feb 20, 2021","Feb 14, 2021",,ebook,view (with text),/book/show/42183828-fototeca
