,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fernando's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Casa de Dia, Casa de Noite","Tokarczuk, Olga",9895644140,9789895644148,,352        pp,4.09,"5,255",1998,"Jun 14, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Sep 11, 2021","Sep 16, 2021","Aug 25, 2021",,Paperback,view,/book/show/58211601-casa-de-dia-casa-de-noite
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Insustentável Leveza do Ser,"Kundera, Milan",989660343X,9789896603434,989660343X,413        pp,4.11,"469,567",1984,Oct 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 24, 2021",,Paperback,view,/book/show/23903174-a-insustent-vel-leveza-do-ser
322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Insustentável Leveza do Ser,"Kundera, Milan",9722000020,9789722000024,9722000020,354        pp,4.11,"469,567",1984,1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,13,1,"Sep 24, 2022","Sep 27, 2022","Aug 24, 2021",,Paperback,view,/book/show/6846159-a-insustent-vel-leveza-do-ser
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homem na Escuridão,"Auster, Paul",9892302664,9789892302669,9892302664,160        pp,3.62,"10,730",2008,Nov 2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Paul Auster, um mestre da escrita que absorve a vida com os olhos da alma.",Notes are private!,0,8,1,"Aug 24, 2021","Aug 25, 2021","Aug 18, 2021",,Paperback,view (with text),/book/show/6324177-homem-na-escurid-o
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rua Katalin,"Szabó, Magda",9896232636,9789896232634,B07J2TWN94,192        pp,4.12,"2,964",1969,Oct 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2021",,Paperback,view,/book/show/41964529-rua-katalin
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reencarnação e Karma,"Atkinson, William Walker",,9789898999481,,176        pp,3.78,314,1908,Jul 2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 17, 2021",,Paperback,view,/book/show/54658102-reencarna-o-e-karma
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Inocente,"Grisham, John*",9722539019,9789722539012,9722539019,376        pp,3.85,"76,991","Oct 10, 2006",Nov 2020,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 17, 2021","Aug 24, 2021","Aug 17, 2021",,Paperback,view,/book/show/55916575-o-inocente
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Clube do Crime das Quintas-Feiras,"Osman, Richard",9897774785,9789897774782,9897774785,384        pp,3.89,"475,984","Sep 03, 2020","Jul 06, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Aug 26, 2021","Aug 28, 2021","Aug 16, 2021",,Capa mole,view,/book/show/58388064-o-clube-do-crime-das-quintas-feiras
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amor & etc.,"Barnes, Julian",9724130541,9789724130545,,189        pp,3.71,"3,912",1992,Oct 2002,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 12, 2021","Aug 15, 2021","Aug 12, 2021",,Paperback,view,/book/show/36162240-amor-etc
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cloud Cuckoo Land,"Doerr, Anthony*",1982168439,9781982168438,1982168439,626        pp,4.26,"214,109","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"Dec 19, 2021","Dec 23, 2021","Aug 12, 2021",,Hardcover,view,/book/show/56783258-cloud-cuckoo-land
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um Fogo Lento,"Hawkins, Paula*",9895644914,9789895644919,9895644914,336        pp,3.50,"154,745","Aug 24, 2021","Aug 31, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,1,"Sep 16, 2021","Sep 21, 2021","Aug 12, 2021",,Paperback,view,/book/show/57737353-um-fogo-lento
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Encruzilhadas,"Franzen, Jonathan",972207346X,9789722073462,972207346X,680        pp,4.06,"56,509","Oct 05, 2021",Oct 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 23, 2021","Nov 02, 2021","Aug 12, 2021",,Paperback,view,/book/show/59420368-encruzilhadas
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O escritor fantasma,"Roth, Philip",9722062646,9789722062640,9722062646,188        pp,3.82,"12,667",1979,Sep 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 11, 2021","Aug 12, 2021","Aug 11, 2021",,Paperback,view,/book/show/36325881-o-escritor-fantasma
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Rua Onde Vivem,"Clark, Mary Higgins",9722518798,9789722518796,9722518798,416        pp,3.88,"23,315",2001,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/6716002-a-rua-onde-vivem
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lar Doce Lar,"Clark, Mary Higgins",,9789722515184,,362        pp,3.91,"15,957","Apr 05, 2005",2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/12307024-lar-doce-lar
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"O Eco Negro        (Harry Bosch, #1; Harry Bosch Universe, #1)","Connelly, Michael*",9727920764,9789727920761,9727920764,396        pp,4.13,"198,079","Jan 21, 1992",2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/13161310-o-eco-negro
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lua Vazia,"Connelly, Michael*",972792008X,9789727920082,,372        pp,4.00,"30,814","Dec 07, 1999",2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/9795515-lua-vazia
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sombra da Lua,"Connelly, Michael*",9722351443,9789722351447,9722351443,352        pp,4.00,"30,814","Dec 07, 1999",2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/18665866-a-sombra-da-lua
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"O Veredicto        (The Lincoln Lawyer, #2; Harry Bosch Universe, #19)","Connelly, Michael*",972004330X,9789720043306,972004330X,416        pp,4.21,"82,199","Sep 18, 2008",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/12909430-o-veredicto
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Os Deuses da Culpa,"Connelly, Michael*",972004800X,9789720048004,972004800X,392        pp,4.20,"61,994","Dec 02, 2013",Mar 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 04, 2021",,Paperback,view,/book/show/29545628-os-deuses-da-culpa
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",8496075613,9788496075610,,318        pp,3.88,"850,091",Sep 1955,Jan 2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"História doentia e moralmente condenável, mas genial pela forma como é contada.",Notes are private!,0,20,1,"Aug 07, 2021","Aug 11, 2021","Aug 04, 2021",,Hardcover,view (with text),/book/show/3195836-lolita
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fountains of Silence,"Sepetys, Ruta*",0399160310,9780399160318,0399160310,512        pp,4.31,"67,652","Oct 01, 2019","Oct 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2021",,Hardcover,view,/book/show/43220998-the-fountains-of-silence
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Apeirogon - Viagens Infinitas,"McCann, Colum*",9720034130,9789720034137,9720034130,496        pp,4.25,"21,706","Feb 25, 2020","May 13, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A paz entre os homens é uma inevitabilidade moral. Ninguém tem o direito de maltratar o seu semelhante.,Notes are private!,0,6,1,"Oct 09, 2021","Oct 09, 2021","Aug 01, 2021",,Paperback,view (with text),/book/show/58040742-apeirogon---viagens-infinitas
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nunca Me Deixes,"Ishiguro, Kazuo*",9896160511,9789896160517,9896160511,330        pp,3.85,"694,134","Apr 05, 2005",2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2021",,Paperback,view,/book/show/2259372.Nunca_Me_Deixes
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Dalloway,"Woolf, Virginia",9723829096,9789723829099,9723829096,176        pp,3.79,"306,467","May 14, 1925",Jan 2015,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"É um daqueles livros em que temos de ter uma grande disponibilidade mental para o podermos absorver devidamente. Apesar de ser um clássico da literatuÉ um daqueles livros em que temos de ter uma grande disponibilidade mental para o podermos absorver devidamente. Apesar de ser um clássico da literatura mundial, não me cativou....more",Notes are private!,0,5,1,"Mar 07, 2022","Mar 08, 2022","Jul 29, 2021",,Paperback,view (with text),/book/show/29073748-mrs-dalloway
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light Perpetual,"Spufford, Francis*",0571336485,9780571336487,0571336485,336        pp,3.68,"5,361","Feb 04, 2021","Feb 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/54382356-light-perpetual
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Grande Círculo,"Shipstead, Maggie*",,9789720035394,,720        pp,4.11,"67,589","May 04, 2021","Jun 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Paperback,view,/book/show/61151197-o-grande-c-rculo
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,China Room,"Sahota, Sunjeev",191121585X,9781911215851,191121585X,245        pp,3.78,"9,163","Jul 13, 2021","May 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/54831590-china-room
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Assombro,"Powers, Richard",,9789722368902,,344        pp,3.92,"59,181","Sep 21, 2021","May 18, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,"May 22, 2022","May 24, 2022","Jul 29, 2021",,Paperback,view,/book/show/60891369-assombro
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fortune Men,"Mohamed, Nadifa",0241466946,9780241466940,0241466946,315        pp,3.81,"4,957","May 27, 2021","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/55592200-the-fortune-men
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No One Is Talking About This,"Lockwood, Patricia*",0593332547,9780593332542,0593332547,210        pp,3.56,"47,893","Feb 16, 2021","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Paperback,view,/book/show/57505014-no-one-is-talking-about-this
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Town Called Solace,"Lawson, Mary",1784743925,9781784743925,1784743925,302        pp,4.03,"24,243",2021,"Feb 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/53328334-a-town-called-solace
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Island,"Jennings, Karen",,,B09B5KTDY3,119        pp,3.55,"3,478","Nov 12, 2020","Jul 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Kindle Edition,view,/book/show/53984799-an-island
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sweetness of Water,"Harris, Nathan*",1472274377,9781472274373,1472274377,356        pp,4.16,"51,648","Jun 15, 2021","Jun 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/58504778-the-sweetness-of-water
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Promessa,"Galgut, Damon",9897831703,9789897831706,9897831703,288        pp,3.87,"42,373","Apr 06, 2021",Dec 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 23, 2021","Dec 25, 2021","Jul 29, 2021",,Paperback,view,/book/show/59877869-a-promessa
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Second Place,"Cusk, Rachel",0374279225,9780374279226,0374279225,186        pp,3.69,"22,128",2021,"May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/54785558-second-place
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Passage North,"Arudpragasam, Anuk*",0593230701,9780593230701,0593230701,304        pp,3.71,"7,746","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2021",,Hardcover,view,/book/show/55873262-a-passage-north
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Loba Negra        (Antonia Scott, #2)","Gómez-Jurado, Juan*",9897774645,9789897774645,9897774645,432        pp,4.13,"27,309","Oct 24, 2019","Jul 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Aug 04, 2021","Aug 07, 2021","Jul 20, 2021",,Capa mole,view,/book/show/58566221-loba-negra
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Antes que o Café Arrefeça,"Kawaguchi, Toshikazu",9722367099,9789722367097,9722367099,184        pp,3.70,"406,611","Dec 06, 2015",Apr 2021,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Jul 15, 2021","Jul 16, 2021","Jul 15, 2021",,Paperback,view,/book/show/57695905-antes-que-o-caf-arrefe-a
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Klara e o Sol,"Ishiguro, Kazuo*",9897850325,9789897850325,9897850325,350        pp,3.75,"336,702","Mar 02, 2021","Mar 09, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 30, 2021",Aug 2021,"Jul 12, 2021",,Paperback,view,/book/show/57334298-klara-e-o-sol
