,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Paul's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Rotten        (Thursday Next, #4)","Fforde, Jasper*",014303541X,9780143035411,014303541X,385        pp,4.16,"35,006","Jul 31, 2004","Jul 26, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another story from Bookworld, where fictional characters live in between readings of their novels, while Thursday Next patrols the both worlds to ensuAnother story from Bookworld, where fictional characters live in between readings of their novels, while Thursday Next patrols the both worlds to ensure nothing ontoward happens -- but something always does. In this book, the best line came because Hamlet followed Next into our world. When she asked her mother if she should let him stay, mom replied that he should, because in the real world he might learn you do not need five acts to make a decision. ...more",Notes are private!,0,0,1,"Jan 15, 2017","Jan 23, 2017","Jan 15, 2017",,Paperback,view (with text),/book/show/26999.Something_Rotten
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Days of Magic,"Tompkins, Mark*",0525429530,9780525429531,0525429530,384        pp,3.24,"2,892","Mar 01, 2016","Mar 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you're interested in Irish myth and legends, this book is for you. The author skillfully weaves Irish mythology with English and Vatican history --If you're interested in Irish myth and legends, this book is for you. The author skillfully weaves Irish mythology with English and Vatican history -- either real or imagined -- to tell a tale of what happened to magic and the Irish kingdoms. It was difficult to get into a strange new world at first, but soon the many main charcters became individuals and alive. I even did some research into the late 14th century, when the story took place, and found much of it has some basis in history -- perhaps stretched a bit, but that's what writing all about....more",Notes are private!,0,1,1,"Jan 07, 2017","Jan 15, 2017","Jan 07, 2017",,Hardcover,view (with text),/book/show/25734207-the-last-days-of-magic
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738025,9781476738024,,337        pp,4.38,"1,031,759","Aug 27, 2012","May 05, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 04, 2017","Jan 07, 2017","Jan 04, 2017",,Paperback,view,/book/show/22948207-a-man-called-ove
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cement Garden,"McEwan, Ian*",0679750185,9780679750185,0679750185,153        pp,3.54,"31,839",1978,"Jan 13, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"My 50th book of the year was an intriguing, short, and somewhat creepy tale of four children who spend the summer in their house after their parents dMy 50th book of the year was an intriguing, short, and somewhat creepy tale of four children who spend the summer in their house after their parents die unexpectedly....more",Notes are private!,0,0,1,"Dec 29, 2016","Dec 31, 2016","Dec 29, 2016",,Paperback,view (with text),/book/show/674379.The_Cement_Garden
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Accidental Woman,"Coe, Jonathan*",0141033320,9780141033327,0141033320,176        pp,3.07,"1,811",1987,"Jan 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well written book about the sad life of a woman who really doesn't like people. This is the second book I've read by the author, and I like his style.Well written book about the sad life of a woman who really doesn't like people. This is the second book I've read by the author, and I like his style....more",Notes are private!,0,0,1,"Dec 26, 2016","Dec 29, 2016","Dec 26, 2016",,Paperback,view (with text),/book/show/1872017.The_Accidental_Woman
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,North River,"Hamill, Pete",0316007994,9780316007993,0316007994,368        pp,3.83,"4,713","Jun 01, 2007","Jun 04, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I did not think I would enjoy this book as much as I did. I like the author's writing, but the setting of the novel in Depression-era New York did notI did not think I would enjoy this book as much as I did. I like the author's writing, but the setting of the novel in Depression-era New York did not appeal greatly to me. But the book was great, and reading about lower Manhattan in the 1930s was interesting. ...more",Notes are private!,0,0,1,"Dec 26, 2016","Jan 04, 2017","Dec 26, 2016",,Paperback,view (with text),/book/show/2450945.North_River
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bobby Kennedy: The Making of a Liberal Icon,"Tye, Larry",0812993349,9780812993349,0812993349,608        pp,4.39,"2,395","Jul 05, 2016","Jun 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the problems with reading an RFK biography is it always end in tragedy. This was a good one though, readable and with good information and analOne of the problems with reading an RFK biography is it always end in tragedy. This was a good one though, readable and with good information and analysis. But did it break new ground as claimed? I don't think so, but it was one of the better ones....more",Notes are private!,0,0,1,"Dec 17, 2016","Dec 26, 2016","Dec 17, 2016",,Hardcover,view (with text),/book/show/28495892-bobby-kennedy
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Plays: The Hostage / The Quare Fellow / Richard's Cork Leg,"Behan, Brendan",0802130704,9780802130709,0802130704,384        pp,4.09,287,"Jan 01, 1978","Jan 12, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Finished reading The Quare Fellow in this book.,Notes are private!,0,1,1,"Dec 07, 2016","Dec 09, 2016","Dec 11, 2016",,Paperback,view (with text),/book/show/1133118.The_Complete_Plays
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,072","May 29, 2003",May 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Beautifully depressing,Notes are private!,0,0,1,"Dec 11, 2016","Dec 17, 2016","Dec 11, 2016",,Paperback,view (with text),/book/show/77203.The_Kite_Runner
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Submission,"Houellebecq, Michel",1250097347,9781250097347,1250097347,256        pp,3.65,"44,952","Jan 07, 2015","Oct 25, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked most of this book, and the melancholy of the primary character. It's a topical story, about an election in France in which the Muslim BrotherhI liked most of this book, and the melancholy of the primary character. It's a topical story, about an election in France in which the Muslim Brotherhood party wins after joining with the socialists. But for the Islamic Party, it's part of a plan to take over Europe, and it demands to control education and other social issues, because that it where its strength lies, and it's an intergral part of its plan. Meanwhile, our hero -- kind of a non-entity and a go-along kind of guy -- is forced to make a life-changing decision....more",Notes are private!,0,0,1,"Dec 06, 2016","Dec 11, 2016","Dec 06, 2016",,Paperback,view (with text),/book/show/27840852-submission
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Maid's Version,"Woodrell, Daniel",0316205850,9780316205856,0316205850,164        pp,3.35,"7,194",2013,"Sep 03, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 24, 2016","Nov 26, 2016","Nov 24, 2016",,Hardcover,view,/book/show/17333270-the-maid-s-version
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sellout,"Beatty, Paul",1250083257,9781250083258,1250083257,289        pp,3.75,"68,720","Mar 03, 2015","Mar 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 19, 2016","Nov 24, 2016","Nov 19, 2016",,Paperback,view,/book/show/25667451-the-sellout
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hostage,"Behan, Brendan",0413311902,9780413311900,0413311902,109        pp,3.69,270,"Jan 01, 1959",1959,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've heard a lot of about this, and I like Behan's writing. Still, I am not very good at reading plays.I've heard a lot of about this, and I like Behan's writing. Still, I am not very good at reading plays....more",Notes are private!,0,0,1,not set,"Nov 18, 2016","Nov 19, 2016",,Paperback,view (with text),/book/show/75240.The_Hostage
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man in the High Castle,"Dick, Philip K.",0547572484,9780547572482,0547572484,274        pp,3.60,"212,813",Oct 1962,"Jan 24, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting alternative history idea -- what would the United States be like if Germany and Japan won World War II? But I didn't like the executionAn interesting alternative history idea -- what would the United States be like if Germany and Japan won World War II? But I didn't like the execution: I don't think the writing was very good, and it degenerated into heavy handed philosophical musings....more",Notes are private!,0,0,1,"Nov 13, 2016","Nov 16, 2016","Nov 13, 2016",,Paperback,view (with text),/book/show/11872850-the-man-in-the-high-castle
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Altogether Unexpected Disappearance of Atticus Craftsman,"Sánchez, Mamen",1501118854,9781501118852,1501118854,336        pp,3.44,"3,272",2013,"Aug 09, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A fun read. It's the literary equivalent of what a movie er would call ""a delightful rom-com."" Actually, I bought it because I liked the title.A fun read. It's the literary equivalent of what a movie er would call ""a delightful rom-com."" Actually, I bought it because I liked the title....more",Notes are private!,0,0,1,"Oct 30, 2016","Nov 05, 2016","Oct 30, 2016",,Hardcover,view (with text),/book/show/27276290-the-altogether-unexpected-disappearance-of-atticus-craftsman
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wonder,"Donoghue, Emma*",0316393878,9780316393874,0316393878,291        pp,3.64,"86,233","Sep 20, 2016","Sep 20, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 27, 2016","Oct 30, 2016","Oct 27, 2016",,Hardcover,view,/book/show/28449257-the-wonder
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beatlebone,"Barry, Kevin",1101911336,9781101911334,1101911336,320        pp,3.48,"3,316","Oct 29, 2015","Oct 04, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A brilliant if slightly erractic story about John Lennon visiting a remote island off the coast of western Ireland in 1978.,Notes are private!,0,0,1,"Oct 17, 2016","Oct 23, 2016","Oct 17, 2016",,Paperback,view (with text),/book/show/29663061-beatlebone
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Well of Lost Plots        (Thursday Next, #3)","Fforde, Jasper*",0143034359,9780143034353,0143034359,381        pp,4.09,"40,839",2003,2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Best line: Characters in Bookworld at a meeting, asked if anyone else is coming. ""Shall we wait for Godot?"" asks one. ""Anyone know where he is?"" says Best line: Characters in Bookworld at a meeting, asked if anyone else is coming. ""Shall we wait for Godot?"" asks one. ""Anyone know where he is?"" says another....more",Notes are private!,0,0,1,not set,"Sep 23, 2016","Oct 01, 2016",,Paperback,view (with text),/book/show/27001.The_Well_of_Lost_Plots
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Her Wild American Self: Short Stories,"Galang, M. Evelina",1566890403,9781566890403,1566890403,192        pp,4.11,163,"Apr 01, 1996","Apr 01, 1996",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 11, 2016","Sep 17, 2016","Sep 11, 2016",,Paperback,view,/book/show/661377.Her_Wild_American_Self
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boarding-House,"Trevor, William",0140063366,9780140063363,0140063366,256        pp,3.71,316,1965,"Mar 01, 1983",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 04, 2016","Oct 16, 2016","Sep 04, 2016",,Paperback,view,/book/show/2928676-the-boarding-house
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Grass Grace,"McBride, Shawn",074322311X,9780743223119,074322311X,286        pp,4.00,476,2003,"Mar 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 22, 2016","Sep 03, 2016","Aug 22, 2016",,Paperback,view,/book/show/219046.Green_Grass_Grace
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101904224,9781101904220,1101904224,352        pp,4.13,"500,023","Jul 26, 2016","Jul 26, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 19, 2016","Aug 22, 2016","Aug 19, 2016",,Hardcover,view,/book/show/27833670-dark-matter
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Cursed Child, Parts 1 & 2","Tiffany, John",1338099132,9781338099133,1338099132,327        pp,3.49,"1,019,954","Jul 31, 2016","Jul 31, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Excellent book, marked by superb, almost lyrical writing, with a story of love and family and fathers and sons. I won't say more, lest I spoil anythinExcellent book, marked by superb, almost lyrical writing, with a story of love and family and fathers and sons. I won't say more, lest I spoil anything, but if you are even a tiny bit of a fan of the Harry Potter books, you will enjoy this one....more",Notes are private!,0,0,1,Aug 2016,"Aug 03, 2016","Aug 02, 2016",,Hardcover,view (with text),/book/show/29069989-harry-potter-and-the-cursed-child-parts-1-2
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl in the Blue Beret,"Mason, Bobbie Ann",0812978870,9780812978872,0812978870,384        pp,3.34,"3,508","Jun 28, 2011","Jul 10, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2016","Aug 14, 2016","Jul 23, 2016",,Paperback,view,/book/show/13024992-the-girl-in-the-blue-beret
