,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Eric's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Still Life        (Chief Inspector Armand Gamache, #1)","Penny, Louise*",0312948557,9780312948559,0312948557,293        pp,3.90,"249,028","Oct 03, 2005","May 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"You can tell this is the first installment of a series. A lot of time is spent developing characters and setting for further books in the series(DisclYou can tell this is the first installment of a series. A lot of time is spent developing characters and setting for further books in the series(Disclosure: I cheated a bit and read descriptions of the subsequent books, so I know this small Quebecois village and its inhabitants will continue to play roles in the series as a whole). So, for someone looking for a standalone mystery, I would not necessarily recommend this book. Read as a standalone, it's too thick with character studies of people you don't need to know about to follow the plot.As a series fan, though, I am intrigued to read more in this mystery series, where a whole artsy little village teeming with characters promises to be a continuing presence....more",Notes are private!,0,1,1,"Sep 28, 2020","Oct 19, 2020","Sep 28, 2020",,Mass Market Paperback,view (with text),/book/show/338691.Still_Life
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Crown of Swords        (The Wheel of Time, #7)","Jordan, Robert",0812550285,9780812550283,0812550285,880        pp,4.06,"167,102","May 15, 1996","Nov 15, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The weakest in the series so far. But a few things do happen over this book's many pages.The weakest in the series so far. But a few things do happen over this book's many pages....more,Notes are private!,0,0,1,"Sep 28, 2020","Nov 20, 2020","Sep 28, 2020",,Mass Market Paperback,view (with text),/book/show/13890.A_Crown_of_Swords
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Clea        (The Alexandria Quartet, #4)","Durrell, Lawrence",0140153225,9780140153224,0140153225,288        pp,4.17,"3,065",1960,"Jul 12, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Alexandria Quartet goes immediately into my favorites list.As you read these four novels, your perspective changes constantly, as you find out thaThe Alexandria Quartet goes immediately into my favorites list.As you read these four novels, your perspective changes constantly, as you find out that things you regarded as true, weren't. Darley is the main point of view character for three of the novels, but other points of view are filled in through letters and other documents.I'll miss all these characters: Darley, Justine, Nessim, Narouz, Clea, Mountolive, Balthazar, Leila, Pursewarden, etc. Even the more comic background characters like Scobie and Pombal. It gets so you feel you know them at least as well as you know the other people in your life. And the point of the series is you probably don't know them as well as you think you do. But that's okay, because in the end, we don't know ourselves as well as we think we do either....more",Notes are private!,0,4,1,"Aug 19, 2020","Sep 27, 2020","Sep 27, 2020",,Paperback,view (with text),/book/show/13039.Clea
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jack Kirby: The Epic Life of the King of Comics,"Scioli, Tom*",1984856901,9781984856906,1984856901,208        pp,4.26,618,"Jul 14, 2020","Jun 30, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This graphic biography does a great job at piecing together many interviews Kirby gave over the years into a coherent biography. If you're a newbie MaThis graphic biography does a great job at piecing together many interviews Kirby gave over the years into a coherent biography. If you're a newbie Marvel fan who always assumed Stan Lee created everything, this book will set you straight. Kirby, not Lee, was always the creative force behind most of the comic book characters you know and love. Be prepared for Stan to come off as a villain--even as the inspiration for Loki.Writer/artist Tom Scioli, channeling Kirby, makes a credible case that Jack deserves some credit for the creation of a couple of characters he's not usually associated with: Spider-Man and Iron Man. His influence can be found in Star Wars, too. It's eye-opening to see how events in Kirby's life became the basis for his stories. For example, his grandfather's feud with a local baron in a small European principality seems like the basis for the origin of Dr. Doom.At certain points, Scioli fudges the timeline. For example, you would think from reading this that Kirby's parody of Lee, Funky Flashman, was a reaction to Stan's claims in ""Origins of Marvel Comics"". However, Funky Flashman preceded ""Origins"" by several years.All in all, though, that's a quibble, not a big criticism. This is simply the best attempt at a life of Kirby that's ever been done, and it's well worth your time....more",Notes are private!,0,1,1,"Sep 20, 2020","Sep 25, 2020","Sep 20, 2020",,Hardcover,view (with text),/book/show/52883804-jack-kirby
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blandings Castle,"Wodehouse, P.G.",0393341623,9780393341621,0393341623,272        pp,4.16,"4,370","Apr 12, 1935","Jul 02, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An enjoyable enough collection of Blandings short stories, but I prefer novel-length Wodehouse, and the more complicated webs of comic situations theyAn enjoyable enough collection of Blandings short stories, but I prefer novel-length Wodehouse, and the more complicated webs of comic situations they contain....more",Notes are private!,0,3,1,"Sep 14, 2020","Sep 20, 2020","Sep 14, 2020",,Paperback,view (with text),/book/show/13707660-blandings-castle
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mexican Gothic,"Moreno-Garcia, Silvia*",,,0525620788,320        pp,3.68,"354,945","Jun 30, 2020","Jun 30, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A good gothic horror novel combining elements of Daphne DuMaurier and H. P. Lovecraft. The setting is Mexico, but specifically in an ancestral EnglishA good gothic horror novel combining elements of Daphne DuMaurier and H. P. Lovecraft. The setting is Mexico, but specifically in an ancestral English manor located in the mountains near a played-out silver mine.Next time I see or smell mold I'm going to think of this book....more",Notes are private!,0,6,1,"Sep 07, 2020","Sep 13, 2020","Sep 13, 2020",,Hardcover,view (with text),/book/show/53152636-mexican-gothic
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Stone Sky        (The Broken Earth, #3)","Jemisin, N.K.*",,,,416        pp,4.35,"137,112","Aug 15, 2017","Aug 15, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The end of the trilogy.I have to admit, the second person narration of Essun's story annoyed me from the get-go. It seemed precious and pretentious, aThe end of the trilogy.I have to admit, the second person narration of Essun's story annoyed me from the get-go. It seemed precious and pretentious, and awkward when juxtaposed with some of the modern colloquial idioms in the books. But when I realized that Hoa was narrating the book TO Essun, it made much more sense to me.All in all the series was entertaining and imaginative, alternating with passages of plodding mind-numbing boredom. Still, I'm glad I read it.Overall, thumbs up....more",Notes are private!,0,2,1,"Sep 07, 2020","Sep 27, 2020","Sep 07, 2020",,Paperback,view (with text),/book/show/31817749-the-stone-sky
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother's Milk        (Patrick Melrose #4),"St. Aubyn, Edward",1890447404,9781890447403,1890447404,235        pp,3.78,"6,108","Oct 11, 2005","Oct 11, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel, like the preceding ones in the series, concerns a family of very rich people whining about not being fabulously rich, since the matriarch This novel, like the preceding ones in the series, concerns a family of very rich people whining about not being fabulously rich, since the matriarch of the family has given away the family home in the south of France to a charitable foundation. Patrick Melrose (a stand-in for the author) is such a man-baby he'd be completely annoying if he wasn't so witty and self-aware. St. Aubyn is certainly honest about his feelings and failings, if this series is as autobiographical as it claims to be.St. Aubyn also writes perceptively from the viewpoints of his other family members, and has a real flair for catching the inner lives of children.The novel detours near the end into the subject of assisted suicide, and does so frankly, compassionately, and with humor....more",Notes are private!,0,1,1,"Aug 26, 2020","Sep 14, 2020","Aug 26, 2020",,Hardcover,view (with text),/book/show/466349.Mother_s_Milk
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mountolive        (The Alexandria Quartet, #3)","Durrell, Lawrence",0140153209,9780140153200,0140153209,320        pp,4.23,"3,305",1958,"Jul 12, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I get more and more impressed with this series the further I read. I think at this point, I have to rank it as an all-time favorite. I don't want to gI get more and more impressed with this series the further I read. I think at this point, I have to rank it as an all-time favorite. I don't want to give anything away for anyone thinking of reading it, but each book builds on the one before and flips the reader's perception of what went before. By the time you reach Mountolive, you're reading it as much for the suspenseful storytelling as for the beautiful sentences and profound observations about human nature.The Alexandria Quartet is one of the best things you can read....more",Notes are private!,0,5,1,"Aug 18, 2020","Sep 11, 2020","Aug 18, 2020",,Paperback,view (with text),/book/show/126710.Mountolive
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Some Hope        (Patrick Melrose, #3)","St. Aubyn, Edward",146682817X,9781466828179,146682817X,184        pp,3.79,"4,875",1994,"Oct 30, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Patrick makes a disclosure of his childhood abuse to his best friend, in a backdrop of a society gathering attended by Princess Margaret.Most of the gPatrick makes a disclosure of his childhood abuse to his best friend, in a backdrop of a society gathering attended by Princess Margaret.Most of the gathered luminaries at the parties are useless, empty-headed, arrogant twits. The book is witty, but often the with is St. Aubyn's, not the characters'. With few exceptions, the monied class is held up to ridicule.The heartfelt kernels of these books concern Patrick Melrose himself, and I wish he appeared more frequently in these, the ""Patrick Melrose Novels""....more",Notes are private!,0,0,1,"Aug 15, 2020","Aug 26, 2020","Aug 15, 2020",,Kindle Edition,view (with text),/book/show/15795418-some-hope
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pulp,"Brubaker, Ed",1534316442,9781534316447,1534316442,72        pp,4.32,"4,552","Jul 29, 2020","Aug 04, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ed Brubaker and Sean Phillips are one of my favorite writer/artist teams in the history of comics, and they keep putting out superlative work. Their sEd Brubaker and Sean Phillips are one of my favorite writer/artist teams in the history of comics, and they keep putting out superlative work. Their stories are always in the noir tradition, even when they veer into other genres. Here, the story is part western (a look at the cover tells you this), part 30s heist.The protagonist is Max Winters, an elderly, struggling pulp writer. Who he has been and where he goes from there I will not say. The revelation of these things is what makes this story great.Brubaker and Phillips know how to tell a story cleanly and economically. Just enough detail about the characters' pasts is given so that you can imagine fully rounded lives for them. As always with the work of these two, you'll turn the pages quickly as the story advances to an exciting finish. ...more",Notes are private!,0,2,1,"Aug 07, 2020","Aug 07, 2020","Aug 07, 2020",,Hardcover,view (with text),/book/show/49050409-pulp
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bad News        (Patrick Melrose, #2)","St. Aubyn, Edward",0749398728,9780749398729,0749398728,224        pp,3.77,"6,783",1992,"Nov 18, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book has everything you ever wanted to know about being an affluent English heroin addict in New York City for a couple of days in the early 80s.This book has everything you ever wanted to know about being an affluent English heroin addict in New York City for a couple of days in the early 80s.Patrick Melrose collects the cremains of his awful father and spends the rest of the time managing his addiction, which is more than a full time job. The descriptions of the mental states of addiction and the physical processes of acquisition and ingestion of the substances are too detailed to have been described by someone who didn't have an experience of that life. And St. Aubyn has had that experience, I gather.These books are praised for their wit, which I find to be a bit forced at times, but I never doubt the truthfulness of the experiences of Patrick....more",Notes are private!,0,2,1,"Aug 05, 2020","Aug 15, 2020","Aug 05, 2020",,Paperback,view (with text),/book/show/1077554.Bad_News
