,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Celia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
707,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fictitious Dishes,"Fried, Dinah",006227984X,9780062279842,006227984X,128        pp,3.65,932,"Apr 15, 2014","Apr 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I LOVE this bookIt includes things eaten in over 40 books.The highlights of this book are:-It tallies a fine list of books to consider for my TBR-It aI LOVE this bookIt includes things eaten in over 40 books.The highlights of this book are:-It tallies a fine list of books to consider for my TBR-It adds little known facts about the 'food' consumed-It provides tempting pictures of the foodI highly recommend this book for its info and 'stressless' approach 5 stars...more,Notes are private!,0,9,1,"Apr 16, 2022","Feb 16, 2023","Apr 16, 2022",,Kindle Edition,view (with text),/book/show/18053054-fictitious-dishes
708,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Off The Grid,"Hunt, John*",,,B07WFHS17Z,253        pp,4.27,"1,233","Oct 30, 2019","Oct 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2022",,Kindle Edition,view,/book/show/51828701-off-the-grid
709,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Railway,"Ismailov, Hamid*",1632060183,,B00UM6VXBC,336        pp,3.29,207,"Mar 01, 2006","Feb 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 14, 2022",,Kindle Edition,view,/book/show/25226746-the-railway
710,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fieldwork in Ukrainian Sex,"Zabuzhko, Oksana",1611090083,9781611090086,1611090083,168        pp,3.71,"2,450",1996,"Jun 06, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2022",,Paperback,view,/book/show/9274846-fieldwork-in-ukrainian-sex
711,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trust,"Diaz, Hernan*",,,B09BV2JNWV,415        pp,3.84,"97,332","May 03, 2022","May 03, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Winner of the 2023 Pulitzer prie for Fiction. Hernan Diaz' second book.This novel is primarily about Andrew Bevel who shorted the market right before Winner of the 2023 Pulitzer prie for Fiction. Hernan Diaz' second book.This novel is primarily about Andrew Bevel who shorted the market right before the Great Depression and came out a winner. Trust contains four distinct books in which different characters provide conflicting accounts of the financier and his wife.First we read in Book 1, Bonds, which is a fictional account of Andrew and his wife Mildred. In Bonds, the characters are named Benjamin and Helen Rask.In Book 2, we meet Bevel who is writing his own autobiography with the help of Ida Partenza. We do not meet Ida yet; that happens in Book 3.In Book 3, Ida does very well to get the job ghostwriting Andrew's autobiography. Andrew has 2 goals: 1) dispel the negative impression of him that Bonds has created2) paint a different picture of Mildred, his wife, than that portrayed in BondsBook 4 describes Ida's efforts to find Mildred's journals. She does and they describe Mildred as a much different person than the one described by Andrew.I found this book cumbersome to read, yet filled with lots of food for thought. The book is 406 pages long. It was only half way through that I finally got what the book is about: a person's story can frequently NOT be TRUSTED.Here is the one quote, spoken by Andrew Bevel in Book 3 that absolutely blew me away:""If I’m ever wrong, I must make use of all my means and resources to bend and align reality according to my mistake so that it ceases to be a mistake.”4 stars ...more",Notes are private!,0,6,1,"Jul 22, 2023",Aug 2023,"Apr 13, 2022",,Kindle Edition,view (with text),/book/show/59039413-trust
712,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Young Mungo,"Stuart, Douglas*",,,B09B5JY1HC,449        pp,4.39,"57,134","Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Apr 13, 2022",,Kindle Edition,view,/book/show/59832903-young-mungo
713,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sins in Blue,"Kaufman, Brian*",,,B0853FRZST,154        pp,4.42,65,"May 21, 2020","May 21, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 13, 2022",,Kindle Edition,view,/book/show/52871758-sins-in-blue
714,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sea of Tranquility,"Mandel, Emily St. John*",,,,226        pp,4.08,"231,520","Apr 05, 2022","Apr 05, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I usually don't like time travel books, but this one is different. There are three time lines and all revolve about unforgettable characters.From httpI usually don't like time travel books, but this one is different. There are three time lines and all revolve about unforgettable characters.From https://www.bookbrowse.com/mag/...In 1912, 18-year-old Edwin St. John St. Andrew arrives in Canada, having been banished from his posh home in England after making inappropriate comments about the colonization of India at dinner with guests present. Six years later, Edwin will return from the Western Front a broken man, having survived a war that killed his brothers, his lover and all of his friends.In 2203, author Olive Llewellyn, a resident of the second moon colony, travels to Earth for a book tour in support of her novel, Marienbad. The book is about a fictional pandemic, and a real one breaks out in Australia while Olive is on Earth and quickly spreads throughout the world. Olive makes it home to her family safely, but she is haunted by what might have been, and what is for so many around her. The other authors she met on her book tour are dead.Meanwhile, in 2401, Gaspery-Jacques Roberts begins working at the Time Institute, investigating an anomaly that scientists believe may prove that what we think of as reality is actually a simulation. The truth lies in a small Canadian hamlet called Caiette, where an ethereal fragment of violin music rings through a grove of trees.*****Turns out Caiette is mentioned in the authors bo0k The Glass Hotel. That is next up on my reading list.Here is an interesting list of follow up reading by the author:x The Handmaid’s Tale by Margaret Atwood Stories of Your Life and Others by Ted Chiangx Cloud Cuckoo Land by Anthony Doerr Dune by Frank Herbert x To the Bright Edge of the World by Eowyn Ivey Crystal Eaters by Shane Jones x Station Eleven by Emily St. John Mandel x The Road by Cormac McCarthy x The Time Traveler’s Wife by Audrey Niffenegger The Opposite House by Helen Oyeyemi x State of Wonder by Ann PatchettI have read the ones marked with x. How many have you read?5 stars...more",Notes are private!,0,11,1,"Jul 02, 2023","Jul 08, 2023","Apr 13, 2022",,Kindle Edition,view (with text),/book/show/58601245-sea-of-tranquility
715,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Englishman in the Seminole War,"Agostini, Randal*",1949810097,9781949810097,1949810097,299        pp,4.00,2,unknown,"Aug 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 12, 2022",,Paperback,view,/book/show/58794438-an-englishman-in-the-seminole-war
716,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman in the Green Dress,"Cooper, Tea*",,,B081MX6WFT,330        pp,3.83,"3,954","Dec 17, 2018","Jun 16, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 12, 2022",,Kindle Edition,view,/book/show/51563717-the-woman-in-the-green-dress
717,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prom Night in Purgatory        (Purgatory, #2)","Harmon, Amy*",,,B008X01G2K,264        pp,4.10,"4,226","Aug 01, 2012","Aug 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 11, 2022",,Kindle Edition,view,/book/show/26705418-prom-night-in-purgatory
718,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calder Brand        (Calder Brand #1),"Dailey, Janet",1496727444,9781496727442,1496727444,252        pp,4.31,"2,963","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 10, 2022",,Hardcover,view,/book/show/54231821-calder-brand
719,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mission House,"Davies, Carys*",198214484X,9781982144845,198214484X,272        pp,3.73,"1,241","Aug 06, 2020","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 09, 2022",,Paperback,view,/book/show/58438528-the-mission-house
720,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Great Circle,"Shipstead, Maggie*",,,,608        pp,4.11,"67,580","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 09, 2022",,Hardcover,view,/book/show/54976986-great-circle
721,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Garden Party and Other Stories,"Mansfield, Katherine",,,B0082SZEOE,191        pp,3.85,"8,210",1922,"May 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 08, 2022",,Kindle Edition,view,/book/show/18866836-the-garden-party-and-other-stories
722,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best Girls,"Lee, Min Jin",1542015286,9781542015288,B07RHMJNHG,20        pp,3.95,"4,849","Jun 27, 2019","Jun 27, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A short and potent story. Written by Min Jin Lee, author of Pachinko. The first in theDisorder Series.It highlights the importance of the male child iA short and potent story. Written by Min Jin Lee, author of Pachinko. The first in theDisorder Series.It highlights the importance of the male child in Korean society. Told by the oldest of four girls, their brother is the fifth child.It also tells a sad story of poverty and misplaced trust.These stories are 'horror' stories, so expect the worst.3.75 starsThe rest of the stories in this series (6 in total) are poorly regarded, so I will stop here....more",Notes are private!,0,3,1,"Jan 23, 2023","Jan 23, 2023","Apr 08, 2022",,Kindle Edition,view (with text),/book/show/46031873-the-best-girls
723,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cold Millions,"Walter, Jess",006286808X,9780062868084,006286808X,342        pp,3.96,"18,335","Oct 27, 2020","Oct 27, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 06, 2022",,Hardcover,view,/book/show/50358038-the-cold-millions
724,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will,"Manson, Mark*",,,B096LPZXCH,432        pp,4.26,"65,923","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2022",,Kindle Edition,view,/book/show/58381965-will
725,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Broken,"Lawson, Jenny*",,,B0879HDPXM,288        pp,4.03,"41,834","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2022",,Kindle Edition,view,/book/show/53533469-broken
726,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dreaming of Flight,"Hyde, Catherine Ryan*",154202157X,9781542021579,B09B71DKXC,304        pp,4.35,"7,626","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 05, 2022",,Kindle Edition,view,/book/show/58671463-dreaming-of-flight
727,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mad Women's Ball,"Mas, Victoria*",1647004454,9781647004453,B08WJ78DV6,224        pp,3.78,"29,239","Aug 21, 2019","Sep 07, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Salpêtrière - 1886; Paris FranceThe Salpêtrière is a dumping ground for women who disturb the peace. An asylum for those whose sensitivities do noThe Salpêtrière - 1886; Paris FranceThe Salpêtrière is a dumping ground for women who disturb the peace. An asylum for those whose sensitivities do not tally with what is expected of them. A prison for women guilty of possessing an opinion.We meet Louise - subject to fits; used by Dr. Charcot in demonstrationsGenevieve - stern matron at the hospitalEugenie - receives visits from the deadTherese - oldest resident; was once a prostitute; considers the hospital her havenAt least one of the patients and all of the doctors are real people.At least these three were mentioned in the book:Jean-Martin Charcot was a French neurologist and professor of anatomical pathology. He worked on hypnosis and hysteria, in particular with his hysteria patient Louise Augustine Gleizes.Joseph Jules François Félix Babinski (Polish: Józef Julian Franciszek Feliks Babiński; 17 November 1857 – 29 October 1932) was a French-Polish professor of neurology.Georges Albert Édouard Brutus Gilles de la Tourette (French: [ʒɔʁʒ albɛʁ edwaʁ bʁytys ʒil də la tuʁɛt]; 30 October 1857 – 22 May 1904) was a French neurologist and the namesake of Tourette syndrome, a neurological condition characterized by tics.The Mad Women's Ball occurs during Lent. The women dress up and the people of the town are invited to gawk. Extremely well written; I was engaged throughout. Unfortunately there is only one male in the book who is likeable: Eugenie's brother, Théophile.Highly recommend5 stars...more",Notes are private!,0,6,1,"Apr 27, 2022","May 02, 2022","Apr 04, 2022",,Kindle Edition,view (with text),/book/show/57848415-the-mad-women-s-ball
