,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ralu's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jocul îngerului,"Ruiz Zafón, Carlos",,9789734613892,9734613898,472        pp,4.00,"162,260","Apr 17, 2008",2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/13448206-jocul-ngerului
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prizonierul cerului        (Cimitirul cărților uitate, #3)","Ruiz Zafón, Carlos",9734640518,9789734640515,9734640518,248        pp,4.12,"100,636","Nov 01, 2011",Oct 2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/24687715-prizonierul-cerului
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Umbra vîntului,"Ruiz Zafón, Carlos",9734600249,,9734600249,496        pp,4.30,"635,438",May 2001,2005,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/4526305-umbra-v-ntului
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nopțile Partriarhului,"Bran, Tatiana Niculescu",,9789734619351,9734619357,240        pp,3.67,36,"Jan 01, 2011",2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,ebook,view,/book/show/17698610-nop-ile-partriarhului
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poker,"Coşa, Bogdan*",9732329351,9789732329351,9732329351,194        pp,3.33,122,2010,2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/12052593-poker
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maseurul orb,"Florescu, Cătălin Dorian",9734607219,9789734607211,9734607219,336        pp,3.71,230,2006,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Hardcover,view,/book/show/13488149-maseurul-orb
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wall and Piece,Banksy,1844137872,9781844137879,1844137872,240        pp,3.85,"226,506",2005,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/114683.Wall_and_Piece
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mendebilul,"Cărtărescu, Mircea",9735014904,9789735014902,9735014904,144        pp,3.77,646,2006,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/2214400.Mendebilul
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frumoasele străine,"Cărtărescu, Mircea",9735026929,9789735026929,9735026929,288        pp,3.69,"1,855",2010,2010,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,,view,/book/show/9017967-frumoasele-str-ine
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rem,"Cărtărescu, Mircea",,,,182        pp,3.89,"1,233",2006,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/8843373-rem
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Momo,"Ende, Michael",3522168577,9783522168571,3522168577,304        pp,4.33,"80,409",1973,"Jan 01, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/68811.Momo
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O întâmplare ciudată cu un câine la miezul nopții,"Haddon, Mark",,9789737071767,,288        pp,3.89,"1,478,881","Jul 31, 2003",2005,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Apr 19, 2017",,Paperback,view,/book/show/10625799-o-nt-mplare-ciudat-cu-un-c-ine-la-miezul-nop-ii
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret Lives of Great Artists: What Your Teachers Never Told You About Master Painters and Sculptors,"Lunday, Elizabeth*",159474257X,9781594742576,159474257X,288        pp,3.88,"1,407",2008,"Jul 01, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Apr 17, 2017",,Paperback,view,/book/show/3284734-secret-lives-of-great-artists
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Against Interpretation and Other Essays,"Sontag, Susan",0312280866,9780312280864,0312280866,312        pp,4.14,"8,865",Dec 1964,"Aug 25, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 17, 2017",,Paperback,view,/book/show/52374.Against_Interpretation_and_Other_Essays
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Uranus Park,"Duțescu, M.",9734646834,9789734646838,9734646834,272        pp,3.85,97,Jul 2014,Jul 2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2017","Apr 19, 2017","Apr 14, 2017",,Paperback,view,/book/show/22663062-uranus-park
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Disco Titanic,"Gheo, Radu Pavel*",9734663739,9789734663736,9734663739,464        pp,4.47,207,Sep 2016,Oct 2016,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Paperback,view,/book/show/32750226-disco-titanic
591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Interior zero,"Braniște, Lavinia",9734663216,9789734663217,9734663216,264        pp,3.99,"1,473",Sep 2016,Sep 2016,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Paperback,view,/book/show/32318700-interior-zero
592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vegetarian,Han Kang,0553448188,9780553448184,0553448188,188        pp,3.58,"165,689","Oct 30, 2007","Feb 02, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Hardcover,view,/book/show/25489025-the-vegetarian
593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O istorie a lumii în 10½ capitole,"Barnes, Julian",6065792179,9786065792173,6065792179,422        pp,3.88,"15,390","Oct 07, 1989",May 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Hardcover,view,/book/show/15792063-o-istorie-a-lumii-n-10-capitole
594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sentimentul unui sfârşit,"Barnes, Julian",6065793280,9786065793286,6065793280,178        pp,3.74,"179,064","Aug 04, 2011",Feb 2012,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Apr 11, 2017",,Hardcover,view,/book/show/13511888-sentimentul-unui-sf-r-it
595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tsukuru Tazaki cel fără de culoare și anii săi de pelerinaj,"Murakami, Haruki",9734640534,9789734640539,9734640534,264        pp,3.87,"179,456","Apr 12, 2013",Nov 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2017","Apr 12, 2017","Apr 11, 2017",,Paperback,view,/book/show/18814223-tsukuru-tazaki-cel-f-r-de-culoare-i-anii-s-i-de-pelerinaj
596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Războiul nu are chip de femeie,"Alexievich, Svetlana",,9786063306280,,315        pp,4.51,"32,906",1983,"Apr 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,ebook,view,/book/show/32027928-r-zboiul-nu-are-chip-de-femeie
597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ocolul zilei în optzeci de lumi,"Cortázar, Julio",6067100312,9786067100310,6067100312,340        pp,4.09,817,1967,Nov 2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Paperback,view,/book/show/23612877-ocolul-zilei-n-optzeci-de-lumi
598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Fairy Tale,"Bengtsson, Jonas T.",159051694X,9781590516942,159051694X,464        pp,3.85,750,2011,"Mar 25, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2017",,Paperback,view,/book/show/18248530-a-fairy-tale
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Those Who Leave and Those Who Stay        (The Neapolitan Novels, #3)","Ferrante, Elena",,,,418        pp,4.35,"148,721","Oct 30, 2013","Sep 02, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 04, 2017",,Paperback,view,/book/show/23156040-those-who-leave-and-those-who-stay
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",0156453800,9780156453806,0156453800,165        pp,4.12,"83,833","Nov 03, 1972",1974,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Jan 04, 2017",,Paperback,view,/book/show/9809.Invisible_Cities
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Arta ca terapie,"de Botton, Alain*",,9789731984469,9731984461,239        pp,4.08,"4,079","Oct 14, 2013",2014,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 12, 2016",,Hardcover,view,/book/show/25121322-arta-ca-terapie
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Opera poetică,"Pessoa, Fernando",,,,unknown,4.71,34,2011,unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Sep 06, 2016",,,view,/book/show/24917324-opera-poetic
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maestrul şi Margareta,"Bulgakov, Mikhail",973689293X,9789736892936,973689293X,520        pp,4.29,"353,347",1967,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/10921097-maestrul-i-margareta
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Sorcerer's Stone        (Harry Potter, #1)","Rowling, J.K.",,,0439554934,309        pp,4.47,"10,052,639","Jun 26, 1997","Nov 01, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Hardcover,view,/book/show/3.Harry_Potter_and_the_Sorcerer_s_Stone
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mcdonaldizarea societății,"Ritzer, George",9738376254,,,248        pp,3.81,"2,064",1995,2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/24279306-mcdonaldizarea-societ-ii
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Iocan - revista de proză scurtă anul 1 / nr. 1,"Iaru, Florin",,9772501636163,,160        pp,4.06,178,"May 26, 2016","May 26, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/30329779-iocan---revista-de-proz-scurt-anul-1-nr-1
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slaughterhouse-Five,"Vonnegut, Kurt, Jr.",0385333846,9780385333849,0385333846,275        pp,4.10,"1,369,572","Mar 31, 1969","Jan 12, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/4981.Slaughterhouse_Five
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zgomotul şi furia,"Faulkner, William",,9781602570467,,304        pp,3.85,"182,050","Oct 07, 1929",2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/17306315-zgomotul-i-furia
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master Builder,"Ibsen, Henrik",0486419282,9780486419282,0486419282,80        pp,3.81,"4,110",1892,"Apr 21, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/223634.The_Master_Builder
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hedda Gabler,"Ibsen, Henrik",1847024696,9781847024695,1847024696,112        pp,3.82,"36,627",1890,"Jun 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/292275.Hedda_Gabler
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oceanografia,"Eliade, Mircea",8816407964,9788816407961,8816407964,205        pp,4.45,592,1934,2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/19000696-oceanografia
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pontormo si manierismul,"Stoichiță, Victor Ieronim",9735017911,9789735017910,9735017911,228        pp,4.83,6,1978,2008,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/15797056-pontormo-si-manierismul
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cum se savurează un tablou și alte studii de istoria artei,"Stoichiță, Victor Ieronim",9735047500,9789735047504,9735047500,300        pp,4.25,28,Mar 2015,Mar 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/25215273-cum-se-savureaz-un-tablou-i-alte-studii-de-istoria-artei
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kafka. Pentru o literatură minoră,"Deleuze, Gilles",9731241280,9789731241289,9731241280,192        pp,4.15,"1,825",1975,Nov 2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/9464610-kafka-pentru-o-literatur-minor
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rugați-vă pentru fratele Alexandru,"Noica, Constantin",9732801735,978973502229,,148        pp,4.23,148,1990,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/7122969-ruga-i-v-pentru-fratele-alexandru
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O istorie a artei moderne. Tot ce trebuie sa stii despre ultimii 150 de ani,"Gompertz, Will",,,,384        pp,4.20,"9,834","Sep 06, 2012",2014,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/29079774-o-istorie-a-artei-moderne-tot-ce-trebuie-sa-stii-despre-ultimii-150-de
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cincizeci de nuanțe ale feminismului,"Appignanesi, Lisa*",,9786069404751,,344        pp,3.94,748,"Mar 01, 2013",2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 06, 2016",,Paperback,view,/book/show/29994906-cincizeci-de-nuan-e-ale-feminismului
