,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,luce (cry baby)'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1674,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blood Feast: The Complete Short Stories of Malika Moustadraf,"Moustadraf, Malika",1952177898,9781952177897,1952177898,136        pp,3.85,705,"Feb 08, 2022","Feb 08, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Blood Fest collects all of Malika Moustadraf’s short fiction. Set in contemporary-ish Morocco these stories explore fraught gender and family dynamicsBlood Fest collects all of Malika Moustadraf’s short fiction. Set in contemporary-ish Morocco these stories explore fraught gender and family dynamics, highlighting the insidious nature of misogyny. Within these short stories, women are forced to marry men they don’t love, they are abused or mistreated by male relatives and struggle to retain freedom and independence in a patriarchal society. Many of these stories share a rather bleak outlook as they paint a depressingly realistic picture of domestic abuse and sexism. The men populating these stories are angry, confused, and guilty. They lash out against each other and the women around them. The results are not pretty and there are many upsetting scenes. We also read of how women themselves became perpetrators of misogyny, as mothers go on to police their daughters’ bodies, shaming them for the way they behave in a way they don’t/wouldn’t with their sons. There are also some lgbtq+ themes but these are only touched slightly and the author mostly interrogates heteronormative relationships. While I appreciated the issues Moustadraf explores within these narratives I found the stories unsatisfying. They have very choppy endings and are too short, lasting a few pages or so. The characters become devices through which the author can address and or exemplify a certain issue, and they often failed to convince me as ‘real’ people. There isn’t time dedicated to developing them and the stories consequently suffer from this lack. Also, I would like more variety in tone, subject, and style as many of these stories ended up blurring into each other. Still, I would not dissuade others from reading it and although it didn't really work for me I found certain aspects of these stories to be thoughtprovoking. Additionally, despite its heavy topics this collection makes for a very quick read.find me on: ❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ ...more",Notes are private!,0,38,1,"Feb 13, 2022","Feb 15, 2022","Jan 18, 2022",,Paperback,view (with text),/book/show/58516766-blood-feast
1675,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ru,"Thúy, Kim",0307359700,9780307359704,0307359700,141        pp,3.81,"21,094",Oct 2009,"Jan 17, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ Ru is a short read that blurs the line between fiction and autobiography (autofiction..i guess❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ Ru is a short read that blurs the line between fiction and autobiography (autofiction..i guess?) and is comprised of very short chapters, most of them consisting of a couple of short paragraphs. These chapters, which often barely last a page, capture an instant or impression experienced by our Vietnamese-Canadian narrator. The feelings, thoughts, images, and anecdotes, that appear on these pages have a snapshot quality, both because the author is able to capture these in a concise yet hauntingly evocative prose. The narrator is now married with two children, one of whom is neurodivergent. While we do gain an understanding of her life in the present, the narrative is mainly preoccupied with her past. The narrator’s recollections of her ‘disrupted’ childhood are unsparingly unsentimental. She remembers her experiences at a refugee camp in Malaysia, the difficulties of trying to assimilate into a culture that sees you as ‘other’, her early years in Vietnam, her beloved Uncle Two, while also reflecting on the limitations of language and of memory, on history and alternate histories, on trauma, and on cultural dissonance.  The vignettes her reminiscences present to us have a fragmented quality, so that much of the narrator’s personal life and past remains shrouded in ambiguity. There is also an aloofness to her narration that made much of what she was recounting feel remote, intentionally so I believe. By distancing herself from her past the narrator is able to approach it with, curiously enough, far more clarity. There is a neutrality to her inner monologue that could easily lead one to believe that she too is like us merely a ‘witness’ as opposed to the person to who these things have happened to. I liked the stark imagery, the narrator’s cool tone, and the ideas and issues weaving her ‘retrospective’.If you like proses that are so sharp you are liable to cut yourself or have a preference for non-linear narratives composed of a character’s past and present impressions (be it autofiction such as All Men Want to Know and On Earth We're Briefly Gorgeous, or literary fiction like as Gbost Forest) you should definitely add Ru to your tbr pile. While I understood that many of the things the narrator divulges to ‘us’ are meant to elicit feelings of discomfort and unease, the way she sees her son’s autism gave me pause (she is “waging war against autism, even if I know already that it’s invincible”). While I understand too well that many countries still have a negative view of autism here it struck me that the narrator was creating an unfortunate parallel between her son’s autism and the Vietnam war that rubbed me the wrong way. I’m sure other readers will not be as ‘bothered’ by this but to be perfectly honest this aspect of the narrative detracted from my overall reading experience. Nevertheless I will definitely read more by Thúy....more",Notes are private!,0,29,1,"Apr 09, 2022","Apr 11, 2022","Jan 17, 2022",,Hardcover,view (with text),/book/show/12256885-ru
1676,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piecing Me Together,"Watson, Renée",,,B01NGUHJSI,277        pp,4.09,"25,245","Feb 14, 2017","Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Kindle Edition,view,/book/show/25566675-piecing-me-together
1677,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stargazer,"Petrou, Laurie*",0857308238,9780857308238,B09L1N7JPB,272        pp,3.74,"2,261","Jun 02, 2022","Jun 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Kindle Edition,view,/book/show/59616446-stargazer
1678,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'esercizio,"Petrucci, Claudia",8834601408,9788834601402,8834601408,333        pp,3.84,284,"Jan 30, 2020","Jan 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Paperback,view,/book/show/50824692-l-esercizio
1679,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At the Edge of the Woods,"Ono, Masatsugu",1949641287,9781949641288,1949641287,168        pp,3.05,435,2006,"Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Paperback,view,/book/show/58990805-at-the-edge-of-the-woods
1680,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book Eaters,"Dean, Sunyi*",1250810183,9781250810182,1250810183,298        pp,3.65,"39,232","Aug 02, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Hardcover,view,/book/show/58724745-the-book-eaters
1681,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kaikeyi,"Patel, Vaishnavi*",0759557330,9780759557338,0759557330,478        pp,4.19,"28,057","Apr 26, 2022","Apr 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Hardcover,view,/book/show/57127277-kaikeyi
1682,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Goliath,"Onyebuchi, Tochi",1250782953,9781250782953,1250782953,336        pp,3.30,"1,723","Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 17, 2022",,Hardcover,view,/book/show/57693493-goliath
1683,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Where the Drowned Girls Go        (Wayward Children, #7)","McGuire, Seanan*",1250213622,9781250213624,1250213622,150        pp,4.05,"16,395","Jan 04, 2022","Jan 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ 3 ¼ stars  Where the Drowned Girls Go is a relatively compelling if inoffensive addition to th❀ blog ❀ thestorygraph ❀ letterboxd ❀  tumblr ❀ ko-fi ❀ 3 ¼ stars  Where the Drowned Girls Go is a relatively compelling if inoffensive addition to the Wayward Children series. Once again Seanan McGuire sticks to the same formula: we have a focus on aesthetics, a fairy-talesque atmosphere, and a story revolving around a girl who is either lonely or made to feel different or insecure about something. Like its predecessors, Where the Drowned Girls Go critiques individuals and institutions that seek to impose conformity on those they deem ‘different’. Here the good/bad binary feels particularly lacking in nuance, and I miss the ambivalence that permeated the first few instalments. Still, McGuire’s prose has is always a delight to read. While here she goes a bit heavy-handed on metaphors involving smiles (we have, to name a few, wan smiles, bland smiles, terrible smiles, terrifying smiles...the list goes on), her hypnotic style is rich with tantalising descriptions and lush imagery. I also appreciate her darker take on fairy tales and magical worlds. As we can see, those who go through magical doors do not always make it ‘home’ unscathed. They carry physical and psychological scars from their time there and struggle to integrate themselves back into 'reality'. In Where the Drowned Girls Go we are reunited with Cora who we previously followed on a rescue mission to Confection in Beneath the Sugar Sky. She’s haunted by the Trenches, the world she fell into, and fears that she will once more be transported to that world. She believes that at Eleanor’s school she won’t be able to resist the Trenches so she decides to enrol at the Whitethorn Institute. But, she soon discovers, Whitethorn is not kind to ‘wayward children' like her. The school instils fear in its students, punishing those who mention their experiences in other worlds and rewarding those who come to view magical doors as the product of a delusion. Cora is bullied by some of her roommates who make fun of her appearance and such. Eventually, Sumi comes to her rescue and Cora has to decide whether she does want to leave Whitethorn. There are a few moral lessons about friendship, not being mean, or not letting others dictate who you are.While there were fantastical elements woven into the story and setting this volume lacked that magic spark that made the first few books into such spellbinding reads. I also found Cora to be a meh protagonist. Her defining characteristic seemed to be her body, which wasn’t great. Sumi was a welcome addition to the cast of characters as I found the girls at Whitethorn to be rather samey (which perhaps was intentional). I don’t entirely get why Cora got another book. She was the main character in Beneath the Sugar Sky. Her insecurities etc. were already explored in that book…and this feels like an unnecessary continuation to her arc. Still, I love the aesthetics of this series and the wicked/virtue & nonsense/logical world compass.Hopefully, the next volume will be about Kade......more",Notes are private!,0,25,1,"Jan 17, 2022","Jan 17, 2022","Jan 17, 2022",,Hardcover,view (with text),/book/show/57693537-where-the-drowned-girls-go
1684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Margins: On the Pleasures of Reading and Writing,"Ferrante, Elena",1609457374,9781609457372,1609457374,112        pp,3.82,"4,466","Nov 17, 2021","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2022",,Hardcover,view,/book/show/59524662-in-the-margins
1685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devotion,"Kent, Hannah*",1509863915,9781509863914,1509863915,432        pp,3.87,"10,530","Oct 26, 2021","Feb 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2022",,Hardcover,view,/book/show/57865361-devotion
