,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sara's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Priručnik za loše majke,"Long, Kate*",,9789532860047,,320        pp,3.46,"1,949","Jan 01, 2004",2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Simpatična i duhovita knjiga koja govori o tri generacije žena pod istim krovom. Kćeri koja ima 17 i trudna je, a otac djeteta ne želi imati veze s njSimpatična i duhovita knjiga koja govori o tri generacije žena pod istim krovom. Kćeri koja ima 17 i trudna je, a otac djeteta ne želi imati veze s njom, majci koja ima 34, te Nan (baka). Inače ne volim baš knjige ovoga tipa, plitke i sa krajem kojega možete predvidjeti već nakon dvije tri stranice, ali ova je zaista ugodno iznenađenje. Pitka, čitljiva, ponekad sarkastična i iznenađujuće humoristična i potpuno realna (osim simpatičnog happy enda, kojega uostalom i želite likovima, jer su ga svakako zaslužile). Preporuka za ljetno štivo :)...more",Notes are private!,0,1,1,"Jul 14, 2016","Jul 19, 2016","Jul 14, 2016",,Paperback,view (with text),/book/show/6338963-priru-nik-za-lo-e-majke
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kalendar Maja,"Ferić, Zoran",9533193786,9789533193786,9533193786,603        pp,4.18,598,2011,2011,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"U zadnje vrijeme bacila sam se na čitanje domaćih autora, koje sam godinama nepravedno zanemarivala, što me dovelo do Ferića i do njegova hvaljena romU zadnje vrijeme bacila sam se na čitanje domaćih autora, koje sam godinama nepravedno zanemarivala, što me dovelo do Ferića i do njegova hvaljena romana Kalendar Maja. Roman o odrastanju u Zagrebu, u godinama nakon 2. svj. rata, pa skoro do današnjih vremena. Više od 600 stranica romana prošla sam u svega nekoliko dana, lako se i brzo čita, s vremena na vrijeme živcirao me lik Senke i njezine ideje ljubavi kao i to da ni jedan lik zapravo nije do kraja odrastao, iako većina ima više od 60 godina... Sve u svemu, solidan roman. Niti sam razočarana, niti apsolutno oduševljena. Zlatna sredina....more",Notes are private!,0,1,1,"Apr 10, 2019","Apr 14, 2019","Jul 14, 2016",,Paperback,view (with text),/book/show/13644090-kalendar-maja
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"2001: A Space Odyssey        (Space Odyssey, #1)","Clarke, Arthur C.",,,B00ANA27IU,324        pp,4.17,"313,505","Apr 28, 1968",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2016",,Kindle Edition,view,/book/show/17662739-2001
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nebo u kaljuži,"Popović, Sven",,9789533340876,,191        pp,3.76,66,"Dec 01, 2014",Dec 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2016",,Paperback,view,/book/show/25120526-nebo-u-kalju-i
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nebo u kupinama,"Kramberger, Nataša",,9789533038469,,260        pp,3.15,53,2007,Jul 2015,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ova knjiga je obećavala puno, ali na žalost već nakon nekih 30-40 stranica zatvorila sam je i odustala. Priču je bilo teško pratiti od samoga početka Ova knjiga je obećavala puno, ali na žalost već nakon nekih 30-40 stranica zatvorila sam je i odustala. Priču je bilo teško pratiti od samoga početka i trudila sam se, nastavljala dalje, ali ima knjiga koje ti jednostavno ne sjednu, a ova je jedna od tih. Svi ti likovi koji se isprepliću svaki sa svojom pričom pa više ne znaš tko je tko i ne možeš vizualizirati ni jednoga od njih. Inače volim takve knjige , stilom mrvicu podsjeća na Murakamija, pomalo nadrealna, ali nešto nedostaje i teško mi je objasniti što je to, a s obzirom da nisam ni došla do kraja ne mogu ni ulaziti u detalje knjige....more",Notes are private!,0,4,1,"Jul 12, 2016","Jul 13, 2016","Jul 12, 2016",,Paperback,view (with text),/book/show/27411937-nebo-u-kupinama
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sjena vjetra,"Ruiz Zafón, Carlos",9532660003,,,478        pp,4.30,"635,447",May 2001,Feb 2007,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"S obzirom da su svi oduševljeni ovom knjigom , očito je opet problem u meni. Nakon stotinjak stranica već sam vidjela kuda sve to vodi, nije mi bila nS obzirom da su svi oduševljeni ovom knjigom , očito je opet problem u meni. Nakon stotinjak stranica već sam vidjela kuda sve to vodi, nije mi bila ni malo nepredvidljiva i napeta, čak štoviše povremeno me i strašno umarala, pa bi ju zatvorila i pustila par dana na miru i tek onda joj se vraćala. Priča me podsjećala na zaplete svake španjolske sapunice.Pozitivna strana su opisi Barcelone i genijalan lik Fermina koji je definitivno najsvjetlija točka knjige.Čitljiva knjiga, ali na mene nije ostavila neki wow efekt....more",Notes are private!,0,15,1,"May 20, 2017","Jun 03, 2017","Jul 08, 2016",,Hardcover,view (with text),/book/show/9749300-sjena-vjetra
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ines' Words,Haidji,,,B01DR6D0TG,47        pp,3.84,57,unknown,"Apr 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 07, 2016",,Kindle Edition,view,/book/show/29996977-ines-words
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Plava lisica,Sjón,,9789533047935,,120        pp,3.73,"8,593",2003,Jun 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ovo je lijep i poetičan, kratak roman, ali bio bi još i bolji da je duljeg formata. Taman kad sam se uživjela u knjigu, pohvatala likove i surovi islaOvo je lijep i poetičan, kratak roman, ali bio bi još i bolji da je duljeg formata. Taman kad sam se uživjela u knjigu, pohvatala likove i surovi islandski krajolik, puf, kraj. Pa sad ne znam, jedna od onih knjiga kojima bi istovremeno dala i 1 i 5, što me prilično frustrira. Pa zato zlatna sredina. ...more",Notes are private!,0,17,1,"Feb 20, 2017","Feb 21, 2017","Jul 05, 2016",,,view (with text),/book/show/30362111-plava-lisica
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Island of Dr. Moreau,"Wells, H.G.",0553214322,9780553214321,B006U1QDWM,160        pp,3.73,"120,950",1896,"Mar 31, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“An animal may be ferocious and cunning enough, but it takes a real man to tell a lie.” ― H.G. Wells, The Island of Dr. MoreauJednom kad dođete na ova“An animal may be ferocious and cunning enough, but it takes a real man to tell a lie.” ― H.G. Wells, The Island of Dr. MoreauJednom kad dođete na ovaj otok, više ga nikada nećete napustiti. Jedna od onih knjiga koja je jednako strašna i pomalo jeziva kao što je i bila u vrijeme njezina nastanka. Propitkuje moralnu stranu znanstvenih eksperimenata, što na ljudima, što na životinjama te postavlja pitanje različitosti ljudi i životinja, točnije onoga što je ljudsko u životinjama i onoga što je životinjsko u ljudima. S obzirom da je napisana u 19.stoljeću, počela sam čitati ovu knjigu s jednom dozom predrasude, ali ostala sam oduševljena već nakon nekoliko stranica. Moja jedina zamjerka na knjigu je to što je kratka, pročitala sam je kroz 2-3 sata i željela još. Nije ni čudno da ova knjiga spada u sam vrh klasika književnosti i klasika znanstveno-fantastične književnosti....more",Notes are private!,0,0,1,"Jul 04, 2016","Jul 08, 2016","Jul 04, 2016",,Unknown Binding,view (with text),/book/show/29981.The_Island_of_Dr_Moreau
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Neobično putovanje fakira koji je zaglavio u Ikeinom ormaru,"Puértolas, Romain",,9789537213541,,261        pp,3.28,"11,048","Aug 21, 2013","Jan 09, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ne mogu reći da sam apsolutno oduševljena knjigom ali ne razumijem ni one koji ju smatraju uvredljivom , rasističkom, punom stereotipa , seksističkom Ne mogu reći da sam apsolutno oduševljena knjigom ali ne razumijem ni one koji ju smatraju uvredljivom , rasističkom, punom stereotipa , seksističkom itd. Svi mi imamo neke predrasude, a većinu njih pisac je prikazao u ovoj knjizi (radi se o satiričnoj knjizi?!). Od toga da Indijska imena smatramo smiješnima, pa zatim da ne znamo razlikovati Rome i ne shvaćamo njihov način života, na dalje. I ne samo to. Iza duhovitog , neobičnog i dugačkoga naslova i šarene naslovnice krije se i jedna puno ozbiljnija tematika. Tematika rata (u ovom slučaju, radi se o Libiji), siromaštva i ona koja je možda i najaktualnija u zadnje vrijeme , tematika izbjeglica. Strah, glad i nerazumijevanje policije, sve je tu vješto prikazano kroz jednu dozu laganog humora. Neke su me sitnice i izrazi na trenutke smetali, ali mislim da je to i stvar prevoda (možda sam u krivu). Po meni, jedna od onih ljetnih štiva, uz fakira možete putovati od Pariza do Libije i natrag, ali povremeno i stati na svom putovanju i zapitati se kako je na putovanju onima koji se za bolji život moraju skrivati, plaćati čitavo bogatstvo bez garancije da dođu u bolji život, a nekad to putovanje platiti i svojim životom....more",Notes are private!,0,5,1,"Jul 04, 2016","Jul 12, 2016","Jul 04, 2016",,Paperback,view (with text),/book/show/24710035-neobi-no-putovanje-fakira-koji-je-zaglavio-u-ikeinom-ormaru
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queer,"Burroughs, William S.",0330300164,9780330300162,0330300164,160        pp,3.60,"13,742",Nov 1985,"Jan 01, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Burroughs je jedan od onih pisaca koje teško definiram. Niti ga volim, niti ga mrzim, a uporno čitam i kupujem sve njegovo do čega mogu doći. Možda saBurroughs je jedan od onih pisaca koje teško definiram. Niti ga volim, niti ga mrzim, a uporno čitam i kupujem sve njegovo do čega mogu doći. Možda samo pokušavam shvatiti oko čega se već toliko dugo godina diže takva pompa i po čemu je on toliko kultan i obožavan. Meni rečenice poput ""...košulja mi se zalijepila za tijelo poput mokrog kondoma..."" i nemaju neku veliku književnu vrijednost....more",Notes are private!,0,2,1,"Jan 06, 2018","Jan 09, 2018","Jul 01, 2016",,Paperback,view (with text),/book/show/23942.Queer
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Junky,"Burroughs, William S.",0142003166,9780142003169,0142003166,166        pp,3.85,"64,733","Apr 15, 1953","Apr 01, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Postoje ljudi koji ga dižu u nebesa i smatraju jednim od najvećih genijalaca ikad, postoje i oni drugi koji ga ne podnose. Ja sam negdje u sredini. ČiPostoje ljudi koji ga dižu u nebesa i smatraju jednim od najvećih genijalaca ikad, postoje i oni drugi koji ga ne podnose. Ja sam negdje u sredini. Čitam i ne mogu poreći genijalnost, ali isto tako mislim da je status koji ima možda mrvicu napuhan. U skladu s tim je i ocjena. Solidno, ali nije me se previše dojmilo. ...more",Notes are private!,0,3,1,Oct 2016,"Oct 03, 2016","Jul 01, 2016",,Paperback,view (with text),/book/show/23940.Junky
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love Poems,"Sexton, Anne",039595777X,9780395957776,039595777X,80        pp,4.09,"2,076",1969,"Oct 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/47733.Love_Poems
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Selected Poems,"Sexton, Anne",0618057048,9780618057047,0618057048,266        pp,4.20,"2,362","Jan 01, 1988","Jun 20, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/481821.Selected_Poems
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anne Sexton: A Self-Portrait in Letters,"Sexton, Anne",0618492429,9780618492428,0618492429,433        pp,4.27,"1,767","Jan 01, 1977","Oct 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/47735.Anne_Sexton
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Transformations,"Sexton, Anne",061808343X,9780618083435,061808343X,112        pp,4.13,"6,949",1971,"Feb 15, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/47734.Transformations
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Complete Poems,"Sexton, Anne",0395957761,9780395957769,0395957761,622        pp,4.28,"16,081","Sep 30, 1981","Apr 28, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/47730.The_Complete_Poems
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confessions of an English Opium Eater,"De Quincey, Thomas",,,0140439013,352        pp,3.28,"10,067",1821,"Apr 29, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/87635.Confessions_of_an_English_Opium_Eater
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Suicide Notes,"Ford, Michael Thomas",0060737557,9780060737559,0060737557,295        pp,3.82,"45,793","Oct 14, 2008","Oct 14, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/3097601-suicide-notes
591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cujo,"King, Stephen*",,,,420        pp,3.78,"285,421",1981,"Nov 01, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Paperback,view,/book/show/11740848-cujo
592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Strange Library,"Murakami, Haruki",1846559219,9781846559211,B00R7Q4FUG,80        pp,3.55,"61,406",2005,"Dec 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Hardcover,view,/book/show/23267242-the-strange-library
593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Be Happy When You Could Be Normal?,"Winterson, Jeanette",0307401243,9780307401243,0307401243,230        pp,4.00,"41,806","Oct 25, 2011","Mar 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2016",,Hardcover,view,/book/show/11395597-why-be-happy-when-you-could-be-normal
594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doors of Perception / Heaven and Hell,"Huxley, Aldous",0060595183,9780060595180,0060595183,187        pp,3.92,"47,700",1956,"May 04, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Huxley je svijet za sebe, a njegovo poimanje svijeta i života jedinstveno je.",Notes are private!,0,6,1,"Sep 04, 2017","Sep 16, 2017","Jul 01, 2016",,Paperback,view (with text),/book/show/5128.The_Doors_of_Perception_Heaven_and_Hell
595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nježnost vukova,"Penney, Stef",9532206477,9789532206470,9532206477,321        pp,3.74,"15,212",2006,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nekako sam ostala prilično hladna na ovu knjigu . Možda sam previše očekivala, jer ideja zvuči odlično. Ubojstvo koje treba riješiti dogodilo se u malNekako sam ostala prilično hladna na ovu knjigu . Možda sam previše očekivala, jer ideja zvuči odlično. Ubojstvo koje treba riješiti dogodilo se u malom mjestu Kanadi usred zime, sredinom 19.stoljeća s kojim se isprepliće i jedna puno teža tema, a to je odnos doseljenika i Indijanaca koje oni smatraju nižim bićima. Svega tu ima,ali nešto nedostaje.Često sam odustajala od knjige (što mi se ne događa često). Previše likova, od kojih su neki po meni zaista nepotrebni za samu priču umarali su me i usporavali, ali ipak sam ju pročitala do kraja. Sjećanja gospođe Ross možda bi u čitatelju trebala izazvati suosjećanje ili nešto slično, ali djeluju nekako mlako i nimalo važno (šteta). Ljubavna priča također djeluje usiljeno (dvojica muškaraca , malo mjesto , 19.st., već viđeno i ništa novoga)Sve u svemu, nije grozno, ali ne vidim niti zbog čega je knjiga toliko hvaljena i nagrađivana....more",Notes are private!,0,0,1,"Jun 30, 2016","Jul 02, 2016","Jun 30, 2016",,Paperback,view (with text),/book/show/13599416-nje-nost-vukova
