,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Pranjal's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Splendid Suns,"Hosseini, Khaled*",1594489505,9781594489501,B002FVPH5A,372        pp,4.43,"1,529,425",May 2007,"Jan 01, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/128029.A_Thousand_Splendid_Suns
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alchemist,"Coelho, Paulo*",0061122416,9780061122415,B00A2KBUGQ,197        pp,3.91,"3,055,962",1988,"May 01, 1993",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/865.The_Alchemist
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brave New World / Brave New World Revisited,"Huxley, Aldous",0060776099,9780060776091,0060776099,340        pp,4.16,"165,127",1958,"Jul 05, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/5479.Brave_New_World_Brave_New_World_Revisited
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,148,769","May 29, 2003",May 2004,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/77203.The_Kite_Runner
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Catcher in the Rye,"Salinger, J.D.",0316769177,9780316769174,0316769177,277        pp,3.80,"3,523,504","Jul 16, 1951","Jan 30, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/5107.The_Catcher_in_the_Rye
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Diary of a Young Girl,"Frank, Anne",,,,283        pp,4.19,"3,730,943",1947,Jul 1993,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Mass Market Paperback,view,/book/show/48855.The_Diary_of_a_Young_Girl
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pride and Prejudice,"Austen, Jane",,,,279        pp,4.29,"4,268,844","Jan 28, 1813","Oct 10, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/1885.Pride_and_Prejudice
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,To Kill a Mockingbird,"Lee, Harper",,,,323        pp,4.26,"6,122,553","Jul 11, 1960","May 23, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/2657.To_Kill_a_Mockingbird
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Night        (The Night Trilogy, #1)","Wiesel, Elie",,,,120        pp,4.37,"1,244,666",1956,"Jan 16, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/1617.Night
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Step Across This Line: Collected Nonfiction 1992-2002,"Rushdie, Salman",0679783490,9780679783497,0679783490,416        pp,3.93,"1,183",2002,"Sep 30, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/9877.Step_Across_This_Line
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"East, West","Rushdie, Salman",0099533014,9780099533016,0099533014,224        pp,3.56,"7,554",1994,Jan 1998,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/9868.East_West
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fury,"Rushdie, Salman",0099421860,9780099421863,0099421860,259        pp,3.30,"9,119","Aug 30, 2001","Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/4836.Fury
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ground Beneath Her Feet,"Rushdie, Salman",0312254997,9780312254995,0312254997,576        pp,3.80,"11,788",Apr 1999,"Mar 16, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/9864.The_Ground_Beneath_Her_Feet
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Joseph Anton: A Memoir,"Rushdie, Salman",0812992784,9780812992786,0812992784,636        pp,3.63,"8,953",2012,2012,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/13532186-joseph-anton
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden House,"Rushdie, Salman",0399592806,9780399592805,0399592806,380        pp,3.67,"10,117","Sep 05, 2017",2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/34128285-the-golden-house
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Haroun and the Sea of Stories        (Khalifa Brothers, #1)","Rushdie, Salman",0670886580,9780670886586,0670886580,224        pp,3.99,"35,158",1990,"Aug 27, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/4835.Haroun_and_the_Sea_of_Stories
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Satanic Verses,"Rushdie, Salman",0312270828,9780312270827,0312270828,561        pp,3.71,"65,679","Sep 26, 1988",1997,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/12781.The_Satanic_Verses
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midnight’s Children,"Rushdie, Salman",0099578514,9780099578512,0099578514,647        pp,3.98,"123,762","Mar 12, 1981","May 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/14836.Midnight_s_Children
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Walking With The Comrades,"Roy, Arundhati*",0670085537,9780670085538,0670085537,130        pp,4.14,"1,801",2010,"Jan 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/11420104-walking-with-the-comrades
620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ministry of Utmost Happiness,"Roy, Arundhati*",067008963X,9780670089635,067008963X,445        pp,3.54,"35,831",Jun 2017,"Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/32388712-the-ministry-of-utmost-happiness
621,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The God of Small Things,"Roy, Arundhati*",0679457313,9780679457312,B006E58GFG,321        pp,3.95,"297,977",Apr 1997,1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/9777.The_God_of_Small_Things
622,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Illicit Happiness of Other People,"Joseph, Manu*",0393338622,9780393338621,0393338622,352        pp,4.08,"6,470",2012,"Jan 07, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/13707645-the-illicit-happiness-of-other-people
623,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Serious Men,"Joseph, Manu*",0393338592,9780393338591,0393338592,318        pp,3.77,"4,024",2010,"Aug 02, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/7628608-serious-men
624,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Miss Laila, Armed and Dangerous","Joseph, Manu*",9352770447,9789352770441,9352770447,216        pp,3.66,"1,019","Sep 25, 2017",Sep 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 10, 2018",,Hardcover,view,/book/show/35620555-miss-laila-armed-and-dangerous
625,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Chesil Beach,"McEwan, Ian*",0224081187,9780224081184,0224081187,166        pp,3.61,"93,490","Apr 05, 2007","Mar 23, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""It is shaming sometimes, how the body will not, or cannot, lie about emotions."" Ian McEwan through his know-all narrator tells a compelling story of ""It is shaming sometimes, how the body will not, or cannot, lie about emotions."" Ian McEwan through his know-all narrator tells a compelling story of a twenty something newly married couple struggling with their own physical awkwardness and inhibitions....Makes us wonder how come we get the tempo right only when it's too late in life.......more",Notes are private!,0,5,1,not set,not set,"Sep 10, 2018",,Hardcover,view (with text),/book/show/815309.On_Chesil_Beach
626,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Boleyn Girl        (The Plantagenet and Tudor Novels, #9)","Gregory, Philippa*",,,,661        pp,4.08,"497,719","Apr 21, 2001","May 21, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A gripping historical tale of avarice and ambition....meandering through the privy chambers of the Tudor court is Anne Boleyn's rambunctious desire toA gripping historical tale of avarice and ambition....meandering through the privy chambers of the Tudor court is Anne Boleyn's rambunctious desire to be the Queen. Sibling rivalry further twisted by demands of power, voracity and hubris. Like a possessed reader I was engulfed into this retelling of the story of the feisty Anne Boleyn by the eponymous ""Other Boleyn Girl"" (Mary Boleyn)....more",Notes are private!,0,2,1,not set,not set,"Sep 10, 2018",,Paperback,view (with text),/book/show/37470.The_Other_Boleyn_Girl
627,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,439","Oct 16, 1847","Feb 04, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“….you shall yourself pluck out your right eye; yourself cut off your right hand: your heart shall be the victim, and you the priest to transfix it.” “….you shall yourself pluck out your right eye; yourself cut off your right hand: your heart shall be the victim, and you the priest to transfix it.” So speaks the penniless and plain heroine whirling in the vortex of moral correctness. Ensconced in the milieu hued in evangelical and Gothic overtones I surrendered to the -Samuel Taylor Coleridge's school of thought -“suspension of disbelief”. Literature as professed is a “flea market of frailties-Jane Eyre claims every iota of its intended meaning. However, to my post-colonial/Rushdie-bred readerly loyalty the novel made for an uncomfortable read in the middle, as it would be to a reader faithful to post-colonial bend in writing:-Creole woman: Bertha Mason the demonic/aging madwoman-Eyre dreading death under the tropical sun in India-St. John’s sub-text of “White man’s burden”Nonetheless. this rejacketed canonical tour de force, is aptly exalted by Anthony Trollope –“I venture to predict that Jane Eyre will be read among English novels when many whose names are better known shall have been forgotten.” (I find myself ill equipped/inept talking about this revered gem of literature.)...more",Notes are private!,0,5,2,"Jun 15, 2018not set","Jul 02, 2018not set","Sep 10, 2018",,Paperback,view (with text),/book/show/10210.Jane_Eyre
628,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Need to Talk About Kevin,"Shriver, Lionel*",006112429X,9780061124297,006112429X,400        pp,4.08,"195,102","Apr 14, 2003","Jul 03, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Sep 10, 2018",,Paperback,view,/book/show/80660.We_Need_to_Talk_About_Kevin
629,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Post-Birthday World,"Shriver, Lionel*",0061187844,9780061187841,0061187844,517        pp,3.57,"14,582",2007,"Mar 13, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Sliding-Doors Effect!“It is time we admit it, men and women both: that we agonize more about romantic love than about global warming. So—what differenSliding-Doors Effect!“It is time we admit it, men and women both: that we agonize more about romantic love than about global warming. So—what difference does it make, if we pick the man or woman behind curtain #1 or curtain #2?”The protagonist Irina is presented with two departing futures (a political think-tank or a suave snooker player); unfolding in two versions (the novel has two Chapter 2s and Chapter 3s etc., with a finale concluding both the stories at once). A brilliant participatory fiction stirring up the cauldron of the flawed broth of passion-A passion that “lurks within interstices. It is grouting rather than bricks”. Lionel Shriver pens a diatribe on the whole free will versus destiny discourse. The novel de-mystifies the romantic love as a whole lot of kibosh, a sort of –Exaggeration, “as in the incantation of a ghost story at a sleep over”. No matter which curtain you raise you end up in the same quagmire of the original quandary. [I loved my first Shriver- We Need To Talk About Kevin. “A Literary Gold.” One of my favorite authors-she writes long, complicated books on socially queasy subjects marinated in highfalutin jargon. ]...more",Notes are private!,0,0,2,Aug 2018not set,"Aug 16, 2018not set","Sep 10, 2018",,Hardcover,view (with text),/book/show/393060.The_Post_Birthday_World
