,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yes Please,"Poehler, Amy",0062268341,9780062268341,0062268341,329        pp,3.85,"525,735","Oct 28, 2014","Oct 28, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To be fair, I would give this two and a half stars if I could. I love Amy Poehler, and so it pains me to give the book a mediocre . Throughout tTo be fair, I would give this two and a half stars if I could. I love Amy Poehler, and so it pains me to give the book a mediocre . Throughout the book Poehler complains about not having enough time to write a book because she is so busy, and in a way it comes through in the content and depth of her book. It's not especially funny (not that it needed to be), but what I was really disappointed by was how surface level it was. She never goes into great depth or tells especially personal stories anywhere. For example, in her chapter about being a cofounder of Upright Citizens Brigade (UCB), she talks about how UCB goes from being a small improv group in New York to a massively successful, even accredited education program in two cities and whose promise is to never raise ticket prices over ten dollars. She explained this all in one paragraph. One. I sat there thinking, ""This is interesting. How did you do this? What where the challenges, etc?"" But she had already moved to another surface level discussion. Similarly, the chapter about Parks and Rec primarily consists of short paragraphs about each actor in which, like a People magazine column, she says what she likes best about each actor and one sentence about the time they made her laugh the hardest. That's it. She also never goes into personal details and never says a bad thing about anyone, which is commendable in its own way. But again, it felt so surface level to rarely go into any emotional detail. The chapter about her divorce from Will Arnett was so complimentary that I literally had to google any reasons as to why they broke up, because the way she writes it I couldn't see why they weren't together. By all accounts they split because they simply weren't in love with one another anymore, and all she needed to say was that. It's not bad mouthing and perhaps it would be hard to say, but it would have felt more honest. I was struck reading parts of this book because when Poehler writes about Tina Fey, she always talks about Tina writing whenever she had a moment. I hate to make the comparison (because I don't think it's fair and people never compare the books of two male comedians), but I couldn't help thinking that Tina's love of writing shone through in her memoir. I just don't think Poehler did have the bandwidth (or perhaps the passion) to write a memoir. And finally (and this is a criticism of the publisher, not her), the book was printed on high-gloss heavy paper, and as a result the damn thing weighed four pounds even though it was 300 pages. It was ridiculous, and I know I am a Luddite who still reads printed books, but come on. It felt like another way the publisher tried to give more substance to a book that didn't have as much to it as it should. ...more",Notes are private!,0,0,1,"Dec 13, 2014","Dec 23, 2014","Dec 13, 2014",,Hardcover,view (with text),/book/show/20910157-yes-please
658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We the Animals,"Torres, Justin*",0547576722,9780547576725,B00A7L6N44,128        pp,3.71,"21,582","Sep 02, 2011","Aug 30, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Heartbreakingly sad and beautifully written. In hindsight probably not the best book to read at the holidays, but the prose is stunning and you just kHeartbreakingly sad and beautifully written. In hindsight probably not the best book to read at the holidays, but the prose is stunning and you just keep wishing for happiness for these characters. I did see parallels between it and The House on Mango St, which I read earlier this year. It might have been interesting to read them side-by-side, as in some ways this felt like the evolution from Cisnero's novel....more",Notes are private!,0,3,1,"Dec 10, 2014","Dec 12, 2014","Dec 10, 2014",,Hardcover,view (with text),/book/show/10306358-we-the-animals
659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Go Tell It on the Mountain,"Baldwin, James",0141185910,9780141185910,0141185910,256        pp,4.04,"68,524","May 18, 1953",2001,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Nov 22, 2014","Dec 10, 2014","Nov 22, 2014",,Paperback,view,/book/show/17143.Go_Tell_It_on_the_Mountain
660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Woods        (Dublin Murder Squad, #1)","French, Tana*",0670038601,9780670038602,0670038601,429        pp,3.79,"399,730","May 17, 2007","May 17, 2007",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Tedious and ultimately unsatisfying. I figured it out 100 pages in and should have had the good sense to quit then.,Notes are private!,0,1,1,"Oct 25, 2014","Nov 22, 2014","Oct 25, 2014",,Hardcover,view (with text),/book/show/237209.In_the_Woods
661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Constellation of Vital Phenomena,"Marra, Anthony*",0770436420,9780770436421,0770436420,416        pp,4.12,"53,947","May 07, 2013","Feb 04, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One of the more beautifully written books I have read in some time, all the while being one of the devastating and heart wrenching. And yet, it remainOne of the more beautifully written books I have read in some time, all the while being one of the devastating and heart wrenching. And yet, it remains hopeful. I hesitate to write much about the plot because the way it unfolds is part of what I loved about it. It's not the sort of book I would recommend to everyone I know. It emotionally hits you in the gut and overwhelms you. But if a story of love, family, and the absurdity of war is one that you can handle, I would push this book in your hands and ask you to read it. This is not escape literature. I find myself thinking about it and the characters long after I put it down. ...more",Notes are private!,0,1,1,"Oct 02, 2014","Oct 25, 2014","Oct 02, 2014",,Paperback,view (with text),/book/show/18428067-a-constellation-of-vital-phenomena
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tooth and Claw,"Walton, Jo*",0765349094,9780765349095,0765349094,304        pp,3.87,"6,558","Nov 01, 2003","Dec 12, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 16, 2014","Oct 02, 2014","Sep 16, 2014",,Mass Market Paperback,view,/book/show/344623.Tooth_and_Claw
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,090,995","Dec 06, 2012","Apr 22, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Goodness this was a page-turner- I read it in three days. In that way it was perfect to read while on medical leave, but these are also some seriouslyGoodness this was a page-turner- I read it in three days. In that way it was perfect to read while on medical leave, but these are also some seriously f-ed up characters. I found spending long stretches of time with the book put me in a weird head space. But clever and well-written and certainly kept me from wanting to stop reading. ...more",Notes are private!,0,1,1,"Sep 09, 2014","Sep 16, 2014","Sep 09, 2014",,Paperback,view (with text),/book/show/19288043-gone-girl
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","Edsel, Robert M.",1599951495,9781599951492,1599951495,473        pp,3.79,"50,489","Aug 20, 2009","Sep 03, 2009",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Though they bear the same title, the film that came out earlier this year bears little in common with the book and the true story - so much so that thThough they bear the same title, the film that came out earlier this year bears little in common with the book and the true story - so much so that the film had to change the names of all the characters. The subject matter itself is fascinating: how do you attempt to save major monuments and works of art during a world war? Do you sacrifice the lives of soldiers to save a famous cathedral? And in the case of the Nazis, who looted and stole hundreds of thousands of pieces of art, how do you go about finding them? That said, this book was kind of dry and slow moving. The author also did a great documentary that came out in 2007 called The Rape of Europa, covering the exact same topic. My advice? Spend two hours watching a solid documentary instead of slogging through this 450 page book. ...more",Notes are private!,0,0,1,"Aug 11, 2014","Sep 09, 2014","Aug 11, 2014",,Hardcover,view (with text),/book/show/6514074-the-monuments-men
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House on Mango Street,"Cisneros, Sandra",0679734775,9780679734772,0679734775,110        pp,3.69,"190,537",1984,"Apr 03, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 09, 2014","Aug 11, 2014","Aug 09, 2014",,Paperback,view,/book/show/139253.The_House_on_Mango_Street
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Imagination Illustrated: The Jim Henson Journal,"Falk, Karen",1452105820,9781452105826,1452105820,192        pp,4.42,462,"Oct 19, 2012","Nov 07, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Aug 13, 2014","Aug 04, 2014",,Hardcover,view,/book/show/14553617-imagination-illustrated
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Americanah,"Adichie, Chimamanda Ngozi",,,,477        pp,4.32,"371,115","May 14, 2013","May 14, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2014","Aug 09, 2014","Jul 17, 2014",,Hardcover,view,/book/show/15796700-americanah
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",,9780385534635,0385534639,506        pp,4.02,"974,938","Sep 13, 2011","Sep 13, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,The perfect summer read: entertaining and fast moving without feeling dumbed down. It was so enveloping while on vacation that I didn't want it to endThe perfect summer read: entertaining and fast moving without feeling dumbed down. It was so enveloping while on vacation that I didn't want it to end!...more,Notes are private!,0,1,1,"Jul 03, 2014","Jul 17, 2014","Jul 03, 2014",,Hardcover,view (with text),/book/show/9361589-the-night-circus
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Martian,"Weir, Andy*",0804139024,9780804139021,0804139024,384        pp,4.42,"1,121,141","Sep 27, 2011","Feb 11, 2014",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book just wasn't my thing. It felt like I was reading a script for MacGyver -- which, while interesting, isn't especially literary. I give Weir cThis book just wasn't my thing. It felt like I was reading a script for MacGyver -- which, while interesting, isn't especially literary. I give Weir credit for certainly having a deep technical knowledge of NASA, Mars, and space exploration. But the prose was super simplistic (like a script), and my biggest thing was that I didn't feel any of the suspense other people claimed to feel. (Spoiler alert): I didn't for one second think that Weir would kill his character. It all felt contrived to me. All this being said, it was a super fast read, which is a plus for me when it comes to summer reading....more",Notes are private!,0,1,1,"Jun 22, 2014","Jul 03, 2014","Jun 22, 2014",,Hardcover,view (with text),/book/show/18007564-the-martian
