,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Unknown Americans,"Henríquez, Cristina*",0385350848,9780385350846,0385350848,286        pp,3.89,"43,101","Jun 03, 2014","Jun 03, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5. The Book of Unknown Americans is a hidden gem that I happened to pick up (as an audio book) before a long drive. It is a moving and touching stor4.5. The Book of Unknown Americans is a hidden gem that I happened to pick up (as an audio book) before a long drive. It is a moving and touching story about the budding romance between Maribel Rivera, who suffered brain damage in Mexico following an accident, and Mayor Toro, a shy teenage boy who is able to see through Maribel's limitations, and even her physical allure, to the beautiful soul within. The story is told against the backdrop of a group of immigrants living in an apartment building in Delaware. The central characters are the Riveras—Arturo, Alma and Maribel—who have recently immigrated from Mexico, and the more ""established"" Toros—Mayor and his parents, Cecilia and Rafael—who immigrated from Panama years earlier to escape that country's violence. The Book of Unknown Americans has a valuable place in our current national debate over immigration. At its core, it shows that immigrants—legal and illegal both—are simply human beings with human stories and problems and challenges; people who crave—and deserve—a chance at a better life and should not be condemned for pursuing better circumstances; and, for all that they might gain, immigrants pay a high price for uprooting their lives and attempting to set down roots in the U.S. The Riveras' story is gripping and heartbreaking. Alma is the voice of this family, and she tells her tale with uncensored emotion. I was pleasantly startled by the appearance, for the first time, of Arturo in the very last chapter, when for whatever reason, we do not hear from him directly before that. Through his wife's eyes, we learn he is a good man and is an endearing character (whereas Cecilia's husband, Rafael, is not) despite the strains in their marriage and his human frailties. Nevertheless, introducing Arturo's voice at that late stage, given what had happened to him previously, was a bold if confusing creative move.I would give this book five stars but for the extraneous characters (e.g., the building owner; the busybody neighbor ""Quisqueya"", who is supposed to be Puerto Rican but whose name refers to the island of Hispaniola and the Dominican Republic in particular). For me, they detracted from the plot's momentum and also injected a flippant quality to an otherwise somber tale. Perhaps that was the author's intent.Despite some quibbles, I think The Book of Unknown Americans is a notable work that merits a thoughtful read....more",Notes are private!,0,0,1,"Mar 19, 2018","Mar 24, 2018","Mar 19, 2018",,Hardcover,view (with text),/book/show/18465852-the-book-of-unknown-americans
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Really Good Day: How Microdosing Made a Mega Difference in My Mood, My Marriage, and My Life","Waldman, Ayelet*",0451494091,9780451494092,0451494091,256        pp,3.96,"4,838","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 18, 2018",,Hardcover,view,/book/show/30212082-a-really-good-day
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Yellow Crocus        (Freedman/Johnson, #1)","Ibrahim, Laila*",1477874747,9781477874745,B00IUA8IN8,253        pp,4.33,"78,479","Dec 17, 2010","Aug 19, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really loved this book. It was a short and gripping read, both the early chapters focused on Mattie and the later ones centered around Lisbeth. ManyI really loved this book. It was a short and gripping read, both the early chapters focused on Mattie and the later ones centered around Lisbeth. Many have criticized its portrayal of slavery as not being brutal enough, but I disagree, seeing as how the story depicts quite accurately how slaves essentially had no dominion over their own bodies. Mattie is wrested from her own infant to provide milk to the mistress's newborn; she is later whipped when her husband escapes from a neighboring plantation. Mattie's son, Samuel, has no say when he is sold away from his mother (Mattie) at the young age of ten. And, most poignantly, a young, nameless slave girl has no say when Lisbeth's betrothed decides to ""relieve his needs"" by raping her under a willow tree. I don't need more graphic blood and gore to get the picture.Mattie is a beautiful character whose fortitude, faith and graciousness are not obscured by her inhumane lot in life. Lisbeth is an unexpectedly sympathetic character grappling with the inextricable role her own station in life plays in the systemic injustices perpetuated upon her nurse and the fallacy of her mother's and fiance's flimsy justifications for slavery's unseemly way of life.I especially love that the book is written by a local (Berkeley) author and possibly self-published (through Amazon). And I found the original cover haunting. This is clearly a real photograph, possibly of an actual slave and her charge. The young Black woman's mouth is blocked by the baby's head, which is apt if unintended symbolism. And her eyes, though not terribly clear, express unmistakable pain and sadness. Highly recommend....more",Notes are private!,0,0,1,"Mar 17, 2018","Mar 21, 2018","Mar 17, 2018",,Kindle Edition,view (with text),/book/show/22319275-yellow-crocus
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Better Angels of Our Nature: Why Violence Has Declined,"Pinker, Steven*",0143122010,9780143122012,0143122010,806        pp,4.16,"28,337","Oct 04, 2010","Sep 25, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 17, 2018",,Paperback,view,/book/show/13543093-the-better-angels-of-our-nature
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Food Rules: An Eater's Manual,"Pollan, Michael*",014311638X,9780143116387,014311638X,152        pp,3.99,"46,929","Dec 29, 2008","Dec 29, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A really simple, common-sense approach to making sound food choices, though it might be harder to implement in practice than the author would have us A really simple, common-sense approach to making sound food choices, though it might be harder to implement in practice than the author would have us believe. ""Regular"", unadulterated food has to be sought out, prepared and actually consumed before it rots, and most busy working Americans don't make time to do this, relying instead on what the author aptly dubs ""edible foodlike substances"". We humans are up against a chemically-oriented psuedo-scientific food industry, but I believe it is worth it to try and follow the author's guidelines. The book's plain-English advice boils down to this: Eat food. Not too much. Mostly plants. Gotta love it!...more",Notes are private!,0,3,1,not set,not set,"Mar 13, 2018",,Paperback,view (with text),/book/show/7015635-food-rules
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Nanny,"Slimani, Leïla",,,,228        pp,3.39,"107,754","Aug 18, 2016","Jan 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2018",,Paperback,view,/book/show/38330854-the-perfect-nanny
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Houses,"Bloom, Amy",0525589929,9780525589921,0525589929,320        pp,3.34,"19,157","Feb 13, 2018","Feb 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2018",,Paperback,view,/book/show/35876524-white-houses
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Heirs,"Rieger, Susan*",1101904720,9781101904725,B01LKDB0PO,272        pp,3.69,"8,323","May 27, 2017","May 23, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 11, 2018","Aug 17, 2018","Mar 10, 2018",,Kindle Edition,view,/book/show/33408186-the-heirs
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mrs. Bridge        (Mrs and Mr Bridge, #1)","Connell, Evan S.",0865470561,9780865470569,0865470561,246        pp,4.06,"7,013",1959,1981,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Mar 10, 2018",,Paperback,view,/book/show/129972.Mrs_Bridge
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evicted: Poverty and Profit in the American City,"Desmond, Matthew*",0553447432,9780553447439,0553447432,418        pp,4.47,"97,483","Mar 01, 2016","Mar 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2018",,Hardcover,view,/book/show/25852784-evicted
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Spool of Blue Thread,"Tyler, Anne*",0385683421,9780385683425,0385683421,358        pp,3.44,"94,612","Feb 10, 2015","Feb 10, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 24, 2018",,Hardcover,view,/book/show/22501028-a-spool-of-blue-thread
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Alone,"Hannah, Kristin*",,,,435        pp,4.42,"784,345","Feb 06, 2018","Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Meh. Personally, I don't understand what all the fuss is about. Meh. Personally, I don't understand what all the fuss is about. ...more",Notes are private!,0,0,1,Oct 2018,"Oct 10, 2018","Feb 19, 2018",,Kindle Edition,view (with text),/book/show/34912895-the-great-alone
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let's Move On: Beyond Fear & False Prophets,"Fox, Vicente",168261543X,9781682615430,168261543X,160        pp,3.95,44,"Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 17, 2018",,Hardcover,view,/book/show/35431889-let-s-move-on
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Idaho,"Ruskovich, Emily",0701189096,9780701189099,0701189096,320        pp,3.51,"24,295",1950,"Jan 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2018",Mar 2018,"Feb 17, 2018",,Paperback,view,/book/show/30141401-idaho
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Democracies Die: What History Reveals About Our Future,"Levitsky, Steven",1524762938,9781524762933,1524762938,320        pp,4.16,"24,847","Jan 16, 2018","Jan 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 11, 2018",,Hardcover,view,/book/show/35356384-how-democracies-die
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Democracy in Chains: The Deep History of the Radical Right's Stealth Plan for America,"MacLean, Nancy",1101980966,9781101980965,1101980966,334        pp,4.29,"4,562","Jun 13, 2017","Jun 13, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 08, 2018","Sep 22, 2018","Feb 10, 2018",,Hardcover,view,/book/show/30011020-democracy-in-chains
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Perfect Son,"White, Barbara Claypole*",1477880046,,B00QJ1V5XK,398        pp,3.98,"13,496","Jul 01, 2015","Jul 01, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A bit slow, but enjoyable. The story becomes more poignant as it progresses.",Notes are private!,0,1,1,"Feb 04, 2018","Feb 10, 2018","Feb 04, 2018",,Kindle Edition,view (with text),/book/show/25228579-the-perfect-son
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathing Lessons,"Tyler, Anne*",0345485599,9780345485595,0345485599,368        pp,3.67,"29,976","Aug 12, 1988","Sep 26, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 28, 2018",,Mass Market Paperback,view,/book/show/31181.Breathing_Lessons
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Big Magic: Creative Living Beyond Fear,"Gilbert, Elizabeth*",1594634718,9781594634710,1594634718,276        pp,3.96,"211,581",Sep 2015,"Sep 22, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this book. Sure, it was a bit of ""pabulum"" for the masses, and certain parts were hoaky as heck. But to the extent it demystifies human creatiI liked this book. Sure, it was a bit of ""pabulum"" for the masses, and certain parts were hoaky as heck. But to the extent it demystifies human creative output, it delivers a crucial message. Creativity isn't something only the phenomenally talented, rich, or tormented few get to partake in. It's something we are all  inherently entitled to express—no matter our talent level, financial circumstances, or emotional state. This book offers a gentle reminder that there is a transcendence in creating—something purely human and essential to our well-being. ...more",Notes are private!,0,1,1,"Jan 27, 2018","Feb 04, 2018","Jan 27, 2018",,Hardcover,view (with text),/book/show/24453082-big-magic
