,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Azita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beauty Myth,"Wolf, Naomi*",0060512180,9780060512187,0060512180,368        pp,3.91,"28,598",1990,"Sep 24, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although this book was published around three decades ago, many of the issues it discusses are still relevant. I can imagine why the author has adopteAlthough this book was published around three decades ago, many of the issues it discusses are still relevant. I can imagine why the author has adopted an aggressive tone, but I think this choice has a negative effect on the strength of her argument. At its present form, it reads more like propaganda. Still, it’s a valuable book and I am happy to have read it. ...more",Notes are private!,0,6,1,"Mar 16, 2019","Aug 20, 2019","Mar 15, 2019",,Paperback,view (with text),/book/show/39926.The_Beauty_Myth
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,So We Read On: How The Great Gatsby Came to Be and Why It Endures,"Corrigan, Maureen",0316230073,9780316230070,0316230073,352        pp,4.04,"2,865","Sep 09, 2014","Sep 09, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fantastic. Every Gatsby lover should definitely read this book. The author reads the audiobook herself, and she does it beautifully.",Notes are private!,0,4,1,"Mar 10, 2019","Mar 24, 2019","Mar 09, 2019",,Hardcover,view (with text),/book/show/20454072-so-we-read-on
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bad Things Happen        (David Loogan, #1)","Dolan, Harry*",0399155635,9780399155635,0399155635,338        pp,3.62,"6,360",2009,"Jul 23, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Intriguing and well structured. It was fun (if you allow fictional murder to be fun), but not quite up to the standards set by the likes of Nicci FrenIntriguing and well structured. It was fun (if you allow fictional murder to be fun), but not quite up to the standards set by the likes of Nicci French and Anne Cleeves. For a debut crime novel, though, it was great. ...more",Notes are private!,0,1,1,"Mar 09, 2019","Mar 15, 2019","Mar 08, 2019",,Hardcover,view (with text),/book/show/5819399-bad-things-happen
792,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Gatsby,"Fitzgerald, F. Scott",,,,180        pp,3.93,"5,238,753","Apr 10, 1925",1925,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the third time I've read this masterpiece, and each time I've discovered new elements in it. I hope I can continue re-reading it at different This is the third time I've read this masterpiece, and each time I've discovered new elements in it. I hope I can continue re-reading it at different stages of my life and see new reflections of my soul in this book as each time a new aspect of it opens up to me....more",Notes are private!,0,9,1,"Mar 04, 2019","Mar 06, 2019","Mar 03, 2019",,Paperback,view (with text),/book/show/4671.The_Great_Gatsby
793,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Tale of Two Cities,"Dickens, Charles",0141439602,9780141439600,0141439602,489        pp,3.87,"947,144","Nov 26, 1859",2003,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was the second time that I listened to A Tale of Two Cities, and it was one of the few books that I found even more enjoyable the second time rouThis was the second time that I listened to A Tale of Two Cities, and it was one of the few books that I found even more enjoyable the second time round. One of the best works by Dickens in my opinion. ...more",Notes are private!,0,6,1,"Feb 26, 2019",Mar 2019,"Feb 26, 2019",,Paperback,view (with text),/book/show/1953.A_Tale_of_Two_Cities
794,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lincoln in the Bardo,"Saunders, George",,,,368        pp,3.75,"155,267",2017,"Feb 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Immense compassion poured into a dazzlingly creative form,Notes are private!,0,3,1,"Feb 25, 2019",Mar 2019,"Feb 24, 2019",,Kindle Edition,view (with text),/book/show/30254065-lincoln-in-the-bardo
795,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,کمونیسم رفت، ما ماندیم و حتی خندیدیم,"Drakulić, Slavenka",,9786009407217,,287        pp,4.13,"4,777",1991,2014,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,از اون موارد نادری بود که ترجمه‌ی کتاب رو از خودش خیلی بیشتر دوست داشتم. برام هیچ چیز جدیدی نداشت. روایتش کشش داشت نسبتاً و من رو از یک نظر یاد کارهایاز اون موارد نادری بود که ترجمه‌ی کتاب رو از خودش خیلی بیشتر دوست داشتم. برام هیچ چیز جدیدی نداشت. روایتش کشش داشت نسبتاً و من رو از یک نظر یاد کارهای اوریانا فالاچی می‌انداخت. ولی به نظرم جنبه‌ی خبرنگاری فالاچی قوی‌تر بود. مشکل اصلیم با این کتاب این بود کهPathosتوش به شدت برLogosمی‌چربید و من از کتاب غیرداستانی با رویکرد جامعه‌شناسی لوگوس بسیار بیشتری انتظار دارم....more,Notes are private!,0,22,1,"Feb 22, 2019","Mar 25, 2019","Feb 22, 2019",,Paperback,view (with text),/book/show/22838232
796,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming,"Obama, Michelle*",,,,426        pp,4.46,"1,047,768","Nov 13, 2018","Nov 13, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very humane, well-written memoir, understandably somewhat glossed over in parts. It is absorbing and inspiring, and I found myself constantly sharinA very humane, well-written memoir, understandably somewhat glossed over in parts. It is absorbing and inspiring, and I found myself constantly sharing anecdotes from the book with those around me. Mrs. Obama has done an excellent job in reading the audiobook. It was a joy listening to it. ...more",Notes are private!,0,11,1,"Feb 19, 2019","Mar 04, 2019","Feb 18, 2019",,Hardcover,view (with text),/book/show/38746485-becoming
797,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Both,"Smith, Ali",,,B00IPXLLO8,376        pp,3.66,"23,912","Aug 28, 2014","Sep 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 18, 2019",,Kindle Edition,view,/book/show/20439328-how-to-be-both
798,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Most Dangerous Book: The Battle for James Joyce's Ulysses,"Birmingham, Kevin",1594203369,9781594203367,1594203369,419        pp,4.33,"1,238","Jun 12, 2014","Jun 12, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 16, 2019",,Hardcover,view,/book/show/18693899-the-most-dangerous-book
799,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Storyteller,"Picoult, Jodi*",1439102767,9781439102763,1439102767,461        pp,4.30,"227,601","Feb 26, 2013","Feb 26, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** A great book except for two things: a) it was too long, and b) I guessed that the guy was the good brother in the middle of the book**spoiler alert** A great book except for two things: a) it was too long, and b) I guessed that the guy was the good brother in the middle of the book, as soon as Minka talks about the two of them. And of course it was obvious that Leo and Sage will end up together from the moment her call was put through to him. So the only remaining question was if Sage would discover the truth before killing Josef or after. ...more",Notes are private!,0,5,1,"Mar 30, 2019","Apr 10, 2019","Feb 16, 2019",,Hardcover,view (with text),/book/show/15753740-the-storyteller
800,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Weight of Our Sky,"Alkaf, Hanna*",1534426086,9781534426085,1534426086,277        pp,4.21,"5,086","Feb 05, 2019","Feb 05, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Loved the content, not so much the prose. Might be more impactful as a film than a book. Looking forward to discussing it in our YA book club.",Notes are private!,0,3,1,"Feb 21, 2019","Apr 03, 2019","Feb 15, 2019",,Hardcover,view (with text),/book/show/35614314-the-weight-of-our-sky
801,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,White Tears,"Kunzru, Hari*",0451493699,9780451493699,0451493699,271        pp,3.68,"9,678","Mar 14, 2017","Mar 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my first Hari Kunzru, and it won’t be my last (unless I drop dead suddenly or develop aphasia, etc. 😄). It was almost like reading a poem. ThThis was my first Hari Kunzru, and it won’t be my last (unless I drop dead suddenly or develop aphasia, etc. 😄). It was almost like reading a poem. The form is superb and it lends such novelty and force to the content. It’s not an easy read, not a pleasant journey while you’re reading the book, but my, what power, what dominance. Beautiful, brilliant.The audiobook is performed by three extraordinary readers, who invigorate the lines even further. Listening to Charlie Shaw’s eerie song is an experience not to be missed. Even the author himself didn’t recite those words so resonantly in a podcast episode. Do get the audiobook. It’s magnificent. ...more",Notes are private!,0,6,1,"Feb 16, 2019","Feb 22, 2019","Feb 15, 2019",,Hardcover,view (with text),/book/show/30780283-white-tears
802,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vicious        (Villains, #1)","Schwab, V.E.*",,,B00CQY7WBI,366        pp,4.21,"242,211","Sep 24, 2013","Sep 24, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2019",,Kindle Edition,view,/book/show/40874032-vicious
803,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manna,"Brain, Marshall",,,,79        pp,3.96,"1,505",2003,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 13, 2019",,ebook,view,/book/show/7902912-manna
804,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siddhartha,"Hesse, Hermann",,,,152        pp,4.07,"771,326",1922,"Dec 01, 1981",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,All through this book I was asking myself how could the 20-year-old me love this patronizing badly-told simplification? Yuck.,Notes are private!,0,14,1,"Feb 10, 2019","Feb 15, 2019","Feb 09, 2019",,Mass Market Paperback,view (with text),/book/show/52036.Siddhartha
805,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Do Androids Dream of Electric Sheep?,"Dick, Philip K.",0345350472,9780345350473,0345350472,265        pp,4.09,"451,830",1968,"Jul 12, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Rather bleak for my taste and quite past its prime but still interesting.,Notes are private!,0,5,1,"Feb 09, 2019","Feb 18, 2019","Feb 08, 2019",,Paperback,view (with text),/book/show/516036.Do_Androids_Dream_of_Electric_Sheep_
806,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everyman,"Roth, Philip",0307277712,9780307277718,0307277712,182        pp,3.62,"19,772","May 09, 2006","Apr 10, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 08, 2019",,Paperback,view,/book/show/50695.Everyman
807,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aftermirth,"Jordan, Hillary*",161620303X,9781616203030,B0B5L6GYQ4,54        pp,3.72,278,"Oct 02, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2019",,Kindle Edition,view,/book/show/16694163-aftermirth
808,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The arrangements,"Adichie, Chimamanda Ngozi",,,,unknown,3.34,"1,509","Jun 28, 2016",Jun 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jan 29, 2019",,,view,/book/show/30847458-the-arrangements
809,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tipping Point: How Little Things Can Make a Big Difference,"Gladwell, Malcolm",0316346624,9780316346627,0316346624,301        pp,4.00,"814,335","Jan 01, 2002",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brilliant, brilliant, brilliant.",Notes are private!,0,4,1,"Jan 29, 2019","Feb 03, 2019","Jan 28, 2019",,Paperback,view (with text),/book/show/2612.The_Tipping_Point
810,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Bright Places,"Niven, Jennifer*",0385755880,9780385755887,0385755880,378        pp,4.13,"564,515","Jan 06, 2015","Jan 06, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,2,"Mar 22, 2019Mar 12, 2019","Mar 22, 2019Mar 22, 2019","Jan 26, 2019",,Hardcover,view,/book/show/18460392-all-the-bright-places
811,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norse Mythology,"Gaiman, Neil*",,,,301        pp,4.11,"319,301","Feb 07, 2017","Mar 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fun but too chaste for my taste. I suppose it was aimed for young readers. I like my mythology to be more on the +18 side :-)) Another pointer to the Fun but too chaste for my taste. I suppose it was aimed for young readers. I like my mythology to be more on the +18 side :-)) Another pointer to the fact that the targeted audience of the book were children and younger teens was that the author read the audiobook slowwwwwwly. I increased the speed to 1.25 first and then to 1.5 to avoid falling asleep while listening. ...more,Notes are private!,0,3,1,"Jan 25, 2019","Feb 04, 2019","Jan 25, 2019",,Paperback,view (with text),/book/show/37903770-norse-mythology
