,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Suanne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Venery: the Series,"Laqueur, Suanne*",,,B09NLBZGSQ,unknown,5.00,4,unknown,"Dec 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 15, 2021","Jan 06, 2022","Dec 15, 2021",,Kindle Edition,view,/book/show/59832819-venery
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elizabeth the Queen: The Life of a Modern Monarch,"Smith, Sally Bedell*",,,B004X6PRIM,721        pp,3.87,"28,616","Jan 10, 2012","Jan 10, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Dec 13, 2021",,Kindle Edition,view,/book/show/40605956-elizabeth-the-queen
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Queen's Gambit,"Tevis, Walter",,,B07H185G5T,266        pp,4.19,"117,275","Feb 05, 1983","Sep 29, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 25, 2023","Jun 26, 2023","Dec 09, 2021",,Kindle Edition,view,/book/show/41714396-the-queen-s-gambit
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Secret History of Fantasy,"Beagle, Peter S.*",1892391996,9781892391995,1892391996,379        pp,3.89,490,"Jul 22, 2010","Sep 15, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Paperback,view,/book/show/7850063-the-secret-history-of-fantasy
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Cuentista: Newbery Medal Winner,"Higuera, Donna Barba*",1646142187,,B09C2SC331,336        pp,4.09,"20,729","Oct 12, 2021","Oct 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 09, 2021",,Kindle Edition,view,/book/show/58928779-the-last-cuentista
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ladies of the Secret Circus,"Sayers, Constance*",0316493678,9780316493673,0316493678,448        pp,3.83,"9,945","Mar 23, 2021","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2021",,Hardcover,view,/book/show/54404792-the-ladies-of-the-secret-circus
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Defenestrate,"Branum, Renee*",163557739X,9781635577396,163557739X,240        pp,3.55,718,"Jan 25, 2022","Jan 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2021",,Hardcover,view,/book/show/57693272-defenestrate
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Guns at Last Light: The War in Western Europe, 1944-1945        (World War II Liberation Trilogy, #3)","Atkinson, Rick",0805062904,9780805062908,0805062904,877        pp,4.47,"9,838","May 14, 2013","May 14, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 29, 2021","Dec 09, 2021","Nov 29, 2021",,Hardcover,view,/book/show/16044941-the-guns-at-last-light
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queen Victoria and The Romanovs: Sixty Years of Mutual Distrust,"Hall, Coryne",1445695030,9781445695037,1445695030,304        pp,4.09,159,unknown,"May 01, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Nov 29, 2021","Dec 15, 2021","Nov 29, 2021",,Hardcover,view,/book/show/51927045-queen-victoria-and-the-romanovs
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cleveland Heights LGBTQ Sci-Fi and Fantasy Role Playing Club,"Henderson, Doug",1609387562,9781609387563,1609387562,251        pp,3.08,261,unknown,"Apr 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 29, 2021",,Paperback,view,/book/show/56175912-the-cleveland-heights-lgbtq-sci-fi-and-fantasy-role-playing-club
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History","Edsel, Robert M.",1599951495,9781599951492,1599951495,473        pp,3.79,"50,489","Aug 20, 2009","Sep 03, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fantastic!!!!,Notes are private!,0,1,1,"Nov 27, 2021","Nov 29, 2021","Nov 27, 2021",,Hardcover,view (with text),/book/show/6514074-the-monuments-men
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Year in Provence        (Provence, #1)","Mayle, Peter",0679731148,9780679731146,0679731148,224        pp,4.00,"76,855","Dec 31, 1989","Jun 04, 1991",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 25, 2021","Dec 09, 2021","Nov 25, 2021",,Paperback,view,/book/show/40189.A_Year_in_Provence
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rival Queens: Catherine de' Medici, Her Daughter Marguerite de Valois, and the Betrayal that Ignited a Kingdom","Goldstone, Nancy*",,,B00O7X62I0,428        pp,3.93,"2,960","Jun 18, 2015","Jun 23, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 19, 2021","Nov 21, 2021","Nov 19, 2021",,Kindle Edition,view,/book/show/40874366-the-rival-queens
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake","Miles, Tiya*",1984854992,9781984854995,1984854992,385        pp,3.95,"6,384","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2021",,Hardcover,view,/book/show/56108283-all-that-she-carried
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter in Sokcho,"Dusapin, Elisa Shua",,,B082DSS3H9,95        pp,3.57,"20,288","Aug 19, 2016","Feb 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2021",,Kindle Edition,view,/book/show/51481167-winter-in-sokcho
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scottish Queens 1034 - 1714,"Marshall, Rosalind K.",1862322716,9781862322714,1862322716,226        pp,3.88,252,2003,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2021",,Hardcover,view,/book/show/1543493.Scottish_Queens_1034_1714
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Making of Biblical Womanhood: How the Subjugation of Women Became Gospel Truth,"Barr, Beth Allison",1587434709,9781587434709,1587434709,245        pp,4.41,"13,534","Apr 20, 2021","Apr 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 16, 2021",,Paperback,view,/book/show/54233271-the-making-of-biblical-womanhood
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eight Girls Taking Pictures,"Otto, Whitney",1451682697,9781451682694,1451682697,352        pp,3.28,"1,397","Jan 01, 2012","Nov 06, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2021",,Hardcover,view,/book/show/13547184-eight-girls-taking-pictures
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tamed: Ten Species That Changed Our World,"Roberts, Alice",1786090015,9781786090010,1786090015,368        pp,4.06,"1,402","Oct 19, 2017","Nov 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 15, 2021",,Paperback,view,/book/show/36316838-tamed
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guns of August,"Tuchman, Barbara W.",,,B002TXZS8A,658        pp,4.18,"76,434",1962,"Jul 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 15, 2021","Dec 15, 2021","Nov 15, 2021",,Kindle Edition,view,/book/show/40779082-the-guns-of-august
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhunt: The Ten-Year Search for Bin Laden--from 9/11 to Abbottabad,"Bergen, Peter L.",030796955X,9780307969552,,unknown,4.11,"4,261","May 01, 2012","May 01, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Nov 15, 2021",,Audio,view,/book/show/13147885-manhunt
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The History of British Homosexuality,"Hone, Michael",,,B0892GYSKM,311        pp,3.11,37,unknown,"May 21, 2020",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 12, 2021","Nov 13, 2021","Nov 12, 2021",,Kindle Edition,view,/book/show/53809609-the-history-of-british-homosexuality
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Year 1000: When Explorers Connected the World – and Globalization Began,"Hansen, Valerie",0241351278,9780241351277,0241351278,320        pp,3.69,"1,598","Apr 14, 2020","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 07, 2021",,Paperback,view,/book/show/53308760-the-year-1000
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",1785151908,9781785151903,1785151908,260        pp,3.68,"56,696","Sep 07, 2021","Sep 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2021",,Hardcover,view,/book/show/49198597-matrix
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","Macy, Beth*",0316551287,,B078D67JCF,385        pp,4.08,"40,138","Aug 07, 2018","Aug 07, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Brutal, but necessary.",Notes are private!,0,2,1,"Oct 31, 2021","Nov 11, 2021","Oct 31, 2021",,Kindle Edition,view (with text),/book/show/38217645-dopesick
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orfeia,"Harris, Joanne M.",,,,218        pp,3.76,"1,349","Sep 03, 2020","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 31, 2021",,Hardcover,view,/book/show/58619833-orfeia
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daughters of George III: Sisters & Princesses,"Curzon, Catherine*",,,B08N1FBLTG,208        pp,3.82,104,unknown,"Aug 31, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Oct 30, 2021","Oct 31, 2021","Oct 30, 2021",,Kindle Edition,view,/book/show/56570005-the-daughters-of-george-iii
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Larks Still Bravely Singing,"Gray, Aster Glenn",,,B09GRZT45W,216        pp,3.99,295,"Oct 04, 2021","Oct 04, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well damn, that was a peach of a one-sitting read. It was sweet. Maybe at times a little silly or even trite, but I think after being thoroughly gutteWell damn, that was a peach of a one-sitting read. It was sweet. Maybe at times a little silly or even trite, but I think after being thoroughly gutted by The Secret Language of Cranes, these two brave, singing Larks were just what I needed. I’m so glad I found it. Or that it found me.Bravo to the historical detail. It has an amazing historical notes section at the end, with all the research material. Including a lot of books I read for Small Hotel (before I took World War I out of it). Especially “Fanny Goes to War.”...more",Notes are private!,0,2,1,"Oct 30, 2021","Oct 30, 2021","Oct 30, 2021",,Kindle Edition,view (with text),/book/show/59040044-the-larks-still-bravely-singing
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Story of Human Language,"McWhorter, John",,,,19        pp,4.41,"2,749",2004,2013,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Utterly and absolutely spectacular. One of the best things I've ever listened to.Utterly and absolutely spectacular. One of the best things I've ever listened to....more,Notes are private!,0,5,1,"Oct 29, 2021","Nov 07, 2021","Oct 29, 2021",,Audible Audio,view (with text),/book/show/60070352-the-story-of-human-language
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Zimmerman Telegram,"Tuchman, Barbara W.",,,,unknown,4.06,"4,737","Jan 01, 1958",1958,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2021",,,view,/book/show/29347839-the-zimmerman-telegram
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Cake,"Wilkerson, Charmaine",,,,385        pp,4.11,"176,122","Feb 01, 2022","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2021",,Hardcover,view,/book/show/57926137-black-cake
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nine Nasty Words: English in the Gutter — Then, Now, and Forever","McWhorter, John",,,B08H1965LG,286        pp,3.95,"3,532","May 04, 2021","May 04, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"McWhorter has officially landed on my fantasy college faculty (hey, if it works for football, it works for education). This was FAN-FUCKING-TASTIC, anMcWhorter has officially landed on my fantasy college faculty (hey, if it works for football, it works for education). This was FAN-FUCKING-TASTIC, and now I know why ""fucking"" gets inserted in the middle of words the way it does. I highly recommend the audible....more",Notes are private!,0,2,1,"Oct 26, 2021","Oct 28, 2021","Oct 26, 2021",,Kindle Edition,view (with text),/book/show/55252533-nine-nasty-words
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man Who Knew Too Much: Alan Turing and the Invention of the Computer,"Leavitt, David",0393329097,9780393329094,0393329097,336        pp,3.46,"1,363",2006,"Nov 17, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Paperback,view,/book/show/208278.The_Man_Who_Knew_Too_Much
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lost Language of Cranes,"Leavitt, David",,,B00J5ED8WE,329        pp,3.97,"6,660",1986,"Jun 03, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Jesus, that was intense….",Notes are private!,0,2,1,"Oct 27, 2021","Oct 28, 2021","Oct 22, 2021",,Kindle Edition,view (with text),/book/show/21937665-the-lost-language-of-cranes
427,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Martin Bauman: or, A Sure Thing","Leavitt, David",0618154515,9780618154517,0618154515,400        pp,3.52,439,2001,"Oct 11, 2001",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Paperback,view,/book/show/210101.Martin_Bauman
428,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shelter in Place,"Leavitt, David",1620404877,9781620404874,1620404877,384        pp,3.21,989,"Jul 02, 2020","Oct 13, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Hardcover,view,/book/show/49127605-shelter-in-place
