,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Arbuz Dumbledore's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstopper: Volume Two        (Heartstopper, #2)","Oseman, Alice*",1444951408,9781444951400,1444951408,320        pp,4.54,"487,367","Jul 11, 2019","Jul 11, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Mar 02, 2022","Mar 02, 2022","Mar 01, 2022",,Paperback,view,/book/show/43307358-heartstopper
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstopper: Volume One        (Heartstopper, #1)","Oseman, Alice*",152722533X,9781527225336,152722533X,288        pp,4.47,"718,340",Oct 2018,Oct 2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Potrzebowałam czegoś uroczego ❤️,Notes are private!,0,19,1,Mar 2022,Mar 2022,"Mar 01, 2022",,Paperback,view (with text),/book/show/40495957-heartstopper
455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Milczący zamek,"Morton, Kate*",8376593900,9788376593906,8376593900,557        pp,3.89,"79,446","Nov 09, 2010",2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2022",,Hardcover,view,/book/show/25689837-milcz-cy-zamek
456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Podziemie pamięci,"Ogawa, Yōko",8367034007,9788367034005,8367034007,288        pp,3.73,"88,671","Jan 26, 1994","Feb 01, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wyjątkowo ciekawy temat w równie wyjątkowo jałowej formie. Mam wrażenie, że proces realizacji tej książki zatrzymał się na pomyśle. Niestety, kompletnWyjątkowo ciekawy temat w równie wyjątkowo jałowej formie. Mam wrażenie, że proces realizacji tej książki zatrzymał się na pomyśle. Niestety, kompletnie mi się nie podobała....more",Notes are private!,0,21,1,"Feb 23, 2022","Mar 04, 2022","Feb 23, 2022",,Paperback,view (with text),/book/show/60153493-podziemie-pami-ci
457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gdzie jesteś, piękny świecie","Rooney, Sally*",832809617X,9788328096172,832809617X,368        pp,3.54,"388,465","Sep 07, 2021","Mar 09, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Właściwie sprawiedliwym byłoby ocenić tę książkę na 4 gwiazdki. Bo mam do niej kilka uwag. Zwlaszcza tym nieszczęsnym listom mam sporo do zarzucenia. Właściwie sprawiedliwym byłoby ocenić tę książkę na 4 gwiazdki. Bo mam do niej kilka uwag. Zwlaszcza tym nieszczęsnym listom mam sporo do zarzucenia. Ale to, jak Rooney sprawia, że się czuję, jest niepodrabialne, absolutnie wyjątkowe i kocham każdą sekundę, w której czytam jej książki. Nie mogłabym ocenić jej inaczej. Moje emocje wołają: 5 gwiazdek....more",Notes are private!,0,25,1,"Feb 19, 2022","Feb 26, 2022","Feb 19, 2022",,Paperback,view (with text),/book/show/59968768-gdzie-jeste-pi-kny-wiecie
458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ostatnie stadium,"Lykke, Nina",8396089000,9788396089007,8396089000,304        pp,3.70,"8,027",Oct 2019,"Jun 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 29, 2022",,Paperback,view,/book/show/56865324-ostatnie-stadium
459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"These Violent Delights        (These Violent Delights, #1)","Gong, Chloe*",1534457690,9781534457690,1534457690,449        pp,3.85,"143,639","Nov 17, 2020","Nov 17, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Brak słów. Naprawdę. Coś niesamowitego.,Notes are private!,0,12,1,"Feb 08, 2022","Feb 19, 2022","Jan 29, 2022",,Hardcover,view (with text),/book/show/50892212-these-violent-delights
460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oprzyj swoją samotność o moją,"Hveberg, Klara*",8375282375,9788375282375,8375282375,326        pp,3.79,"1,671","Jan 14, 2019","Oct 20, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Piękna.,Notes are private!,0,13,1,"Jun 12, 2022","Jun 15, 2022","Jan 28, 2022",,Paperback,view (with text),/book/show/59347526-oprzyj-swoj-samotno-o-moj
461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Siostra księżyca        (Trzy czarownice, #2)","Woolf, Marah*",8382660088,9788382660081,8382660088,456        pp,4.39,"2,872","Sep 22, 2020","Sep 15, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2022",,Paperback,view,/book/show/58400002-siostra-ksi-yca
462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Przesłonięty uśmiech. O kobietach w Korei Południowej,"Sawińska, Anna",8381914140,9788381914147,8381914140,280        pp,3.84,661,"Mar 02, 2022","Mar 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 21, 2022",,Hardcover,view,/book/show/60002803-przes-oni-ty-u-miech-o-kobietach-w-korei-po-udniowej
463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Biały kot. Czerwona rękawiczka. Czarne serce        (Klątwiarze, #1-3)","Black, Holly*",8382660223,9788382660227,8382660223,752        pp,3.93,"1,325","Nov 23, 2021","Nov 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Paperback,view,/book/show/59338083-bia-y-kot-czerwona-r-kawiczka-czarne-serce
464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moja kuzynka Rachela,"du Maurier, Daphne",8382156541,9788382156546,8382156541,400        pp,3.99,"59,119",1951,"Oct 13, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Strasznie mi się to nie podobało :( oprócz zakończenia, które faktycznie zrobiło wrażenie. Ale męczyłam się, źle bawiłam i nienawidziłam postaci. ChciStrasznie mi się to nie podobało :( oprócz zakończenia, które faktycznie zrobiło wrażenie. Ale męczyłam się, źle bawiłam i nienawidziłam postaci. Chciałam tylko żeby to się skończyło. Audiobook też jest fatalnie nagrany....more",Notes are private!,0,13,1,"Jan 13, 2022","Jan 21, 2022","Jan 13, 2022",,Hardcover,view (with text),/book/show/58523310-moja-kuzynka-rachela
465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Komodo,"Vann, David*",839618996X,9788396189967,839618996X,256        pp,3.64,424,unknown,"Jan 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2022",,Paperback,view,/book/show/59681858-komodo
466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Siostrzane Dzwony,"Mytting, Lars",8381351510,9788381351515,8381351510,480        pp,4.18,"6,979",2018,"Feb 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 10, 2022",,Hardcover,view,/book/show/59722770-siostrzane-dzwony
467,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stan zdumienia,"Patchett, Ann",832408388X,9788324083886,832408388X,400        pp,3.89,"188,461","May 03, 2011","Nov 22, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To było dla mnie dość dziwne literackie przeżycie. Przez pierwsze 200 stron byłam pewna, że mi się nie spodoba, ale po skończeniu mam mieszane uczuciaTo było dla mnie dość dziwne literackie przeżycie. Przez pierwsze 200 stron byłam pewna, że mi się nie spodoba, ale po skończeniu mam mieszane uczucia. Nie mam niczego, do czego mogłabym się przyczepić - była świetnie napisana, przemyślana i klimatyczna. Nie wymieniłabym ani jednej rzeczy, która mi się nie podobała. Ale, choć czytało się błyskawicznie i byłam zainteresowana, to się męczyłam. Mam wrażenie, że to kompletnie nie moja tematyka, nie moja bajka - i jestem przekonana, że moja niechęć wynika wyłącznie z tego faktu. Jeśli lubi się takie klimaty, jeśli komuś podobała się 'Euforia' Lily King, to ta na pewno też przypadnie do gustu. Ja zamykam ją z przekonaniem, że przeczytałam coś interesującego. Po prostu....more",Notes are private!,0,6,1,"Jan 07, 2022","Jan 08, 2022","Jan 07, 2022",,Hardcover,view (with text),/book/show/59234445-stan-zdumienia
468,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niespokojni ludzie,"Backman, Fredrik*",8367157222,9788367157223,8367157222,382        pp,4.18,"633,663","Apr 25, 2019","Feb 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2022",,Hardcover,view,/book/show/59983210-niespokojni-ludzie
469,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strażnicy dusz,"Thomas, Aiden*",8382650430,9788382650433,8382650430,404        pp,4.28,"91,284","Sep 01, 2020","Mar 23, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,16,1,"Jun 17, 2022","Jun 24, 2022","Jan 07, 2022",,Paperback,view,/book/show/60050194-stra-nicy-dusz
470,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Last Stop,"McQuiston, Casey*",1250244498,9781250244499,1250244498,418        pp,3.93,"235,082","Jun 01, 2021","Jun 01, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Daję ocenę 3, ale cały czas się waham, czy nie powinno być 2, może potem zmienię.Edit: już zmieniam na 2, przypomniało mi się, jak o wiele lepsze ksiąDaję ocenę 3, ale cały czas się waham, czy nie powinno być 2, może potem zmienię.Edit: już zmieniam na 2, przypomniało mi się, jak o wiele lepsze książki od tej dostawały ode mnie 3 i no, to nie może tak zostać ...more",Notes are private!,0,23,1,"Jan 07, 2022","Jan 12, 2022","Jan 06, 2022",,Paperback,view (with text),/book/show/54860443-one-last-stop
471,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Susza,"Shusterman, Neal*",8328074702,9788328074705,8328074702,420        pp,4.02,"45,661","Oct 02, 2018","Aug 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 04, 2022",,Paperback,view,/book/show/58445683-susza
472,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Malowany człowiek        (Cykl Demoniczny, #1)","Brett, Peter V.*",8379646797,9788379646791,8379646797,813        pp,4.25,"123,693",Sep 2008,"Oct 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2022",,Hardcover,view,/book/show/58910483-malowany-cz-owiek
473,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tokyo Ever After        (Tokyo Ever After, #1)","Jean, Emiko*",,,,336        pp,3.90,"44,883","May 18, 2021","May 18, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2022",,Hardcover,view,/book/show/54860605-tokyo-ever-after
474,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Piekło w butelkach,"Yumeno, Kyūsaku",836703404X,9788367034043,836703404X,96        pp,3.46,"1,172","Dec 02, 2021","Dec 02, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Doceniam, ale to było coś kompletnie nie dla mnie.",Notes are private!,0,13,1,"Jan 03, 2022","Jan 03, 2022","Jan 03, 2022",,Paperback,view (with text),/book/show/59615093-piek-o-w-butelkach
475,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Szklany tron        (Szklany tron, #1)","Maas, Sarah J.*",8377478846,9788377478844,8377478846,520        pp,4.19,"1,479,102","Aug 07, 2012","Jun 25, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2021",,Paperback,view,/book/show/18248810-szklany-tron
476,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Śnieżna siostra,"Lunde, Maja",8308069452,9788308069455,8308069452,192        pp,4.47,"5,173","Nov 08, 2018","Oct 16, 2019",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Ja chyba po prostu nie czuję literatury dziecięcej,Notes are private!,0,15,1,Jan 2023,"Jan 02, 2023","Dec 30, 2021",,Hardcover,view (with text),/book/show/49408327-nie-na-siostra
477,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Łuk Triumfalny,"Remarque, Erich Maria",8381882257,9788381882255,8381882257,496        pp,4.42,"27,369",1945,"Jan 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 30, 2021",,Hardcover,view,/book/show/57139818-uk-triumfalny
478,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Latarnicy,"Stonex, Emma*",8381436362,9788381436366,8381436362,368        pp,3.53,"24,623","Mar 04, 2021","Nov 24, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nie podobała mi się. Nie mogłam się wciągnąć, a gdy myślałam, że dzieje się coś ciekawego, to książka gasiła mój entuzjazm tak szybko, jak się pojawiłNie podobała mi się. Nie mogłam się wciągnąć, a gdy myślałam, że dzieje się coś ciekawego, to książka gasiła mój entuzjazm tak szybko, jak się pojawił. Rozwiązanie rozczarowujące, a całość nudnawa. Książka jest jednak pięknie napisana, bardzo klimatyczna i dałabym jej nawet 3 gwiazdki, gdyby nie wstrętna przemoc wobec zwierzęcia i brak trigger warningu....more",Notes are private!,0,7,1,"Dec 29, 2021","Jan 02, 2022","Dec 29, 2021",,Hardcover,view (with text),/book/show/58993837-latarnicy
479,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Zniknięcie Pani Christie,"Benedict, Marie*",8324080597,9788324080595,8324080597,352        pp,3.73,"40,377","Dec 29, 2020","Feb 21, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Paperback,view,/book/show/59816175-znikni-cie-pani-christie
480,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tkając świt        (Krew gwiazd, #1)","Lim, Elizabeth*",8366657353,9788366657359,8366657353,432        pp,3.99,"56,651","Jul 09, 2019","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Paperback,view,/book/show/57299967-tkaj-c-wit
481,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trucicielka,"Schmitt, Éric-Emmanuel",8324016198,9788324016198,8324016198,240        pp,3.92,"3,817",2010,"Feb 07, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Paperback,view,/book/show/10481511-trucicielka
482,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zew nocnego ptaka        (Matthew Corbett, #1)","McCammon, Robert",8377313871,9788377313879,8377313871,920        pp,4.14,"13,447","Sep 01, 2002",Feb 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"To jest taka książka, w której świat tak wsiąkłam, że czułam się w niej jak u siebie i przeżywałam wszystko jeszcze intensywniej, jakby osobiście. NieTo jest taka książka, w której świat tak wsiąkłam, że czułam się w niej jak u siebie i przeżywałam wszystko jeszcze intensywniej, jakby osobiście. Niesamowicie się ją czytało, wszystko tu zagrało - ten klimat, intrygujące postaci, wspaniałe tempo, język, nawarstwiające się zagadki. To równie dobrze mógłby być świetny serial. Nie mogę się doczekać drugiego tomu przygód Matthew ...more",Notes are private!,0,19,1,"Jun 25, 2023","Jul 15, 2023","Dec 29, 2021",,Hardcover,view (with text),/book/show/59801617-zew-nocnego-ptaka
483,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Krew i popiół        (Z krwi i popiołu, #1)","Armentrout, Jennifer L.*",8328720221,9788328720220,8328720221,512        pp,4.24,"567,406","Mar 29, 2020","Jan 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Paperback,view,/book/show/59746631-krew-i-popi
484,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Czarne skrzydła czasu,"Setterfield, Diane*",8382157092,9788382157093,,384        pp,3.17,"18,777","Nov 05, 2013","Feb 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Hardcover,view,/book/show/59780631-czarne-skrzyd-a-czasu
