,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,NILTON's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
170,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Small Pleasures,"Chambers, Clare",006309472X,9780063094727,006309472X,345        pp,3.78,"54,210","Oct 12, 2021","Oct 12, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsI wasn’t planning on reading this book and I totally forgot that I had purchased a copy when this book was longlisted for the 2021 Women's Pr3.5 starsI wasn’t planning on reading this book and I totally forgot that I had purchased a copy when this book was longlisted for the 2021 Women's Prize for Fiction, but I found it between my books and the cover caught my attention.As I flipped the pages I became immediately immersed in the story, even though I found the writing to be very simple.It did start very well. Although it’s a slow burn, I found interesting and had some theories (too many) of what could have happened. So, yes, I was intrigued.The development of the storyline could have been a lot stronger if it wasn’t for the romance element, but I guess it makes everything feel more human.Anyways…This book could have turned into a great mystery, if the author had taken the direction of investigating the background instead of simply wasting valuable medical resources.I confess that I was disappointed with the conclusion. Was the revelation shocking?Yes it was, but I was expecting something sordid. As for the finale, I thought that it was a very easy way out.I do respect the author’s choice, after all it’s her work.Was this piece extraordinary?I don’t think so, but it was entertaining, engaging and a nice break from crime fiction and bad language.I thought that the author evoked the era perfectly.PS.: If you are going to read this book, please keep in mind that it’s a historical fiction set in the 1950’s.Homosexuality stopped being a crime in England in 1967, but that did not stop homophobia. Some ers complained that this book (or the author) is homophobic.Not much was known about mental health, especially neurodiversity....more",Notes are private!,2,9,1,"Oct 09, 2023","Oct 10, 2023","Oct 09, 2023",,Hardcover,view (with text),/book/show/56382412-small-pleasures
171,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oddkins: A Fable for All Ages,"Koontz, Dean*",044651490X,9780446514903,044651490X,182        pp,4.21,"2,119",Sep 1988,"Jan 01, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If it wasn’t for the great illustrations and the incredible performance on the audiobook I would have rated it 4 stars.I can’t believe that Koontz wroIf it wasn’t for the great illustrations and the incredible performance on the audiobook I would have rated it 4 stars.I can’t believe that Koontz wrote a book like this one. And for children!What an awesome accomplishment!I was taken by surprise. I particularly have never heard of this work until recently, because someone recommended it.The concept, the imagination, the structure and development of the storyline is superb!And of course, the writing. It’s no surprise because Koontz has proofed us that he is an incredible storyteller.This book has all the right ingredients to keep you interested, but to truly, fully enjoy it you must read the Ebook in a coloured device while simultaneously listening to the audiobook. The ebook has wonderful illustrations and the audiobook is simply terrific, thanks to an amazing narrator who used his heart to portrait all characters. The audiobook is not just someone reading for you. It’s fully performed. And what a great performance!I don’t remember having an imaginary friend while growing up. I guess it’s because I had a twin brother, with whom I was very closed until our second year of school, but after that we became distant because he ended up 3 years behind me.The idea of creating special toys to support special kids in need of moral support is so touching. Toys that comes to life just for you. That toy that becomes your best friend and who will never deny you anything. It’s so touching! How endearing!There is so much more in this book.The dialogues are quirk and amazing. The characters are adorable and so alive.I just can’t praise this book enough. Just open your heart and believe....more",Notes are private!,2,11,1,not set,not set,"Oct 08, 2023",,Hardcover,view (with text),/book/show/453916.Oddkins
172,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Devoted,"Koontz, Dean*",1542019508,9781542019507,1542019508,389        pp,4.11,"45,064","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2023",,Hardcover,view,/book/show/52287403-devoted
173,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Heart of the Fire        (Nameless: Season One, #1)","Koontz, Dean*",1542016215,9781542016216,B07Y8HKVGJ,62        pp,4.13,"50,297","Nov 12, 2019","Nov 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 08, 2023",,Kindle Edition,view,/book/show/49694471-in-the-heart-of-the-fire
174,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night House,"Nesbø, Jo*",0593537165,9780593537169,0593537165,245        pp,3.30,"8,356","May 30, 2023","Oct 03, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 starsThis is a fast read and it’s quite entertaining.It’s different from his other books,I thought that I was reading a horror story for YAThe wri3.5 starsThis is a fast read and it’s quite entertaining.It’s different from his other books,I thought that I was reading a horror story for YAThe writing was very simple but the storytelling was engaging.The story is divided into 3 parts: the first has 23 chapters, the second has 5 and the third part consists of the last chapter.It was fun, but there was nothing extraordinary or different.The conclusion was a bit disappointing but it was totally acceptable.If I did not know the author, I would not have picked this book based on its cover.e-book (Kobo): 204 pages (default), 63k words Paperback (Random House Canada): 256 pages ...more",Notes are private!,2,17,1,"Nov 03, 2023","Nov 04, 2023","Oct 07, 2023",,Hardcover,view (with text),/book/show/106291410-the-night-house
175,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Scythe        (Arc of a Scythe, #1)","Shusterman, Neal*",,,,435        pp,4.33,"314,330","Nov 22, 2016","Nov 22, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"What a terrific trip I had!I was completely fascinated by the storyline.The concept is unique, very original. The imagination and creativity are fantaWhat a terrific trip I had!I was completely fascinated by the storyline.The concept is unique, very original. The imagination and creativity are fantastic!And the writing is excellent!It was gripping from the start.Great development of characters and story.I can’t believe that I have not heard anything about this series, until recently.It was highly recommended to me by a friend.I have ordered the rest of the series and I can hardly wait for them....more",Notes are private!,4,17,1,"Oct 15, 2023","Oct 16, 2023","Oct 02, 2023",,Hardcover,view (with text),/book/show/28954189-scythe
176,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gull Island,"Porter, Anna*",1668017709,9781668017708,B0BTZW2JX2,252        pp,2.43,794,"Sep 05, 2023","Sep 05, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book kept showing up in my feed, so as I liked the cover, I became curious about it and was able to immediately obtain a copy from the library.ItThis book kept showing up in my feed, so as I liked the cover, I became curious about it and was able to immediately obtain a copy from the library.It’s a slow burn but I did love the storytelling.The writing is also very good.I just wanted more POV.Regardless, I really enjoyed this small book, written in first person. There are not a lot of dialogues.It’s more like a search for yourself, a trip to those memories that are deep in your soul, looking for answers to things that you couldn’t understand.Anyways, I didn’t find it that suspenseful, as described in the synopsis, but I was entertained, and that’s what I expected.Ebook (Kobo): 251 pages (33 chapters), 77k words Audiobook narrated by Madeleine Maby: 7.8 hours (normal speed)...more",Notes are private!,14,25,1,"Sep 26, 2023","Sep 27, 2023","Sep 26, 2023",,Paperback,view (with text),/book/show/107525257-gull-island
177,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Other Eden,"Harding, Paul",1773103121,9781773103129,1773103121,226        pp,3.80,"11,977","Jan 24, 2023","Mar 07, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A terrific concept that, unfortunately, failed to entertain me. The storytelling could have been better.The writing was a bit pretentious, and I did nA terrific concept that, unfortunately, failed to entertain me. The storytelling could have been better.The writing was a bit pretentious, and I did not connect with anything, perhaps because there was no depth in the characters’ development.I was completely bored.I did finish it because it’s a small book, just about 67k words.This book was shortlisted for the 2023 Booker Prize....more",Notes are private!,1,18,1,"Sep 27, 2023","Sep 27, 2023","Sep 22, 2023",,Paperback,view (with text),/book/show/122753101-this-other-eden
178,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Devil to Die        (Thursday Murder Club, #4)","Osman, Richard",0241512441,9780241512449,0241512441,422        pp,4.51,"108,132","Sep 14, 2023","Sep 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 brilliant stars!Well, what a delightful surprise!As I was so disappointed with the 3rd book, I had lowered my expectations for this one.But I was ho4 brilliant stars!Well, what a delightful surprise!As I was so disappointed with the 3rd book, I had lowered my expectations for this one.But I was hooked on it as soon as I started it and I decided to prioritize this reading.The development of the storyline was terrific!As for the writing, there was so much heart into this work. And I’m not saying that just because the story became a bit sentimental or emotional. There was something very special about it.But it’s not flawless. Regardless, it’s highly entertaining.I do recommend the audiobook, which I had the pleasure of listening as I read the ebook.It’s a very fast read.I wonder how far the author will go with this series.I do hope that he will offer at least two books.Ebook (Kobo): 288 pages (89 chapters!!), 89k words Audiobook narrated by Fiona Shaw: 10.9 hours (normal speed) - Bonus: interview with the author and the narrator ...more",Notes are private!,15,30,1,"Sep 20, 2023","Sep 21, 2023","Sep 20, 2023",,Hardcover,view (with text),/book/show/62226126-the-last-devil-to-die
179,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Regret,"Malakin, Dan*",,,B07WN6BT9S,322        pp,4.03,"1,573","Aug 16, 2019","Aug 16, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.75 rounded up to 4 stars.A fast read, no doubt about it.I thought that it was cleverly written.I appreciated the details of cyber crime and I hope t3.75 rounded up to 4 stars.A fast read, no doubt about it.I thought that it was cleverly written.I appreciated the details of cyber crime and I hope that it will serve as a lesson to some readers.I thought that the character development was well done, even though the main one is not all that likeable (but at the same time is easy to feel sorry for her).Some parts were a bit repetitive, but the chapters are very short.Not a flawless story, but we are presented with some believable characters and situations.The author did an excellent job portraying someone with a mental illness.A good entertainment.TW: eating disorder...more",Notes are private!,2,15,1,"Sep 19, 2023","Sep 20, 2023","Sep 19, 2023",,Kindle Edition,view (with text),/book/show/52040294-the-regret
