,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Rusalka's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Entangled Life: How Fungi Make Our Worlds, Change Our Minds & Shape Our Futures","Sheldrake, Merlin*",0525510311,9780525510314,0525510311,352        pp,4.36,"35,208","May 12, 2020","May 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/52668915-entangled-life
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,English Pastoral: An Inheritance,"Rebanks, James",0241245729,9780241245729,0241245729,285        pp,4.43,"6,253",Sep 2020,"Sep 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/49309243-english-pastoral
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire of Pain: The Secret History of the Sackler Dynasty,"Keefe, Patrick Radden",0385545681,9780385545686,0385545681,535        pp,4.54,"102,977","Apr 13, 2021","Apr 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/43868109-empire-of-pain
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Song of the Crocodile,"Simpson, Nardi",0733643744,9780733643743,0733643744,448        pp,4.08,"1,102",Sep 2020,"Sep 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Paperback,view,/book/show/53255180-song-of-the-crocodile
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Animals in That Country,"McKay, Laura Jean*",191285452X,9781912854523,191285452X,288        pp,3.44,"3,729","Mar 31, 2020","Jun 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/52527550-the-animals-in-that-country
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter in Sokcho,"Dusapin, Elisa Shua",1911547542,9781911547549,1911547542,154        pp,3.57,"20,283","Aug 19, 2016","Feb 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Paperback,view,/book/show/52873922-winter-in-sokcho
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,At Night All Blood is Black,"Diop, David",0374266972,9780374266974,0374266972,145        pp,3.82,"23,235","Aug 16, 2018","Nov 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Hardcover,view,/book/show/50403480-at-night-all-blood-is-black
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Em,"Thúy, Kim",1644211165,9781644211168,B08QMBF3WK,160        pp,4.12,"5,611","Nov 02, 2020","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Kindle Edition,view,/book/show/58117224-em
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House in the Cerulean Sea        (The House in the Cerulean Sea, #1)","Klune, T.J.*",,,,394        pp,4.41,"626,947","Mar 16, 2020","Mar 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Kindle Edition,view,/book/show/45047384-the-house-in-the-cerulean-sea
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The River,"Heller, Peter",,,B07JMCZGMZ,273        pp,3.85,"40,047","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Kindle Edition,view,/book/show/42923055-the-river
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crying in H Mart,"Zauner, Michelle",0525657746,9780525657743,0525657746,256        pp,4.27,"417,047","Apr 20, 2021","Apr 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Hardcover,view,/book/show/54814676-crying-in-h-mart
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Project Hail Mary,"Weir, Andy*",0593135202,9780593135204,0593135202,476        pp,4.51,"565,445","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Hardcover,view,/book/show/54493401-project-hail-mary
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Strange Paradise,"El Akkad, Omar*",0525657908,9780525657903,0525657908,256        pp,4.05,"13,888","Jul 20, 2021","Jul 20, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 29, 2021",,Hardcover,view,/book/show/53773242-what-strange-paradise
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bewilderment,"Powers, Richard",0393881148,9780393881141,0393881148,278        pp,3.92,"59,177","Sep 21, 2021","Sep 21, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/56404444-bewilderment
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hamnet,"O'Farrell, Maggie*",1472223799,9781472223791,1472223799,372        pp,4.20,"255,703","Mar 31, 2020","Mar 31, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/43890641-hamnet
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aunts up the Cross,"Eakin, Robin",0855617306,9780855617301,0855617306,172        pp,3.60,229,1965,"Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/3585410-aunts-up-the-cross
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caste: The Origins of Our Discontents,"Wilkerson, Isabel*",0593230256,9780593230251,0593230256,544        pp,4.54,"137,219","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/51152447-caste
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters to Camondo,"de Waal, Edmund",0374603480,9780374603489,0374603480,192        pp,4.15,"1,780","Apr 22, 2021","May 11, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/55467222-letters-to-camondo
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Glamour Boys: The Secret Story of the Rebels who Fought for Britain to Defeat Hitler,"Bryant, Chris",1526601710,9781526601711,1526601710,448        pp,3.97,327,"Nov 12, 2020","Nov 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/55272680-the-glamour-boys
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Such Fine Boys: A Novel,"Modiano, Patrick",030022334X,9780300223347,030022334X,208        pp,3.62,774,1982,"Aug 29, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Paperback,view,/book/show/34607019-such-fine-boys
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Cease to Understand the World,"Labatut, Benjamín",1782276122,9781782276128,1782276122,192        pp,4.14,"36,000",2019,"Sep 03, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/53972214-when-we-cease-to-understand-the-world
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Losing,"Zeniter, Alice",0374182302,9780374182304,0374182302,448        pp,4.36,"6,737","Aug 08, 2017","Mar 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/53317463-the-art-of-losing
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Calling Bullshit: The Art of Scepticism in a Data-Driven World,"Bergstrom, Carl T.",0241327237,9780241327234,0241327237,318        pp,4.12,"4,301","Aug 04, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/49095585-calling-bullshit
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witch's Heart,"Gornichec, Genevieve*",059309994X,9780593099940,059309994X,359        pp,4.05,"49,711","Feb 09, 2021","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/53438195-the-witch-s-heart
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rose Code,"Quinn, Kate*",0062943472,9780062943477,0062943472,624        pp,4.45,"251,415","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Paperback,view,/book/show/53914938-the-rose-code
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Four Winds,"Hannah, Kristin*",1529054575,9781529054576,1529054575,454        pp,4.30,"669,422","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Paperback,view,/book/show/57044939-the-four-winds
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Mountain Meets the Moon,"Lin, Grace*",,,,278        pp,4.31,"49,519",Jun 2009,Jun 2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2021",,Hardcover,view,/book/show/5983694-where-the-mountain-meets-the-moon
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ten Women,"Serrano, Marcela",1477899456,9781477899458,B00DRFP1XG,254        pp,3.70,"10,017","Oct 01, 2004","Jan 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Kindle Edition,view,/book/show/20484692-ten-women
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"One Boy, No Water        (Niuhi Shark Saga, #1)","Parker, Lehua*",,,,285        pp,4.20,106,"Sep 27, 2012","Jul 21, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 27, 2021",,Kindle Edition,view,/book/show/31438035-one-boy-no-water
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Labyrinth,"Lohrey, Amanda",1922330108,9781922330109,1922330108,256        pp,3.85,"5,676",2020,"Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Paperback,view,/book/show/54709869-the-labyrinth
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jhereg,"Brust, Steven*",0441385516,9780441385515,0441385516,242        pp,4.13,"14,994","Apr 01, 1983","Apr 01, 1983",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Mass Market Paperback,view,/book/show/1410207.Jhereg
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Misenchanted Sword        (Ethshar, #1)","Watt-Evans, Lawrence*",1587152827,9781587152825,1587152827,228        pp,4.03,"3,632","Aug 12, 1985","Feb 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 26, 2021",,Paperback,view,/book/show/317497.The_Misenchanted_Sword
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Puma Years,"Coleman, Laura*",1542022207,9781542022200,B089SQN5WQ,321        pp,4.34,"12,986","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Kindle Edition,view,/book/show/56930703-the-puma-years
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tasha’s Cauldron of Everything        (Dungeons & Dragons, 5th Edition)",Wizards of the Coast,0786967021,9780786967025,0786967021,192        pp,4.37,"1,565","Nov 17, 2020","Nov 17, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/55110846-tasha-s-cauldron-of-everything
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Volo's Guide to Monsters        (Dungeons & Dragons, 5th Edition)","Lee, Adam",0786966017,9780786966011,0786966017,224        pp,4.46,"2,258","Nov 15, 2016","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/30556352-volo-s-guide-to-monsters
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dungeon Master's Guide        (Dungeons & Dragons, 5th Edition)","Mearls, Mike",0786965622,9780786965625,0786965622,320        pp,4.50,"7,060","Dec 09, 2014","Dec 09, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/22219679-dungeon-master-s-guide
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Monster Manual        (Dungeons & Dragons, 5th Edition)","Mearls, Mike",0786965614,9780786965618,0786965614,352        pp,4.56,"4,917","Sep 30, 2014","Sep 30, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 25, 2021",,Hardcover,view,/book/show/22219680-monster-manual
