,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jamie's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
858,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Strong Poison        (Lord Peter Wimsey, #6)","Sayers, Dorothy L.",,,B008JVJKOY,286        pp,4.13,"31,353",1930,Oct 2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Now here is a woman who knows how to use a semicolon. And how to name a character. I’m in love. (Two semicolons in the first two sentences, and beautiNow here is a woman who knows how to use a semicolon. And how to name a character. I’m in love. (Two semicolons in the first two sentences, and beautifully used. An incomplete list of names: Salcombe Hardy, Sir Impey Biggs, Norman Urquhart, Mrs. Freakie Dimsworthy, Mr. Harringay, Lord Coote, Blindfold Bill, Waffles Newton.)Oh, right, there’s a delightful story too, way more about the people than the mystery involved. My favorite kind. Five stars for Miss Murchison, who needs her own book, and I’m glad I’ve finally made the acquaintance of Lord Peter Wimsey and Harriet Vane. (See? Those names.)...more",Notes are private!,0,4,1,"Apr 27, 2020","Apr 28, 2020","May 04, 2020",,Kindle Edition,view (with text),/book/show/36506182-strong-poison
859,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Cities,"Calvino, Italo",9780156453,,,165        pp,4.12,"83,829","Nov 03, 1972",unknown,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Still my least favorite Calvino, strange as that may seem when many people rank it his best. Let’s take it for granted that I’m weird and they’re righStill my least favorite Calvino, strange as that may seem when many people rank it his best. Let’s take it for granted that I’m weird and they’re right. It suffers more this time from Kalpa Imperial, which has much the same vision but with people included. I look forward to when I return to it one day and find it’s finally my book....more",Notes are private!,0,2,1,"Apr 25, 2020","Apr 27, 2020","May 04, 2020",,Paperback,view (with text),/book/show/27385980-invisible-cities
860,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Idle: A Loafer's Manifesto,"Hodgkinson, Tom*",,,B00DB3FUS0,306        pp,3.76,"3,177",2004,"Jul 30, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"YES. On the one hand, whole chapters that only a 30-something dude could write. On the other hand, vital message, and timely encouragement for this exYES. On the one hand, whole chapters that only a 30-something dude could write. On the other hand, vital message, and timely encouragement for this exhausted born idler. ...more",Notes are private!,0,2,1,"Apr 24, 2020","Apr 24, 2020","May 04, 2020",,Kindle Edition,view (with text),/book/show/19370435-how-to-be-idle
861,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In for a Penny,"Lerner, Rose*",0843963352,9780843963359,0843963352,310        pp,3.67,"1,466","Feb 23, 2010","Jan 01, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was pretty much a bust in every way. I appreciate that Lerner included the unrest of the period, but she threw everything else in the pot with itThis was pretty much a bust in every way. I appreciate that Lerner included the unrest of the period, but she threw everything else in the pot with it— duels, villains, poachers, elopement, abortion, riots, spurned lovers, at least three different romances that ended happily and three more that were thwarted— were there more? I lost count. All that and she forgot to put in the wit. The book is supposed to be in tribute to Georgette Heyer, but there’s more warmth, humor, lively dialogue, interesting characters, and subverted expectations on one page of Heyer than there is in this book. It doesn’t help that I read this immediately after re-reading A Lady Awakened, also a first novel, which succeeds in pretty much every way this one fails. Oh well. ...more",Notes are private!,0,0,1,"Apr 23, 2020","Apr 24, 2020","May 04, 2020",,Paperback,view (with text),/book/show/7124301-in-for-a-penny
862,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Elephant Rocks: Poems,"Ryan, Kay",0802135250,9780802135254,0802135250,96        pp,3.88,345,1996,"Aug 19, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Special recognition for “Why Isn’t It All More Marked” and “Insult.” This is not a random fracture that would have happened to any leg out theSpecial recognition for “Why Isn’t It All More Marked” and “Insult.” This is not a random fracture that would have happened to any leg out there; this was a conscious unkindness....more,Notes are private!,0,1,1,"Apr 22, 2020","Apr 22, 2020","Apr 27, 2020",,Paperback,view (with text),/book/show/425380.Elephant_Rocks
863,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cloven Viscount,"Calvino, Italo",0544960068,9780544960060,0544960068,128        pp,3.82,"26,287",1952,"Aug 15, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Now this is how you do a fable. What a joy the language is, even in translation. Not to mention each character, good and bad alike, equal parts lovablNow this is how you do a fable. What a joy the language is, even in translation. Not to mention each character, good and bad alike, equal parts lovable and bizarre. Once again, the only reason I’d want to have kids is to read them Calvino....more",Notes are private!,0,6,1,"Apr 18, 2020","Apr 18, 2020","Apr 27, 2020",,Paperback,view (with text),/book/show/30971655-the-cloven-viscount
864,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Education of the Senses        (The Bourgeois Experience: Victoria to Freud, #1)","Gay, Peter",0195033523,9780195033526,0195033523,576        pp,3.81,113,"Jan 12, 1984","Jan 12, 1984",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Positives: more evidence that there is no way the Victorians were as repressed as we think. Negatives: SO. MUCH. FREUD. SHUT. UP.Positives: more evidence that there is no way the Victorians were as repressed as we think. Negatives: SO. MUCH. FREUD. SHUT. UP....more,Notes are private!,0,2,1,"Apr 20, 2020","Apr 22, 2020","Apr 27, 2020",,Hardcover,view (with text),/book/show/1843499.Education_of_the_Senses
865,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Orsinian Tales,"Le Guin, Ursula K.",0060914335,9780060914332,0060914335,192        pp,3.66,"2,072",Sep 1976,"Jan 01, 1987",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can see why this might not get as high a rating as Le Guin’s Hainish or Earthsea books—it’s not SF, its characters aren’t as immediately memorable, I can see why this might not get as high a rating as Le Guin’s Hainish or Earthsea books—it’s not SF, its characters aren’t as immediately memorable, the arc, such that it is, doesn’t sort itself chronologically, or along any one line—but she writes “mainstream fiction” by inventing an Eastern European country and following it through centuries of birth, growth, change, failure, survival, death, and it’s powerful, and the way she handles place—so specific, so real, even as it invents, even as it’s universal—is the type of worldbuilding that fascinates me, and it’s a revelation of how to write sociologically but through a microscope lens, tender and personal, and where the line between history and alt-history can go, and it’s worth more than a dozen how-to books on craft or voice, these beautiful glimpses, these stories. It doesn’t fit into genre, but it found its audience: me. I treasure the gift of this Orsinian world....more",Notes are private!,0,2,1,"Apr 18, 2020","Apr 20, 2020","Apr 21, 2020",,Paperback,view (with text),/book/show/937408.Orsinian_Tales
866,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Hallowed Hunt        (World of the Five Gods, #3)","Bujold, Lois McMaster*",0060574623,9780060574628,0060574623,470        pp,3.88,"12,304","May 24, 2005","May 24, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not the heights of Ista or Cazaril, but going backwards in this timeline instead of forwards is a choice I admire. I can see returning to this one as Not the heights of Ista or Cazaril, but going backwards in this timeline instead of forwards is a choice I admire. I can see returning to this one as often as the two favorites, especially if those two get “worn out” by re-reading....more",Notes are private!,0,2,1,"Mar 29, 2020","Apr 02, 2020","Apr 21, 2020",,Hardcover,view (with text),/book/show/556820.The_Hallowed_Hunt
867,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road To San Giovanni,"Calvino, Italo",0544146522,9780544146525,0544146522,160        pp,3.68,890,1990,"Dec 16, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I have missed Calvino.,Notes are private!,0,2,1,"Apr 19, 2020","Apr 19, 2020","Apr 20, 2020",,Paperback,view (with text),/book/show/18222749-the-road-to-san-giovanni
868,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Whitsun Weddings,"Larkin, Philip",0571097103,9780571097104,0571097103,46        pp,3.92,"2,818",1964,"Jan 01, 1971",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think it’s more the fault of my concurrent reading than the poems themselves, but they feel long on cynicism and short on warmth.",Notes are private!,0,0,1,"Apr 19, 2020","Apr 19, 2020","Apr 20, 2020",,Paperback,view (with text),/book/show/443769.The_Whitsun_Weddings
869,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunted House and Other Short Stories,"Woolf, Virginia",0156394014,9780156394017,0156394014,168        pp,3.74,"2,901",1921,"Jan 01, 1966",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A feast of language, even for the stories that are more vignette than story.",Notes are private!,0,2,1,"Apr 19, 2020","Apr 19, 2020","Apr 20, 2020",,Paperback,view (with text),/book/show/1240658.Haunted_House_and_Other_Short_Stories
870,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dancing at the Edge of the World: Thoughts on Words, Women, Places","Le Guin, Ursula K.",080211105X,9780802111050,080211105X,306        pp,4.12,"1,433","Feb 01, 1989","Jan 01, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yet another entry in the list of “this book changed my life.” Every book does, to be sure; if only cumulatively. But Ursula Le Guin, once again, changYet another entry in the list of “this book changed my life.” Every book does, to be sure; if only cumulatively. But Ursula Le Guin, once again, changes it in a big way....more",Notes are private!,0,4,3,"Dec 27, 2020Apr 18, 2020Aug 08, 2018","Jan 08, 2021Apr 19, 2020Aug 16, 2018","Apr 18, 2020",,Hardcover,view (with text),/book/show/429937.Dancing_at_the_Edge_of_the_World
871,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paper Menagerie and Other Stories,"Liu, Ken*",1481442546,9781481442541,1481442546,450        pp,4.37,"31,959","Mar 08, 2016","Mar 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The second SF story collection in as many months that seems universally beloved but I found to be irritatingly simplistic. Just marking my current thoThe second SF story collection in as many months that seems universally beloved but I found to be irritatingly simplistic. Just marking my current thoughts, not passing final judgment. I’ll meet up with it again later....more",Notes are private!,0,1,1,"Apr 10, 2020","Apr 13, 2020","Apr 18, 2020",,Hardcover,view (with text),/book/show/24885533-the-paper-menagerie-and-other-stories
872,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nothing to See Here,"Wilson, Kevin*",0062913484,9780062913487,,288        pp,3.96,"183,982","Oct 29, 2019","Oct 29, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"“This is weird, Madison. You want me to raise your husband’s fire children.” Would I be way more into this if it was full-on SF instead of lit fic“This is weird, Madison. You want me to raise your husband’s fire children.” Would I be way more into this if it was full-on SF instead of lit fic? Either way: impeccable Marin Ireland narration once again....more",Notes are private!,0,2,1,"Apr 03, 2020","Apr 09, 2020","Apr 18, 2020",,ebook,view (with text),/book/show/42519313-nothing-to-see-here
