,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Marco's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dieci piccoli indiani,"Christie, Agatha",8804307676,9788804307679,8804307676,210        pp,4.28,"1,355,842","Nov 06, 1939","Feb 22, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A un certo punto avevo intuito chi fosse l'assassino, giuro. Per questo la stellina in meno.A un certo punto avevo intuito chi fosse l'assassino, giuro. Per questo la stellina in meno....more",Notes are private!,0,1,1,"Aug 13, 2014","Aug 13, 2014","Aug 13, 2014",,Paperback,view (with text),/book/show/3400019-dieci-piccoli-indiani
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vita Nova,"Alighieri, Dante",8804468610,9788804468615,8804468610,336        pp,3.88,"7,387",1292,1999,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 02, 2014","Jun 02, 2014","Jun 02, 2014",,Paperback,view,/book/show/1836377.Vita_Nova
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Abissi d'acciaio        (Il ciclo dei robot #1),"Asimov, Isaac",8804403047,9788804403043,8804403047,259        pp,4.19,"100,664",Oct 1953,"Jan 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 10, 2014","Mar 11, 2014","Mar 10, 2014",,Paperback,view,/book/show/5905940-abissi-d-acciaio
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Caligola,"Camus, Albert",,,,75        pp,4.10,"13,914",1944,Aug 2013,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Mar 07, 2014",,Paperback,view,/book/show/19445684-caligola
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Storia medievale,"Montanari, Massimo",8842065404,9788842065401,8842065404,306        pp,3.69,106,2002,Feb 2002,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 07, 2014","Apr 25, 2014","Mar 07, 2014",,Paperback,view,/book/show/9777529-storia-medievale
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il teatro di Sabbath,"Roth, Philip",,,B005VOFEO2,453        pp,3.88,"11,081",1995,"Oct 07, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 09, 2014",,Kindle Edition,view,/book/show/18662807-il-teatro-di-sabbath
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'Europa linguistica. Profilo storico e tipologico,"Nocentini, Alberto",8800860818,9788800860819,8800860818,374        pp,3.42,12,2002,2002,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 20, 2014","Feb 10, 2014","Jan 20, 2014",,Paperback,view,/book/show/14420926-l-europa-linguistica-profilo-storico-e-tipologico
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Saga of the Folkungs and Engelbrekt,"Strindberg, August",,,B000UMMW9A,0        pp,4.33,6,1967,1967,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 15, 2014",,Hardcover,view,/book/show/10138247-the-saga-of-the-folkungs-and-engelbrekt
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vikings of Helgeland,"Ibsen, Henrik",1406534064,9781406534061,1406534064,76        pp,3.70,123,1858,"Jun 08, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 12, 2014",,Paperback,view,/book/show/1287226.The_Vikings_of_Helgeland
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Master Builder,"Ibsen, Henrik",0486419282,9780486419282,0486419282,80        pp,3.81,"4,110",1892,"Apr 21, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 11, 2014",,Paperback,view,/book/show/223634.The_Master_Builder
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hedda Gabler,"Ibsen, Henrik",1847024696,9781847024695,1847024696,112        pp,3.82,"36,627",1890,"Jun 30, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jan 11, 2014",,Paperback,view,/book/show/292275.Hedda_Gabler
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,By the Open Sea,"Strindberg, August",0140444882,9780140444889,0140444882,208        pp,3.47,420,1890,"Jun 02, 1987",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 06, 2014","Jan 10, 2014","Jan 06, 2014",,Paperback,view,/book/show/755800.By_the_Open_Sea
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Niels Lyhne,"Jacobsen, Jens Peter",1598183451,9781598183450,1598183451,146        pp,3.97,"2,123",1880,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 27, 2013","Dec 28, 2013","Dec 27, 2013",,Paperback,view,/book/show/456977.Niels_Lyhne
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le lingue e il linguaggio,"Scalise, Sergio",8815095799,9788815095794,8815095799,286        pp,3.48,137,2003,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 30, 2013","Feb 10, 2014","Nov 30, 2013",,Paperback,view,/book/show/9695771-le-lingue-e-il-linguaggio
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La contessina Julie,"Strindberg, August",8806599631,9788806599638,8806599631,49        pp,3.43,"15,624",1888,1988,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 30, 2013","Nov 30, 2013","Nov 30, 2013",,Paperback,view,/book/show/9771550-la-contessina-julie
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le luci,"Tamborrino, Marco*",1291624082,9781291624083,,68        pp,4.50,2,"Nov 01, 2013","Nov 09, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 30, 2013",,Paperback,view,/book/show/19061584-le-luci
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I quattro diavoli,"Bang, Herman",,,,112        pp,3.36,72,1890,Apr 2012,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 30, 2013","Nov 30, 2013","Nov 30, 2013",,Paperback,view,/book/show/19061530-i-quattro-diavoli
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il dottor Glas,"Söderberg, Hjalmar",8874200323,9788874200320,8874200323,171        pp,3.71,"13,150",1905,"Jul 31, 2004",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""E presto verrà, la neve. La si avverte nell'aria.Sarà la benvenuta. Che venga. Che cada pure.""Questo libro è stato una sorpresa. Non mi aspettavo""E presto verrà, la neve. La si avverte nell'aria.Sarà la benvenuta. Che venga. Che cada pure.""Questo libro è stato una sorpresa. Non mi aspettavo niente di così umanamente coinvolgente. Forse era il titolo a non dirmi niente di particolare. Il suo contenuto, tuttavia, mi ha davvero fatto ricredere. Ho scoperto un romanzo bellissimo e un grande autore.Il dottor Glas è un libro sulla morale esaminata da un punto di vista in prima persona. Tyko Gabriel Glas è un uomo che non ha vissuto pienamente la sua vita, almeno non fino all'estate svedese in cui scrive le pagine di diario che daranno vita a questo romanzo. È un uomo che fa questi pensieri: ""Ho portato la mia solitudine con me nel brulichio della folla come la chiocciola la sua casa"". Un uomo che, su sua stessa ammissione, trasforma una richiesta di aiuto in un caso personale, uno spiraglio per uscire dalla noia e dalla solitudine della sua vita. ""Poi finalmente uscimmo dal turbine dei ballerini, non osavamo guardarci in faccia ma, senza una parola, ce ne andammo di nascosto dietro una siepe di serenelle. Lì la baciai di nuovo. Ma stavolta fu qualcosa di diverso, la sua testa piegata all'indietro poggiava contro il mio braccio, lei chiuse gli occhi e la sua bocca divenne come una creatura viva sotto il mio bacio. Le premetti una mano sul seno e sentii la sua mano posarsi sopra la mia - forse la sua intenzione era di difendersi, di scostare la mia mano, ma in realtà la schiacciò solo più forte contro il suo petto. E intanto sul volto le saliva come una luce, prima debole, poi sempre più intensa, infine come un violento riflesso di fiamme; aprì gli occhi ma dovette di nuovo richiuderli, accecata, e quando alla fine portammo a conclusione quel lungo bacio, restammo guancia a guancia a fissare stupiti il sole che squarciava i banchi di nubi a oriente.""Questo passo, presente nelle prime pagine del romanzo, è un pensiero di Glas sulla sua giovinezza, quando ancora sperava nell'amore e nella felicità. È fondamentale per capire le sue azioni successive. Non vedendo più la possibilità di essere felice egli stesso, Glas cercherà di rendere felici gli altri, anche arrivando ad atti estremi. Qui entra in gioco la morale, definita splendidamente dalla quarta di copertina. È moralmente giusto togliere di mezzo qualcuno perché ci disgusta e perché impedisce a qualcuno che ci è caro di essere felici? È giusto secondo la mia morale? Glas combatte con queste idee e con se stesso per tutta la durata del romanzo. Combatte coi suoi sogni e con la sua coscienza. Noi entriamo perfettamente nella mente del personaggio, ma siamo incapaci di dire cosa avremmo fatto al suo posto. ""Verrà il giorno - deve venire - in cui il diritto di morire sarà riconosciuto come un diritto dell'uomo, ancora più importante e più incontestabile di quello di mettere un pezzo di carta nell'urna elettorale"". Questo perché, fondamentalmente, Glas non ha per se stesso più riguardo di quello che ha per il suo nemico. Quando inizia il processo che lo porterà all'atto irreversibile di togliere la vita a qualcuno, Glas è in cerca di un'azione. Un'azione che lo distolga dai pensieri di morte che ha per se stesso e che, come dicono le ultime due righe del romanzo, lo portano alla totale indifferenza per il mondo esterno, in questo caso la neve.""Gli uomini agiscono ogni giorno con la massima facilità e il massimo piacere contro le proprie convinzioni più sincere e fondate, e le loro coscienze stanno come pesci nell'acqua; ma prova ad agire contro la tua più intima struttura, e sentirai come strilla la tua coscienza! Sentirai che musica!""Nel momento in cui Glas si chiede se voglia o non voglia fare l'azione che ha in mente, dentro di sé sa che ha già deciso. Il non volerla preclude l'azione, e lui sperava in un'azione. L'inattività nella vita sociale lo ha portato a desiderare ferventemente un capovolgimento della sua situazione, pur rimanendo consapevole che, per certi versi, se ne sarebbe pentito.""Tutto vogliamo avere, tutto vogliamo essere. Vogliamo tutta la gioia della felicità e tutta la profondità della sofferenza. Vogliamo il pathos dell'azione e la tranquillità dello spettatore. Vogliamo sia la quiete del deserto sia il chiasso del foro. Al tempo stesso vogliamo essere il pensiero del solitario e la voce del popolo; vogliamo essere la melodia sia l'accordo. Nello stesso istante! Come sarebbe possibile!""La volontà è il vero motore del romanzo. Glas è un uomo comandato dalla sua volontà. Quello che non vuole fare non lo fa, quello che vuole fare lo fa. In un crescendo di follia arriverà all'azione tanto agognata, un'azione che non avrà i frutti sperati. Glas è così privo di qualità e talmente osservatore del mondo che lo circonda che un'anima nostalgica non troverà la minima difficoltà nell'identificarsi con lui.""Non mi piaccio in modo particolare, né fuori né dentro. Ma non vorrei essere nessun altro.""...more",Notes are private!,0,11,1,"Nov 04, 2013","Nov 17, 2013","Nov 04, 2013",,Paperback,view (with text),/book/show/17664700-il-dottor-glas
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Peer Gynt,"Ibsen, Henrik",8806422596,9788806422592,8806422596,134        pp,3.71,"8,338","Nov 14, 1867","Jan 01, 1975",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 03, 2013","Nov 04, 2013","Oct 22, 2013",,Mass Market Paperback,view,/book/show/10187885-peer-gynt
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pan,"Hamsun, Knut",8845916367,9788845916366,8845916367,189        pp,3.85,"10,538",1894,"Nov 01, 2001",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2013","Oct 24, 2013","Oct 22, 2013",,Paperback,view,/book/show/9700458-pan
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nemesi,"Roth, Philip",8866213187,9788866213185,8866213187,183        pp,3.85,"16,363","Oct 05, 2010",unknown,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Dio era un essere onnipotente che riuniva in un'unica entità divina non tre persone, come nel cristianesimo, ma due: uno stronzo depravato e un ge""Dio era un essere onnipotente che riuniva in un'unica entità divina non tre persone, come nel cristianesimo, ma due: uno stronzo depravato e un genio del male"".Il dialogo sulla malvagità di Dio è il tema centrale del romanzo, anche se Roth, fortunatamente, non ha insistito in modo esagerato sulla questione e ha lasciato che si facesse strada nei pensieri del protagonista un poco alla volta. Bucky Cantor vede il Dio ebraico come un essere malvagio e imperfetto, come un criminale, come il responsabile dell'epidemia di poliomielite. Perché Dio avrebbe dovuto creare una malattia del genere? Perché Dio avrebbe dovuto permettere che questa malattia si portasse via i bambini e i ragazzini, i migliori del mondo, la nuova generazione americana? Bucky è un uomo che tenta di combattere l'ineluttabilità della vita e del destino. E' una guerra ben diversa da quella che combattono i suoi due migliori amici, nella Francia del 1944. A Bucky è stato vietato di arruolarsi perché la sua vista era troppo debole e aveva bisogno degli occhiali. Così rimane a casa, e la guerra che si trova a combattere, la guerra contro un nemico invisibile, la polio, è impossibile da vincere. Bucky è una figura umana meravigliosamente descritta. Credo che nessuno, o quasi, al posto suo si sarebbe comportato in maniera diversa.La scrittura è perfetta. Ogni parola è lì dove deve essere. Questo libro è musica per le orecchie del lettore. E' un romanzo senza pecche, un meccanismo che gira fino alla fine e non si intoppa mai. La storia, toccante, si dipana davanti agli occhi del lettore mano a mano che le pagine si assottigliano. E' quasi un dispiacere rendersi conto che stanno finendo.A me ha messo addosso una tristezza infinita. Ho pianto un sacco e ancora mi viene da piangere. Mi basta pensare all'impotenza di un ragazzo di ventitré anni davanti a un nemico invisibile che gli porta via i ragazzini a cui insegna a fare sport. Penso a come ci si deve sentire. Penso a cosa si prova a vedere giovani vite andarsene nel giro di ventiquattro ore. E penso a cosa direi a me stesso. ""Dove ho sbagliato? Cosa non ho fatto che si potesse fare per evitare questa catastrofe?"".L'amore, un amore tenerissimo e infinito come può esserlo un amore tra un ragazzo di 23 anni e una ragazza di 22, contribuisce a dare alla storia quel senso tragico e drammatico che era già dato dalla terribile malattia.""Un weekend di fine autunno, mentre il resto della famiglia era a Deal, quando, intorno alle quattro del sabato pomeriggio, con le tende abbassate nella camera da letto di Goldsmith Avenue, lui aveva preso la sua verginità - e perso la propria -, lei dopo gli aveva sussurrato: «Bucky, insiegnami il sesso», come se dei due fosse lei la più inesperta. Dopodiché erano rimasti per ore a letto - il suo letto, aveva pensato lui [...] Sdraiati faccia a faccia nel letto a baldacchino, continuarono a raccontarsi le loro storie fino all'imbrunire, e poi nel buio, finché entrambi non ebbero detto pressoché tutto quel che avevano da dire e si furono rivelati all'altro nel modo più completo. Poi, come se non fosse già abbastanza ammaliato da lei, Marcia gli sussurrò all'orecchio una cosa che aveva appena scoperto: - Questo è l'unico modo di parlare, vero?""Roth è un maestro nello scrivere e chiunque desideri dilettarsi in questa disciplina dovrebbe leggere questo romanzo. E' un romanzo completo. Perfetto dalla prima riga all'ultima. Le ultime due pagine, anzi, sono un esempio di altissima scrittura. Una luce nell'immondezzaio che troviamo spesso in libreria. Un capolavoro di altri tempi, un gioiellino per umanità, bravura e comprensione dell'animo umano.Leggetelo, leggetelo e leggetelo....more",Notes are private!,0,10,1,not set,not set,"Oct 12, 2013",,Paperback,view (with text),/book/show/16061584-nemesi
