,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mary-ellen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
156,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Elements of Style,"Strunk Jr., William",,,,105        pp,4.18,"83,785",1918,2000,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Are you worried you might be splitting your infinitives?This book is a fantastic reference book for writers.The Elements of Style explains grammar andAre you worried you might be splitting your infinitives?This book is a fantastic reference book for writers.The Elements of Style explains grammar and punctuation rules in a straightforward way with clear examples.It's a little dated, but the essentials are covered. I particularly enjoyed the section titled 'An Approach to Style', which had a lot of sensible advice that I wish more writers followed. The occasional humour interspersed throughout the text was welcome levity to an otherwise dry topic. I'll be keeping my copy handy....more",Notes are private!,0,3,1,"Feb 23, 2022","Feb 23, 2022","Feb 23, 2022",,Paperback,view (with text),/book/show/29867.The_Elements_of_Style
157,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eve #1,"LaValle, Victor",1646684559,9781646684557,B093K76V7M,33        pp,4.04,179,"May 05, 2021","May 05, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I love this climate change graphic novel adventure.Eve, eleven, who wakes to find herself in a dystopian America embarks on a quest to find her fatherI love this climate change graphic novel adventure.Eve, eleven, who wakes to find herself in a dystopian America embarks on a quest to find her father.The combination of colours and vibrancy of the art style perfectly depict both the sad state of the world, and Eve’s hope at the start of her journey....more",Notes are private!,0,5,1,"Feb 20, 2022","Feb 20, 2022","Feb 20, 2022",,Kindle Edition,view (with text),/book/show/57959452-eve-1
158,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The No-Show,"O'Leary, Beth*",0593438442,9780593438442,0593438442,337        pp,3.81,"92,247","Apr 12, 2022","Apr 12, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I can see why this is so polarising. Sadly, it didn't work for me.It claims to be a romantic comedy, but it's more like a romance/mystery. It wasn't wI can see why this is so polarising. Sadly, it didn't work for me.It claims to be a romantic comedy, but it's more like a romance/mystery. It wasn't what I expected from Beth O'Leary, having read The Flatshare and The Switch. The way it's marketed and the cover suggest comedy, but if there was any I missed it.As the blurb states one guy, Joseph, stands up three women on Valentine's Day. The story switches between the three women, starting with the Valentine's Day no-show and then following Joseph's relationship with each of them.I spent most of this story feeling slightly uneasy, waiting for things to be made clear. Whose story is it? How do these women fit together? What is going on? There were a couple of twists here, the first one I didn't see coming and the second one seemed obvious after the first. The problem with the big twist is that with two thirds of the book slowly leading up to this pivotal moment and the excitement of finally getting there high, it was completely undercut by the twist.Beth O'Leary doesn't paint a great picture of Joseph. While we learn new things about him as the story unfolds, it came way too late for me. It would have been like turning around the Titanic after disliking him for most of the book. While I didn't mind the ending, I was left feeling dissatisfied. I usually love a good plot twist, but how this story unfolded left me feeling I was being manipulated through a lot of this book and I didn't enjoy it....more",Notes are private!,0,13,1,"Apr 21, 2022","Apr 24, 2022","Feb 19, 2022",,Paperback,view (with text),/book/show/58678549-the-no-show
159,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Think I Might Love You        (Love Sisters, #1)","Jones, Christina C.*",,,B07R4C5DCM,144        pp,4.23,"4,506","Apr 25, 2019","Apr 25, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thank goodness I wasn’t reading this in public. I laughed so hard I cried.At the start of this romance novella, I honestly didn’t think I would read oThank goodness I wasn’t reading this in public. I laughed so hard I cried.At the start of this romance novella, I honestly didn’t think I would read on. The protagonist, Jaclyn, was so over the top, I was sure I wouldn’t like her enough to read on, but I’m glad I did.I love where Christina C. Jones took this novella. She boldly went where not too many authors would dare to go and carried it off superbly. There are extreme bodily functions and the hilarious ‘trouble factor’.This was an entertaining, refreshing read....more",Notes are private!,0,4,1,"Feb 18, 2022","Feb 19, 2022","Feb 18, 2022",,Kindle Edition,view (with text),/book/show/45310776-i-think-i-might-love-you
160,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Mirror & the Maze        (The Wrath and the Dawn, #1.5)","Ahdieh, Renee*",,,B01ASO6KE2,13        pp,3.77,"7,737","Apr 26, 2016","Apr 26, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,It’s been a while since I read book one in this series. This short story is both a memory jogger and appetiser for book two.,Notes are private!,0,5,1,"Feb 18, 2022","Feb 18, 2022","Feb 18, 2022",,Kindle Edition,view (with text),/book/show/28668275-the-mirror-the-maze
161,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,World War Z: An Oral History of the Zombie War,"Brooks, Max*",0307346609,9780307346605,0307346609,342        pp,4.02,"525,648","Sep 12, 2006","Sep 12, 2006",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I wasn’t a fan of this book.It’s more a series of vignettes or a short story sequence than a novel. The interviewer gleans accounts of the zombie war I wasn’t a fan of this book.It’s more a series of vignettes or a short story sequence than a novel. The interviewer gleans accounts of the zombie war through a myriad of international voices with differing perspectives.I don’t know if it was the audiobook that killed it for me. Some of the voice actors were excruciating to listen to because of their tone and inflection. Then there were the accents. But mostly it was the over acting that put me off along with some testosterone-fuelled characters I didn’t like. This ‘story’ never really engaged me. There was a lack of tension from the outset because the outcome was known and it was told in a really disjointed way....more,Notes are private!,0,1,1,"Feb 18, 2022","Feb 25, 2022","Feb 18, 2022",,Hardcover,view (with text),/book/show/8908.World_War_Z
162,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dune        (Dune, #1)","Herbert, Frank",059309932X,9780593099322,059309932X,658        pp,4.27,"1,357,689","Jun 01, 1965","Oct 01, 2019",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a reread for me, I enjoyed it every bit as much as the first time. So nice to be back in this amazingly crafted, rich world.",Notes are private!,0,6,1,"Feb 12, 2022","Feb 16, 2022","Feb 15, 2022",,Hardcover,view (with text),/book/show/44767458-dune
163,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Yearbook,"Bourne, Holly*",1474966829,9781474966825,1474966829,448        pp,4.17,"4,704","May 13, 2021","May 13, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is the first Holly Bourne book I've read, but it won't be the last.When Paige isn't writing for the school newspaper, she hides in her alcove in This is the first Holly Bourne book I've read, but it won't be the last.When Paige isn't writing for the school newspaper, she hides in her alcove in the school library. Staying invisible ensures she's not targeted by the school bullies. But when Paige is asked to work on the Yearbook, she comes face to face with the very people she works so hard to avoid . . . It's funny looking at the s for this book how a few people have referred to it as a light read. For me, it was anything but. The emotional abuse Paige suffers and her invisibility were aspects of her character I could relate to on some level. I found it really tough to read those chapters. However, once Elijah was in the picture, there was a bit more light to go with the shade and a couple of laugh out loud moments. I also really enjoyed that Paige and Elijah were both deep thinkers and genuinely kind people.While my school experience didn't include the intense bullying depicted in The Yearbook, I have family members who were victims of attacks of this nature and worse, and I'm glad Holly Bourne puts that behaviour under the spotlight. The way she juxtaposes the bullying at school with Paige's home life and her mum's situation, in particular, is quite powerful.This is definitely one of the better YA books I've read this year. The writing is brilliant.It seems strange with how much YA I read that I've only just discovered Holly Bourne. She's been dubbed the Queen of UKYA, and this is definitely one of the better quality YA books I've read in a while....more",Notes are private!,0,4,1,"Apr 19, 2022","Apr 21, 2022","Feb 14, 2022",,Paperback,view (with text),/book/show/55152533-the-yearbook
164,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Life’s Too Short        (The Friend Zone, #3)","Jimenez, Abby*",1538715686,9781538715680,1538715686,384        pp,4.18,"106,942","Apr 06, 2021","Apr 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I enjoyed this romance between YouTube sensation, Vanessa, and her neighbour, Adrian.She is grappling with unexpectedly becoming a parent, and he is aI enjoyed this romance between YouTube sensation, Vanessa, and her neighbour, Adrian.She is grappling with unexpectedly becoming a parent, and he is a highly focused, workaholic lawyer. I like the way their relationship develops. Adrian honestly seems too good to be true at times, but neither of these characters are without their flaws.This is the second book I’ve read by Abby Jimenez, and I’ve come to the conclusion that she writes great emotional roller coasters. I’ll definitely read more of her books....more",Notes are private!,0,4,1,"Mar 18, 2022","Mar 21, 2022","Feb 14, 2022",,ebook,view (with text),/book/show/54377375-life-s-too-short
165,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Happy Ever After Playlist        (The Friend Zone, #2)","Jimenez, Abby*",,9781538715635,,401        pp,4.17,"128,378","Apr 14, 2020","Apr 14, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 14, 2022",,ebook,view,/book/show/50208350-the-happy-ever-after-playlist
