,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Violet's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legacy        (Keeper of the Lost Cities, #8)","Messenger, Shannon*",,,B07P6DV8FQ,797        pp,4.47,"29,015","Nov 05, 2019","Nov 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 16, 2021Jan 02, 2021","Jan 18, 2021Jan 04, 2021","Jan 04, 2021",,Kindle Edition,view,/book/show/44150974-legacy
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Flashback        (Keeper of the Lost Cities, #7)","Messenger, Shannon*",1481497456,9781481497459,B0847NWSNH,848        pp,4.36,"31,857","Nov 06, 2018","Nov 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"Jan 06, 2021Dec 28, 2020","Jan 16, 2021Dec 29, 2020","Jan 01, 2021",,ebook,view,/book/show/32762937-flashback
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Towns,"Green, John*",014241493X,9780142414934,B003F76HBG,305        pp,3.71,"1,357,471","Oct 16, 2008","Sep 22, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/6442769-paper-towns
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Princess Will Save You        (Kingdoms of Sand and Sky, #1)","Henning, Sarah*",,,B07WYSGGNV,368        pp,3.53,"4,789","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/43603825-the-princess-will-save-you
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Diviners        (The Diviners, #1)","Bray, Libba*",,,,578        pp,3.94,"98,253","Sep 18, 2012","Sep 18, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/7728889-the-diviners
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"We Set the Dark on Fire        (We Set the Dark on Fire, #1)","Mejia, Tehlor Kay*",0062691333,9780062691330,,384        pp,3.76,"18,831","Feb 26, 2019","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,ebook,view,/book/show/37868569-we-set-the-dark-on-fire
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Caraval        (Caraval, #1)","Garber, Stephanie*",1250095255,9781250095251,1250095255,407        pp,3.99,"519,403","Sep 29, 2016","Jan 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/27883214-caraval
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Aristotle and Dante Discover the Secrets of the Universe        (Aristotle and Dante, #1)","Sáenz, Benjamin Alire*",1442408928,9781442408920,1442408928,390        pp,4.31,"600,442","Feb 21, 2012","Feb 21, 2012",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 23, 2021","Jul 30, 2021","Dec 11, 2020",,Hardcover,view,/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Holding Up the Universe,"Niven, Jennifer*",0385755929,9780385755924,0385755929,391        pp,3.70,"129,835","Apr 04, 2016","Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/28686840-holding-up-the-universe
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Sky Painted Gold,"Wood, Laura*",1407180207,9781407180205,1407180207,392        pp,4.16,"7,216","Jul 05, 2018","Jul 05, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/39709339-a-sky-painted-gold
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Stalking Jack the Ripper        (Stalking Jack the Ripper, #1)","Maniscalco, Kerri*",,,B01BU1IURC,337        pp,3.95,"151,237","Sep 20, 2016","Sep 20, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/40727470-stalking-jack-the-ripper
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Priory of the Orange Tree        (The Roots of Chaos, #1)","Shannon, Samantha*",,,B07DFFQ2WQ,848        pp,4.20,"201,876","Feb 26, 2019","Feb 26, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/40275288-the-priory-of-the-orange-tree
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let it Snow,"Green, John*",,,,353        pp,3.68,"149,868","Oct 02, 2008",Dec 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/33290383-let-it-snow
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Northern Lights,"Roberts, Nora*",0515139742,9780515139747,0515139742,637        pp,4.03,"45,967","Oct 12, 2004","Sep 27, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Mass Market Paperback,view,/book/show/85459.Northern_Lights
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"These Broken Stars        (Starbound, #1)","Kaufman, Amie*",1423171020,9781423171027,1423171020,389        pp,3.89,"69,730","Dec 10, 2013","Dec 10, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/13138635-these-broken-stars
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Skyward        (Skyward, #1)","Sanderson, Brandon*",1473217857,9781473217850,1473217857,513        pp,4.48,"137,608","Nov 06, 2018","Nov 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/36642458-skyward
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Raybearer        (Raybearer, #1)","Ifueko, Jordan*",1419739824,9781419739828,1419739824,343        pp,4.34,"27,213","Aug 18, 2020","Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/50158128-raybearer
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Other Side of the Sky        (The Other Side of the Sky, #1)","Kaufman, Amie*",,,B082J3BB5B,432        pp,3.88,"5,966","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/40599772-the-other-side-of-the-sky
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Gilded Wolves        (The Gilded Wolves, #1)","Chokshi, Roshani*",125014454X,9781250144546,125014454X,388        pp,3.72,"46,561","Jan 15, 2019","Jan 15, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/39863498-the-gilded-wolves
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Thousand Boy Kisses        (A Thousand Boy Kisses, #1)","Cole, Tillie*",,,,316        pp,4.08,"294,669","Mar 15, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,ebook,view,/book/show/25912358-a-thousand-boy-kisses
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Way I Used to Be        (The Way I Used to Be, #1)","Smith, Amber*",,,B00Z7C19EC,385        pp,4.15,"146,399","Mar 22, 2016","Mar 22, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/23546634-the-way-i-used-to-be
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One,"Marrs, John*",,,,418        pp,4.11,"171,721","Jul 15, 2016","Mar 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/40670312-the-one
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,More Than This,"Ness, Patrick",1406350486,9781406350487,1406350486,480        pp,3.95,"65,934","Sep 01, 2013","May 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/21969786-more-than-this
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Bright Places,"Niven, Jennifer*",0385755880,9780385755887,0385755880,378        pp,4.13,"564,502","Jan 06, 2015","Jan 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/18460392-all-the-bright-places
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Splendid Suns,"Hosseini, Khaled*",1594489505,9781594489501,B002FVPH5A,372        pp,4.43,"1,529,525",May 2007,"Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this book made me feel sad and frustrated for the characters but also empowered by their strength and perseverance. I can tell that Hosseini put a lotthis book made me feel sad and frustrated for the characters but also empowered by their strength and perseverance. I can tell that Hosseini put a lot of love into each character as well as their stories...more,Notes are private!,0,1,1,"Jul 13, 2023","Jul 20, 2023","Dec 11, 2020",,Hardcover,view (with text),/book/show/128029.A_Thousand_Splendid_Suns
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Liars,"Lockhart, E.*",,,,242        pp,3.67,"1,144,903","May 13, 2014","May 13, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/16143347-we-were-liars
382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Darker Shade of Magic        (Shades of Magic, #1)","Schwab, V.E.*",0765376458,9780765376459,0765376458,400        pp,4.06,"361,638","Feb 24, 2015","Feb 24, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/22055262-a-darker-shade-of-magic
383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Together, Apart","Craig, Erin A.*",0593375297,9780593375297,0593375297,288        pp,3.62,"1,889","Oct 20, 2020","Oct 20, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/54326427-together-apart
384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Deserve Each Other,"Hogle, Sarah",,,B07V791JBB,368        pp,3.92,"111,457","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/50027029-you-deserve-each-other
385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wrath and the Dawn        (The Wrath and the Dawn, #1)","Ahdieh, Renee*",0399171614,9780399171611,0399171614,416        pp,4.06,"176,236","May 12, 2015","May 12, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/18798983-the-wrath-and-the-dawn
386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Young Elites        (The Young Elites, #1)","Lu, Marie*",0399167838,9780399167836,0399167838,355        pp,3.87,"135,934","Oct 07, 2014","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/20821111-the-young-elites
387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Renegades        (Renegades, #1)","Meyer, Marissa*",1250044669,9781250044662,1250044669,552        pp,4.13,"141,724","Nov 07, 2017","Nov 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/28421168-renegades
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heartless,"Meyer, Marissa*",1250044650,9781250044655,1250044650,453        pp,4.09,"198,971","Nov 08, 2016","Nov 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/18584855-heartless
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"This Savage Song        (Monsters of Verity, #1)","Schwab, V.E.*",,,,469        pp,4.04,"101,481","Jun 05, 2016","Jul 05, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 17, 2021","Feb 23, 2021","Dec 11, 2020",,Kindle Edition,view,/book/show/40642172-this-savage-song
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Elfhame        (Darkwood Chronicles, #1)","Sharp, Anthea*",,,B01H1OBLL4,199        pp,3.67,858,"Jun 13, 2016","Jun 13, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Kindle Edition,view,/book/show/30619786-elfhame
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wicked Fox        (Gumiho, #1)","Cho, Kat*",1984812343,9781984812346,1984812343,429        pp,3.75,"16,694","Jun 25, 2019","Jun 25, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/42133479-wicked-fox
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eileen,"Moshfegh, Ottessa",1594206627,9781594206627,1594206627,260        pp,3.58,"96,235","Aug 18, 2015","Aug 18, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/23453099-eileen
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legendborn        (The Legendborn Cycle, #1)","Deonn, Tracy*",1534441603,9781534441606,1534441603,502        pp,4.35,"134,332","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/50892338-legendborn
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Make Friends with the Dark,"Glasgow, Kathleen*",1101934751,9781101934753,1101934751,421        pp,4.08,"27,501","Apr 09, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/40755416-how-to-make-friends-with-the-dark
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Monster Calls,"Ness, Patrick",1406361801,9781406361803,,237        pp,4.35,"265,614","May 05, 2011","May 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Paperback,view,/book/show/25480342-a-monster-calls
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Man Called Ove,"Backman, Fredrik*",1476738017,9781476738017,,337        pp,4.38,"1,031,703","Aug 27, 2012","Jul 15, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2020",,Hardcover,view,/book/show/18774964-a-man-called-ove
