,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,BAM who is Beth Anne's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,People of Abandoned Character,"Whitfield, Clare*",,,B081T65PD1,421        pp,3.76,"3,718","Oct 01, 2020","Oct 01, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really really wanted to love this book.But in the end, I didn’t",Notes are private!,0,0,1,"Jan 15, 2022","Feb 04, 2022","Jan 15, 2022",,Kindle Edition,view (with text),/book/show/53566011-people-of-abandoned-character
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mary Jane,"Blau, Jessica Anya",0063052296,9780063052291,0063052296,320        pp,4.15,"83,877","May 11, 2021","May 11, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 14, 2022","Jan 15, 2022","Jan 15, 2022",,Hardcover,view,/book/show/54870208-mary-jane
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sorrowland,"Solomon, Rivers*",0374266778,9780374266776,0374266778,355        pp,3.83,"12,390","May 04, 2021","May 04, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Wavering between a 2 and a 3I struggle cause I liked some parts of this but some of it were really hard to get through. It’s a slow read. I wanted it Wavering between a 2 and a 3I struggle cause I liked some parts of this but some of it were really hard to get through. It’s a slow read. I wanted it to be something different. I thought it was going to be more science fictiony or world buildingy. What it was was a statement on the history of the abuse of black bodies and on racism and non conformity.I never fully got invested in the book — maybe it’s just not for me or maybe it’s cause I expected something else. ...more,Notes are private!,0,0,1,"Jan 09, 2022","Jan 11, 2022","Jan 09, 2022",,Hardcover,view (with text),/book/show/48915089-sorrowland
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Spoons Came from Woolworths,"Comyns, Barbara",1590178963,9781590178966,1590178963,224        pp,3.90,"3,196",1950,"Nov 10, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a strange little novel. I read this in one sitting in this Sunday morning mostly because I could and somewhat because I feel like i would have loWhat a strange little novel. I read this in one sitting in this Sunday morning mostly because I could and somewhat because I feel like i would have lost the thread if I had put it down and tried picking it back up again. The story is grim but also had some bits of humor in there. It’s quirky in a mid century British way. I feel as though I need to read another novel by Comyns to understand what the hell is going on in her wonderful mind. ...more,Notes are private!,0,0,1,"Jan 09, 2022","Jan 09, 2022","Jan 09, 2022",,Paperback,view (with text),/book/show/25489203-our-spoons-came-from-woolworths
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Full Throttle,"Hill, Joe*",0062200674,9780062200679,0062200674,480        pp,4.00,"16,876","Feb 03, 2012","Oct 01, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yeh I mean exactly what I wanted. I think that most of these stories were exciting, creepy and just the level of Joe Hill disturbing that I love. TherYeh I mean exactly what I wanted. I think that most of these stories were exciting, creepy and just the level of Joe Hill disturbing that I love. There were a few clunkers but I never expect perfection in a short story collection. Good way to start if my 2022 reading year! ...more",Notes are private!,0,0,1,not set,"Jan 07, 2022","Jan 09, 2022",,Hardcover,view (with text),/book/show/43801817-full-throttle
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Tamarack County        (Cork O'Connor, #13)","Krueger, William Kent*",1451645783,9781451645781,1451645783,320        pp,4.17,"10,821","Aug 20, 2013","Aug 20, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2022",,Kindle Edition,view,/book/show/16130141-tamarack-county
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Boundary Waters        (Cork O'Connor, #2)","Krueger, William Kent*",0671016989,9780671016982,0671016989,325        pp,4.10,"24,526","May 01, 1999","May 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"These are fun reads. I’m glad I started this series and I have a long way to read through them, which makes me happy. Cork is a great character. And IThese are fun reads. I’m glad I started this series and I have a long way to read through them, which makes me happy. Cork is a great character. And I really like the way Krueger writes so this is a win win for me. ...more",Notes are private!,0,1,1,"Dec 31, 2021",Jan 2022,"Jan 01, 2022",,Hardcover,view (with text),/book/show/926189.Boundary_Waters
415,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Iron Lake        (Cork O'Connor, #1)","Krueger, William Kent*",0671016962,9780671016968,0671016962,336        pp,3.97,"43,740",Aug 1998,"Aug 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 29, 2021",,Hardcover,view,/book/show/3568905-iron-lake
416,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,State of Terror,"Clinton, Hillary Rodham",198217367X,9781982173678,198217367X,495        pp,4.10,"76,453","Oct 12, 2021","Oct 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fast paced, action packed, world traveling Secretary of State heroine at her best. This book brings the punch of feminist Washington smarts — with theFast paced, action packed, world traveling Secretary of State heroine at her best. This book brings the punch of feminist Washington smarts — with the knowledge of Clinton giving credence to the story and the thrills of Penny giving it it’s dangerous flair. What a perfect combination these women have brought to this novel! Would gratefully pick up another by this duo!!...more",Notes are private!,0,0,1,"Dec 23, 2021","Dec 28, 2021","Dec 23, 2021",,Hardcover,view (with text),/book/show/56898262-state-of-terror
417,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All the Devils Are Here        (Chief Inspector Armand Gamache, #16)","Penny, Louise*",1432881159,9781432881153,1432881159,664        pp,4.43,"69,689","Sep 01, 2020","Sep 02, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 23, 2021",,Hardcover,view,/book/show/54901820-all-the-devils-are-here
418,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liar's Dictionary: A Novel,"Williams, Eley",0593346084,9780593346082,0593346084,384        pp,3.36,"9,981","Jul 16, 2020","Jan 05, 2021",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Although I really wanted to love this book. I didn’t. I think I’m the intended audience. A word nerd who consumes endless podcasts, articles and randoAlthough I really wanted to love this book. I didn’t. I think I’m the intended audience. A word nerd who consumes endless podcasts, articles and random other books on the subject of “words”. But this storyline never took off. The characters didn’t fascinate me. The only thing I admired about this novel were the fantastic words that Williams imagined up. I wish that some of them were real entries in the dictionary. Other than that — I couldn’t find the spark to excite my word loving heart. There are non fiction books about words that I would rather have revisited than spent my time in this banal novel. ...more",Notes are private!,0,0,1,"Dec 22, 2021","Dec 23, 2021","Dec 22, 2021",,Paperback,view (with text),/book/show/53479928-the-liar-s-dictionary
419,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Avenue of Mysteries,"Irving, John*",1451664168,9781451664164,1451664168,460        pp,3.26,"13,465","Nov 03, 2015","Nov 03, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I’m a fan of John Irving but this book really fell short for me. I’m not sure if the repetitive nature of the book, the structure of storytelling throI’m a fan of John Irving but this book really fell short for me. I’m not sure if the repetitive nature of the book, the structure of storytelling through dreams, the overt sex and religion worked within the narrative. I felt like it was convoluted and disjointed and there were just too many layers that the novel remained incoherent. The length didn’t help either. I trudged through hoping it would get better because of my devotion to Irving as a writer but I couldn’t find the redemption I wanted in these pages. ...more",Notes are private!,0,0,1,"Dec 21, 2021","Dec 22, 2021","Dec 21, 2021",,Hardcover,view (with text),/book/show/25111109-avenue-of-mysteries
420,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sandman: Act II        (Sandman Audible Original, #2)","Maggs, Dirk",,,B098TWVZVD,14        pp,4.40,"9,241","Sep 22, 2021","Sep 22, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 21, 2021","Feb 02, 2022","Dec 21, 2021",,Audible Audio,view,/book/show/58661719-the-sandman
421,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Love You but I've Chosen Darkness,"Watkins, Claire Vaye",0593330218,9780593330210,0593330218,304        pp,3.16,"7,149","Oct 05, 2021","Oct 05, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Perhaps I need to start avoiding books that revolve around mothers who abandon their children for self consumed social media endeavors. Or books that Perhaps I need to start avoiding books that revolve around mothers who abandon their children for self consumed social media endeavors. Or books that are in the realm of postpartum auto fiction. Between this, Nightbitch, No One is Talking About This…I think I’ve got my fill of unfit mothers who strangely wax poetic about culture (modern or historical) and genre bend novels so much they convolute themselves into an unappealing oblivion. To be avoided moving forward. ...more",Notes are private!,0,0,1,"Dec 18, 2021","Dec 20, 2021","Dec 18, 2021",,Hardcover,view (with text),/book/show/57155092-i-love-you-but-i-ve-chosen-darkness
422,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Body,"Ratajkowski, Emily",1250817862,9781250817860,1250817862,239        pp,4.02,"67,938","Nov 09, 2021","Nov 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2021",,Hardcover,view,/book/show/57145833-my-body
423,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A History of Wild Places,"Ernshaw, Shea*",1982164808,9781982164805,1982164808,354        pp,3.93,"58,711","Dec 07, 2021","Dec 07, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was creepy and had a lot of vibes if “the village” to it. I liked the idea of it — a cultish community hidden away from society, fearing theThis book was creepy and had a lot of vibes if “the village” to it. I liked the idea of it — a cultish community hidden away from society, fearing the “plague” but the rest of the world moving along right outside — especially now during a pandemic. It had some good twists in there that I didn’t see coming til about half way through, it was fast paced and was very exciting. Would love to read another book by this author. ...more",Notes are private!,0,0,1,"Dec 12, 2021","Dec 15, 2021","Dec 12, 2021",,Hardcover,view (with text),/book/show/56898223-a-history-of-wild-places
424,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Capture the Castle,"Smith, Dodie",0312181108,9780312181109,0312181108,408        pp,4.00,"104,348",1948,"Mar 15, 1998",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I don’t know how I skipped over Dodie Smith in my reading past life but what an absolute treat to discover this gem now. I loved every minute of readiI don’t know how I skipped over Dodie Smith in my reading past life but what an absolute treat to discover this gem now. I loved every minute of reading this book. I’m recommending everyone I know read it as it’s wonderful and unexpected and complex and just lovely on so many levels. Fan for life. ...more,Notes are private!,0,0,1,"Dec 12, 2021","Dec 19, 2021","Dec 12, 2021",,Hardcover,view (with text),/book/show/31122.I_Capture_the_Castle
425,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girls,"Cline, Emma",081299860X,9780812998603,081299860X,355        pp,3.50,"216,842","Jun 14, 2016","Jun 14, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I found this book to be overwritten and really annoying. The author was too caught up in herself to tell a good story. What a waste.,Notes are private!,0,1,1,"Dec 06, 2021","Dec 12, 2021","Dec 06, 2021",,Hardcover,view (with text),/book/show/26893819-the-girls
426,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Femlandia,"Dalcher, Christina*",0593201108,9780593201107,0593201108,336        pp,3.48,"3,976","Oct 19, 2021","Oct 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 05, 2021","Dec 06, 2021","Dec 05, 2021",,Hardcover,view,/book/show/58158570-femlandia
