,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Wendy's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Court of Frost and Starlight        (A Court of Thorns and Roses, #3.5)","Maas, Sarah J.*",168119631X,9781681196312,168119631X,229        pp,3.77,"1,155,140","May 01, 2018","May 01, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 16, 2018","Jul 17, 2018","Jun 09, 2018",,Hardcover,view,/book/show/31076583-a-court-of-frost-and-starlight
1366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legendary        (Caraval, #2)","Garber, Stephanie*",125009531X,9781250095312,125009531X,451        pp,4.17,"254,300","May 29, 2018","May 29, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 05, 2018","Jul 10, 2018","Jun 09, 2018",,Hardcover,view,/book/show/36329818-legendary
1367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shopaholic to the Stars        (Shopaholic, #7)","Kinsella, Sophie*",0812984285,9780812984286,0812984285,496        pp,3.37,"29,655","Sep 25, 2014","Apr 14, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 17, 2018","Jun 19, 2018","Jun 09, 2018",,Paperback,view,/book/show/24790058-shopaholic-to-the-stars
1368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mary, Called Magdalene","George, Margaret*",0142002798,9780142002797,0142002798,630        pp,3.89,"8,876","Jan 01, 2002","May 27, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2018","Jul 22, 2018","Jun 09, 2018",,Paperback,view,/book/show/360625.Mary_Called_Magdalene
1369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Final Six,"Monir, Alexandra*",1538498111,9781538498118,1538498111,unknown,3.84,"6,701","Mar 06, 2018","Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Audio CD,view,/book/show/37008515-the-final-six
1370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Dark Crowns        (Three Dark Crowns, #1)","Blake, Kendare*",0062385445,9780062385444,0062385445,432        pp,3.80,"109,811","Sep 20, 2016","Apr 03, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 12, 2018","Aug 16, 2018","Jun 09, 2018",,Paperback,view,/book/show/32792510-three-dark-crowns
1371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invictus,"Graudin, Ryan*",0316503134,9780316503136,,464        pp,3.84,"7,012","Sep 26, 2017","Sep 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,ebook,view,/book/show/33152795-invictus
1372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Darkest Minds        (The Darkest Minds, #1)","Bracken, Alexandra*",1469291568,9781469291567,1469291568,unknown,4.16,"191,942","Dec 18, 2012","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Audio CD,view,/book/show/17074232-the-darkest-minds
1373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Starflight        (Starflight, #1)","Landers, Melissa*",1484723244,9781484723241,1484723244,362        pp,3.85,"13,175","Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 29, 2018","Aug 05, 2018","Jun 09, 2018",,Hardcover,view,/book/show/21793182-starflight
1374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Princesses Behaving Badly: Real Stories from History—Without the Fairy-Tale Endings,"Rodríguez McRobbie, Linda",1594746443,9781594746444,1594746443,303        pp,3.64,"6,653","Nov 19, 2013","Nov 19, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 26, 2018","Jun 28, 2018","Jun 09, 2018",,Hardcover,view,/book/show/17412780-princesses-behaving-badly
1375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A.D. 30        (A.D., #1)","Dekker, Ted*",1599954133,9781599954134,1599954133,480        pp,4.16,"7,723",2014,"Sep 29, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 22, 2018","Jun 25, 2018","Jun 09, 2018",,Paperback,view,/book/show/24397091-a-d-30
1376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The President Is Missing,"Clinton, Bill",,,,513        pp,3.85,"116,150","Jun 04, 2018","Jun 04, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 24, 2018","Jul 26, 2018","Jun 09, 2018",,Kindle Edition,view,/book/show/35097255-the-president-is-missing
1377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"She Has Her Mother's Laugh: The Powers, Perversions, and Potential of Heredity","Zimmer, Carl*",1101984597,9781101984598,1101984597,657        pp,4.16,"6,461","May 29, 2018","May 29, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 09, 2018",,Hardcover,view,/book/show/36391536-she-has-her-mother-s-laugh
1378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paul, Apostle of Christ: The Novelization of the Major Motion Picture","Hunt, Angela Elwell*",,,B079Y93F53,274        pp,4.56,424,unknown,"Mar 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 08, 2018","Jun 09, 2018","Jun 08, 2018",,Kindle Edition,view,/book/show/38746086-paul-apostle-of-christ
1379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I'll Never Change My Name: An Immigrant's American Dream from Ukraine to the USA to Dancing with the Stars,"Chmerkovskiy, Valentin",0062820494,9780062820495,,336        pp,3.98,791,"Mar 06, 2018","Mar 06, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 05, 2018","Jun 22, 2018","Jun 05, 2018",,ebook,view,/book/show/35270779-i-ll-never-change-my-name
1380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Town in a Cinnamon Toast        (A Candy Holliday Mystery, #7)","Haywood, B.B.",0425278557,9780425278550,0425278557,320        pp,3.92,416,"Feb 02, 2016","Feb 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 02, 2018","Jun 08, 2018","Jun 02, 2018",,Mass Market Paperback,view,/book/show/25489452-town-in-a-cinnamon-toast
1381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hair of the Dog        (Melanie Travis, #4)","Berenson, Laurien*",075821345X,9780758213457,075821345X,327        pp,3.95,"1,415",1997,"Jan 01, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,"May 31, 2018May 31, 2018","Jun 02, 2018not set","May 31, 2018",,Paperback,view,/book/show/48056.Hair_of_the_Dog
1382,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spell Booked        (Retired Witches Mystery, #1)","Lavene, Joyce",042526825X,9780425268254,042526825X,304        pp,3.75,"1,615","Dec 02, 2014","Dec 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 27, 2018",,Mass Market Paperback,view,/book/show/21911686-spell-booked
1383,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blood and Sand        (Blood and Sand, #1)","Wyk, C. V.*",,,B071L5X3LN,320        pp,3.84,"1,615","Jan 16, 2018","Jan 16, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 24, 2018","May 27, 2018","May 24, 2018",,Kindle Edition,view,/book/show/30975382-blood-and-sand
1384,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,"Sincero, Jen*",0762447699,9780762447695,0762447699,254        pp,3.95,"250,884","Apr 23, 2013","Apr 23, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 23, 2018","Jun 05, 2018","May 23, 2018",,Paperback,view,/book/show/15843166-you-are-a-badass
1385,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Power and Empire,"Cameron, Marc*",0525524215,9780525524212,0525524215,737        pp,4.12,"8,473","Nov 28, 2017","Nov 28, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 11, 2018","May 24, 2018","May 11, 2018",,Paperback,view,/book/show/35411686-power-and-empire
1386,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Shatter Me        (Shatter Me, #1)","Mafi, Tahereh",0062085506,9780062085504,B00A2KG3H2,338        pp,3.86,"881,739","Nov 15, 2011","Oct 02, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"May 11, 2018","May 11, 2018",,Paperback,view,/book/show/13455782-shatter-me
1387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death in the Stacks        (Library Lover's Mystery, #8)","McKinlay, Jenn",0399583750,9780399583759,0399583750,280        pp,4.03,"4,125","Nov 14, 2017","Nov 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,2,not setnot set,"Apr 28, 2018not set","Apr 28, 2018",,Hardcover,view,/book/show/34426487-death-in-the-stacks
1388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Town in a Sweet Pickle        (A Candy Holliday Mystery, #6)","Haywood, B.B.",0425252639,9780425252635,0425252639,336        pp,3.88,480,"Feb 03, 2015","Feb 03, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 15, 2018","Apr 28, 2018","Apr 15, 2018",,Mass Market Paperback,view,/book/show/22668780-town-in-a-sweet-pickle
1389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fates Divide        (Carve the Mark, #2)","Roth, Veronica*",0062426958,9780062426956,0062426958,443        pp,3.89,"34,952","Apr 10, 2018","Apr 10, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 11, 2018","May 11, 2018","Apr 11, 2018",,Hardcover,view,/book/show/35820633-the-fates-divide
1390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dog Eat Dog        (Melanie Travis Mysteries, #3)","Berenson, Laurien*",1575662272,9781575662275,1575662272,336        pp,4.01,"1,456",1996,"Jan 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2018","Apr 13, 2018","Apr 09, 2018",,Paperback,view,/book/show/4162371-dog-eat-dog
1391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"16th Seduction        (Women's Murder Club, #16)","Patterson, James*",1780895194,9781780895192,1780895194,480        pp,4.11,"39,147","May 01, 2017","Jan 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 09, 2018",Jul 2018,"Apr 09, 2018",,Hardcover,view,/book/show/30079418-16th-seduction
1392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Almost Sisters,"Jackson, Joshilyn*",0062105728,9780062105721,0062105728,366        pp,3.95,"28,047","Jul 11, 2017","May 29, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 02, 2018","Apr 11, 2018","Apr 02, 2018",,Paperback,view,/book/show/36137872-the-almost-sisters
1393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Town in a Strawberry Swirl        (A Candy Holliday Mystery, #5)","Haywood, B.B.",0425252469,9780425252468,0425252469,300        pp,3.95,590,"Feb 04, 2014","Feb 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2018","Apr 09, 2018","Mar 30, 2018",,Mass Market Paperback,view,/book/show/18210676-town-in-a-strawberry-swirl
1394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Alice Forgot,"Moriarty, Liane*",0141043768,9780141043760,0141043768,487        pp,4.08,"468,087","May 01, 2009",May 2010,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 13, 2018","Apr 02, 2018","Mar 13, 2018",,Paperback,view,/book/show/6469165-what-alice-forgot
1395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark in Death        (In Death, #46)","Robb, J.D.*",1250161533,9781250161536,1250161533,372        pp,4.30,"23,233","Jan 30, 2018","Jan 30, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 05, 2018","Mar 09, 2018","Mar 05, 2018",,Hardcover,view,/book/show/35466342-dark-in-death
1396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Underdog        (Melanie Travis Mysteries, #2)","Berenson, Laurien*",1575660113,9781575660110,1575660113,313        pp,3.94,"1,747","Jan 01, 1996",1996,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 02, 2018","Mar 04, 2018","Mar 02, 2018",,Hardcover,view,/book/show/1516932.Underdog
1397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Town in a Pumpkin Bash        (A Candy Holliday Mystery, #4)","Haywood, B.B.",0425251888,9780425251881,0425251888,336        pp,3.89,791,"Feb 05, 2013","Feb 05, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2018",Mar 2018,"Feb 19, 2018",,Mass Market Paperback,view,/book/show/15742835-town-in-a-pumpkin-bash
1398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Immortalists,"Benjamin, Chloe*",0735213186,9780735213180,0735213186,346        pp,3.71,"205,538","Jan 09, 2018","Jan 09, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 16, 2018","Mar 10, 2018","Jan 30, 2018",,Hardcover,view,/book/show/30288282-the-immortalists
1399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hello Stranger        (The Ravenels, #4)","Kleypas, Lisa*",0062371894,9780062371898,,400        pp,4.06,"27,831","Feb 27, 2018","Feb 27, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 15, 2018","Jun 16, 2018","Jan 30, 2018",,ebook,view,/book/show/34379276-hello-stranger
