,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Cheryl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Right Thing,"Persun, Terry*",,,B09NLJQWYB,306        pp,4.38,13,unknown,"Jan 04, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ten and Maria are called together to team up for ISTI, a government organization that investigates the computer-related end of crime. Maria is alreadyTen and Maria are called together to team up for ISTI, a government organization that investigates the computer-related end of crime. Maria is already employed, Ten is reluctantly (re)joining as her consultant. There is history there that is horrific. There was a breakout at a prison that was computer generated. Their task is to find out how.At a nearby school, a group of super-techie kids gather for their computer club. One of them has just been visited by the FBI for hacking into their systems to erase his father’s criminal records. This does not sit well with their teacher.Balls in motion, the juggling begins. The prison is for woman, run by a woman, who rules with an iron fist. Quite quickly after their investigation begins, Ten & Maria discover what else the warden does with her fists and who has been taping it for their own perversion. This is a book of techno twisting, sexual deviance, mixed emotions, and loyalty. It’s also an introversion into letting past pains be absorbed while allowing the future to heal. Persun has penned page-turning suspense without need for gore, of which I am most grateful. A story that offers many possible endings, but gives us only the best. His characters are believable and likable, (even those that shouldn’t be.) The dialogue, always a make or break for me, was spot on and flowing. I hope this is the first in a series, as I believe this duo needs time together and we need to read all about it. ...more",Notes are private!,0,4,1,"Feb 09, 2022","Feb 10, 2022","Feb 02, 2022",,Kindle Edition,view (with text),/book/show/59940599-the-right-thing
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christmas by the Book,"Ryan, Anne Marie*",,,B08X6K95FK,320        pp,4.02,"5,499",unknown,"Oct 12, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️Along the lines of the movie “Love, Actually” this is a spirited cast of characters all centered around a bookstore that has f❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️Along the lines of the movie “Love, Actually” this is a spirited cast of characters all centered around a bookstore that has fallen on hard times. A feel good story of how random acts of kindness can ricochet, catching many as it pings around, and come back in multitudes. Nothing sappy or trite, just nice and easy reading to take the chill out of winter. ...more",Notes are private!,0,3,1,Feb 2022,Feb 2022,"Feb 01, 2022",,Kindle Edition,view (with text),/book/show/58587222-christmas-by-the-book
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,About the Author,"Colapinto, John",0060932171,9780060932176,0060932171,254        pp,3.81,"1,409","Jul 31, 2001","Jul 23, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Can It be considered theft of a manuscript when said story was based on your own life as related the morning after in a one-on-one conversation? Your Can It be considered theft of a manuscript when said story was based on your own life as related the morning after in a one-on-one conversation? Your life, verbatim, used to pen A dazzling novel . And what if said author dies unexpectedly before anyone has read or even was made aware of such a written masterpiece? Should you have the right to your own story even if it was written by somebody else?This complicated, yet easily read, story of wrong rights and unjustified ends weaves in a love story (of sorts) and a smidge of mystery. ...more",Notes are private!,0,6,1,"Jan 20, 2022","Jan 22, 2022","Jan 23, 2022",,Paperback,view (with text),/book/show/267419.About_the_Author
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Be Alone,"Maitland, Sara",125005902X,9781250059024,125005902X,162        pp,3.32,"1,936","Jan 01, 2014","Jan 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Paperback,view,/book/show/20518977-how-to-be-alone
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moss Witch and Other Stories,"Maitland, Sara",1905583427,9781905583423,1905583427,232        pp,3.61,118,"Sep 11, 2013","Sep 26, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 15, 2022",,Paperback,view,/book/show/17594306-moss-witch-and-other-stories
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Death of a Ghost        (Hamish Macbeth, #32)","Beaton, M.C.",1472117247,9781472117243,1472117247,272        pp,3.78,"5,958","Feb 21, 2017","Feb 21, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I think the best draw for these books are to learn some Scottish words and customs. Along with constant eating, character assaults, and 99% dialogue, I think the best draw for these books are to learn some Scottish words and customs. Along with constant eating, character assaults, and 99% dialogue, there are crimes solved without much explanation. I forgot my dislike for this author when I found the book in a thrift store. But I did get some Scottish words down. Baps, anyone?...more",Notes are private!,0,3,1,"Jan 14, 2022","Jan 15, 2022","Jan 15, 2022",,Hardcover,view (with text),/book/show/30134911-death-of-a-ghost
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Book a Murder        (Starlit Bookshop Mystery #1),"Kuhn, Cynthia*",1643858602,9781643858609,B08QVJFZZK,336        pp,3.78,890,"Dec 07, 2021","Dec 07, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well, it is the first one. Could have been thought out more.",Notes are private!,0,1,1,"Apr 11, 2023","Apr 13, 2023","Jan 13, 2022",,Kindle Edition,view (with text),/book/show/57671999-how-to-book-a-murder
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gardens of Illusion,"Maitland, Sara",0304354341,9780304354344,0304354341,160        pp,3.70,10,Aug 2000,"Aug 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Not only were the numerous color photographs inspiring, but the writing got my creative juices flowing, too. Visiting a bounty of gardens that dare toNot only were the numerous color photographs inspiring, but the writing got my creative juices flowing, too. Visiting a bounty of gardens that dare to step outside the expectations of “garden” and just have fun, Maitland serves up quite a collective. Talking with the minds behind them was interesting and makes me feel more justified in my own quirky methods and style. Mostly UK, but us Americans hit a couple nods in there, too. Noting historical gardens was also a plus, given their limited sourcing for much of what made them stand outside acceptable boundaries. Money helps a lot, too. But this was an enjoyable, educational read and delightful view of some truly impressively artful and fun gardens. ...more",Notes are private!,0,0,1,"Jan 07, 2022","Jan 11, 2022","Jan 12, 2022",,Hardcover,view (with text),/book/show/753594.Gardens_of_Illusion
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tie That Binds,"Haruf, Kent",0375724389,9780375724381,0375724389,246        pp,4.11,"9,183",1984,"Mar 01, 2000",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I just love his writing. The simple way he evokes, delves, shows the very souls of people and places. This is a story of longtime neighbors and how thI just love his writing. The simple way he evokes, delves, shows the very souls of people and places. This is a story of longtime neighbors and how they care for each other beyond the norm. Through generations and odds, on old country roads in old farm houses. It’s respect, loyalty and a touch of shenanigans. But mostly, it’s deep love. ...more",Notes are private!,0,0,1,"Jan 07, 2022","Jan 09, 2022","Jan 09, 2022",,Paperback,view (with text),/book/show/126862.The_Tie_That_Binds
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Botanist's Guide to Parties and Poisons        (Saffron Everleigh Mystery, #1)","Khavari, Kate*",1639100075,9781639100071,1639100075,262        pp,3.51,"13,835","Jun 07, 2022","Jun 07, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Right up a plant enthusiasts alley. Botany abounds in poisonous realms. A whodunnit of which toxin. I see many a case ahead for main character SaffronRight up a plant enthusiasts alley. Botany abounds in poisonous realms. A whodunnit of which toxin. I see many a case ahead for main character Saffron. ...more,Notes are private!,0,3,1,"Jul 22, 2022","Jul 23, 2022","Jan 07, 2022",,Hardcover,view (with text),/book/show/58202849-a-botanist-s-guide-to-parties-and-poisons
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hello, Molly!: A Memoir","Shannon, Molly",0063056232,9780063056237,,291        pp,4.13,"37,087","Apr 12, 2022","Sep 22, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2022",,Hardcover,view,/book/show/58541424-hello-molly
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Books of Jacob,"Tokarczuk, Olga",0593087488,9780593087480,0593087488,965        pp,4.03,"7,916","Oct 23, 2014","Feb 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2022",,Hardcover,view,/book/show/58276619-the-books-of-jacob
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wintering: The Power of Rest and Retreat in Difficult Times,"May, Katherine",0593189485,9780593189481,0593189485,241        pp,3.86,"48,840","Feb 06, 2020","Nov 10, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Somehow, I thought this was going to e a book on allowing oneself to secure away and handle grief, become a temporary hermit. It was not.A memoir, mosSomehow, I thought this was going to e a book on allowing oneself to secure away and handle grief, become a temporary hermit. It was not.A memoir, mostly, of the times in her life she felt the worst (cancer scares, I’ll husband, post-pregnancy blues, work overload, etc) and how she plowed through it. Mostly by going places…There were some interesting paragraphs on a Stonehenge gathering, bee hives, nature, but sadly, nothing for someone looking for justification for stepping out of society/life to mourn. ...more",Notes are private!,0,0,1,"Jan 03, 2022","Jan 09, 2022","Jan 03, 2022",,Hardcover,view (with text),/book/show/52623750-wintering
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cracker Factory,"Rebeta-Burditt, Joyce",0553112791,9780553112795,0553112791,345        pp,3.90,417,"Jan 01, 1977",1978,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"At first is was funny. Really funny. The snark was in overdrive and it seemed to be rampant on the 7th floor of a Cleveland hospital where people wentAt first is was funny. Really funny. The snark was in overdrive and it seemed to be rampant on the 7th floor of a Cleveland hospital where people went to “rest”.. It is a “Girl Interrupted” meets “One Flew Over the Cuckoos Nest” with some “Postcards From the Edge” … but then it got kind of tedious. How can someone constantly have the perfect retort and always with such intellect? But still, fun hometown reading of a book that has sat in my TBR pile for near 20 years. ...more",Notes are private!,0,1,1,"Dec 27, 2021",Jan 2022,"Dec 27, 2021",,Hardcover,view (with text),/book/show/1832000.The_Cracker_Factory
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Welcome to the Pine Away Motel and Cabins,"Bivald, Katarina*",1492681016,9781492681014,1492681016,438        pp,3.22,"2,010",Aug 2018,"Jan 07, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When Henny meets a most untimely demise after a week of love with her old high school sweetheart, she feels obligated to hang around and make tings riWhen Henny meets a most untimely demise after a week of love with her old high school sweetheart, she feels obligated to hang around and make tings right.. with Michael, said love, her bestie and now lost friend, Mackenzie, her father & returned classmate, Camilla. In doing so, she seems to heal a town, save the hotel they all worked at and make her little niche of Oregon a better place. This could have been better we’re there not so many “we’ll explain that later” parts.. which kinda still leave you wondering. Just WHO is Camilla? I never could get a good visual on her. Still, the characters are endearing, dialogue often funny, as are some situations. LBGT issues are a big focus and played out well against the ludicrous “Christians” - I enjoyed the focus, the scenery, the eclectic mix of characters, and the realism. I just wish it had not taken so long into the book to flashback onto just what she was talking about earlier AND I really wish I could visualize Camilla, before and after....more",Notes are private!,0,7,1,"Dec 24, 2021","Dec 26, 2021","Dec 26, 2021",,Paperback,view (with text),/book/show/42589347-welcome-to-the-pine-away-motel-and-cabins
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strega Nona,"dePaola, Tomie",8424133498,9788424133498,8424133498,44        pp,4.26,"88,662",Dec 1975,"Jan 01, 1999",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When the town Crone, Strega Nona decides she is getting too old to do her chores without help, she hires on. Her helper is given a list of duties and When the town Crone, Strega Nona decides she is getting too old to do her chores without help, she hires on. Her helper is given a list of duties and one rule..to never touch her magic pot. Of course we all know he is going to do just that as soon as she has to leave town and then suffers the consequences until she gets back. It’s a cute story with fun illustrations and a lesson to all. Rules are meant to be kept....more",Notes are private!,0,2,1,"Dec 24, 2021","Dec 24, 2021","Dec 24, 2021",,Hardcover,view (with text),/book/show/581409.Strega_Nona
