,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Габриела's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
998,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Belongs to You,"Greenwell, Garth*",0374288224,9780374288228,0374288224,195        pp,3.77,"13,603","Jan 19, 2016","Jan 19, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Първите 20–30 страници от книгата прочетох едва ли не с нежелание и неприязън, все едно някой насила ме бе накарал да я чета. Няколко човека ме питахаПървите 20–30 страници от книгата прочетох едва ли не с нежелание и неприязън, все едно някой насила ме бе накарал да я чета. Няколко човека ме питаха как е – тежка е, мрачна е. В един момент обаче усетих, че историята ми върви изключително плавно – четях жадно и неумолимо, както все по-рядко ми се случва, Гарт Грийнуел има прекрасен, плътен, бавен, описателен език. Не се разпилява твърде, ала дискретното му отбелязване на разни детайли за България, която, погледната през неговите очи, беше пълнокръвен герой в повествованието, са ключови. И ценни.Няма какво да коментирам сюжета, сигурно вече знаете за какво се разказва. Това, което за мен бе важно в тази книга, бе Митко и неговата неспособност да се справи със себе си и света. Да, образът на героя с проблем искам-и-не-мога е стар и изтъркан – като едни червени гуменки, дето нося от осми клас; но тук образът на деструктивния тип е структуриран точно както го познавам лично аз, точно както съм се сблъсквала с него лично аз, точно както съм била наранявана от бездействието му лично аз. И не знам доколко народопсихологията има пръст тук, но, бога ми, простете, не съм уверена, че българин щеше да го опише по-добре.Митко ми напомняше за хора, които съм срещала, хора, които са огромна част от живота ми, чийто основен рефрен е (бил) обещания, които никога не се изпълняват, надежди за по-добро, които се провалят от самоиндуцираната им разрушителност, от неспирния им гняв и ропот (срещу някакво невидимо зло). Страхливост и егоизъм. Не съжалявам, че звучи категорично, тези думи са еманация на този тип поведение. Преди години може би бих съжалила Митко. Може би бих му подала ръка.Вече съм научила (колкото и рано да ми е, колкото и самонадеяно да звучи с двайсетте и една ми години), че на човек трябва да даваш толкова, колкото е готов да понесе.Не можем да спасим никого, не и като самоцел, не и без съдействие, не и без желание от другата страна.Какво ли би означавало да направиш достатъчно за някого, зачудих се, както и преди се бях чудил за онова задължение, което имаме към другите и което понякога изглежда толкова ясно, а понякога изчезва изцяло, така че понякога не дължим нищо (...)...more",Notes are private!,0,20,1,"Oct 12, 2016","Oct 21, 2016","Oct 12, 2016",,Hardcover,view (with text),/book/show/22929602-what-belongs-to-you
999,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Геният,"Berg, A. Scott",6191509014,9786191509010,6191509014,536        pp,4.31,"1,906",1978,2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2016",,Paperback,view,/book/show/32450918
1000,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Преводът - лица и маски, книга 1","Басат, Емил",,9789549201017,,264        pp,4.20,10,2007,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2016",,Paperback,view,/book/show/5148837---1
1001,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Знаци по пътя - градове и предели,"Andrić, Ivo",,9786542812272,,188        pp,4.48,"1,776",1976,2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2016",,Paperback,view,/book/show/17971538--
1002,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Пук и Чук,"Egner, Thorbjørn",,,,48        pp,3.89,"1,548",1958,1981,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Днес се подсетих за една от любимите си детски книжки. Кой знае кога съм я чела... 6–7-годишна. ♥,Notes are private!,0,1,1,not set,not set,"Oct 08, 2016",,Paperback,view (with text),/book/show/13561246
1003,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Осили,"Карамфилов, Кольо",,9789544111601,,32        pp,4.25,8,"Jan 01, 2014",2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2016",,Paperback,view,/book/show/22311448
1004,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Adulthood Is a Myth        (Sarah's Scribbles, #1)","Andersen, Sarah*",1449474195,9781449474195,1449474195,112        pp,4.12,"125,640","Mar 08, 2016","Mar 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2016",,Paperback,view,/book/show/25855506-adulthood-is-a-myth
1005,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Paper Girls, Volume 1","Vaughan, Brian K.*",1632156741,9781632156747,1632156741,144        pp,3.89,"101,590","Mar 30, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2016",,Paperback,view,/book/show/28204534-paper-girls-volume-1
1006,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Music Works,"Byrne, David*",1936365537,9781936365531,1936365537,345        pp,4.00,"24,933","Sep 02, 2014","Sep 12, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2016",,Hardcover,view,/book/show/13235689-how-music-works
1007,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poems,"Banks, Iain",1408705877,9781408705872,1408705877,162        pp,3.54,87,"Feb 01, 2015",Feb 2015,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Aug 2016,"Sep 27, 2016",,Hardcover,view,/book/show/24854376-poems
1008,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Писма до един млад поет / Писма до една млада жена / Райнер Мария Рилке – Марина Цветаева: кореспонденция,"Rilke, Rainer Maria",6191509111,9786191509119,6191509111,188        pp,4.30,53,unknown,"Sep 16, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Превъзходно издание. Първо това.Второ. Казвала съм, но ще повторя: тази книга е настолна. За пресягане, присещане, припомняне, препрочитане. Тази книгПревъзходно издание. Първо това.Второ. Казвала съм, но ще повторя: тази книга е настолна. За пресягане, присещане, припомняне, препрочитане. Тази книга е мехлем. Езикът е балсам. Лекува така, както само великите поети лекуват. Със собствен опит. С кървене по страниците.Трето. Марина Цветаева! Ей, богу, тази жена пише като богиня. Всъщност повечето от цитатите по-долу са от нейните писма към Рилке....Tочно в най-дълбоките и най-важни неща ние сме безименно самотни.*Обичайте самотата си и носете болката, която тя Ви причинява, с красиво звучащ вопъл.*Любовта – задълго и до късно в живота – остава: самота, засилено и задълбочено усамотяване за онзи, който обича. Да обичаш, първоначално не означава да се разтвориш в някого, да се отдадеш и слееш с него (...) да обичаш, това е висш повод за човека да съзрее, да стане нещо в самия себе си, да се превърне в свят, да стане свят за себе си заради някой друг (...)*Щом любовта ги завладее, те [младите хора] (в чиято същност е заложено да бъдат нетърпеливи) се подхвърлят небрежно един на друг, разпръскват себе си такива, каквито са, в цялата си неподреденост, хаотичност, обърканост... Какво обаче ще се случи след това? Какво трябва да прави животът с тази купчина отломъци, която те наричат своя заедност и която с радост, ако беше прилично, биха нарекли свое щастие, свое бъдеще? В името на другия всеки губи себе си, губи и другия, както и още много други, които са щели да се появят.*Вие сте толкова млад, все още изправен преди всяко начало, че искам, доколкото мога, да Ви помоля, драги господине, да имате търпение спрямо всичко объркано в сърцето си и да се опитате да обичате самите въпроси като заключени стаи и като книги, написани на някакъв много чужд език. Не търсете сега отговорите, които не може да Ви бъдат дадени, защото не бихте могли да ги живеете. А точно за това става дума - всичко да бъде изживяно. Сега живейте въпросите.*Такава, каквато сте сега, след толкова честни и искрени усилия, смирена и овладяна от чисто очакване да получите някакво признание, бих казал, че никаква погрешна стъпка не би могла да ви отклони или засегне...; гласът, който призова, със сигурност заслужава доверие, заслужава да се вслушате в него, заслужава радост.*Познавам (...) много малко и го обичам така, както обичаме никога невидените люибими (отминали, следващи, по-следващи), никога невидени или никога несбъднати.*Светът беше много млад. Трябваше всичко да се случи – за да може да се появиш ти.*Любовта ми към теб се разпада на дни и писма, часове и редове.*Такава съм. Такава е любовта – във времето. Неблагодарна и самоунищожителна. Не уважавам и не обичам любовта.*Сега всичко е минало. Сега ти пиша.*Искам в живота на хората да бъда нещо, което не боли, затова лъжа – всички, с изключение на мен самата.*Той знаеше небето наизуст.*Но животът ми така странно натежава вътре в мен, често изобщо не мога да го поместя; струва ми се, че тежестта му поражда ново отношение към самия него – от детството не ме е спохождало такова трайно настроение; тогава обаче светът бе устойчив и тегнеше върху човек, който сам не бе нищо друго освен опърпано крило, губещо едно по едно перцата си във вълната; сега аз самият съм тежестта, а светът наоколо е като сън, а лятото – така странно разсеяно, сякаш напълно е забравило собствените си дела...*Никога няма да привикна към теб (нито към себе си!).*Всичко, което никога не спи, би желало да се наспи в ръцете ти.*Нещо за спането, твоето и моето...*Няма две чжбини, има чужбина и не-чужбина – толкова. Но чубината съм аз! Съм и не деля с никого.*Защото е много късно и защото съм много уморена, те прегръщам.*Да и да, и да, Марина, всички „Да“ за всичко, всичко наведнъж, което искаш и което си, толкова велика. Като едно „да“ към самия живот...: но в него са включени и всички десетки хиляди „не“, онези, непредвидимите.*Страх – страх то множеството дни дотогава, техните повторения, страх от случайностите, които нищо не подозират и няма как да бъдат уведомени.*Любовта живее от изключения, изключвания, изключителности.*Начин на изразяване! Начин на обичане!*Така пиша аз (...) надграждам думите с поезия.*Цял живот се раздавам в стихове – на всички.*Какво искам от теб ли? Това, което искам от цялата поезия и от всеки отделен стих (...)*Какво искам от теб (...)? Нищо. Всичко. Да ми разрешиш всеки миг от живота си да гледам нагоре към теб – като към планински връх, който ме закриля (такъв един каменен ангел пазител!). Докато не те познавах, това беше възможно, сега, когато те познавам, е нужно разрешение.Защото душата ми е добре възпитана.*Да слага край, тоест да убива, никой не желае. Аз само изговорих, нарекох, разомагьосах нещата. Сега всичко е наред, царствата са разделени (...)...more",Notes are private!,0,16,1,"Oct 10, 2016","Nov 02, 2016","Sep 27, 2016",,Hardcover,view (with text),/book/show/32058498
