,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Thomas's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1387,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Keeper of Lost Things,"Hogan, Ruth*",0062473557,9780062473554,0062473557,288        pp,3.80,"149,760","Feb 21, 2017","Nov 28, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 15, 2021",,Paperback,view,/book/show/34217557-the-keeper-of-lost-things
1388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How We Disappeared,"Lee, Jing-Jing*",1335953752,9781335953759,1335953752,350        pp,4.21,"9,341","Apr 04, 2019","May 07, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Hardcover,view,/book/show/42550681-how-we-disappeared
1389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Fever King        (Feverwake, #1)","Lee, Victoria*",1542040175,9781542040174,1542040175,375        pp,3.90,"8,130","Mar 01, 2019","Mar 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Hardcover,view,/book/show/39897058-the-fever-king
1390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Is My America,"Johnson, Kim*",,9780593207949,,unknown,4.46,"8,695","Jul 28, 2020","Jul 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Audiobook,view,/book/show/55566185-this-is-my-america
1391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,No Bad Parts: Healing Trauma and Restoring Wholeness with the Internal Family Systems Model,"Schwartz, Richard C.",1683646681,9781683646686,1683646681,216        pp,4.18,"8,103","Jul 06, 2021","Jul 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked this book’s compassionate approach to addressing our trauma and how we cope with it! In No Bad Parts, Richard Schwartz describes his psychotheI liked this book’s compassionate approach to addressing our trauma and how we cope with it! In No Bad Parts, Richard Schwartz describes his psychotherapy Internal Family Systems, which centers on how we have different parts within ourselves that take on different roles in response to trauma we may have suffered in our childhoods. For example, we may have Exiles, which represent the psychological trauma itself and embody the pain and fear from our negative early experiences, as well as Firefighters, which symbolize coping mechanisms (e.g., binge eating, substance use) that try to mitigate the suffering elicited by Exiles. Schwartz writes about how we can view each part with kindness to work toward leading our lives with the Self, the wise and compassionate essence of ourselves.Overall, I found Schwartz a personable and genuine writer and his approach to therapy a kind and affirming one. I appreciated the thoroughness in which he infused this book with self-kindness, like recognizing the importance of not stigmatizing how we cope with suffering so we can then cope in ways that feel even better for our psyches. He does a nice job too of touching on how social injustices (e.g., racism, patriarchy) contribute to psychological suffering, and he also gives credit to Buddhism for heavily influencing mindfulness. When he wrote about how bullying can manifest in leftist/social justice spaces because of people’s unresolved or unaddressed issues, I was just like, yep exactly glad someone named this dynamic!I did want a bit more differentiation between internal family systems and other therapeutic approaches. In some ways I struggled to distinguish this approach from psychodynamic therapy generally – perhaps this approach is psychodynamic therapy with more specific names for certain phenomena (i.e., a clearer labeling of parts)? The notion of Firefighters reminded me a lot of emotion dysregulation concepts too. Finally, while I appreciated Schwartz naming the importance of addressing our own oppressive feelings and thoughts (e.g., racist beliefs we hold, sexist beliefs we hold, etc.) I do think a little more elaboration about the next step to address those feelings and thoughts would have elevated that section even more....more",Notes are private!,0,136,1,"Aug 24, 2021","Aug 25, 2021","Aug 14, 2021",,Paperback,view (with text),/book/show/55384168-no-bad-parts
1392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild Hundreds,"Marshall, Nate",0822963833,9780822963837,0822963833,80        pp,4.40,447,"Jan 01, 2015","Sep 09, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Paperback,view,/book/show/25778603-wild-hundreds
1393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How to Kill Your Family,"Mackie, Bella",0008365911,9780008365912,0008365911,355        pp,3.55,"125,599","Jun 10, 2021","Jun 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2021",,Hardcover,view,/book/show/50224049-how-to-kill-your-family
1394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yoke: My Yoga of Self-Acceptance,"Stanley, Jessamyn*",1523505214,9781523505210,1523505214,208        pp,4.19,"3,719","Jun 22, 2021","Jun 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/58460580-yoke
1395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Skyhunter        (Skyhunter, #1)","Lu, Marie*",1250802695,9781250802699,1250802695,400        pp,4.04,"20,337","Sep 29, 2020","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 10, 2021",,Paperback,view,/book/show/55823424-skyhunter
1396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,595","Sep 07, 2021","Sep 07, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Let me start this  by saying that I think Sally Rooney is an excellent writer on the sentence level. Every word moves the plot forward or illustLet me start this  by saying that I think Sally Rooney is an excellent writer on the sentence level. Every word moves the plot forward or illustrates a meaningful detail about her characters. Her dialogue in particular is extraordinary. Even though I had mixed feelings about Conversations with Friends and kinda detested Normal People, I still read this novel because I remembered how immersed I felt in her past characters’ conversations with one another. For example, in Beautiful World, Where Are You there’s one scene in which Eileen sees Simon at a wedding and the narrative does this montage-esque time lapse thing where it recounts a significant portion of Eileen and Simon’s coming-of-age with one another within the span of half a chapter or so. This section of the novel literally took my breath away, like I literally paused at the end of the chapter and thought to myself “wow, she did that.” That being said, I still significantly disliked this novel, especially its latter half. For the first 50% I thought Beautiful World, Where Are You might serve as my first higher-than-three-star Sally Rooney novel, then many elements of the book took a nosedive. Here are the top three features of this book that soured it for me.1. A lack of depth in the characters’ motivations and desires. For example, at one point Eileen writes to Alice that she feels that her life would have been significantly better if she had married Simon earlier on. Eileen also pushes and pulls Simon away from her throughout the novel. However, there’s no deeper exploration of why Eileen feels so incomplete and wretched without Simon nor is there any sincere introspection about why she treats him the way she does. I feel like because Rooney is such a talented writer, she makes Eileen and the other characters’ angst about their situations so interesting and dynamic. However, interesting and dynamic angst is not the same thing as angst that is actually processed or learned from. There’s a big moment at the end of the novel with all four characters that kinda functions as this major catharsis followed by a denouement, though I didn’t observe any increased self-awareness there either.2. Rooney focuses on the romantic dynamics between Eileen and Simon and Alice and Felix at the expense of more robust character development. While Rooney, again, writes immersive conversations and scenes between these characters and their love interests, the focus on the romantic elements detracted from more nuanced growth. Eileen faces a complicated dynamic with her sister and their parents, while Alice experienced psychiatric hospitalization and continues to face mental health issues. Instead of developing these aspects of Eileen and Alice, Rooney throws them into situations with Simon and Felix over and over with no reprieve. Even when Eileen and Alice finally reunite in person, Simon and Felix are present and take up space that could have been spent fleshing out the women’s friendship. The ending of the novel thus felt cheapened given the lack of actual growth on any of the characters’ behalf.3. Okay, what the heck purpose did Felix serve in this novel? Felix is literally an awful, emotionally volatile man and there’s no accountability for his actions nor a basic recognition of his garbage behaviors? He watches pornography that’s degrading to women, is outright mean to Alice on multiple occasions, is cruel to Eileen about her friendship with Alice, tries to take advantage of Simon when Simon experiences a moment of emotional fragility, and avoids communicating with his brother like any basic human decent being would after their mom dies. The worst part about all of this is that the novel doesn’t even reprimand Felix for these behaviors nor does it explore the root of his actions in an even halfhearted-way, it just lets Felix act horrible and end up relatively unscathed. If you read this book and think that the way Felix treats people is in any way okay, please read about healthy relationship behaviors because I promise that you do not deserve to be treated like how Felix treats essentially everyone in this novel.Despite all these complaints, there’s a small chance I may read Rooney’s next novel anyway just because of the quality of her writing. The novel poses an interesting overarching thematic question of whether it’s okay to focus on friendships and relationships when the world is collapsing, however, I wish that the characters in this novel were actually better developed to allow for a more robust exploration of that question. I’ll end this  by saying that there are several books written by women of color about women of color who actually grow and heal in messy yet beautiful ways, and it’s oppressive that these books don’t receive as high ratings or as many ratings/s as Sally Rooney’s books. You can find examples on my Goodreads shelf, though I’ll recommend a few here: You Exist Too Much by Zaina Arafat, A World Between by Emily Hashimoto, and When We Were Infinite by Kelly Loy Gilbert....more",Notes are private!,4,2191,1,"Sep 07, 2021","Sep 11, 2021","Aug 08, 2021",,Hardcover,view (with text),/book/show/56597885-beautiful-world-where-are-you
1397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Days,"Pung, Alice*",1760641839,9781760641832,1760641839,256        pp,3.98,"4,500","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Paperback,view,/book/show/55882832-one-hundred-days
1398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What White People Can Do Next: From Allyship to Coalition,"Dabiri, Emma",006311271X,9780063112711,006311271X,176        pp,4.41,"3,394","Apr 01, 2021","Jun 22, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 08, 2021",,Paperback,view,/book/show/55921521-what-white-people-can-do-next
1399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Orphaned Adult: Understanding and Coping with Grief and Change After the Death of Our Parents,"Levy, Alexander",0738203610,9780738203614,0738203610,208        pp,4.11,903,"Aug 03, 1999","Oct 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2021",,Paperback,view,/book/show/1522891.The_Orphaned_Adult
1400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Door,"Szabó, Magda",1843431939,9781843431930,1843431939,262        pp,4.10,"27,097",1987,"Aug 23, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2021",,Paperback,view,/book/show/497499.The_Door
1401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Virgin Suicides,"Eugenides, Jeffrey",1250303540,9781250303547,1250303540,243        pp,3.80,"337,997",1993,"Oct 02, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 06, 2021",,Paperback,view,/book/show/38651886-the-virgin-suicides
1402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Some of My Best Friends: Essays on Lip Service,"Isen, Tajja",1982178426,9781982178420,1982178426,240        pp,3.90,480,"Apr 19, 2022","Apr 19, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Starting with what I appreciated: Tajja Isen writes about interesting and important topics such as the racial privilege white women hold and the graceStarting with what I appreciated: Tajja Isen writes about interesting and important topics such as the racial privilege white women hold and the grace we extend to them, the masked racism that occurs in Canada, tokenization of people of color in book publishing, and more. She has varied life experiences such as working as a voice actor and going to law school which added a sense of novelty to these essays. This book’s main premise, about the lip service or shallow efforts people invest in actually addressing serious issues such as systemic racism, merits thought and attention in this age of convenient social media announcements and questionable commitments to tangible change toward justice.Other components of this collection did not work for me as much. I felt that the integration of Isen’s personal life and her analysis of texts, media, and current events did not ever feel fully smooth or effective. Some parts of certain essays felt tangential to me – like in her essay about white women/feminism she moves from Taylor Swift to Ellen DeGeneres to Lana Del Ray, all white women who deserve critical analysis/some critique, yet I’d rather she go in-depth about one or two of these women and make a more thought-provoking argument as opposed to provide a more surface-level analysis/summary of each. Finally, I wanted these essays to draw stronger main points and conclusions. Isen does a great job of highlighting how certain practices are problematic, and at the same time I wanted more tangible recommendations for change, or bolder takeaways even if those takeaways were not change-oriented. I’m not saying the topics she writes about have easy or simple solutions, and still I think firmer solutions or insights would have made these essays more memorable. Despite these critiques, I’m glad folks like Isen are dedicating space and effort to dissect these nuanced issues....more",Notes are private!,0,47,1,"Jul 06, 2022","Jul 12, 2022","Aug 04, 2021",,Hardcover,view (with text),/book/show/58438615-some-of-my-best-friends
