,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Fabia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,MindFoodNess,"Mian, Emanuel",8869392635,9788869392634,B07GWZJJT2,167        pp,4.00,1,unknown,"Aug 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 03, 2019","Feb 03, 2019","Feb 01, 2019",,Kindle Edition,view,/book/show/41823014-mindfoodness
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mia madre è un fiume,"Di Pietrantonio, Donatella",8861921612,9788861921610,8861921612,179        pp,3.56,"1,088",Jan 2011,Jan 2011,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Feb 03, 2019","Feb 05, 2019","Feb 01, 2019",,Paperback,view,/book/show/10604743-mia-madre-un-fiume
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La meccanica del cuore,"Malzieu, Mathias",880701890X,9788807018909,880701890X,147        pp,3.59,"28,219",2007,"Apr 04, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 27, 2019",,Paperback,view,/book/show/13596104-la-meccanica-del-cuore
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Capra e calcoli: L'eterna lotta tra gli algoritmi e il caos,"Malvaldi, Marco",8858111923,9788858111925,8858111923,191        pp,3.78,63,2014,Jun 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2019",,Paperback,view,/book/show/22569367-capra-e-calcoli
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inglese in 21 giorni: tecniche di memoria e strategie di apprendimento avanzato per scrivere, capire e farsi capire","De Donno, Massimo",8820055627,9788820055622,8820055627,360        pp,3.82,11,"Jan 14, 2014","Jan 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Mar 13, 2020","Apr 03, 2020","Jan 26, 2019",,Paperback,view,/book/show/39383419-inglese-in-21-giorni
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Scrivere bene: Dieci regole e qualche consiglio,"Barattelli, Bianca",8815327096,9788815327093,B016722ZQ6,212        pp,3.75,12,"Sep 17, 2015","Sep 17, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 26, 2019",,Kindle Edition,view,/book/show/28228663-scrivere-bene
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Messaggio per un'aquila che si crede un pollo,"Mello, Anthony de",8868366177,9788868366179,8868366177,208        pp,4.30,"14,218",1990,Jul 2013,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Belle frasi, bei pensieri. Ma troppo spirituale per i miei gusti e decisamente poco concreto.",Notes are private!,0,2,1,"Apr 05, 2019","Apr 17, 2019","Jan 26, 2019",,Paperback,view (with text),/book/show/21968886-messaggio-per-un-aquila-che-si-crede-un-pollo
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'ansia può salvarti: Un libro sull'ansia può cambiare la tua vita,"Frascarelli, Francesca",,,B0749QFP4F,125        pp,3.75,4,unknown,"Jul 25, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3,5*Okay, tralasciando il fatto che l'ebook ha tanti di quei refusi da far sanguinare gli occhi, la lettura è abbastanza interessante. La prima parte 3,5*Okay, tralasciando il fatto che l'ebook ha tanti di quei refusi da far sanguinare gli occhi, la lettura è abbastanza interessante. La prima parte del libro l'ho trovata un po' troppo vaga, mentre i consigli pratici sembrano fattibili e sensati. Il libro si concentra esclusivamente sull'ansia ""da stress"", o almeno a me ha dato l'impressione di non prendere neanche in considerazione altri fattori da cui può derivare l'ansia. Tutto sommato mi è sembrata una lettura equilibrata. Ovviamente dovrebbero essere messi in pratica i consigli elencati per valutarne effettivamente la validità. Non serve specificare che può essere utile solo se NON si hanno delle forme gravi di ansia, perché in questo caso bisogna essere seguiti da una persona competente....more",Notes are private!,0,1,1,"Jan 25, 2019","Jan 27, 2019","Jan 25, 2019",,Kindle Edition,view (with text),/book/show/36232772-l-ansia-pu-salvarti
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'arte di passare all'azione: lezioni di psicologia giapponese per smettere di rimandare,"Gregg, Krech",8844048558,9788844048556,B01N05048B,146        pp,3.89,994,"Oct 30, 2014","Nov 04, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Nì. Non so bene cosa pensare a proposito. Ci sono pagine molto belle, ma non sento di aver avuto chissà quale rivelazione. Forse dipende un po' dal miNì. Non so bene cosa pensare a proposito. Ci sono pagine molto belle, ma non sento di aver avuto chissà quale rivelazione. Forse dipende un po' dal mio scetticismo, non credo che questo libro mi lascerà qualcosa. In ogni caso è una lettura molto piacevole, e magari qualcuno potrà sentirsi davvero motivato a fine lettura....more",Notes are private!,0,7,1,"Jan 05, 2019","Jan 10, 2019","Jan 04, 2019",,Kindle Edition,view (with text),/book/show/33864799-l-arte-di-passare-all-azione
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In viaggio con Benjamin - verso la sperdutezza,"Vopěnka, Martin",8862721757,9788862721752,8862721757,352        pp,2.75,4,unknown,2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2019",,Paperback,view,/book/show/39710060-in-viaggio-con-benjamin---verso-la-sperdutezza
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fuori dal nido dell'aquila,"Troka, Shefit",886272196X,9788862721967,886272196X,126        pp,3.50,4,unknown,2018,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"È stata una bella lettura, una storia terribile che forse avrebbe meritato più pagine, un approfondimento maggiore della situazione del paese. La scriÈ stata una bella lettura, una storia terribile che forse avrebbe meritato più pagine, un approfondimento maggiore della situazione del paese. La scrittura è pulita e diretta, senza troppi fronzoli....more",Notes are private!,0,0,1,"Aug 13, 2019","Aug 24, 2019","Jan 02, 2019",,Paperback,view (with text),/book/show/43444625-fuori-dal-nido-dell-aquila
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Onorata società,"Cristaldi, Cirino",8862721765,9788862721769,8862721765,222        pp,3.67,3,unknown,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2019",,Paperback,view,/book/show/43444554-onorata-societ
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anche la luna è bugiarda,"Desario, Silvia",8862721927,9788862721929,8862721927,280        pp,0.00,0,unknown,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jan 24, 2019","May 31, 2019","Jan 02, 2019",,Paperback,view,/book/show/43444478-anche-la-luna-bugiarda
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La più bella del mondo,"Jossa, Stefano",8858429443,9788858429440,B07GW5CMYV,194        pp,3.67,18,"Sep 11, 2018","Sep 11, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2019",,Kindle Edition,view,/book/show/41920395-la-pi-bella-del-mondo
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bella mia,"Di Pietrantonio, Donatella",8806237993,9788806237998,8806237993,182        pp,3.87,"1,228",Mar 2014,"Jan 30, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2023","Jul 21, 2023","Jan 02, 2019",,Paperback,view,/book/show/37927974-bella-mia
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Non c'è più tempo: Come reagire agli allarmi ambientali,"Mercalli, Luca",,,B07HSVFRHN,266        pp,3.52,106,"Oct 09, 2018","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2019",,Kindle Edition,view,/book/show/42416711-non-c-pi-tempo
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Che cos'è la scienza. La rivoluzione di Anassimandro,"Rovelli, Carlo",8804672099,9788804672098,8804672099,212        pp,4.08,"1,461","Jan 01, 2005","Feb 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2019",,Paperback,view,/book/show/36103856-che-cos-la-scienza-la-rivoluzione-di-anassimandro
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dieci cose da sapere sull'economia italiana prima che sia troppo tardi,"Friedman, Alan",8822718380,9788822718389,B078WKM4QV,320        pp,3.42,111,unknown,"Jan 29, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Libro molto interessante! Qualcuno lo ha accusato di ""banalità"", e forse è davvero così. Tuttavia per chi non è avvezzo a questi argomenti, che li ha Libro molto interessante! Qualcuno lo ha accusato di ""banalità"", e forse è davvero così. Tuttavia per chi non è avvezzo a questi argomenti, che li ha sempre sentiti nominare al telegiornale senza mai capire veramente, penso sia illuminante. Chiaramente si può essere d'accordo o meno con le soluzioni prospettate, ma merita decisamente una lettura per capire meglio certi meccanismi....more",Notes are private!,0,2,1,Jan 2019,"Jan 04, 2019","Jan 01, 2019",,Kindle Edition,view (with text),/book/show/38224323-dieci-cose-da-sapere-sull-economia-italiana-prima-che-sia-troppo-tardi
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La casa sul Bosforo,"Selek, Pınar",8860445833,,B07H8DJYNB,283        pp,3.46,192,"Apr 01, 2011","Sep 11, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Kindle Edition,view,/book/show/43123088-la-casa-sul-bosforo
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exit West,"Hamid, Mohsin",8806237942,9788806237943,8806237942,160        pp,3.75,"138,453","Mar 07, 2017","Jun 19, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Erano mesi che un libro non mi catturava così. È stato un viaggio bellissimo e soprattutto il finale l'ho trovato perfetto. Per nulla scontato senza sErano mesi che un libro non mi catturava così. È stato un viaggio bellissimo e soprattutto il finale l'ho trovato perfetto. Per nulla scontato senza stravolgere il filo della trama....more,Notes are private!,0,9,1,"Nov 05, 2020","Nov 06, 2020","Dec 23, 2018",,Paperback,view (with text),/book/show/40579787-exit-west
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter e i Doni della Morte        (Harry Potter, #7)","Rowling, J.K.",8884518784,9788884518781,8884518784,701        pp,4.62,"3,707,864","Jul 21, 2007","Jan 05, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Dec 22, 2018","Dec 27, 2018","Dec 22, 2018",,Hardcover,view,/book/show/3304459-harry-potter-e-i-doni-della-morte
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il libro dell'inverno,"Jansson, Tove",8870915255,9788870915259,8870915255,128        pp,3.87,"2,819",2006,Nov 2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Paperback,view,/book/show/19179922-il-libro-dell-inverno
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La frontiera scomparsa,"Sepúlveda, Luis",8823507685,9788823507685,8823507685,160        pp,3.83,688,1994,"Apr 17, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Hardcover,view,/book/show/22620618-la-frontiera-scomparsa
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mio carissimo Rospo: Lettere dal 1888 al 1900,"Woolf, Virginia",8869932613,,B01MZAQW8F,86        pp,3.64,14,unknown,"Jan 17, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Kindle Edition,view,/book/show/35626766-mio-carissimo-rospo
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Macerie prime,Zerocalcare,8865439769,9788865439760,8865439769,192        pp,4.29,"6,206","Nov 14, 2017","Nov 14, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,2,"Dec 24, 2021Apr 27, 2019","Dec 25, 2021Apr 28, 2019","Dec 21, 2018",,Hardcover,view,/book/show/36272036-macerie-prime
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Macerie prime: Sei mesi dopo,Zerocalcare,8832730960,9788832730968,B07CTFGGYL,191        pp,4.55,"4,541","May 07, 2018","May 07, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Kindle Edition,view,/book/show/40051666-macerie-prime
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oceani: Il futuro scritto nell'acqua,"Carniel, Sandro",8820380609,,B073P7YQBR,157        pp,3.69,13,unknown,"Jul 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,1,"Dec 04, 2019","Dec 12, 2019","Dec 21, 2018",,Kindle Edition,view,/book/show/36251203-oceani
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Geneticamente modificati: Viaggio nel mondo delle biotecnologie,"Bertacchi, Stefano",8820380102,9788820380106,B072FQ492M,145        pp,3.51,39,unknown,"May 24, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ottimo esempio di divulgazione scientifica. È adatto anche ai non addetti, ma non per questo semplifica troppo. In poche pagine vengono trattati diverOttimo esempio di divulgazione scientifica. È adatto anche ai non addetti, ma non per questo semplifica troppo. In poche pagine vengono trattati diverse tematiche importanti per il dibattito scientifico, di cui tutti dovremmo avere almeno un'idea. Perché per quanto sia una materia a noi ""estranea"", in realtà ci riguarda direttamente....more",Notes are private!,0,5,1,"Feb 08, 2019","Feb 18, 2019","Dec 21, 2018",,Kindle Edition,view (with text),/book/show/35423415-geneticamente-modificati
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After Dark,"Haruki, Murakami",0099520869,9780099520863,0099520869,201        pp,3.74,"162,923",2004,Apr 2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Paperback,view,/book/show/3327199-after-dark
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Confesso che ho vissuto,"Neruda, Pablo",8858428420,9788858428429,B07B8Q37RZ,512        pp,4.16,"4,304","Mar 23, 1974","Mar 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 21, 2018",,Kindle Edition,view,/book/show/40223453-confesso-che-ho-vissuto
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quattro lezioni sullo spazio e sul tempo,"Hawking, Stephen",,,,98        pp,4.08,"1,384",1996,2010,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 11, 2018",,Paperback,view,/book/show/10872018-quattro-lezioni-sullo-spazio-e-sul-tempo
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Novembre è un bel mese per morire,"Coccia, Antonio",8862721773,9788862721776,8862721773,253        pp,4.00,1,unknown,2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Novembre 2011, un immaginario paesino di Sicilia in piena crisi economica. La Fabbrica sta chiudendo. Da qui parto le storie di tutti i personaggi, diNovembre 2011, un immaginario paesino di Sicilia in piena crisi economica. La Fabbrica sta chiudendo. Da qui parto le storie di tutti i personaggi, diversi e simili allo stesso tempo. Non è solo un libro sulla crisi, è un intreccio di vite colpite dalla crisi. Ognuno reagisce in maniera diversa, ma tutti sopportano lo stesso dolore. È un romanzo commovente e allo stesso tempo leggero, tutto è narrato senza diventare melodramma. Mi piace molto lo stile di Coccia, è un peccato che sia così poco conosciuto....more",Notes are private!,0,5,1,"Nov 25, 2018","Nov 29, 2018","Nov 25, 2018",,Paperback,view (with text),/book/show/42949917-novembre-un-bel-mese-per-morire
