,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Deacon Tom's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
570,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Let Me Tell You What I Mean: An Essay Collection,"Didion, Joan",,,B087PLFBGQ,242        pp,3.85,"15,680","Jan 26, 2021","Jan 26, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Very Interesting I was a bit excited to get this book because it written by Joan Didion. It seems that this was mana for Joan's followers. It did not Very Interesting I was a bit excited to get this book because it written by Joan Didion. It seems that this was mana for Joan's followers. It did not impress me. The writing was very good but the seemingly random topics was unexplainable. ...more,Notes are private!,0,3,1,"Mar 04, 2023","Mar 05, 2023","Mar 04, 2023",,Kindle Edition,view (with text),/book/show/54113215-let-me-tell-you-what-i-mean
571,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Angels of the Resistance,"Salazar, Noelle*",,,B09NDT5MWH,368        pp,4.33,"3,486","Nov 29, 2022","Nov 29, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Amazing This book is outstanding in every way. The characters are very real and made my hearts flutter when good things happened and ache when negativAmazing This book is outstanding in every way. The characters are very real and made my hearts flutter when good things happened and ache when negative actions happen. The strong female roles made the story for me. My highest recommendation!...more,Notes are private!,0,4,1,"Mar 03, 2023","Mar 04, 2023","Mar 03, 2023",,Kindle Edition,view (with text),/book/show/60601724-angels-of-the-resistance
572,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"River Woman, River Demon","Givhan, Jennifer*",1665057521,9781665057523,B09YNV5V75,330        pp,3.60,"9,955","Oct 24, 2022","Oct 04, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It’s a psychological thriller with overtones of the supernatural.I was not overwhelmed by the plot, but it was somewhat easy to follow, with a few detIt’s a psychological thriller with overtones of the supernatural.I was not overwhelmed by the plot, but it was somewhat easy to follow, with a few detours that were questionable.I’m mildly recommend....more",Notes are private!,0,3,1,"Mar 02, 2023","Mar 03, 2023","Mar 02, 2023",,Kindle Edition,view (with text),/book/show/61769413-river-woman-river-demon
573,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kremlin Letter,"Behn, Noel",,,B01EW5P1QQ,326        pp,3.46,557,1966,"Jun 14, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Sloppy. Sloppy.I was really disappointed in this book. Plot meandered all over the place and was very hard for me to follow.The characters are inconsiSloppy. Sloppy.I was really disappointed in this book. Plot meandered all over the place and was very hard for me to follow.The characters are inconsistent and overall I do not recommend this book....more,Notes are private!,1,6,1,Mar 2023,"Mar 02, 2023","Mar 01, 2023",,Kindle Edition,view (with text),/book/show/30186825-the-kremlin-letter
574,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rest in Power: The Enduring Life of Trayvon Martin,"Fulton, Sybrina",0812997247,9780812997248,B01ILZSFCK,354        pp,4.45,"1,473","Jan 31, 2017","Jan 31, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very SadThis book yanked at my heart stings from the opening until the end. The feelings, emotions and pain of the family and the nation are spelled oVery SadThis book yanked at my heart stings from the opening until the end. The feelings, emotions and pain of the family and the nation are spelled out with presicion. I give it my highest recommendation....more",Notes are private!,0,8,1,"Feb 28, 2023","Feb 28, 2023","Feb 28, 2023",,Kindle Edition,view (with text),/book/show/37797942-rest-in-power
575,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Magic Fish,"Nguyen, Trung Le",,,,256        pp,4.52,"24,593","Oct 13, 2020","Oct 13, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 1/2 stars A lovely story full of emotions, including love and pain. It is also a coming out story. Best of all, the artwork is spellbinding. A book 4 1/2 stars A lovely story full of emotions, including love and pain. It is also a coming out story. Best of all, the artwork is spellbinding. A book that I can proudly recommend...more",Notes are private!,0,5,1,"Feb 28, 2023","Mar 04, 2023","Feb 28, 2023",,Hardcover,view (with text),/book/show/42394599-the-magic-fish
576,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haven,"Donoghue, Emma*",0316414034,9780316414036,B09N3F653X,272        pp,3.42,"9,267","Aug 23, 2022","Aug 23, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Spectacular book that was well researched and very well written.The characters are very well crafted, so that one can see my new differences between eSpectacular book that was well researched and very well written.The characters are very well crafted, so that one can see my new differences between each character as well as how they interlock.I spent a lot of time researching Celtic spiritual old. Are you when I was in graduate school. It is my guess that Donoghue did quite a bit of research. This is truly what happened in the Irish monasteries in the 6th–7th centuriesVery well written version enjoyed completely, and I recommend it to people who have a taste for monastic readings, as well as Irish monks a. ...more",Notes are private!,0,11,1,"Feb 28, 2023",Mar 2023,"Feb 28, 2023",,Kindle Edition,view (with text),/book/show/60233405-haven
577,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Blue Nights,"Didion, Joan",0307267679,9780307267672,0307267679,208        pp,3.92,"39,740","Nov 01, 2011","Nov 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A wonderfully written book by a marvelous author. She opens her heart about the loses in her life, especially her daughter. She also embraces her aginA wonderfully written book by a marvelous author. She opens her heart about the loses in her life, especially her daughter. She also embraces her aging. Her plot flow sometimes rambles which is why I only gave her 3 stars. I recommend. ...more",Notes are private!,0,6,1,"Feb 27, 2023","Feb 28, 2023","Feb 28, 2023",,Hardcover,view (with text),/book/show/10252302-blue-nights
578,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Hostage        (Kat Bronsky #1),"Nance, John J.",,,B018YPUQQU,516        pp,4.16,"2,117","Jan 20, 1998","Jan 19, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,What a fast paced story. From the opening chapter to the last it had me on the edge. Strong female lead character was impressive. A great story.,Notes are private!,0,14,1,"Feb 26, 2023","Feb 27, 2023","Feb 26, 2023",,Kindle Edition,view (with text),/book/show/28652220-the-last-hostage
579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Bookshop on the Corner,"Colgan, Jenny",,,B019WVTM4W,368        pp,3.84,"87,959","Feb 11, 2016","Sep 20, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,CuteA lovely book about a woman who become redudent and has to reinvent herself. She moves to Scotland and the wonderful story begins. The characters CuteA lovely book about a woman who become redudent and has to reinvent herself. She moves to Scotland and the wonderful story begins. The characters are absolutely wonderful and people who I could imagine. I enjoyed and recommend. ...more,Notes are private!,0,5,1,"Feb 25, 2023","Feb 26, 2023","Feb 25, 2023",,Kindle Edition,view (with text),/book/show/36172925-the-bookshop-on-the-corner
580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,IT Was You: Inspired by real events and people,"Slewa, Raed*",1736112597,9781736112595,B08MPWWLJJ,252        pp,4.31,62,"Nov 06, 2020","Nov 11, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Kindle Edition,view,/book/show/57371168-it-was-you
581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Local,"Hartstone, Joey*",,,B09G9G5RKG,320        pp,4.12,"4,059","Jun 14, 2022","Jun 14, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Incredible this is an outstanding book in every way. In fact, in many ways, it rivals John Grisham, legal thriller.I like how the pace of the book movIncredible this is an outstanding book in every way. In fact, in many ways, it rivals John Grisham, legal thriller.I like how the pace of the book moves very very quickly, and it has lots of inlaid hints that lead to a finish that is very much a surprise. ...more",Notes are private!,0,6,1,"Feb 25, 2023","Feb 25, 2023","Feb 25, 2023",,Kindle Edition,view (with text),/book/show/57695215-the-local
582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Victim        (Dr. Charlotte Stone #1),"Robards, Karen*",,,B0067TGU1Q,337        pp,3.86,"8,852","Aug 07, 2012","Aug 07, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fast PacedThis book by Karen Robards is incredibly fast paced.The plug has a few holes in it and takes a bit of imagination to believe--if you can go Fast PacedThis book by Karen Robards is incredibly fast paced.The plug has a few holes in it and takes a bit of imagination to believe--if you can go that far, I think you wouldn be able to enjoy it....more",Notes are private!,0,3,1,"Feb 24, 2023","Feb 24, 2023","Feb 24, 2023",,Kindle Edition,view (with text),/book/show/13220210-the-last-victim
583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Cartographers,"Zhang, Amy*",,,B07H4X7YFW,286        pp,3.28,345,"Jan 31, 2023","Jan 31, 2023",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Different This book was very well written and had strong characters, especially Ocean. However, the plot seemed to have a few holes, especially surrouDifferent This book was very well written and had strong characters, especially Ocean. However, the plot seemed to have a few holes, especially surrounding the character of Constantine. ...more",Notes are private!,0,4,1,"Feb 23, 2023","Feb 23, 2023","Feb 23, 2023",,Kindle Edition,view (with text),/book/show/45838625-the-cartographers
584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Peacock Emporium,"Moyes, Jojo*",,,B07GD485T1,411        pp,3.46,"23,978","Feb 28, 2005","Apr 09, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"First, I should give myself one star for putting up with this 400 page book.Too many characters & too many change of plot. I don’t know how she got thFirst, I should give myself one star for putting up with this 400 page book.Too many characters & too many change of plot. I don’t know how she got this book published and thankfully she’s improved very much since then.I definitely do not recommend....more",Notes are private!,0,4,1,"Feb 22, 2023","Feb 23, 2023","Feb 22, 2023",,Kindle Edition,view (with text),/book/show/41194349-the-peacock-emporium
585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Her Hidden Genius,"Benedict, Marie*",1728229405,,B094XGRWW6,328        pp,3.94,"13,269","Jan 25, 2022","Jan 25, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book was a little choppy in my estimation. They were parched, was very good and flowed very well, and others that were highly scientific and diffThis book was a little choppy in my estimation. They were parched, was very good and flowed very well, and others that were highly scientific and difficult for non-science, people, like me....more",Notes are private!,0,3,1,"Feb 21, 2023","Feb 22, 2023","Feb 21, 2023",,Kindle Edition,view (with text),/book/show/58108272-her-hidden-genius
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Esperanza Rising,"Ryan, Pam Muñoz",043912042X,9780439120425,043912042X,262        pp,4.03,"102,495","Oct 01, 2000","Sep 27, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A lovely book. It is full of honest feelings and emotions. A family trauma completely changed the family’s lives. A good one!,Notes are private!,0,8,1,"Feb 20, 2023","Feb 23, 2023","Feb 20, 2023",,Paperback,view (with text),/book/show/89763.Esperanza_Rising
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,47,"Mosley, Walter",,,B000SF3LBM,240        pp,3.75,"2,105",Apr 2005,"Dec 02, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A GemFantastic! A proud combo of African-American folklore, history, Time travel, shape-shifting, and intergalactic conflict add unusual elements to tA GemFantastic! A proud combo of African-American folklore, history, Time travel, shape-shifting, and intergalactic conflict add unusual elements to this story. So very well written. Well-crafted characters; sharp dialogue and vivid descriptions. I loved it ...more",Notes are private!,0,10,1,"Feb 20, 2023","Feb 21, 2023","Feb 20, 2023",,Kindle Edition,view (with text),/book/show/40199724-47
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Must Not Forget: Holocaust Stories of Survival and Resistance,"Hopkinson, Deborah*",1338255789,9781338255782,B0861FV95P,365        pp,4.30,266,2021,"Feb 02, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Crucial ReadingThis is one of the most important books I have ever read!An oral history of the Holocaust brings it right into our lives. So sad, it teCrucial ReadingThis is one of the most important books I have ever read!An oral history of the Holocaust brings it right into our lives. So sad, it tears me apart. Please read this book or another like it. These stories must be told and retold. ...more",Notes are private!,0,8,1,"Feb 20, 2023","Feb 20, 2023","Feb 20, 2023",,Kindle Edition,view (with text),/book/show/56963815-we-must-not-forget
