,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Reshmita's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Leadership Moment: Nine True Stories of Triumph and Disaster and Their Lesso,"Almasi, Mr. Hamim I.",1503279472,9781503279476,1503279472,56        pp,0.00,0,unknown,"Nov 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/169429406-the-leadership-moment
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mystical Tales For A Magical Life,"Vilas, Shubha*",9388810465,9789388810463,9388810465,280        pp,4.12,97,unknown,"Feb 01, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/44058525-mystical-tales-for-a-magical-life
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where Is Mount Everest?,"Medina, Nico",0448484080,9780448484082,0448484080,112        pp,4.21,297,"May 19, 2015","May 19, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/23281953-where-is-mount-everest
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mumbai Avengers,"Zaidi, S. Hussain*",9351363694,9789351363699,B00RKSD5YI,340        pp,3.36,865,"Jan 01, 2015","Feb 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Kindle Edition,view,/book/show/25038444-mumbai-avengers
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The 13-Story Treehouse: Monkey Mayhem!        (The Treehouse Books, 1)","Griffiths, Andy",1250026903,9781250026903,1250026903,256        pp,4.05,"13,977","Sep 01, 2011","Apr 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/15794580-the-13-story-treehouse
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gita: For Children,"Pai, Roopa",180075180X,9781800751804,B0B4VJ3RV5,289        pp,4.51,925,"Aug 05, 2015","Oct 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Kindle Edition,view,/book/show/63046674-the-gita
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"India, Bharat and Pakistan: The Constitutional Journey of a Sandwiched Civilisation        (Bharat Trilogy #2)","Deepak, J. Sai",9354353010,9789354353017,9354353010,568        pp,4.64,250,"Aug 11, 2022","Aug 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/61108895-india-bharat-and-pakistan
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,"Gandhi, M.K.",,,B09CVCZD44,649        pp,4.09,268,unknown,"Aug 18, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Kindle Edition,view,/book/show/58905550-mahatma-gandhi-autobiography
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Scout: The Definitive Account of David Headley and the Mumbai Attacks,"Thorat, Shirish",938543666X,9789385436666,938543666X,232        pp,4.05,22,unknown,Mar 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/29740730-the-scout
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Ava and Pip        (Ava and Pip, #1)","Weston, Carol*",1402288700,9781402288708,1402288700,224        pp,4.14,931,"Jan 01, 2014","Mar 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/17845805-ava-and-pip
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beyond the Grave        (The 39 Clues, #4)","Watson, Jude*",0545060443,9780545060448,0545060443,190        pp,3.93,"47,117","Jun 01, 2009","Jun 02, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/5972040-beyond-the-grave
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heidi junior classics for young readers,"Caprio, Mary",,,,180        pp,4.15,130,unknown,2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/50267863-heidi-junior-classics-for-young-readers
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pictures of Hollis Woods,"Giff, Patricia Reilly",0439692393,9780440415787,0440415780,166        pp,4.03,"29,747","Aug 28, 2002","May 11, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/828084.Pictures_of_Hollis_Woods
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Public School Superhero,"Patterson, James*",0316322148,9780316322140,0316322148,304        pp,3.94,"1,220","Mar 01, 2015","Mar 16, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/20723654-public-school-superhero
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dream On        (Whatever After, #4)","Mlynowski, Sarah*",0545415713,9780545415712,0545415713,157        pp,4.26,"4,759","Nov 26, 2013","Nov 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/17981403-dream-on
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Frogs & French Kisses        (Magic in Manhattan, #2)","Mlynowski, Sarah*",0385731825,9780385731829,0385731825,288        pp,3.97,"5,604",2006,"Jun 13, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/26212.Frogs_French_Kisses
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sword Thief        (The 39 Clues, #3)","Lerangis, Peter",0545135702,9780545135702,0545135702,156        pp,3.90,"50,639","Apr 01, 2009","Apr 01, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,this series was really confusing,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view (with text),/book/show/5861926-the-sword-thief
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Seven Wonders Journals: The Select and The Orphan,"Lerangis, Peter",0062238914,9780062238917,0062238914,131        pp,3.72,180,"Mar 01, 2014","Apr 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/17349234-seven-wonders-journals
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Legend of the Rift        (Seven Wonders, #5)","Lerangis, Peter",,,,448        pp,4.22,"2,679",Mar 2016,Mar 2016,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,,view,/book/show/25315039-the-legend-of-the-rift
271,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Curse of the King        (Seven Wonders, #4)","Lerangis, Peter",0062070517,9780062070517,,304        pp,4.19,"3,575","Feb 26, 2015","Mar 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,ebook,view,/book/show/22535397-the-curse-of-the-king
272,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Tomb of Shadows        (Seven Wonders, #3)","Lerangis, Peter",0062070487,9780062070487,,304        pp,4.16,"5,169","May 13, 2014","May 13, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,ebook,view,/book/show/18599640-the-tomb-of-shadows
273,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Orphan        (Seven Wonders, #2.5)","Lerangis, Peter",0062238930,9780062238931,0062238930,112        pp,3.95,472,"Oct 01, 2013","Apr 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Unknown Binding,view,/book/show/17331396-the-orphan
274,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lost in Babylon        (Seven Wonders, #2)","Lerangis, Peter",0062070452,9780062070456,,384        pp,4.11,"6,150","Oct 29, 2013","Oct 29, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,ebook,view,/book/show/17331269-lost-in-babylon
275,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Colossus Rises        (Seven Wonders, #1)","Lerangis, Peter",0062070401,9780062070401,0062070401,368        pp,3.85,"15,469","Feb 05, 2013","Feb 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/16061340-the-colossus-rises
276,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Friendship Doll,"Larson, Kirby*",0385737459,9780385737456,0385737459,208        pp,3.90,"1,408","Jan 01, 2011","May 10, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/8887365-the-friendship-doll
277,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Inside Out & Back Again,"Lại, Thanhhà *",0061962783,9780061962783,0061962783,262        pp,4.12,"61,493","Feb 22, 2011","Feb 22, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Hardcover,view,/book/show/8537327-inside-out-back-again
278,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"13 Secrets        (Thirteen Treasures, #3)","Harrison, Michelle*",1471183254,9781471183256,1471183254,391        pp,4.29,"4,153","Feb 03, 2011","Oct 17, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/48674169-13-secrets
279,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Thirteen Treasures,"Harrison, Michelle*",1471183246,9781471183249,1471183246,352        pp,4.05,"11,129","Jan 05, 2009","Jul 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 23, 2023",,Paperback,view,/book/show/46248799-the-thirteen-treasures
