,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Adam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Dame to Kill for,"Comics, Dark Horse",1569710686,9781569710685,1569710686,117        pp,4.17,"28,100",Nov 1993,"Mar 07, 1995",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Mar 2003,"Dec 27, 2007",,Paperback,view,/book/show/1400904.A_Dame_to_Kill_for
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Batman: A Death in the Family,"Starlin, Jim",,9780930289447,0930289447,144        pp,4.09,"31,858","Nov 01, 1988","Dec 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Mar 1989,"Dec 09, 2007",,Paperback,view,/book/show/107032.Batman
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Greatest Joker Stories Ever Told,"Gold, Mike",0930289366,9780930289362,0930289366,288        pp,4.17,"1,586",Dec 1988,"Oct 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 1990,"Dec 09, 2007",,Paperback,view,/book/show/630361.The_Greatest_Joker_Stories_Ever_Told
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Greatest Batman Stories Ever Told, Vol. 1","Finger, Bill",0930289668,9780930289669,0930289668,352        pp,4.10,"1,318",Nov 1988,"Oct 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 1990,"Dec 09, 2007",,Paperback,view,/book/show/107145.The_Greatest_Batman_Stories_Ever_Told_Vol_1
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Batman: Year One,"Miller, Frank",1401207529,9781401207526,1401207529,144        pp,4.24,"251,456",1988,"Jan 10, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm not a big fan of superhero origin stories, so I avoided reading Batman: Year One for awhile, but I'm really glad I finally picked it up and gave iI'm not a big fan of superhero origin stories, so I avoided reading Batman: Year One for awhile, but I'm really glad I finally picked it up and gave it a try. This four-issue series totally blew me away. It got to the heart of everything I've always loved about Batman, while giving equal time to Commissioner Gordon (still a lieutenant in Year One). Gordon has always been one of my favorite supporting characters in Batman's world, and I think he rarely gets his due, so it was nice to read a story that focused almost as much on him as it did on Bruce Wayne. Frank Miller's storytelling is lean and mean, and avoids the excesses that he frequently indulges in, and never falls into the trap of rote, by-the-numbers plotting that so many origin stories do. The art, by David Mazzucchelli, is gritty and impressionistic without being deliberately abstract or confusing. (Mazzucchelli also wrote an afterword for this volume in the form of a comic strip that is one of the best and wittiest appreciations of Batman's history that I've ever read.)...more",Notes are private!,0,20,1,not set,Dec 2007,"Dec 07, 2007",,Paperback,view (with text),/book/show/59980.Batman
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Benito Cereno,"Melville, Herman",1933633050,9781933633053,1933633050,128        pp,3.54,"8,903",1855,"May 01, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Oct 1991,"Nov 19, 2007",,Paperback,view,/book/show/398157.Benito_Cereno
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bartleby,"Melville, Herman",0146000129,9780146000126,0146000129,56        pp,3.93,"64,859",Dec 1853,"Sep 01, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 1996,"Nov 19, 2007",,Paperback,view,/book/show/1218370.Bartleby
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sailor's Holiday,"Gifford, Barry",0679401490,9780679401490,0679401490,344        pp,3.75,231,"Jan 01, 1991","Mar 13, 1991",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 1992,"Nov 15, 2007",,Hardcover,view,/book/show/2174045.Sailor_s_Holiday
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Father Christmas,"Briggs, Raymond",0698202724,9780698202726,0698202724,32        pp,4.30,"3,944",1973,"Oct 01, 1973",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I got this book as a Christmas gift, and I vaguely recall my mother being concerned that it would destroy my image of Santa Claus, whom I still very mI got this book as a Christmas gift, and I vaguely recall my mother being concerned that it would destroy my image of Santa Claus, whom I still very much believed in. While I can understand her concern, she couldn't have been more wrong. This book made me love Santa even more! Before I was introduced to Raymond Briggs's version, Santa was a fairly amorphous concept, but after reading Father Christmas he was a grumpy old man who lived alone and who hated getting socks and ties as gifts, but said ""Good old Fred"" when he opened a bottle of brandy. He also talked to himself, cursed, used the toilet, and cared very much for his four reindeer. Best mythical figure ever!...more",Notes are private!,0,7,1,not set,Dec 1981,"Nov 15, 2007",,Hardcover,view (with text),/book/show/2184849.Father_Christmas
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deadeye Dick,"Vonnegut, Kurt, Jr.",0440117658,9780440117650,0440117658,240        pp,3.83,"28,965",1982,"Oct 01, 1985",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Feb 1992,"Nov 14, 2007",,Paperback,view,/book/show/848484.Deadeye_Dick
373,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edda,"Sturluson, Snorri",0460876163,9780460876162,0460876163,260        pp,4.16,"14,105",1220,"Apr 06, 1995",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Feb 1996,"Nov 11, 2007",,Paperback,view,/book/show/887139.Edda
374,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Farewell, My Lovely        (Philip Marlowe, #2)","Chandler, Raymond",0394758277,9780394758275,0394758277,292        pp,4.10,"39,397","Jan 01, 1940",Aug 1992,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 2002,"Nov 09, 2007",,Paperback,view,/book/show/2050.Farewell_My_Lovely
375,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Big Sleep        (Philip Marlowe, #1)","Chandler, Raymond",0394758285,9780394758282,0394758285,231        pp,3.95,"155,378","Feb 06, 1939","Jul 12, 1988",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jun 2002,"Nov 09, 2007",,Paperback,view,/book/show/2052.The_Big_Sleep
376,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vengeance is Mine        (Mike Hammer, #3)","Spillane, Mickey",0451008529,9780451008527,0451008529,160        pp,3.66,"1,155","Jan 01, 1950",1953,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,Nov 1990,"Nov 09, 2007",,Mass Market Paperback,view,/book/show/189223.Vengeance_is_Mine
377,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Gun Is Quick        (Mike Hammer #2),"Spillane, Mickey",0451135520,9780451135520,0451135520,191        pp,3.72,"1,377","Jan 01, 1950",1950,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Sep 1990,"Nov 09, 2007",,Mass Market Paperback,view,/book/show/1825858.My_Gun_Is_Quick
378,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I, the Jury        (Mike Hammer,  #1)","Spillane, Mickey",0451165926,9780451165923,0451165926,246        pp,3.63,"6,167","Jan 01, 1947","Dec 01, 1975",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jul 1990,"Nov 09, 2007",,Mass Market Paperback,view,/book/show/823561.I_the_Jury
379,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love's Lovely Counterfeit,"Cain, James M.",,,,178        pp,3.38,206,1942,1946,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2003,"Nov 09, 2007",,Hardcover,view,/book/show/441816.Love_s_Lovely_Counterfeit
380,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Day of the Locust,"West, Nathanael",,,,140        pp,3.71,"22,604",1939,1957,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Dec 2000,"Nov 09, 2007",,Mass Market Paperback,view,/book/show/1893354.The_Day_of_the_Locust
381,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Miss Lonelyhearts,"West, Nathanael",,,,162        pp,3.58,"6,163",1933,1959,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Nov 1996,"Nov 09, 2007",,Mass Market Paperback,view,/book/show/1893267.Miss_Lonelyhearts
