,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Claudia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
224,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il tribunale delle anime,"Carrisi, Donato",8830428221,9788830428225,8830428221,462        pp,4.03,"10,043","Sep 01, 2011","Sep 01, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Dov'è che cambiamo? si chiese. Quand'è che la storia di ognuno si modifica in modo irreversibile?"" Lara è scomparsa qualche giorno fa da Roma, sembra""Dov'è che cambiamo? si chiese. Quand'è che la storia di ognuno si modifica in modo irreversibile?"" Lara è scomparsa qualche giorno fa da Roma, sembra sia la quinta vittima di Jeremiah Smith, un serial killer salvato da un malore ed attualmente in coma in terapia intensiva. Il penitenziere Marcus, con la guida di Clemente, sta cercando di trovare la ragazza grazie ad un dono, che gli permette di notare la anomalie e risolvere così i casi, anche quelli più difficili. Sandra è una fotorilevatrice della Scientifica di Milano, da cinque mesi è rimasta vedova di David, a causa di un incidente, ma Shelber, un agente dell'Interpol, le fa venire i dubbi sull'accaduto e inizia a cercare per conto suo la vera causa di morte del compagno. Marcus e Sandra si incontrano nella capitale, durante le rispettive indagini e lì lei scopre l'ordine dei penitenzieri ed il tribunale delle anime, un organismo creato dal Vaticano, sulla base delle confessioni dei delitti gravi fatte proprio dagli stessi colpevoli. C'è poi una storia parallela, quella del cacciatore e del trasformista, che troverà senso e collocazione solo nell'epilogo, quando tutti i pezzi mancanti andranno al loro posto. È il primo libro che leggo di Carrisi: anche se non è propriamente il mio genere, è un thriller ben riuscito, a mio avviso, proprio le varie vicende parallele suddette possono creare confusione, soprattutto nella prima parte della narrazione. ""Siamo sempre nel mezzo di una battaglia, si era detto Marcus. Ne aveva ricavato che la scelta della compagine con cui schierarsi non era mai netta. E che, alla fine, l'unico arbitro era proprio l'uomo, il quale decideva, di volta in volta, di seguire la propria scintilla, positiva o negativa che fosse, oppure di ignorarla. Ciò valeva per i colpevoli, ma anche per le vittime.""...more",Notes are private!,0,2,1,"Apr 12, 2023","Apr 25, 2023","Mar 28, 2023",,Hardcover,view (with text),/book/show/12483125-il-tribunale-delle-anime
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La frantumaglia,"Ferrante, Elena",8876415750,9788876415753,8876415750,184        pp,4.09,"2,132",2003,2003,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 26, 2023",,Paperback,view,/book/show/9704812-la-frantumaglia
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'arte di perdere,"Zeniter, Alice",8858429656,9788858429655,,448        pp,4.36,"6,738","Aug 08, 2017","Oct 09, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 26, 2023",,ebook,view,/book/show/42269400-l-arte-di-perdere
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible monsters,"Palahniuk, Chuck*",8804521368,9788804521365,8804521368,227        pp,4.00,"143,534","Sep 17, 1999","Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2023",,Paperback,view,/book/show/9549624-invisible-monsters
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La vita intima,"Ammaniti, Niccolò",,,B0BPWXTJ8B,317        pp,3.47,"5,727","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 22, 2023",,Kindle Edition,view,/book/show/70067037-la-vita-intima
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ma chi me lo fa fare? Come il lavoro ci ha illuso: la fine dell'incantesimo,"Gancitano, Maura*",8830592153,9788830592155,B0BXZF1GTF,181        pp,4.14,802,unknown,"Mar 21, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Kindle Edition,view,/book/show/123250597-ma-chi-me-lo-fa-fare-come-il-lavoro-ci-ha-illuso
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dio di illusioni,"Tartt, Donna",8817106828,9788817106825,8817106828,622        pp,4.17,"741,947","Sep 16, 1992","Apr 09, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2023",,Paperback,view,/book/show/8737825-dio-di-illusioni
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il cardellino,"Tartt, Donna",8817072389,9788817072380,8817072389,893        pp,3.94,"925,178","Sep 23, 2013","Mar 12, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 20, 2023",,Hardcover,view,/book/show/20809798-il-cardellino
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cose che non si raccontano,"Lattanzi, Antonella",,,B0BVTBBWP4,205        pp,4.27,"1,497",unknown,"Mar 14, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** “Non credevo di essere una persona che non racconta niente di sé. Non ho mai creduto di esserlo. Adesso so che lo sono. Che ho una d**spoiler alert** “Non credevo di essere una persona che non racconta niente di sé. Non ho mai creduto di esserlo. Adesso so che lo sono. Che ho una diga in testa dove stanno nascoste tutte le cose che fanno davvero troppo male. Quelle cose, io non voglio dirle a nessuno. Io non voglio pensarle, quelle cose. Io voglio che non siano mai esistite. E se non le dico non esistono.”Antonella Lattanzi racconta una storia dura, di dolore, senza filtri, senza sconti, soprattutto verso se stessa. La ricerca di una gravidanza inizia in modo naturale e, quando non arriva, le sembra una punizione per aver abortito due volte anni fa. Intraprende con il compagno Andrea il duro percorso della Pma a marzo 2020, in cui l’unico che resta umano e non la tratta con un numero è il dottor S. Il calvario che vive con la gravidanza monocoriale triamniotica è un avverarsi di percentuali minime, che la porta purtroppo a perdere tutte e tre le bambine che ha in grembo. A questo drammatico evento seguono i problemi creati dal raschiamento, il rischio di perdere l’utero e un’operazione d’urgenza in cui c’è in gioco la sua vita, nonostante tutto, lei ha sempre “l’assurda convinzione di dare un lieto fine a questo libro”, è qui che la speranza diventa nera, “perché ti distrugge”. Mentre scrive “Cose che non si raccontano” e ripensa a tutto quello che ha vissuto, se la prende moltissimo con la se stessa di quel tempo incinta, piena di paura, che non riesce a godersi il momento. Solo Giulia, amica e suo pilastro fondamentale, e poi Ada e Bianca sanno quello che sta vivendo, per gli amici, la sua famiglia, il resto del mondo è solo la solita Toni che sta presentando il suo nuovo libro “Questo giorno che incombe”. Questo libro le impedirà di non impazzire e ad esso affiderà “la responsabilità di salvare la mia vita”, anche se mentre è incinta sente di tradire la casa editrice.Subisce e vive da parte di medici, infermieri e ginecologi giudizi e colpevolizzazioni, incuranti di quello che sta già patendo, sentirà i pianti dei neonati, mentre lei ha appena perso le sue tre gemelle. È dolore straziante aggiunto inutilmente ad altro dolore. La forza di questo libro sta nel coraggio di raccontare se stessa e quello che ha vissuto senza filtri, in un flusso di fatti e pensieri che solitamente non si dicono per paura, vergogna, sofferenza.È stato un privilegio sentire raccontare questa storia direttamente da Lattanzi a Librixia e spero vivamente che l’aver condiviso questa sua esperienza con i suoi lettori l’abbia fatto sentire meno sola.“Non voglio essere definita da queste cose: la gravidanza nel passato, l’angoscia della gravidanza nel presente. Da questo hula hoop che gira che ti rigira inizia col nome gravidanza e finisce col nome gravidanza. Non sono questa, io.”...more",Notes are private!,0,1,1,"Nov 15, 2023","Nov 30, 2023","Mar 15, 2023",,Kindle Edition,view (with text),/book/show/122882530-cose-che-non-si-raccontano
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il cuore dello yoga: Come sviluppare una pratica personalizzata,"Desikachar, T.K.",883401233X,9788834012338,883401233X,259        pp,4.39,85,"Jan 01, 1997","Jan 01, 1997",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 13, 2023",,Paperback,view,/book/show/10453068-il-cuore-dello-yoga
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mândûkyakârikâ upanisad,Gaudapada,8845280934,9788845280931,8845280934,199        pp,4.29,7,"Dec 02, 2002","Jan 28, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2023",,Paperback,view,/book/show/29471516-m-nd-kyak-rik-upanisad
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bhagavadgītā,"Vyasa, Krishna-Dwaipayana",8845908518,9788845908514,8845908518,196        pp,4.18,"72,076",-400,"Feb 21, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 12, 2023",,Paperback,view,/book/show/9822893-bhagavadg-t
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Yogasutra,Patañjali,8817075868,9788817075862,8817075868,105        pp,4.24,"4,098",400,Sep 2014,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 10, 2023",,Paperback,view,/book/show/25969008-yogasutra
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Femminucce. Donne che cambiano le regole,"Fabrizio, Federica",8817164607,9788817164603,,228        pp,3.66,155,"Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2023",,Paperback,view,/book/show/94167835-femminucce-donne-che-cambiano-le-regole
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Di testa loro. Dieci italiane che hanno fatto il Novecento,"Boneschi, Marta",880450336X,9788804503361,880450336X,313        pp,3.91,11,2002,"Jan 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2023",,Hardcover,view,/book/show/4032728-di-testa-loro-dieci-italiane-che-hanno-fatto-il-novecento
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La porta,"Szabó, Magda",8806186175,9788806186173,8806186175,248        pp,4.10,"27,091",1987,"Jan 23, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Tutti si fidavano di Emerenc, Emerenc di nessuno, o meglio, concedeva briciole di fiducia a pochi eletti. [...] Non si concesse mai completamente a n""Tutti si fidavano di Emerenc, Emerenc di nessuno, o meglio, concedeva briciole di fiducia a pochi eletti. [...] Non si concesse mai completamente a nessuno, sembrava quasi volerci indispettire tutti quanti.""Emerenc è una signora tuttofare al servizio di molte persone del quartiere in cui vive, è fredda, spigolosa e non accetta regali. Tutto si discute e si decide davanti a casa sua, ma nessuno vi è mai entrato, la porta è il limite che non si può oltrepassare. La scrittrice Magda ed il marito conoscono la donna, perché hanno bisogno di qualcuno che li aiuti con le faccende domestiche: è chiaro fin da subito che sarà Emerenc a decidere se loro sono degni del suo aiuto. Tra le due donne si forma un legame molto forte, anche se Emerenc lo dimostrerà nel suo tipico modo. Solo dopo molti anni, mettendo insieme racconti qua e là, si scopre che l'anziana ha sofferto molto nella sua vita, sin da bambina, ma è sempre andata avanti, anche se il dolore l'ha portata a chiudersi in se stessa. Alla scrittrice affiderà le sue ultime volontà e sarà proprio lei ad avere un ruolo decisivo, in un momento cruciale della sua esistenza.La scrittura di Szabo è particolare, ma piacevole. In futuro leggerò sicuramente altro di suo....more",Notes are private!,0,9,1,"Mar 13, 2023","Mar 25, 2023","Feb 26, 2023",,Paperback,view (with text),/book/show/3847936-la-porta
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Le coordinate della felicità,"Gotto, Gianluca",,9791220039475,B07JND4Y2W,301        pp,4.08,"1,847","Oct 22, 2018","Oct 22, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Kindle Edition,view,/book/show/42430222-le-coordinate-della-felicit
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gli umani,"Haig, Matt*",8806218093,9788806218096,8806218093,360        pp,4.08,"124,185","May 09, 2013","Oct 07, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 26, 2023",,Paperback,view,/book/show/23337677-gli-umani
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Filosofia in undici passi. Dalla caverna alla città,"Sztajnszrajber, Darío",8831498630,9788831498630,8831498630,0        pp,3.87,762,unknown,Jun 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 25, 2023",,Paperback,view,/book/show/61280393-filosofia-in-undici-passi-dalla-caverna-alla-citt
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Matrix,"Groff, Lauren*",8830109126,9788830109124,8830109126,272        pp,3.68,"56,696","Sep 07, 2021","Sep 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 22, 2023",,Paperback,view,/book/show/61800268-matrix
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lo yoga nella vita: La pratica quotidiana di una vita illuminata,"Farhi, Donna",8879726536,,B00KRB4UL2,263        pp,4.35,"1,634",2003,"Jun 19, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Quando cessiamo di identificarci in cose che stanno fuori dal nostro controllo e di attribuire loro, erroneamente, il nostro successo o fallimento, a""Quando cessiamo di identificarci in cose che stanno fuori dal nostro controllo e di attribuire loro, erroneamente, il nostro successo o fallimento, allora siamo ben avviati a trovare in noi un luogo di agio che nulla e nessuno ci potrà togliere. Succedono cose interessanti, quando rinunciamo a combattere una situazione o un problema che sta al di fuori del nostro controllo. Abbandonando i tentativi di sistemare cose che non si possono sistemare e accettandole così come sono, liberiamo la nostra energia: a quel punto tutta l'energia che abbiamo malamente investito in combattività è libera e disponibile per altri scopi.""Donna Farhi è un'insegnante di yoga molto esperta sia nella pratica sia nella preparazione teorica, unisce così questi due elementi in un libro adatto a chiunque sia interessato allo yoga. Si occupa soprattutto di come questa pratica ci può aiutare nella vita quotidiana con esempi e consigli su come trarre il meglio per avere più consapevolezza e scoprire il nostro vero Sé. ""È esattamente per questo che ci sono state date le pratiche spirituali: per rendere umani i nostri demoni. Il nostro lato oscuro non lo superiamo mai del tutto ed è poco probabile che smetteremo di provare emozioni; per contro, impariamo a dare il benvenuto ai nostri demoni con empatia e a poco a poco, con quel benvenuto, impareremo a domarne la natura pericolosa.""I libri come questo mi colpiscono nel profondo, perché è come se parlassero direttamente alla parte più interiore di me: ho messo tantissimi segnapagine, ci sono frasi e passaggi che mi sono piaciuti molto. In questi casi fatico a scrivere una recensione degna del libro e uso allora le citazioni, il modo, a mio avviso, più efficace.""La pratica dello Yoga modifica quello che siamo? Rimaniamo esattamente gli stessi, tranne che per una differenza straordinaria: ci vediamo, e vediamo il mondo, in maniera diversa; ci vediamo in quanto mondo, e così scopriamo di avere meno bisogno di barricarci da ""altri"" percepiti come tali. Smantellando quelle barriere di separazione noi sviluppiamo un'assenza di paura di fronte alla vastità che ci consente di fare dei passi avanti là dove un tempo ci saremmo tirati indietro. Vediamo le stesse cose, ma ora le notiamo accuratamente; udiamo le stesse cose, ma notiamo tutto quello che udiamo; proviamo, gustiamo e tocchiamo le stesse cose, ma a un livello più intenso.""...more",Notes are private!,0,0,1,Mar 2023,"Mar 12, 2023","Feb 21, 2023",,Kindle Edition,view (with text),/book/show/24016269-lo-yoga-nella-vita
