,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tom's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dimension of Miracles,"Sheckley, Robert",0241472490,9780241472491,0241472490,200        pp,3.92,"2,487",1968,"Aug 06, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A brilliant sf adventure full of laugh-out-loud moments, bags of charming intergalactic characters, and clever satire. I loved it.",Notes are private!,0,2,1,"Jun 17, 2021","Jun 20, 2021","Jun 17, 2021",,Paperback,view (with text),/book/show/52692611-dimension-of-miracles
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Satori,"Winslow, Don*",0446561924,9780446561921,0446561924,504        pp,3.92,"5,171",unknown,"Mar 07, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5The first half is brilliant, the second less so. But all in all it is great, ridiculous fun.",Notes are private!,0,4,1,"Jun 09, 2021","Jun 17, 2021","Jun 09, 2021",,Hardcover,view (with text),/book/show/8174434-satori
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If or When I Call,"Johnson, Will",0998555460,9780998555461,0998555460,266        pp,4.22,120,unknown,"Mar 15, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very much in the style of Willy Vlautin and Kent Haruf, Will Johnson gives us a portrait of several small towners and their quiet lives.Johnson can wrVery much in the style of Willy Vlautin and Kent Haruf, Will Johnson gives us a portrait of several small towners and their quiet lives.Johnson can write, no doubt about it. His characters feel pretty real from the first page. But this story lacked a bit of oomph. It never really went anywhere. There were also a couple of stylistic tics that began to irritate me.But he has potential, for sure....more",Notes are private!,0,1,1,"Jun 06, 2021","Jun 07, 2021","Jun 06, 2021",,Paperback,view (with text),/book/show/57180026-if-or-when-i-call
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Taxi Driver,"Durkee, Lee*",194779339X,9781947793392,194779339X,280        pp,3.69,"1,412","Mar 03, 2020","Mar 03, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,5,1,"Jun 02, 2021","Jun 06, 2021","Jun 02, 2021",,Hardcover,view,/book/show/46195205-the-last-taxi-driver
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rotten Days in Late Summer,"Webb, Ralf",0141992735,9780141992730,0141992735,112        pp,3.86,106,"May 27, 2021","May 27, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Excellent debut prose/poetry collection. The sequence about his father's death from cancer was particularly affecting.Excellent debut prose/poetry collection. The sequence about his father's death from cancer was particularly affecting....more,Notes are private!,0,2,1,"May 31, 2021",Jun 2021,"May 31, 2021",,Paperback,view (with text),/book/show/54750319-rotten-days-in-late-summer
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Black Buck,"Askaripour, Mateo*",,,,388        pp,3.71,"26,788","Jan 05, 2021","Jan 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"One young black man's adventures in corporate White America. Plucked from his job as a shift supervisor in Starbucks, 22-year-old Darren is rushed ontOne young black man's adventures in corporate White America. Plucked from his job as a shift supervisor in Starbucks, 22-year-old Darren is rushed onto the sales floor at a New York tech startup, where he is christened Buck, learns to sell and his life changes at a furious speed. But at what cost to his life, his family and his self.... Like a modern day Invisible Man, Black Buck rips open the rotten heart of a society set up to keep everyone in their place. Askaripour delivers a bundle of laugh-out-loud moments alongside the more touching and serious. It's extremely addictive and just such a pleasure to read. As well as the sharp satire and social commentary, there is a real character story underneath it all. Darren is believable and warm - something which elevates Black Buck above books such as Interior Chinatown or The Sellout, where everything hinges on the structure and the humour. Easily the most enjoyable book I've read this year....more",Notes are private!,0,4,1,"May 27, 2021","May 31, 2021","May 27, 2021",,Hardcover,view (with text),/book/show/53091994-black-buck
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Razorblade Tears,"Cosby, S.A.*",,,,336        pp,4.10,"92,502","Jul 06, 2021","Jul 06, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Cosby's last novel, Blacktop Wasteland, was by a distance the best crime novel I read all last year. One of the best I've ever read, in fact. His follCosby's last novel, Blacktop Wasteland, was by a distance the best crime novel I read all last year. One of the best I've ever read, in fact. His follow-up, Razorblade Tears, is also a thrilling read.I struggled to get going with it initially but I'm really glad I hung in there as there are plenty of rewards later on.The set up is amazing but I initially found the characters a little bit clichéd. They did turn around later on and became more convincing once their guards had dropped.Where he really excels, however, is action. I don't think I've come across anyone who writes action scenes as well as Cosby. They are fucking awesome. Adrenaline-packed thrill rides, each one.There is also more humour in this new novel, with a smattering wisecracks and one-liners very much in the tradition of Elmore Leonard - Buddy Lee, for example, could easily have wandered straight out of one of Elmore's Raylan stories.Overall, a little uneven compared with the perfection of Blacktop, but this guy has got the goods. He's here to stay....more",Notes are private!,0,9,1,"May 20, 2021","May 24, 2021","May 20, 2021",,Hardcover,view (with text),/book/show/54860585-razorblade-tears
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love and Theft,"Parish, Stan*",038554524X,9780385545242,038554524X,272        pp,3.53,861,"Jul 21, 2020","Jul 28, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The difference between great crime fiction and crap crime fiction is often the depth of character. Love and Theft fails ultimately because the charactThe difference between great crime fiction and crap crime fiction is often the depth of character. Love and Theft fails ultimately because the characters are nothing. They are thin, unbelievable sketches hanging off a decent plot. I was quite enjoying being swept along by the action in this up to the key moment - the scene where Alex, our protagonist, reveals his true self to Diane, the female lead. This scene was so poorly, so unrealistically portrayed that it just killed any interest I had. I couldn't care for these people because it became too obvious they don't exist....more",Notes are private!,0,3,1,"May 15, 2021","May 17, 2021","May 15, 2021",,Hardcover,view (with text),/book/show/48674151-love-and-theft
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Easy Meat,"Trezise, Rachel*",1912681242,9781912681242,1912681242,180        pp,3.90,86,unknown,"Dec 01, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was 18 the first time I went to the South Wales valleys, in October 2004. Specifically, it was the Rhondda. I went back to my new uni girlfriend's fI was 18 the first time I went to the South Wales valleys, in October 2004. Specifically, it was the Rhondda. I went back to my new uni girlfriend's family home in Tonypandy for the weekend, to meet her parents for the first time. After a couple of days eating heavy meals and slowly trying to charm them with my westcountry cheek, we set off back to university in Swansea. Five minutes after departing that typical valleys town, we edged over a ridge and drove a mountain road flanked by death-defying drops. Roaring waterfalls plundered down ancient rockfaces, sheep grazed lazily at the grassy roadside, the gulleys and gulches fell dramatically all around. I hadn't witnessed natural beauty like it. I kept asking her parents to stop and let me take photos on my disposable camera to show my dad. It was like I'd discovered some secret the Welsh were keeping from the English.Over the next decade and more, I would go back to the Rhondda hundreds of times (we are now married with two children, though much of her family has now moved away from the area). Every occasion was bookended by the same glorious drive. The people were warm and friendly to a level I haven't encountered anywhere else. But, the longer I spent there, the more you could see this place was no Eden. The deprivation became more evident with each passing year. This was a place abandoned by industry, by employers, by politics.Rachel Trezise's new novel, Easy Meat, brings this clash of beauty and abandonment to the fore. It follows a day in the life of Caleb Jenkins, an ex-reality TV star now working the boning line at a slaughterhouse to keep his family afloat. His family carpet business has gone bust and his parents and brother have had to move in with him.This is no ordinary day either. 23 June, 2016. Brexit vote day.Caleb negotiates his day with the resigned stoicism of the contemporary working class, while politics swirls all around him. His apathy on Brexit is evident, though he's surrounded by self-declared experts on the subject, as well as scores of European workers at the slaughterhouse. How can he not be apathetic? When would he have the time or inclination to educate himself about it? He's trapped by The Machine. As the day comes to a conclusion, the country is on the verge of a momentous decision and Caleb has hardly given it much thought.Trezise has delivered a sublime portrait of Welsh working class life. She presents the clashing polarisation of the national moment with care and devoid of judgement, preferring to listen and understand rather than opine. Her ear for the rhythms and cadence of Valleys speak is excellent and she blends comic elements perfectly with the underlying bleakness of Caleb's situation. Running through it all, however, are the striving working class people, Welsh and European alike, just trying to make things better for themselves and their families; people used as tokenistic political pawns far too often in recent years.This is the Brexit novel we've been waiting for....more",Notes are private!,0,15,1,"May 13, 2021","May 15, 2021","May 13, 2021",,Paperback,view (with text),/book/show/55977749-easy-meat
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shuggie Bain,"Stuart, Douglas*",0802148042,9780802148049,0802148042,430        pp,4.31,"151,864","Feb 11, 2020","Feb 11, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I don't have much to offer about this book that hasn't already been said. It's simply astonishing, one of the best novels I've ever read. Perhaps one I don't have much to offer about this book that hasn't already been said. It's simply astonishing, one of the best novels I've ever read. Perhaps one of the greatest debut novels of our time. It will outlast us all. In 100 years Shuggie Bain will still be finding new readers, all of whom will be as blown away by it as we are today. A glorious, perfect novel....more",Notes are private!,0,14,1,"May 05, 2021","May 13, 2021","May 05, 2021",,Hardcover,view (with text),/book/show/52741293-shuggie-bain
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Line,"Bourke, Niall",1916291422,9781916291423,1916291422,184        pp,3.92,200,2020,"Apr 08, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This started out pretty good but completely disintegrated by the end.Great dystopias combine good characters with original ideas and require the fleshThis started out pretty good but completely disintegrated by the end.Great dystopias combine good characters with original ideas and require the fleshing out of both. Sometimes you can get away with one or the other (The Road or The Circle, the former makes you feel for its characters, the latter packed with thrilling ideas) but they need development. I suppose what I'm saying is that surface dystopias don't work. Can't work. And that's the issue here.Line starts with a young man, Willard, and his mother in a line. They live in a tent, cook over a dangerously simple fire and shit in a hole dug away from the living quarters. So does everyone else in their world. They are all born, live and die in The Line. Rarely, The Line moves and they pack up, hike awhile and set up camp again. No one speaks of why they're there. They just are. And there's nothing else out there.It's an original set-up and I had started to connect with Willard, his mother and his girlfriend Nyla. But when the wider truths around their existence come to the fore, Bourke completely lost me. Fearful of spoilers, I'll not say too much, only that the reality he has built is incredibly complex and philosophical - way, way too complicated to be handled in such a short book, despite them being really interesting. Any connection I had with the characters was crumbled away by the structure of the second half of the book and there were so many damn holes in the story by the end. I could count on one hand the number of books I've finished and thought ""that could have been longer,"" but you can add Line to the list. It could have done with double the pages. Disappointing....more",Notes are private!,0,8,1,"May 03, 2021","May 04, 2021","May 03, 2021",,Paperback,view (with text),/book/show/57513458-line
