,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,britt_brooke's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,"Offerman, Nick",1101984694,9781101984697,1101984694,352        pp,3.71,"13,762","Oct 12, 2021","Oct 12, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This revolves around trips in, and around, the American outdoors - one, a hiking excursion with George Saunders and Jeff Tweedy (yes, pls), another, AThis revolves around trips in, and around, the American outdoors - one, a hiking excursion with George Saunders and Jeff Tweedy (yes, pls), another, Airstreaming with the fabulous Megan Mullally (yes, pls). The intention is to give a shit about others and about nature. I like that line of thinking and living, but this dragged a bit. While I usually find Offerman’s vocabulary and vernacular endearing, it started to wear on me....more",Notes are private!,0,7,1,"Oct 25, 2021","Oct 27, 2021","Oct 25, 2021",,Hardcover,view (with text),/book/show/57936600-where-the-deer-and-the-antelope-play
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bomb Shelter: Love, Time, and Other Explosives","Philpott, Mary Laura*",1982160780,9781982160784,1982160780,288        pp,4.00,"8,910","Apr 12, 2022","Apr 12, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"If you liked her first book, you’ll love this just as much, maybe more. Philpott is a local-to-me author, and though I don’t know her personally, her If you liked her first book, you’ll love this just as much, maybe more. Philpott is a local-to-me author, and though I don’t know her personally, her writing makes me feel like a friend. When she said she’s always “waiting for worry to materialize,” that hit hard. These stories carry the common thread of parenthood, anxiety, and inevitable change. Heavy, but Philpott is a funny storyteller, so it’s a good vibe. Very relatable collection! Thank you, NetGalley, for the opportunity to read and  this collection! PUB DATE: 4.12.22...more",Notes are private!,0,11,1,"Dec 16, 2021","Jan 16, 2022","Oct 21, 2021",,Hardcover,view (with text),/book/show/58438569-bomb-shelter
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anthropocene Reviewed,"Green, John*",0525555218,9780525555216,0525555218,293        pp,4.37,"124,106","May 18, 2021","May 18, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"⭐️⭐️⭐️⭐️ I haven’t listened to his podcast of the same name, but this essay collection is delightful. Green rates random things in life using a five-s⭐️⭐️⭐️⭐️ I haven’t listened to his podcast of the same name, but this essay collection is delightful. Green rates random things in life using a five-star scale. I may or may not - in my head, mostly - do this from now on. ...more",Notes are private!,0,7,1,"Oct 20, 2021","Oct 23, 2021","Oct 20, 2021",,Hardcover,view (with text),/book/show/55145261-the-anthropocene-reviewed
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Please Don't Sit on My Bed in Your Outside Clothes: Essays,"Robinson, Phoebe",0593184904,9780593184905,0593184904,352        pp,3.87,"6,262","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ok, Phoebe, let’s hang out already! I. So. Wish. She’s such a funny storyteller and incredibly honest in her weirdness. Makes me feel better about my Ok, Phoebe, let’s hang out already! I. So. Wish. She’s such a funny storyteller and incredibly honest in her weirdness. Makes me feel better about my idiosyncrasies. These essays cover a wide variety. Very relatable and often educational. Still trying to wrap my head around outside vs inside clothes. ...more",Notes are private!,0,6,1,"Oct 10, 2021","Oct 11, 2021","Oct 20, 2021",,Hardcover,view (with text),/book/show/57169049-please-don-t-sit-on-my-bed-in-your-outside-clothes
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Heart Principle        (The Kiss Quotient, #3)","Hoang, Helen*",0451490843,9780451490841,0451490843,339        pp,3.95,"113,655","Aug 31, 2021","Aug 31, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I so appreciate Hoang normalizing neurodivergence in her romances, because these folks *are* normal and deserve to hold space in mainstream entertainmI so appreciate Hoang normalizing neurodivergence in her romances, because these folks *are* normal and deserve to hold space in mainstream entertainment. This is Anna’s and Quan’s love story, but just as much, it’s about Anna’s life and familial relationships; her realizations and struggles. It’s a solid 3rd book in the Kiss Quotient series (though each can easily stand alone), but my least favorite....more",Notes are private!,0,6,1,"Oct 08, 2021","Oct 09, 2021","Oct 20, 2021",,Paperback,view (with text),/book/show/50056075-the-heart-principle
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches: The Graphic Novel,"Bagieu, Pénélope",1338677438,9781338677430,1338677438,304        pp,3.96,"5,846","Jan 29, 2020","Sep 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Slightly updated, but true to the original story (which I just read for the first time recently). Super fun art and vivid coloring brought these quirkSlightly updated, but true to the original story (which I just read for the first time recently). Super fun art and vivid coloring brought these quirky characters to life. Grandma was very cute, and her appearance quite perfectly fit the grandma stereotype, which made me laugh. I mean, she’s in her 80s, so it made sense. The Grand High Witch was delightfully creepy when the mask came off. A fun adaptation! ...more",Notes are private!,0,4,1,"Oct 19, 2021","Oct 21, 2021","Oct 19, 2021",,Paperback,view (with text),/book/show/49024764-the-witches
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Got Anything Stronger?: Stories,"Union, Gabrielle",0062979930,9780062979933,0062979930,242        pp,4.13,"10,515","Sep 14, 2021","Sep 14, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Another solid personal essay collection! As with her first, there’s some tremendously heavy shit, but her openness will no doubt help others who’ve exAnother solid personal essay collection! As with her first, there’s some tremendously heavy shit, but her openness will no doubt help others who’ve experienced the same. Union begins with an emotional retrospection on infertility. Her pain permeates the page and is especially palpable on audio. My favorite essay was about her stepdaughter Zaya, and showing unwavering parental love and support. Union is good people. ...more",Notes are private!,0,5,1,"Oct 16, 2021","Oct 18, 2021","Oct 16, 2021",,Hardcover,view (with text),/book/show/57905388-you-got-anything-stronger
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Several People Are Typing,"Kasulke, Calvin*",,,,256        pp,3.67,"14,051","Aug 31, 2021","Aug 31, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I thought this would be a quick (it was), fun (eh, vaguely) audiobook experience, but the gimmicky slack channel style got old very quickly. The satirI thought this would be a quick (it was), fun (eh, vaguely) audiobook experience, but the gimmicky slack channel style got old very quickly. The satirical riffing of office culture was spot on, though, so I can’t slam it too hard. I was entertained. ...more",Notes are private!,0,2,1,"Oct 13, 2021","Oct 13, 2021","Oct 13, 2021",,Kindle Edition,view (with text),/book/show/54468020-several-people-are-typing
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Carnival of Snackery: Diaries 2003-2020,"Sedaris, David",9780316558,,,566        pp,4.21,"16,346","Oct 05, 2021","Oct 05, 2021",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Significantly less bleak that his first volume which is indicative of life progression. The entries from which sprung recognizable essays were probablSignificantly less bleak that his first volume which is indicative of life progression. The entries from which sprung recognizable essays were probably my favorites; a window to his process. Having Ullman narrate a good chunk of the audio was a bit disconcerting at first. I’m not sure this choice garnered the desired effect, though I got used to it. Still, I would’ve preferred ALL Sedaris, but it’s 5 stars for this mega-fan nonetheless....more",Notes are private!,0,3,1,"Oct 07, 2021","Oct 12, 2021","Oct 07, 2021",,Hardcover,view (with text),/book/show/57190758-a-carnival-of-snackery
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Witches,"Dahl, Roald",0590032496,9780590032490,0590032496,208        pp,4.18,"395,892","Sep 28, 1981",1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Anyone who wants to ban this for “perceived misogyny” because all the witches are female can GTFO. These are silly fictional characters for god’s sakeAnyone who wants to ban this for “perceived misogyny” because all the witches are female can GTFO. These are silly fictional characters for god’s sake! So what if they’re all women for the purpose of this story? Anyway, this was creepy and fun! Incognito child-hating LADY witches are plotting to turn all of England’s kids into mice in hopes it will lead to their demise without implicating the witches. That is, until the tables turn. ...more",Notes are private!,0,5,1,"Oct 04, 2021","Oct 05, 2021","Oct 04, 2021",,Paperback,view (with text),/book/show/6327.The_Witches
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Adios, Motherfucker: A Gentleman's Progress Through Rock and Roll","Ruffino, Michael",006222896X,9780062228963,006222896X,352        pp,3.92,73,"Feb 25, 2014","Aug 29, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Paperback,view,/book/show/18090070-adios-motherfucker
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Teen Titans: Robin        (Teen Titans, #4)","Garcia, Kami*",1779512244,9781779512246,1779512244,208        pp,4.10,"4,284","Mar 07, 2023","Mar 07, 2023",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A necessary filler story to introduce Robin, though it wasn’t solely focused on him. It was an exercise in Teen Titan team building and brother bondinA necessary filler story to introduce Robin, though it wasn’t solely focused on him. It was an exercise in Teen Titan team building and brother bonding. Love the art as always! So looking forward to “Starfire” next spring!...more",Notes are private!,0,3,1,"Mar 28, 2023","Mar 31, 2023","Sep 30, 2021",,Paperback,view (with text),/book/show/59111102-teen-titans
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Teen Titans: Beast Boy Loves Raven        (Teen Titans, #3)","Garcia, Kami*",1779503865,9781779503862,1779503865,208        pp,4.20,"11,306","Sep 28, 2021","Sep 28, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Picolo’s art and coloring are phenomenal as expected, but this story didn’t grab me quite like Raven’s and Gar’s individual installments. I get that aPicolo’s art and coloring are phenomenal as expected, but this story didn’t grab me quite like Raven’s and Gar’s individual installments. I get that a lot needed to be accomplished in one edition, but the relationship was SO rushed. Still entertaining, though. And of course, I dug the Nashville setting! Looking forward to “Robin,” out sometime next year. ...more",Notes are private!,0,5,1,"Sep 29, 2021","Sep 30, 2021","Sep 29, 2021",,Paperback,view (with text),/book/show/55082274-teen-titans
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reckoning,"Felts, Susannah*",1736092723,9781736092729,1736092723,183        pp,4.14,7,unknown,"Sep 07, 2021",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Supported by a Tennessee Arts Commission grant, this collection of essays, poems, and a smidge of fiction - all by Tennessee authors - sums up the shiSupported by a Tennessee Arts Commission grant, this collection of essays, poems, and a smidge of fiction - all by Tennessee authors - sums up the shit show that was 2020. Some stories were truly good, some were not. It will come as no surprise that Margaret Renkl’s essay was the best. I found much of the poetry cheesy/annoying/pretentious (poetry is not generally my thing). I commend the idea, but overall, this anthology was mediocre....more",Notes are private!,0,5,1,"Sep 29, 2021","Oct 14, 2021","Sep 29, 2021",,Paperback,view (with text),/book/show/59117593-reckoning
