,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Heather's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wish You Were Gone,"Scott, Kieran*",1982153997,9781982153991,1982153997,368        pp,3.75,"4,507","Feb 22, 2022","Aug 02, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Paperback,view,/book/show/59494067-wish-you-were-gone
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Are the Light,"Quick, Matthew*",1668005425,9781668005422,1668005425,256        pp,3.79,"18,308","Nov 01, 2022","Nov 01, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is true Matthew Quick wit mental illness and tragedy as subject matter but it got a little too weird, fantastical, with symbols of healing that wThis is true Matthew Quick wit mental illness and tragedy as subject matter but it got a little too weird, fantastical, with symbols of healing that weren't necessary to relay a message of hope and healing. Not the story for me although I really enjoyed Silver Linings Playbook.Copy provided by the publisher and NetGalley...more",Notes are private!,0,0,1,"Nov 29, 2022","Nov 29, 2022","Sep 15, 2022",,Hardcover,view (with text),/book/show/60321061-we-are-the-light
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Great Believers,"Makkai, Rebecca*",073522353X,9780735223530,073522353X,421        pp,4.28,"135,436","Jun 19, 2018","Jun 04, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Paperback,view,/book/show/45304101-the-great-believers
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dead Romantics,"Poston, Ashley*",0593336488,9780593336489,0593336488,368        pp,3.94,"151,047","Jun 28, 2022","Jun 28, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I thought the first part of this was somewhat silly and even contemplated putting it down. The writing was fine but the plot really wasn't my thing. TI thought the first part of this was somewhat silly and even contemplated putting it down. The writing was fine but the plot really wasn't my thing. The second part really got to me where the writing was still fun but the plot line deepened. A story about all kinds of love and all kinds of grief. A five star ending....more,Notes are private!,0,2,1,"Dec 02, 2022","Dec 02, 2022","Sep 15, 2022",,Paperback,view (with text),/book/show/58885776-the-dead-romantics
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jersey Breaks: Becoming an American Poet,"Pinsky, Robert",0393882047,9780393882049,0393882047,256        pp,4.01,96,2022,"Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Hardcover,view,/book/show/60165394-jersey-breaks
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Deceptions,"Bialosky, Jill",164009024X,9781640090248,164009024X,304        pp,3.55,345,"Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Hardcover,view,/book/show/59892212-the-deceptions
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When We Were Sisters,"Asghar, Fatimah",0593133463,9780593133460,0593133463,352        pp,3.94,"5,162","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Hardcover,view,/book/show/60279775-when-we-were-sisters
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dinners with Ruth: A Memoir on the Power of Friendships,"Totenberg, Nina",1797147226,9781797147222,,10        pp,4.14,"15,078","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 15, 2022",,Audiobook,view,/book/show/60406373-dinners-with-ruth
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women Like Us: A Memoir,"Prowse, Amanda*",1542038804,9781542038805,B09N3MYX59,392        pp,4.35,"1,346",unknown,"Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2022",,Kindle Edition,view,/book/show/60722761-women-like-us
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Daughter Traitor Spy,"MacNeal, Susan Elia*",0593156951,9780593156957,0593156951,336        pp,3.95,"4,834","Sep 20, 2022","Sep 20, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An interesting story about the Nazi movement in the US prior and a mother daughter spy duo. The dialogue flows and the characters are either likable oAn interesting story about the Nazi movement in the US prior and a mother daughter spy duo. The dialogue flows and the characters are either likable or despicable, depending on the political leanings. A timely release and a scary premise. I have read this author's series and enjoyed this stand alone.Copy provided by the publisher and NetGalley...more",Notes are private!,0,3,1,"Sep 11, 2022","Sep 15, 2022","Sep 11, 2022",,Hardcover,view (with text),/book/show/60097385-mother-daughter-traitor-spy
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shrines of Gaiety,"Atkinson, Kate",0385547978,9780385547970,0385547978,416        pp,3.86,"33,666","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 05, 2022",,Hardcover,view,/book/show/60371805-shrines-of-gaiety
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Goose,"Li, Yiyun",037460634X,9780374606343,037460634X,348        pp,3.72,"13,587","Sep 20, 2022","Sep 20, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A woman's childhood friend dies and it causes her to recollect their childhood together. As creative and precocious poor French farm girls, they creatA woman's childhood friend dies and it causes her to recollect their childhood together. As creative and precocious poor French farm girls, they created fantastical mother goose like stories that were published as books. An often lyrical narrative with imaginative character development. I especially liked the girls letters to one another, some from a fictitious brother. These showed a different side of the girls and was a clever tool to delve into their development. An author to read again.Copy provided by the publisher and NetGalley...more",Notes are private!,0,3,1,"Sep 04, 2022","Sep 07, 2022","Sep 04, 2022",,Hardcover,view (with text),/book/show/59808607-the-book-of-goose
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Kismet,"Akhtar, Amina",1542034248,9781542034241,B09LVBGQLL,336        pp,3.51,"8,881","Aug 01, 2022","Aug 01, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This started out strong and interesting to me with the hiking and wellness with a Sedona setting. But the characters quickly became caricatures of theThis started out strong and interesting to me with the hiking and wellness with a Sedona setting. But the characters quickly became caricatures of themselves and I lost interest. Did not finish this one.Copy provided by the publisher and NetGalley...more,Notes are private!,0,2,1,not set,not set,"Sep 03, 2022",,Kindle Edition,view (with text),/book/show/60166076-kismet
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Death in Tokyo        (Detective Kaga, #3)","Higashino, Keigo",1250767504,9781250767509,1250767504,368        pp,3.94,"4,487","Mar 03, 2011","Dec 13, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I like the characters and their investigation style but it is very straight forward detecting. The description of place and background of characters iI like the characters and their investigation style but it is very straight forward detecting. The description of place and background of characters isnt present in the writing but maybe that's the point. The translation flows and the characters are easy to follow. Interesting to read a series from another culture although its not my favorite series. Copy provided by the publisher and NetGalley...more,Notes are private!,0,0,2,not setnot set,not setnot set,"Sep 01, 2022",,Hardcover,view (with text),/book/show/59808174-a-death-in-tokyo
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pieces of Her,"Slaughter, Karin*",,,B074DTKCR3,478        pp,3.83,"121,491","Aug 21, 2018","Aug 21, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 21, 2022","Aug 26, 2022","Aug 21, 2022",,Kindle Edition,view,/book/show/45464339-pieces-of-her
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Fire & Blood        (A Targaryen History, #1)","Martin, George R.R.",0593598016,9780593598016,0593598016,786        pp,4.02,"102,324","Nov 20, 2018","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 15, 2022",,Mass Market Paperback,view,/book/show/60353774-fire-blood
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If I Survive You,"Escoffery, Jonathan",037460598X,9780374605988,037460598X,260        pp,3.71,"10,138","Sep 06, 2022","Sep 06, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,**spoiler alert** This started out really strong and the introduction to Trelawney and his circle of family was raw he endearing. I loved the early st**spoiler alert** This started out really strong and the introduction to Trelawney and his circle of family was raw he endearing. I loved the early stories. The Jamaican dialect was a bit hard to follow but were good. The stories about the brother were not as interesting to me but the narrative picks up towards the end. Definitely a writer to keep on my radar.Copy provided by the publisher and NetGalley...more,Notes are private!,0,2,1,"Aug 14, 2022","Sep 02, 2022","Aug 14, 2022",,Hardcover,view (with text),/book/show/59808611-if-i-survive-you
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Widowland,"Carey, C.J.",1728248442,9781728248448,1728248442,432        pp,3.73,"3,299","Jun 10, 2021","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 14, 2022",,Paperback,view,/book/show/59655274-widowland
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hell and Back        (Walt Longmire, #18)","Johnson, Craig",,,B09NXDMC9Z,336        pp,3.96,"7,852","Sep 06, 2022","Sep 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The life afterIn a turn for the mystical, Longmire is trapped in an alternate world with some of his past bad acquaintances. Not my favorite but an unThe life afterIn a turn for the mystical, Longmire is trapped in an alternate world with some of his past bad acquaintances. Not my favorite but an unravel rite Longmire is still a good one. A great series that is highly recommended for continuous reading.Copy provided by the publisher and Goodreads...more",Notes are private!,0,3,1,"Sep 09, 2022","Sep 11, 2022","Aug 13, 2022",,Kindle Edition,view (with text),/book/show/59937682-hell-and-back
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Many Daughters of Afong Moy,"Ford, Jamie*",1982158212,9781982158217,1982158212,362        pp,3.88,"23,914","Aug 02, 2022","Aug 02, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This was an uneven read for me. I think I had trouble with the narrative skipping around. The subject behind the story of passing genetic memory on toThis was an uneven read for me. I think I had trouble with the narrative skipping around. The subject behind the story of passing genetic memory on to the next generation is fascinating and the thread of motherly love was heartwarming and real. I liked Dorothy's story the best and found myself rooting for each descendant. The hype may have raised my expectations but it was still a good read.Copy provided by the publisher and NetGalley...more,Notes are private!,0,1,1,"Aug 07, 2022","Aug 17, 2022","Aug 07, 2022",,Hardcover,view (with text),/book/show/59348307-the-many-daughters-of-afong-moy
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Poet's House,"Thompson, Jean",1643751565,9781643751566,1643751565,320        pp,3.61,"1,008","Jul 12, 2022","Jul 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2022",,Hardcover,view,/book/show/58328440-the-poet-s-house
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Half Life of Valery K,"Pulley, Natasha",1635573270,9781635573275,1635573270,375        pp,4.22,"4,154","Jun 23, 2022","Jul 26, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2022",,Hardcover,view,/book/show/58532153-the-half-life-of-valery-k
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All Good People Here,"Flowers, Ashley*",0593496477,9780593496473,0593496477,312        pp,3.85,"220,242","Aug 16, 2022","Aug 16, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2022",,Hardcover,view,/book/show/60142750-all-good-people-here
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kingdoms of Savannah,"Green, George Dawes*",125076744X,9781250767448,125076744X,304        pp,3.72,"5,168","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 30, 2022",,Hardcover,view,/book/show/58724835-the-kingdoms-of-savannah
