,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aušra Strazdaitė-Ziberkienė's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lydai: dienoraštis, 1942","Geist, Edwin",,9789955584322,9955584327,142        pp,4.00,3,unknown,2003,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pirmiausia - nedarykit mano klaidos ir neskaitykit įžanginio žodžio ir nesidomėkit poros biografija. Skaitykit kaip meilės, ilgesio, ištikimybės laiškPirmiausia - nedarykit mano klaidos ir neskaitykit įžanginio žodžio ir nesidomėkit poros biografija. Skaitykit kaip meilės, ilgesio, ištikimybės laiškus, vyro žmonai.Nes tiesa karti: tai yra dienoraštis, kuri vyras rašė žmonai kalint gete, kovojant dėl jos išlaisvinimo, teisių, kartu glaudžiantis tai vienur, tai kitur, trūkstant visko - stogo virš galvos, maisto, žmogiškumo. Dienoraštis trumpas -pradėtas 1942 m. Verbų sekmadienį, baigtas 1942 m. rugpjūčio 31 d. Kompozitorius, muzikologas, kapelmeisteris kartu su žmona, pianiste buvo perkelti į Kauno getą, nes ""staiga"" liko ""tik"" žydais. Kuriam laikui pripažintas kaip ""ne visai žydas""Edwinas visaip bandė išvaduoti žmoną. Kaip? Na, jeigu ji būtų ""pusžydė"", tada - gal. Ir dar sterilizuota - tada gal. Tačiau jiems abiems čia nebebuvo vietos. Kaip ir visiems žydams...Tarsi žinoma Europos ir Lietuvos istorija, tačiau oda šiurpo nuo tokios realybės ir kontrasto, kas vyko ir ką jiedu patyrė - ir to, ką jis su tokia meile rašė žmonai, tarsi ji girdėtų....""Mylimoji, ar šįkart vėl nebus klaida? Ar tikrai per kitas tris dienas Tavęs sulauksiu? Ir be jokių apribojimų? Pagaliau?!"" (rugpjūčio 30, p. 139)Tačiau nežinia ar sulaukė. Ir ar Lyda bent jau spėjo perskaityti jai skirtas eilutes....1942 - paskutiniai kompozitoriaus ir pianistės gyvenimo metai. Nesutikęs išsiskirsi, sterilizuoti žmonos jis buvo sušaudytas IX forte, tai sužinojus ji nusinuodijo. Dienoraštį ir kūrybinį paveldą išgelbėjo į nacių užantspauduotą butą įsmukęs smuikininkas Vladas Varčikas. Ir tarsi maža būtų sunaikintų asmenybių, didelė jo kūrybos rankraščių dalis dingo istorijos bėgyje. Jo kūriniai pirmą kart Lietuvoje atlikti 1973 m. O daugelio neliko beveik nieko. Pavienės nuotraukos, koncertų programos, žvilgsniai iš nuotraukų. Tad šis dienoraštis kalba už daugelį. ...more",Notes are private!,0,1,1,"Dec 08, 2022","Feb 20, 2023","Dec 08, 2022",,Hardcover,view (with text),/book/show/55129509-lydai
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Judkė: vieno gyvenimo istorija,"Beilesas, Judelis",9955429569,,,141        pp,4.33,9,"Jan 01, 2001",2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Hardcover,view,/book/show/22920524-judk
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Atrakintas dienoraštis,"Olkinaitė, Matilda",,9786094252709,,364        pp,4.62,37,2019,2019,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Paperback,view,/book/show/52668584-atrakintas-dienora-tis
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Vilniaus geto dienoraštis, 1941-1943 / טאָגבוך פֿון ווילנער געטאָ, 1943-1941","Rudaševskis, Icchokas",,9789955931737,,332        pp,4.62,97,Dec 1991,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Paperback,view,/book/show/38735353-vilniaus-geto-dienora-tis-1941-1943-1943-
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Litvomanai ir polonizuotojai,"Buchowski, Krzysztof",,9789955236306,9955236302,608        pp,4.17,6,"Jan 01, 2012",2012,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Hardcover,view,/book/show/19096230-litvomanai-ir-polonizuotojai
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nutapyta žodžiais: Vilniaus prisiminimai,"Bak, Samuel",,9789986757962,,424        pp,4.48,48,"Sep 27, 2001",2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Hardcover,view,/book/show/29729553-nutapyta-od-iais
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ferdydurkė,"Gombrowicz, Witold",9986393604,,,289        pp,3.78,"17,892",Oct 1937,2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Hardcover,view,/book/show/11682769-ferdydurk
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Muzikos magas Jonas Aleksa. Prisiminimai, straipsniai, laiškai","Gedgaudas, Edmundas",,9789986165750,,405        pp,0.00,0,2007,2007,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 07, 2022",,Paperback,view,/book/show/53406786-muzikos-magas-jonas-aleksa-prisiminimai-straipsniai-lai-kai
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Because of the Cats,"Freeling, Nicolas",1933397489,9781933397481,1933397489,236        pp,3.82,834,1963,"Apr 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Paperback,view,/book/show/647079.Because_of_the_Cats
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in Amsterdam        (Van der Valk #1),"Freeling, Nicolas",1933397225,9781933397221,1933397225,204        pp,3.54,"1,428",1962,"Oct 01, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 06, 2022",,Paperback,view,/book/show/738482.Love_in_Amsterdam
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dunkst dunkst tankiai plakantis mano gyvenimas,"Kim, Ae-ran",,9786094796036,,304        pp,4.00,"2,196","Jun 20, 2011","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 03, 2022",,Hardcover,view,/book/show/61174590-dunkst-dunkst-tankiai-plakantis-mano-gyvenimas
518,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Melancholijos erdvės. Apie baimę, nuobodį ir pažeidžiamumą vakar ir šiandien","Johannisson, Karin",,9789955234654,9955234652,295        pp,4.10,428,2009,2011,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2022",,Hardcover,view,/book/show/11971110-melancholijos-erdv-s-apie-baim-nuobod-ir-pa-eid-iamum-vakar-ir-ian
519,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Regos nervas,"Gainza, María",,9786098306347,,164        pp,3.92,"5,842","Jan 01, 2014",Nov 2022,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Atsimenat kaip savo darbą apibūdino ponas Bynas? Sėdžiu kampe ir žiūriu į paveikslus. O bežiūrint, matyt, kyla įvairių minčių – apie patirtis, šeimą, Atsimenat kaip savo darbą apibūdino ponas Bynas? Sėdžiu kampe ir žiūriu į paveikslus. O bežiūrint, matyt, kyla įvairių minčių – apie patirtis, šeimą, draugus. Apie El Greco, Courbet, Foujitą, Toulousse-Lautrecą, Henri Rousseau, Rothko, Augusto Schiavoni.... skaičiau ir galvojau, kad kiek mažai žinau apie dailę, išvardintus dailininkus (tik pora girdėta), apie Argentiną ir šiaip Pietų Amerikos istoriją (kokia dar Argentinos aristokratija?). Knyga, kuri „paėmė“ nuo pirmų eilučių savo ramiu pasakojimu, gyvenimiškomis detalėmis, „šokinėjimais“ tėvų šeimos, brolio ir esamą gyvenimą, kur kuo puikiausiai telpa žūtis nuo atsitiktinės kulkos, baimė skristi lėktuvu, vyro liga ir jos pačios chemoterapija ir varnos sniege. Argentinietės menotyrininkės knygoje - vienuolika skyrių – Dreux elnias; Dėkui, Čarli; Griuvėsių apžavai; Skirtingais keliais; Žaibai jūroje; Kitapus užtvaros; Gyvenimas paveiksluose; Kvėpavimo menas; Kalvos pro mano langą; Būti bilduku; Pitucónes. Reiktų skaityti lėtai, bet skaičiau greitai ir godžiai. Bet jau dabar svajoju, kad po kurio laiko skaitysiu dar kartą. Prie knygos siūlau susipažinti argentiniečio Alberto Evaristo Ginastera (1916 – 1983) muzika. Man tai atradimas. Rekomenduoju ""Danzas Argentinas"" op.2 fortepijonui (1937), Koncertą fortepijonui ir orkestrui Nr. 1 op. 28 (1961) ir Šokius iš baleto ""Estancia"" (1941). ...more",Notes are private!,0,6,1,"Nov 26, 2022","Dec 16, 2022","Nov 26, 2022",,Paperback,view (with text),/book/show/63353348-regos-nervas
520,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Laiko triukšmas,"Barnes, Julian",9955239514,9789955239512,,208        pp,3.75,"24,543","Jan 28, 2016",2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2022",,Hardcover,view,/book/show/34392841-laiko-triuk-mas
521,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Luzitanija,"Atanacković, Dejan",8688389128,9788688389129,8688389128,214        pp,3.74,436,unknown,"Apr 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2022",,Paperback,view,/book/show/34753521-luzitanija
522,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mažieji laisvūnai,"Pratchett, Terry",,9789955428879,,280        pp,4.29,"111,654","May 01, 2003",2007,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pratchettas, Mažieji laisvūnaiAch, tas nuostabusis Pratchettas. Po jo „Gerų ženklų“ padariau ilgą pertrauką, o dabar galvoju kam. Nes lietuviškai išvePratchettas, Mažieji laisvūnaiAch, tas nuostabusis Pratchettas. Po jo „Gerų ženklų“ padariau ilgą pertrauką, o dabar galvoju kam. Nes lietuviškai išversta yra nedaug, o kai kurios – dar ir šiaip sau? Tad reiktų susikaupti ir pradėti skaityti angliškai, tiesa? Nes ir taip – knyga baigėsi, o aš noriu ją perskaityti dar kartą. Apie ką ji? Apie Marlinę iš Skauduolių giminės, iš krašto, kuriame ko gero visi yra avių piemenys. Jis priešpaskutinis vaikas šeimoje, paskutinė iš dukterų. Ji puikiai muša sviestą ir slegia sūrius. Ji protinga ir rami, nepasimeta ir sprendžia atsiradusius iššūkius. Nes čia jos žemė ir jos reikalai. Ir dar ji turėjo nuostabią močiutę....Kito autoriaus knygoje ji tikriausiai taptų pavyzdinga žmona ir ūkininke? Bet tik ne pas Pratchettą. Nes čia atsiranda raganos, mažieji laisvūnai, keldos, negeri sapnai, nuo proto nušokusios karalienės ir daugybė visko. Ir tikrai ne todėl, kad brolis labiausiai norėjo saldainių – tiesiog kartais taip atsitinka. O tada reikia pabusti ir atsimerkti. p.s. labai pravartu su savimi turėti ne tik virvagalį, bet ir keptuvę ir ypatingojo užpilo. p.p.s. jeigu į galvą lenda kvailos ir teisiančios mintys – ko gero jos svetimos.p.p.p.s. raganos, jeigu ką turi kalbantį gyvūną, polinkį taisyti kitų kalbą bei kišti nosį ne į savo reikalus ir smailią skrybėlę. p.p.p.p.s. kartais nereikia numoti ranka į pasiūlymą tekėti. Tiesiog reikia protingai parinkti tuoktuvių datą. ...more",Notes are private!,0,6,1,"Jan 27, 2024","Jan 28, 2024","Nov 24, 2022",,Hardcover,view (with text),/book/show/20717348-ma-ieji-laisv-nai
523,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Psalm for the Wild-Built        (Monk & Robot, #1)","Chambers, Becky*",,,,160        pp,4.28,"106,088","Jul 13, 2021","Jul 13, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2022",,Kindle Edition,view,/book/show/40864002-a-psalm-for-the-wild-built
524,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oddjobs        (Oddjobs #1),"Goody, Heide*",,,,296        pp,4.01,"2,278","Aug 11, 2016","Aug 11, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2022",,Kindle Edition,view,/book/show/30519186-oddjobs
525,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Resurrectionist: The Lost Work of Dr. Spencer Black,"Hudspeth, E.B.",1594746168,9781594746161,1594746168,208        pp,3.60,"6,974","May 21, 2013","May 21, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 24, 2022",,Hardcover,view,/book/show/15799400-the-resurrectionist
526,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Nesunaikinama moterų galia: stiprios, raganiškos, nepriklausomos","Chollet, Mona",,9786090138168,,240        pp,4.12,"16,183","Sep 13, 2018",2019,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ką gi. Knyga anonsuojama kaip knyga, ""apie stiprią ir laisvą moterį, kokia ji ir yra gimusi būti!"" Ir ką? Man viskas pernelyg pritempta, nuolatos besiKą gi. Knyga anonsuojama kaip knyga, ""apie stiprią ir laisvą moterį, kokia ji ir yra gimusi būti!"" Ir ką? Man viskas pernelyg pritempta, nuolatos besimėtant tarp raganų medžioklių, filmų, knygų ir realių atsitikimų. Vyrai blogi. Aha, visi. Nes JIE yra inkvizitoriai, jie palieka vyresnes savo sutuoktines, jie daug kartų veda į dukras ir anūkes tinkančias merginas, jie yra nemalonūs ir mizoginiški, jie priekabiauja, jie yra grubūs ir nemalonūs medikai. O mes -vargšės, kurios visą tai patiriame. Ai tiesa, knyga apie stiprias moteris sakėte? Tikėjausi ko nors panašaus į ""Bėgančias su vilkais"", o gavau sunkų žurnalistinį skaitalą apie aukų aukeles. Be abejo, pasidomėjus apie tai, kada Prancūzijoje moterys gavo teisę balsuoti ir pačios atsidaryti banke sąskaitą šis tas paaiškėja. Gal mums tiesiog labiau pasisekė?Ir vis dėlto apie tuos blogus (iš esmės blogus, pagal knygą) vyrus. Mes pačios to netoleruojame? Ne mes pačios tyčiojamės iš kitų moterų, kurios nutaria nesidažyti plaukų ar nesidepiliuoti kūno? (nes vyrų žilė ir kūno plaukai ok, o moterų - šlykštu, bet ar mes ne pačios tai palaikome?) Ar mes pačios nesityčiojame iš kitokio sudėjimo moterų? Ne mes pačios, būdamos jaunos, mielai gulamės į lovą su į senelius tinkančiu vyru? Prie ko čia skundai apie mažesnes moterų pajamas ir visą tą kosmetiką, kurią mes pačios naudojame? Prie ko skundai apie blogus silikoninius implantus, kuriuos, žinoma, įdėjo blogi vyrai? Nėra vienybės moterų tarpe, nėra.... Tad skaičiau ir keikiausi - varge, varge, viskas blogai ir raganų medžioklės tebevyksta. Galvoje - gal. Ir kas per velniava šiandien įsivaizduoti save raganomis ir deivėmis? Tas och, ach, kokios mes galingos, turinčios teisę į seksą, abortus, kūną. Na tai prašau - su visomis to pasekmėmis gi. Ir nereikia dėl to kaltinti vyrų. Aš ne kartą iš vyresnių, vadinasi ""lygių teisių"" sovietmečiu užaugusių moterų girdėjau, kad ""ne bobai prezidente, ministre būti"". Rimtai, bobai? Ir tai sako moteris... Ką gi. Čia ir sustokime. ""Tačiau baisiausia, kad karštligiškas ""amžinos jaunystės"" diktatas, viena iš tų neišsprendžiamos problemos sudėtinių dalių, nors jomis tarsi kaip tik siekiama problemas išspręsti, pasmerkia moteris gyventi apsimetinėjant ir gėdijantis savęs."" (p. 157) Diktatas? neišsprendžiamas? pasmerkia? Daug žodžių ir daug aiškinimo, nors pakaktų trumpesnio - ""tu nesakyk ką man daryti, o aš nesakysiu kur tau eiti"". ...more",Notes are private!,0,2,1,"Nov 24, 2022","Aug 17, 2023","Nov 24, 2022",,Hardcover,view (with text),/book/show/52246099-nesunaikinama-moter-galia
527,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Brief History of Everyone Who Ever Lived: The Stories in Our Genes,"Rutherford, Adam",0297609378,9780297609377,0297609378,419        pp,4.04,"10,564","Sep 08, 2016","Sep 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 23, 2022",,Hardcover,view,/book/show/30135182-a-brief-history-of-everyone-who-ever-lived
528,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,27 śmierci Toby'ego Obeda,"Gierak-Onoszko, Joanna",8365970341,9788365970343,8365970341,343        pp,4.64,"10,562","May 22, 2019","May 22, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 21, 2022",,Paperback,view,/book/show/44647518-27-mierci-toby-ego-obeda
529,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Churchill Sisters: The Extraordinary Lives of Winston and Clementine's Daughters,"Trethewey, Rachel",1250272394,9781250272393,1250272394,320        pp,3.86,"1,609","Dec 07, 2021","Dec 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/56269132-the-churchill-sisters
530,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Oriksė ir Griežlys        (MaddAddam, #1)","Atwood, Margaret*",9955086637,9789955086635,B004ZKONHM,375        pp,4.01,"266,509","Apr 22, 2003",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 20, 2022",,Hardcover,view,/book/show/24816830-oriks-ir-grie-lys
531,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Absolutely on Music: Conversations with Seiji Ozawa,"Murakami, Haruki",1846559197,9781846559198,1846559197,272        pp,3.89,"5,981","Nov 30, 2011","Sep 01, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2022",,Paperback,view,/book/show/28092838-absolutely-on-music
532,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sužalotas pasaulis,"Huizinga, Johan",,9786098302073,,240        pp,3.81,31,1945,2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2022",,Paperback,view,/book/show/60800703-su-alotas-pasaulis
533,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Šviesos valdovas,"Zelazny, Roger",,9786098013504,,320        pp,4.06,"33,070",1967,"May 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 19, 2022",,Hardcover,view,/book/show/57971026-viesos-valdovas
