,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erik's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brownsville: Stories,"Casares, Oscar",0316146803,9780316146807,0316146803,176        pp,3.83,985,"Mar 06, 2003","Mar 06, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2013",,Paperback,view,/book/show/149373.Brownsville
587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,James Madison and the Making of America,"Gutzman, Kevin R.C.*",0312625006,9780312625009,0312625006,432        pp,3.73,855,"Feb 14, 2012","Feb 14, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Very readable. Focuses on Madison and the U.S. Constitution. If you're looking for a pure biography on Madison, or a pure discussion of the ConstitutiVery readable. Focuses on Madison and the U.S. Constitution. If you're looking for a pure biography on Madison, or a pure discussion of the Constitution, I'd go elsewhere. But if you're looking for a little of both, I recommend this book....more",Notes are private!,0,0,1,"Nov 15, 2014","Nov 29, 2014","May 30, 2013",,Hardcover,view (with text),/book/show/12958753-james-madison-and-the-making-of-america
588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moral Problems: A Collection of Philosophical Essays,"Rachels, James",0063871009,9780063871007,0063871009,507        pp,4.00,5,unknown,"Jan 01, 1979",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 30, 2013",,Paperback,view,/book/show/2625398-moral-problems
589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,McSweeney's #42,"Thirlwell, Adam",1936365774,9781936365777,1936365774,300        pp,3.31,89,"Jul 10, 2012","Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 23, 2013",,Paperback,view,/book/show/13239797-mcsweeney-s-42
590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The American West,"Brown, Dee",0684804417,9780684804415,0684804417,461        pp,3.92,801,"Dec 01, 1994","Nov 01, 1995",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 12, 2013","May 23, 2013","May 12, 2013",,Paperback,view,/book/show/984970.The_American_West
591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Civil War Battlefields: A Touring Guide,"Eicher, David",1589791819,9781589791817,1589791819,240        pp,3.00,2,"Jun 01, 2005","Mar 14, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 02, 2013","May 12, 2013","May 12, 2013",,Paperback,view,/book/show/4220489-civil-war-battlefields
592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Complicated Kindness,"Toews, Miriam",1582433224,9781582433226,1582433224,253        pp,3.68,"26,218","Sep 30, 2004","Aug 17, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 30, 2013",Apr 2013,"Mar 30, 2013",,Paperback,view,/book/show/13374.A_Complicated_Kindness
593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Remainder,"McCarthy, Tom",0307278352,9780307278357,0307278352,308        pp,3.67,"7,850",2005,"Feb 13, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 26, 2014",Apr 2014,"Mar 27, 2013",,Paperback,view,/book/show/101334.Remainder
594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collector,"Fowles, John",,,,283        pp,3.98,"80,014",May 1963,"Oct 21, 1998",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,****3.5 stars***,Notes are private!,0,0,1,"Oct 29, 2013","Nov 03, 2013","Mar 27, 2013",,Paperback,view (with text),/book/show/243705.The_Collector
595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manhunt: The 12-day Chase for Abrahm Lincoln's Killer,"Swanson, James L.",0749951052,9780749951054,0749951052,448        pp,4.16,"31,365","Feb 06, 2006","Feb 06, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 19, 2013","Apr 27, 2013","Mar 27, 2013",,Hardcover,view,/book/show/833994.Manhunt
596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The South Was Right!,"Kennedy, James Ronald",1565540247,9781565540248,1565540247,431        pp,3.95,443,"Jan 01, 1991","Mar 01, 1994",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***2.5 stars***,Notes are private!,0,0,1,not set,"May 02, 2013","Mar 26, 2013",,Hardcover,view (with text),/book/show/868869.The_South_Was_Right_
597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jeff Shaara's Civil War Battlefields: Discovering America's Hallowed Ground,"Shaara, Jeff",0345464885,9780345464880,0345464885,288        pp,4.14,772,"Jan 01, 2006","Apr 25, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 28, 2013","May 12, 2013","Mar 25, 2013",,Paperback,view,/book/show/29919.Jeff_Shaara_s_Civil_War_Battlefields
598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Rings of Saturn,"Sebald, W.G.",0811214133,9780811214131,0811214133,296        pp,4.23,"15,026",1995,"Apr 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 14, 2013","Apr 18, 2013","Mar 25, 2013",,Paperback,view,/book/show/434903.The_Rings_of_Saturn
599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,"Kleon, Austin*",0761169253,9780761169253,0761169253,160        pp,3.96,"291,194","Feb 28, 2012","Feb 28, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A minor work, but worth reading.",Notes are private!,0,0,1,"Mar 06, 2013","Apr 28, 2013","Mar 06, 2013",,Paperback,view (with text),/book/show/13099738-steal-like-an-artist
600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Reconstruction: America's Unfinished Revolution 1863-1877,"Foner, Eric",0060937165,9780060937164,0060937165,690        pp,4.20,"5,806","Mar 08, 1988","Feb 05, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***2.5 stars***Informative, occasionally fascinating, often depressing, quite long, and, unfortunately, exceedingly soporific. Probably not worth the ***2.5 stars***Informative, occasionally fascinating, often depressing, quite long, and, unfortunately, exceedingly soporific. Probably not worth the effort, but if you're really, really, (really, really...) interested in this stuff, go for it. It is indeed a strange era of our history. ...more",Notes are private!,0,0,1,"Feb 02, 2013","Feb 13, 2013","Feb 10, 2013",,Paperback,view (with text),/book/show/132913.Reconstruction
601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Columbine,"Cullen, Dave*",0446546933,9780446546935,0446546933,417        pp,4.29,"91,903","Mar 01, 2009","Apr 06, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***audio book******4.5 stars***,Notes are private!,0,0,1,"Feb 02, 2013","Mar 04, 2013","Feb 10, 2013",,Hardcover,view (with text),/book/show/5632446-columbine
602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,McSweeney's #41,"Eggers, Dave",193636560X,9781936365609,193636560X,248        pp,3.69,144,"Mar 13, 2012","Aug 28, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I especially enjoyed ""The Wolf and the Wild"" by Jess Walter and ""Stay Where You Are"" by Deb Olin Unferth.I especially enjoyed ""The Wolf and the Wild"" by Jess Walter and ""Stay Where You Are"" by Deb Olin Unferth....more",Notes are private!,0,0,1,"Jan 26, 2013","Feb 19, 2013","Jan 26, 2013",,Hardcover,view (with text),/book/show/13235791-mcsweeney-s-41
603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Vertigo,"Sebald, W.G.",0811214850,9780811214858,0811214850,263        pp,4.00,"5,373",1990,"Oct 18, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This, Sebald's first novel, is a mere shadow of Austerlitz, but it's worth reading, I suppose, for that reason alone. This, Sebald's first novel, is a mere shadow of Austerlitz, but it's worth reading, I suppose, for that reason alone. ...more",Notes are private!,0,1,1,"Jan 20, 2013","Jan 26, 2013","Jan 17, 2013",,Paperback,view (with text),/book/show/730376.Vertigo
604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Folded Leaf,"Maxwell, William",0679772561,9780679772569,0679772561,289        pp,3.97,"1,280",1945,"Oct 01, 1996",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Feb 19, 2013","Feb 26, 2013","Jan 17, 2013",,Paperback,view,/book/show/857217.The_Folded_Leaf
605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Anthologist        (The Paul Chowder Chronicles #1),"Baker, Nicholson*",1416572449,9781416572442,1416572449,256        pp,3.76,"4,003","Jan 01, 2009","Sep 08, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Pure enjoyment. And hilarious. I rarely, for one reason or another, laugh out loud when I read. This book was off the charts.",Notes are private!,0,0,1,"Mar 03, 2013","Mar 04, 2013","Jan 17, 2013",,Hardcover,view (with text),/book/show/6364068-the-anthologist
606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All the Days and Nights: The Collected Stories,"Maxwell, William",0679761020,9780679761020,0679761020,432        pp,4.24,399,"Jan 15, 1995","Oct 31, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***4.5 stars***,Notes are private!,0,1,1,"Sep 08, 2019","Sep 21, 2019","Jan 15, 2013",,Paperback,view (with text),/book/show/560034.All_the_Days_and_Nights
607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What We Talk About When We Talk About Love,"Carver, Raymond",0679723056,9780679723059,0679723056,159        pp,4.05,"66,752","Apr 20, 1981",Jun 1989,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The cover of my book (Vintage 1989) shows an empty front driveway with several tire tracks visible in the snow. This is a home of frequent comings andThe cover of my book (Vintage 1989) shows an empty front driveway with several tire tracks visible in the snow. This is a home of frequent comings and goings. The sky is dark. Stars are visible. There is a faint orange glow in the distance, closer to the horizon. Sunset? Sunrise? On the second floor of a simple house of clapboard siding, a single window is lit, curtains drawn. It is a simple picture. There is nothing to see here. Nothing to see. And yet I can't stop looking. ...more",Notes are private!,0,0,1,"Feb 19, 2013","Feb 20, 2013","Jan 15, 2013",,Paperback,view (with text),/book/show/11438.What_We_Talk_About_When_We_Talk_About_Love
608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Call It Sleep,"Roth, Henry",0312424124,9780312424121,0312424124,462        pp,3.81,"8,600",1934,"Jul 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 05, 2014","Jan 12, 2014","Dec 25, 2012",,Paperback,view,/book/show/46950.Call_It_Sleep
609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Twelve by Twelve: A One-Room Cabin Off the Grid and Beyond the American Dream,"Powers, William*",1577318978,9781577318972,1577318978,278        pp,3.67,"1,251","Jan 01, 2010","May 04, 2010",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Great title. Fair book.,Notes are private!,0,0,1,not set,"Aug 12, 2013","Dec 25, 2012",,Paperback,view (with text),/book/show/6928963-twelve-by-twelve
610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Generosity: An Enhancement,"Powers, Richard",0312429754,9780312429751,0312429754,336        pp,3.59,"2,301",2009,"Aug 03, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Fizzled.,Notes are private!,0,0,1,"Aug 14, 2013","Aug 16, 2013","Dec 25, 2012",,Paperback,view (with text),/book/show/7906101-generosity
611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beatrice and Virgil,"Martel, Yann",0812981545,9780812981544,0812981545,226        pp,3.18,"21,351","Apr 13, 2010","Feb 22, 2011",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***2.5 stars***Maybe worth reading for the slow build. The ending felt forced to me.,Notes are private!,0,0,1,"Dec 27, 2012","Dec 29, 2012","Dec 25, 2012",,Paperback,view (with text),/book/show/8423927-beatrice-and-virgil
612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sky Below,"D'Erasmo, Stacey",0547336276,9780547336275,0547336276,288        pp,3.30,258,"Jan 09, 2009","Apr 21, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***3.5 stars***,Notes are private!,0,0,1,"Oct 06, 2015","Oct 08, 2015","Dec 25, 2012",,Paperback,view (with text),/book/show/7251711-the-sky-below
613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Habit: Why We Do What We Do in Life and Business,"Duhigg, Charles*",1400069289,9781400069286,1400069289,375        pp,4.13,"507,070","Apr 25, 2012","Feb 28, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,***Audio Book***,Notes are private!,0,0,0,not set,not set,"Dec 20, 2012",,Hardcover,view (with text),/book/show/12609433-the-power-of-habit
614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2011,"Brooks, Geraldine*",0547242166,9780547242163,0547242166,363        pp,3.85,"1,996","Oct 04, 2011","Oct 04, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 08, 2012","Dec 19, 2012","Dec 08, 2012",,Paperback,view,/book/show/10601203-the-best-american-short-stories-2011
615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light in August,"Faulkner, William",0394711890,9780394711898,0394711890,480        pp,3.94,"61,910","Mar 12, 1932","Jan 12, 1972",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,****3.5 stars***,Notes are private!,0,0,1,"Nov 28, 2012","Dec 07, 2012","Nov 28, 2012",,Mass Market Paperback,view (with text),/book/show/953343.Light_in_August
616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Infinite Jest,"Wallace, David Foster",0316066524,9780316066525,0316066524,"1,079        pp",4.26,"91,908","Feb 01, 1996","Nov 13, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 23, 2013","Jul 23, 2013","Nov 23, 2012",,Paperback,view,/book/show/75786.Infinite_Jest
617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,McSweeney's #40,"Eggers, Dave",1936365359,9781936365357,1936365359,385        pp,3.67,175,"Dec 13, 2011","May 15, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 22, 2012","Nov 26, 2012","Nov 22, 2012",,Paperback; Hardcover,view,/book/show/13235588-mcsweeney-s-40
618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Million Little Pieces,"Frey, James",0307276902,9780307276902,0307276902,515        pp,3.68,"253,029",2003,"Sep 22, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"***audio book***Fallacious, perhaps, but very entertaining.",Notes are private!,0,0,1,"Nov 14, 2012","Dec 06, 2012","Nov 22, 2012",,Paperback,view (with text),/book/show/1241.A_Million_Little_Pieces
619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don Quixote,"Putnam, Samuel",0965495264,9780965495264,B0000CK911,940        pp,3.90,"270,694",1605,"Jan 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"""Grey is the color of my donkey.""""Grey is the color of my donkey.""...more",Notes are private!,0,1,1,"Dec 16, 2014","Jan 11, 2015","Nov 13, 2012",,Paperback,view (with text),/book/show/2802809-don-quixote
