,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Serena.. Sery-ously?'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
388,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Address,"Davis, Fiona*",,9780525499596,,unknown,3.95,"43,629","Aug 01, 2017","Aug 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mah, non è che mi abbia poi preso così tanto.. È stato anche difficile simpatizzare per le due protagoniste, diciamola tutta! Come al solito la narrazMah, non è che mi abbia poi preso così tanto.. È stato anche difficile simpatizzare per le due protagoniste, diciamola tutta! Come al solito la narrazione di Saskia Maarleveld (questa volta in tandem con Brittany Presley) è sublime ed aiuta molto :D ...more",Notes are private!,0,1,1,"Aug 12, 2020","Sep 28, 2020","Aug 12, 2020",,Audiobook,view (with text),/book/show/35713116-the-address
389,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Puzzle Me This,"Easton, Eli*",1627981624,9781627981620,,88        pp,3.73,"2,103","Oct 01, 2013","Oct 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2020",,ebook,view,/book/show/18455357-puzzle-me-this
390,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nor Iron Bars a Cage,"Harper, Kaje*",,,,244        pp,4.10,"3,076","Jun 01, 2013","Jun 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2020",,ebook,view,/book/show/18003646-nor-iron-bars-a-cage
391,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dirty Laundry        (Tucker Springs, #3)","Cullinan, Heidi*",1937551776,9781937551773,,265        pp,3.90,"3,975","Jan 28, 2013","Jan 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2020",,ebook,view,/book/show/16076072-dirty-laundry
392,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La zingarata della verginella di Via Ormea,"Lakhous, Amara",886632521X,9788866325215,886632521X,160        pp,3.15,61,"Sep 24, 2014","Sep 24, 2014",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ho grande stima e affetto per l'autore (leggete ""Scontro di civiltà per un ascensore in piazza Vittorio""!), ma questo raccontino è veramente pessimo, Ho grande stima e affetto per l'autore (leggete ""Scontro di civiltà per un ascensore in piazza Vittorio""!), ma questo raccontino è veramente pessimo, osceno: non riesco a salvare nulla (se non che si legge in un'oretta. Ma sicuramente potete passare in modo migliore quest'ora, ecco!).Il protagonista è deplorevole, antipatico e sicuramente il meno riuscito nell'universo creato nelle città multietniche di Amara Lakhous, non avrebbe meritato un secondo romanzo!Storia a due voci che non riesce a dare profondità e importanza a nessuna delle due parti, trama debolissima e luoghi comuni imbarazzanti, tanto che se non si fosse trattato di Lakhous (un maestro nel delineare il ""diverso"" e il razzismo latente e non che ci circondano), avrei bollato l'autore di pigro e indolente (ma soprattutto paraculo) buonismo da inserire a tutti i costi.Peccato :(Popsugar Reading challenge: A book about do-overs or fresh startsAround the year in 52 books: A book whose title refers to person(s) without giving their name...more",Notes are private!,0,3,1,"Aug 16, 2021","Aug 16, 2021","Aug 02, 2020",,Paperback,view (with text),/book/show/22854292-la-zingarata-della-verginella-di-via-ormea
393,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un pirata piccolo piccolo,"Lakhous, Amara",8866320129,9788866320128,8866320129,182        pp,3.12,17,2011,"May 20, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2020",,Paperback,view,/book/show/12801066-un-pirata-piccolo-piccolo
394,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Io sono Charlotte Simmons.,"Wolfe, Tom",8804548584,9788804548584,8804548584,777        pp,3.45,"27,692","Dec 09, 2004",Oct 2005,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2020",,Hardcover,view,/book/show/12674647-io-sono-charlotte-simmons
395,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Melrose,"St. Aubyn, Edward",8854506583,9788854506589,8854506583,730        pp,4.06,"8,858",2012,2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2020",,Paperback,view,/book/show/17623424-i-melrose
396,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Un po' di follia in primavera,"Gazzola, Alessia",,,B01J1VHHKY,237        pp,3.90,"1,626","Sep 26, 2016","Sep 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2020",,Kindle Edition,view,/book/show/31556698-un-po-di-follia-in-primavera
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Curse So Dark and Lonely        (Cursebreakers, #1)","Kemmerer, Brigid*",1681195089,9781681195087,1681195089,484        pp,3.98,"158,171","Jan 29, 2019","Jan 29, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Dopo tanti, tantissimi (TROPPI) libri brutti, dovrei essermi abituata e invece no: non imparo mai che al peggio non c'è mai fine, che esistono brutturDopo tanti, tantissimi (TROPPI) libri brutti, dovrei essermi abituata e invece no: non imparo mai che al peggio non c'è mai fine, che esistono brutture simili che mi fanno rimpiangere Twilight e perfino il ragazzo stalker che entra dalla finestra della tipa e la osserva dormire (Non ce la faccio, troppi ricordi!) e che ormai ""sono troppo vecchia per queste stronzate"" (cit.).Ci troviamo di fronte ad una storia che fa acqua da tutte le parti e a due protagonisti tragicamente deficienti ed inetti, non riesco a salvare niente di niente. La storia avrebbe avuto senso solo se Grey e Harper si fossero messi insieme (giuro, i segnali e le vibrazioni giuste c'erano tutte, Rhen provoca solo prurito,come si fa a fare il tifo per lui?) o se ci fosse stata una svolta super gay con Grey e Rhen accoppiati (avrei finito anche per apprezzare Rhen, a questo punto, giuro!). Around the year in 52 books:A book with a monochromatic cover...more",Notes are private!,1,6,1,"Jul 25, 2021","Aug 05, 2021","Jul 28, 2020",,Hardcover,view (with text),/book/show/43204703-a-curse-so-dark-and-lonely
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,L'elenco telefonico degli accolli,Zerocalcare,8865435542,9788865435540,B014RBQU6K,197        pp,4.15,"3,209","Oct 01, 2015","Oct 01, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Zerocalcare uno di noi,Notes are private!,0,2,1,"Jul 27, 2020","Aug 13, 2020","Jul 27, 2020",,Kindle Edition,view (with text),/book/show/26837404-l-elenco-telefonico-degli-accolli
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Were Liars,"Lockhart, E.*",,,,242        pp,3.67,"1,144,969","May 13, 2014","May 13, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ci sono così tante cose che ""No, proprio no"", eppure mi è piaciuto e mi ha pure colpito, alla fine.Certo, sarebbe bello trovare un senso al titolo (e Ci sono così tante cose che ""No, proprio no"", eppure mi è piaciuto e mi ha pure colpito, alla fine.Certo, sarebbe bello trovare un senso al titolo (e alle cose di cui sopra), ma va bene cosi. ...more",Notes are private!,0,3,1,"Jul 19, 2020","Jul 22, 2020","Jul 19, 2020",,Kindle Edition,view (with text),/book/show/16143347-we-were-liars
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Il mare senza stelle,"Morgenstern, Erin*",8893256363,9788893256360,8893256363,618        pp,3.86,"203,447","Nov 05, 2019","Jul 16, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Per me, un capolavoro",Notes are private!,0,3,1,"Aug 16, 2021","Aug 29, 2021","Jul 19, 2020",,Paperback,view (with text),/book/show/54203801-il-mare-senza-stelle
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Aunthur - L'Ascesa del Domithrill,"Dario, Medeiros G.",8892617508,9788892617506,8892617508,0        pp,4.75,8,unknown,"Aug 02, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Per ora lo metto nei ""Un giorno andrà meglio"" e lo salvo dagli abbandonati senza pietà, ma solo per un fatto meramente affettivo perché è un regalo. PPer ora lo metto nei ""Un giorno andrà meglio"" e lo salvo dagli abbandonati senza pietà, ma solo per un fatto meramente affettivo perché è un regalo. Potrei essere io (probabile eh, sono in uno stato di letargia totale), ma dopo aver letto sette pagine e aver provato costantemente un prurito alle mani per la scrittura, mi sono bloccata.Chissà forse la storia merita.. Ma sulla scrittura dobbiamo ancora lavorarci su, eh.Cose del tipo ""Un gruppo di fulmini si scagliò su di un grattacielo in lontananza, che saltò in aria al solo impatto; impossibile contare quanti fossero, ma all'incirca erano sette.  .. MA QUINDI LI PUOI O NON PUOI CONTARE?! ...more",Notes are private!,0,2,1,not set,not set,"Jul 06, 2020",,Paperback,view (with text),/book/show/41463040-aunthur---l-ascesa-del-domithrill
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La canzone di Achille,"Miller, Madeline*",8831780980,9788831780988,8831780980,384        pp,4.33,"1,485,092","Sep 20, 2011","Jan 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Carino, si legge in un secondo.. ma è anche il tempo che ci vuole a dimenticarlo.Due cose proprio meh:- il POV di Patroclo (seriamente? Ma come racconCarino, si legge in un secondo.. ma è anche il tempo che ci vuole a dimenticarlo.Due cose proprio meh:- il POV di Patroclo (seriamente? Ma come racconti l'ultima parte della storia?)- il protagonista di Achille completamente snaturato rispetto all'Achille omerico.Insomma, se proprio avete il cervello su off e vi serve un libro che si legga con l'autopilota, altrimenti potete pure farne a meno senza traumi ...more",Notes are private!,0,3,2,"Jul 26, 2021not set","Aug 07, 2021not set","Jul 06, 2020",,Paperback,view (with text),/book/show/43786248-la-canzone-di-achille
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ross Poldark,"Graham, Winston",,2000000038452,,432        pp,4.08,"32,846",1945,2020,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ross, l'amico che tutti vorremmo avere.. Ross che mi ha fatto tornare la voglia di leggere ❤️Ross, l'amico che tutti vorremmo avere.. Ross che mi ha fatto tornare la voglia di leggere ❤️...more",Notes are private!,0,1,1,"Nov 20, 2023","Nov 26, 2023","Jul 06, 2020",,Paperback,view (with text),/book/show/53416333-ross-poldark
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Spellslinger        (Spellslinger, #1)","de Castell, Sebastien*",1785761315,9781785761317,1785761315,416        pp,4.02,"17,479","May 04, 2017","May 04, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 14, 2020",,Hardcover,view,/book/show/25181955-spellslinger
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Deserve Each Other,"Hogle, Sarah",,,B07V791JBB,368        pp,3.92,"111,464","Apr 07, 2020","Apr 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 04, 2020",,Kindle Edition,view,/book/show/50027029-you-deserve-each-other
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Universe in Your Hand: A Journey Through Space, Time, and Beyond","Galfard, Christophe",,9781447284109,1447284100,440        pp,4.38,"6,134","Jun 03, 2015","Jun 02, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La prima parte è meravigliosa e comprensibile anche da una zucchina, tipo me. Poi mi sono persa, o forse non gli ho dato la giusta attenzione.. Però hLa prima parte è meravigliosa e comprensibile anche da una zucchina, tipo me. Poi mi sono persa, o forse non gli ho dato la giusta attenzione.. Però ho faticato tanto (limite assolutamente mio).Lo consiglio, ma non sottovalutatelo come ho fatto io e dategli l'attenzione che merita! Around the world in 52 books A book related to Maximilian Hell, astronomer and jesuit priest born in 1720...more",Notes are private!,0,1,1,"May 24, 2020","Jun 06, 2020","May 24, 2020",,Paperback,view (with text),/book/show/30992050-the-universe-in-your-hand
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Defy or Defend        (Delightfully Deadly, #2)","Carriger, Gail*",1944751432,9781944751432,1944751432,262        pp,4.24,"2,583","May 03, 2020","Apr 29, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2020",,Paperback,view,/book/show/53002932-defy-or-defend
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Viaggio al Centro della Terra,"Napoli, Claudio",8897141870,9788897141877,8897141870,84        pp,3.14,14,unknown,Jan 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2020",,Hardcover,view,/book/show/37782671-viaggio-al-centro-della-terra
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Fairy tales di Oscar Wilde. L'usignolo e la rosa e altre storie,"Wilde, Oscar",8897141978,9788897141976,8897141978,96        pp,3.91,11,unknown,"Nov 10, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2020",,Hardcover,view,/book/show/34517224-fairy-tales-di-oscar-wilde-l-usignolo-e-la-rosa-e-altre-storie
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Coraline,"Russell, P. Craig",8894818152,9788894818154,8894818152,192        pp,4.06,"36,764",2008,Dec 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2020",,Paperback,view,/book/show/36990381-coraline
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shadow show,"Bradbury, Ray",8894818136,9788894818130,8894818136,128        pp,3.29,17,unknown,"Jan 28, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 22, 2020",,Hardcover,view,/book/show/38892248-shadow-show
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Edward Mani di Forbice. Qualche anno dopo,"Leth, Kate",8894818438,9788894818437,8894818438,133        pp,3.55,894,"May 19, 2015",Nov 2017,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 22, 2020",,Paperback,view,/book/show/35957655-edward-mani-di-forbice-qualche-anno-dopo
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Legend of Spud Murphy,"Colfer, Eoin",0141317086,9780141317083,0141317086,unknown,3.93,"1,593",2004,"Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"May 11, 2020","May 13, 2020","May 09, 2020",,Paperback,view,/book/show/227871.The_Legend_of_Spud_Murphy
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Silver: L'ultimo segreto        (Trilogia dei sogni, #3)","Gier, Kerstin",8863807043,9788863807042,8863807043,364        pp,4.02,"27,560","Oct 08, 2015","Nov 26, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Leggere la Gier è come tornare da un vecchio amico,Notes are private!,0,2,1,"Jan 28, 2024","Feb 09, 2024","May 09, 2020",,Hardcover,view (with text),/book/show/27352419-silver
