,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Bianca's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1197,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Our Homesick Songs,"Hooper, Emma*",150112448X,9781501124488,150112448X,326        pp,4.01,"2,519","Jun 07, 2018","Aug 14, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Remember the saying ""plenty of fish in the sea"" which can be used to signify you've got plenty of choices? These days, plenty of fish in the sea is a Remember the saying ""plenty of fish in the sea"" which can be used to signify you've got plenty of choices? These days, plenty of fish in the sea is a thing of the past. Our Homesick Songs is a very atmospheric novel, about a fishing village slowly dying due to not enough fish in the sea. I'm torn about my rating. I appreciated many things about this little novel - the writing is competent, beautiful at times. Regardless, I just couldn't get into the story, I was kept at a distance either by the writing style and/or the story itself - my brain was telling me that it was a good novel, but my heart wasn't really in it. It could easily be a timing thing. This was a very slow novel, which is not something that normally bothers me, still, in this case, I felt the story was dragging and I found myself not wanting to get back to it.While this novel didn't thrill me a great deal, I am willing to read more by Emma Hooper in the future.I've received this novel via NetGalley, in exchange for an honest ....more",Notes are private!,0,13,1,"Oct 05, 2018","Oct 11, 2018","Jul 02, 2018",,Hardcover,view (with text),/book/show/36373586-our-homesick-songs
1198,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beekeeper's Promise,"Valpy, Fiona*",154204703X,9781542047036,154204703X,301        pp,4.30,"61,453","May 16, 2018","May 16, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 28, 2018",,Paperback,view,/book/show/36604973-the-beekeeper-s-promise
1199,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cicada,"Tan, Shaun",1338298399,9781338298390,1338298399,32        pp,4.23,"5,190","Jun 15, 2018","Jan 29, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 26, 2018",,Hardcover,view,/book/show/39983607-cicada
1200,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Himself,"Kidd, Jess*",1501166093,9781501166099,1501166093,384        pp,3.92,"13,484","Mar 14, 2017","Mar 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a mystery novel with a difference, as it was haunted by ghosts and Irish folklore.Handsome, young Mahoney arrives in Mulderrig to find out whThis was a mystery novel with a difference, as it was haunted by ghosts and Irish folklore.Handsome, young Mahoney arrives in Mulderrig to find out what had happened to his mother twenty-six years prior. You see, he grew up in an orphanage not knowing who his parents were.It's 1976, full-blown flower power era. Except that it didn't make it to Mulderrig whose inhabitants are still very conservative, wary of strangers, set in their ways, steeped in religion and superstitions.Mahoney has a special gift, he sees dead people, except for his mother. He didn't know whether she'd left town, as some people were saying, or if she had had an early demise. The flamboyant Mrs Coley, an older former actress, takes Mahoney under her wing and she becomes a Mrs Maple of sorts. She's intelligent and canny and knows everything and everyone. I loved her character.There's an evil, weasel-like priest. And a mean black widow. Plus many other characters. Truth be told, at times, I lost track of who was who - I reckon it would have been easier to keep track if I had read it instead of listening to the audiobook. The writing and tone are very playful. The descriptions are vivid and very atmospheric. Himself is a terrific debut novel, which I appreciated albeit I didn't love it....more",Notes are private!,0,30,1,"Jun 25, 2018","Jun 28, 2018","Jun 25, 2018",,Paperback,view (with text),/book/show/33023729-himself
1201,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now That You Mention It,"Higgins, Kristan*",1489251278,9781489251275,,416        pp,4.08,"26,401","Dec 26, 2017","Dec 18, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 25, 2018",,ebook,view,/book/show/36526055-now-that-you-mention-it
1202,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Month of Sundays,"Byrski, Liz",1743534949,9781743534946,1743534949,352        pp,3.88,"2,260","Jun 26, 2018","Jul 10, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2018",,Paperback,view,/book/show/39808294-a-month-of-sundays
1203,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Testament of Mary,"Tóibín, Colm",1451688385,9781451688382,1451688385,81        pp,3.64,"16,933","Oct 01, 2012","Nov 13, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Jun 22, 2018",,Hardcover,view,/book/show/13547234-the-testament-of-mary
1204,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Boy Swallows Universe,"Dalton, Trent",1460753895,9781460753897,1460753895,464        pp,4.34,"80,082","Jun 18, 2018","Jun 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had to push myself to finish this novel. This much-lauded, hyped novel. I even went to see the author speak to a packed room at the Perth Writers' FI had to push myself to finish this novel. This much-lauded, hyped novel. I even went to see the author speak to a packed room at the Perth Writers' Festival, so I was somewhat invested.I won't go into too many details about the plot.Boy Swallows Universe is a coming of age novel, about Eli Bell, who is brought up in a rough part of Brisbane, by his drug peddling and occasional user mum, and her boyfriend, Lyle. This novel has a very distinct Australian feel to it, it almost feels put on, although people in the know say it's pretty accurate for 1990s Queensland.Boy Swallows Universe is filled with characters from the wrong side of the tracks, people, most of us have never come across. Among all these people, the brothers Bell, Eli and his elder sibling, Gus, try to survive the best way they can. Their mum is not the most stable person, although she loves them. Their father is an alcoholic agoraphobe who suffers from anxiety and depression. In my view, this novel is quite obviously a debut, as it's self-conscious while trying to be cruisy and quirky. There are some good writing passages and quite a few interesting things fill this overly long novel. But they are vignettes, many times, they stand alone, as we move onto the next chapter quite abruptly. Eli and his brother are charming characters, albeit too saintly.There are many aspects of the novel that are exaggerated and some were outright incredulous, which doesn't really work for me.So, in conclusion, this was not bad, but I never felt completely invested, charmed or horrified. This will go straight onto my virtual shelf of Australian coming-of-age novels that everyone but me loves.This counts towards my Aussie Author Challenge 2019 on http://bookloverbooks.com/readi... ...more",Notes are private!,1,165,1,"Feb 10, 2019","Mar 28, 2019","Jun 22, 2018",,Paperback,view (with text),/book/show/37558445-boy-swallows-universe
1205,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am, I Am, I Am: Seventeen Brushes with Death","O'Farrell, Maggie*",0525520228,9780525520221,0525520228,304        pp,3.99,"43,212","Aug 02, 2017","Aug 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was my first taste of Maggie O'Farrell's writing.I Am, I Am, I Am  is a unique memoir written as a collection of essays or short stories.Unlike mThis was my first taste of Maggie O'Farrell's writing.I Am, I Am, I Am  is a unique memoir written as a collection of essays or short stories.Unlike most memoirs, it doesn't have a linear trajectory but that didn't inhibit my reading experience, if anything, it enhanced my enjoyment.This memoir is made up of stories of near-death experiences and it's quite the assortment of such experiences, including almost getting run over by a car; near-drownings; having a machete to her throat in a South American country; childhood encephalitis that left her with some neurological deficiencies, emergency C section complications etc.How random life is ...O'Farrell's writing is elegant, cool and restrained. This is not one of those ""misery memoirs"" that have been popping up in recent years. I'm guessing it's because O'Farrell is British and a literary fiction writer.If you're after the type of memoir that spills out everything, look elsewhere, this is not for you.If you appreciate good writing, original content and form, I highly recommend you read this. It's compact and there's no waffling about.The praises are well deserved....more",Notes are private!,0,41,1,"Jun 22, 2018","Jun 25, 2018","Jun 22, 2018",,Hardcover,view (with text),/book/show/35137915-i-am-i-am-i-am
1206,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wimmera,"Brandi, Mark*",0733638457,9780733638459,0733638457,262        pp,3.74,"5,025","Jun 27, 2017","Jun 27, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The story had potential but the execution didn't deliver. As I stated in the update, there was way too much female objectification and wanking coming The story had potential but the execution didn't deliver. As I stated in the update, there was way too much female objectification and wanking coming from an 11-year-old, who was otherwise a perfectly normal, nice boy in 1989. I didn't need those images in my head and I thought it was a bit too much - admittedly, I'm not a male, and I don't know how much self-love is too much. I liked the settings and the descriptions of the rural Victorian town and the references to that era. So, while this didn't appeal to me overall, I can appreciate Mark Brandi's writing skills and wish him best of luck with his sophomore novel....more",Notes are private!,0,37,1,"Jun 21, 2018","Jun 26, 2018","Jun 21, 2018",,Paperback,view (with text),/book/show/34523078-wimmera
1207,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bluebottle,"Castles, Belinda*",1760632848,9781760632847,1760632848,250        pp,3.40,361,"May 23, 2018","Jun 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2018",,Paperback,view,/book/show/39675739-bluebottle
