,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sve's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Роман без заглавие,"Dimov, Dimitar",,9789542800279,,180        pp,4.32,155,1967,2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2006,"Nov 15, 2009",,Paperback,view,/book/show/8260480
1443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Нито Адам, нито Ева","Nothomb, Amélie",9545297131,9789545297137,,128        pp,3.73,"10,675","Aug 22, 2007","Oct 19, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 12, 2009","Nov 12, 2009",,Paperback,view,/book/show/7827530
1444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Изпепелени сенки,"Shamsie, Kamila",9543890684,9789543890682,,398        pp,3.93,"7,942",2009,2009,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Nov 22, 2009","Nov 07, 2009",,Paperback,view,/book/show/7111565
1445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Blown to Bits: Your Life, Liberty, and Happiness After the Digital Explosion","Abelson, Hal",0137135599,9780137135592,0137135599,366        pp,3.57,368,"May 22, 2008","Jan 01, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2009",,Hardcover,view,/book/show/3063035-blown-to-bits
1446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Пейзаж, рисуван с чай","Pavić, Milorad",9549757277,9789549757279,,367        pp,4.01,"1,668",1988,2009,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 04, 2009",,Paperback,view,/book/show/6585408
1447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nouvelles sous ecstasy,"Beigbeder, Frédéric",2070413586,9782070413584,2070413586,101        pp,3.32,"3,021","Dec 31, 1998","Sep 07, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2009",,Mass Market Paperback,view,/book/show/1062374.Nouvelles_sous_ecstasy
1448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Осъдени души,"Dimov, Dimitar",9547397915,,,450        pp,4.42,"3,328",1945,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2009",,Paperback,view,/book/show/5149091
1449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values        (Phaedrus, #1)","Pirsig, Robert M.",0060589469,9780060589462,0060589469,540        pp,3.78,"230,376",Apr 1974,"Apr 25, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2009",,Mass Market Paperback,view,/book/show/629.Zen_and_the_Art_of_Motorcycle_Maintenance
1450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Thus spake the good soldier Švejk--: The best sayings from Hašek's Švejk: typical Prague humor, irony, imagination, comedy : the Czech Mark Twain","Hašek, Jaroslav",8090198058,9788090198050,8090198058,72        pp,3.67,18,1997,"Jan 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2009",,Paperback,view,/book/show/327516.Thus_spake_the_good_soldier_vejk_
1451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jonathan Livingston Seagull,"Bach, Richard*",0743278909,9780743278904,0743278909,112        pp,3.86,"251,679",1970,"Feb 07, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Nov 02, 2009",,Paperback,view,/book/show/71728.Jonathan_Livingston_Seagull
1452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Proper Names,"Nothomb, Amélie",0312320558,9780312320553,0312320558,122        pp,3.62,"4,628",2002,"Aug 01, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 24, 2009",,Hardcover,view,/book/show/1003801.The_Book_of_Proper_Names
1453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Дневници и нощници,"Siromahov, Ivo*",,9789542802846,9542802846,202        pp,4.37,"1,412",2008,"Jun 09, 2008",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 30, 2009","Oct 22, 2009",,Paperback,view,/book/show/6859652
1454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Къщата,"Русев, Богдан",,9789789547691,,256        pp,3.12,93,2008,2008,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2009",,Paperback,view,/book/show/6478833
1455,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,"Mortenson, Greg*",0143038257,9780143038252,B004P3S672,349        pp,3.66,"343,882","Mar 02, 2006","Jan 30, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2009",,Paperback,view,/book/show/49436.Three_Cups_of_Tea
1456,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Вино от глухарчета,"Bradbury, Ray",,9789545859410,,315        pp,4.08,"70,272",1957,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2011","Sep 08, 2011","Oct 14, 2009",,Paperback,view,/book/show/6562484
1457,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Cannery Row        (Cannery Row, #1)","Steinbeck, John",014200068X,9780142000687,014200068X,181        pp,4.06,"137,771",1945,"Feb 05, 2002",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 13, 2009",,Paperback,view,/book/show/4799.Cannery_Row
1458,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"DailyOM: Inspirational Thoughts for a Happy, Healthy, and Fulfilling Day","Taylor, Madisyn*",1401920500,9781401920500,1401920500,312        pp,4.30,307,"Apr 01, 2008","Apr 08, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 06, 2009",,Paperback,view,/book/show/2921717-dailyom
1459,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On Chesil Beach,"McEwan, Ian*",0224081187,9780224081184,0224081187,166        pp,3.61,"93,497","Apr 05, 2007","Mar 23, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 25, 2009","Oct 06, 2009",,Hardcover,view,/book/show/815309.On_Chesil_Beach
1460,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Power of Now:        (20th Anniversary Edition),"Tolle, Eckhart",,,0340733500,191        pp,4.15,"365,584",unknown,2001,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2009",,Paperback,view,/book/show/855029.The_Power_of_Now
1461,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Възможно най-пълният пътеводител на галактическия стопаджия        (Пътеводител на галактическия стопаджия, #1-5 & разказ)","Adams, Douglas",9545853360,9789545853364,,800        pp,4.38,"323,129","Jan 17, 1996",2002,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 14, 2009",,Paperback,view,/book/show/8149616--
1462,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Къщата на съня,"Coe, Jonathan*",9545295600,9789545295607,9545295600,356        pp,3.94,"11,830",1997,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Sep 07, 2009",,Paperback,view,/book/show/6819274
1463,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tao of Pooh,"Hoff, Benjamin",1405204265,9781405204262,1405204265,176        pp,4.01,"120,694","Apr 28, 1982","Feb 06, 2003",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,Jan 2007,"Sep 07, 2009",,Paperback,view,/book/show/48757.The_Tao_of_Pooh
1464,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Force of the Past,"Veronesi, Sandro",1841156531,9781841156538,1841156531,230        pp,3.57,773,2000,"Feb 16, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I am sorry to say, but this book is a torture for me. From the very beginning, the author is occupying us with his dramas, doubts, fears and paranoyasI am sorry to say, but this book is a torture for me. From the very beginning, the author is occupying us with his dramas, doubts, fears and paranoyas. He is so meticulous in accounting about his inner life that instead of achieving the effect of making the story catchy, he bored me to death. And the drama seems so well made to look like a drama. I rarely leave a book unread when started, but - sorry to say - this one will be such a case.Update: After meeting the translator in Bulgarian I am going to give the book another chance :)...more",Notes are private!,0,2,1,not set,"Sep 13, 2009","Sep 06, 2009",,Paperback,view (with text),/book/show/1609671.The_Force_of_the_Past
1465,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Don Quixote,"Cervantes Saavedra, Miguel de",,,0142437239,"1,023        pp",3.90,"270,676",1605,"Feb 25, 2003",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Aug 27, 2009",,Paperback,view,/book/show/3836.Don_Quixote
1466,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,India Unbound: The Social and Economic Revolution from Independence to the Global Information Age,"Das, Gurcharan",0385720742,9780385720748,0385720742,432        pp,4.09,"6,222","Jan 01, 2000","Apr 09, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2009",,Paperback,view,/book/show/296201.India_Unbound
