,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Andrea's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What My Bones Know: A Memoir of Healing from Complex Trauma,"Foo, Stephanie*",0593238109,9780593238103,0593238109,352        pp,4.52,"42,995","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/58214328-what-my-bones-know
324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming,"Obama, Michelle*",,,,426        pp,4.46,"1,047,604","Nov 13, 2018","Nov 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/38746485-becoming
325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Exceptions: Nancy Hopkins, MIT, and the Fight for Women in Science","Zernike, Kate",1982131837,9781982131838,1982131837,411        pp,4.45,"1,754","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/61273694-the-exceptions
326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odyssey of Phillis Wheatley: A Poet's Journeys Through American Slavery and Independence,"Waldstreicher, David",0809098245,9780809098248,0809098245,496        pp,3.84,180,"Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/60784754-the-odyssey-of-phillis-wheatley
327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dark Queens: The Bloody Rivalry That Forged the Medieval World,"Puhak, Shelley*",1635574919,9781635574913,1635574919,384        pp,4.10,"3,645","Feb 22, 2022","Feb 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/53138220-the-dark-queens
328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Austen at Home,"Worsley, Lucy",125013160X,9781250131607,125013160X,387        pp,4.12,"8,312","May 18, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/31450766-jane-austen-at-home
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,"Carmon, Irin",0062415832,9780062415837,0062415832,240        pp,4.19,"59,657","Oct 27, 2015","Oct 27, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/25422234-notorious-rbg
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dressmakers of Auschwitz: The True Story of the Women Who Sewed to Survive,"Adlington, Lucy*",0063030934,9780063030930,0063030934,400        pp,4.09,"11,932","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Paperback,view,/book/show/57007407-the-dressmakers-of-auschwitz
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Three Ordinary Girls: The Remarkable Story of Three Dutch Teenagers Who Became Spies, Saboteurs, Nazi Assassins–and WWII Heroes","Brady, Tim*",0806540389,9780806540382,0806540389,298        pp,4.01,"6,180","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/53735021-three-ordinary-girls
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women in White Coats: How the First Women Doctors Changed the World of Medicine,"Campbell, Olivia*",0778389391,9780778389392,0778389391,368        pp,3.73,"3,831","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/53288445-women-in-white-coats
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Divorce Colony: How Women Revolutionized Marriage and Found Freedom on the American Frontier,"White, April",0306827662,9780306827662,0306827662,304        pp,3.55,"1,491","Jun 14, 2022","Jun 14, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/59227926-the-divorce-colony
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Barbizon: The Hotel That Set Women Free,"Bren, Paulina",1982123893,9781982123895,1982123893,336        pp,3.68,"5,566","Mar 02, 2021","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/54304210-the-barbizon
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Comet: The Short Life and Blazing Art of Sylvia Plath,"Clark, Heather",1473579236,9781473579231,,"1,154        pp",4.58,"3,570",2020,"Oct 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,ebook,view,/book/show/48721389-red-comet
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Doctors Blackwell: How Two Pioneering Sisters Brought Medicine to Women and Women to Medicine,"Nimura, Janice P.*",0393635546,9780393635546,0393635546,336        pp,3.60,"5,218","Jan 19, 2021","Jan 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/53404774-the-doctors-blackwell
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,999: The Extraordinary Young Women of the First Official Jewish Transport to Auschwitz,"Macadam, Heather Dune*",0806539364,9780806539362,0806539364,464        pp,4.54,"5,314","Mar 01, 2020","Dec 31, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/44909230-999
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nine: The True Story of a Band of Women Who Survived the Worst of Nazi Germany,"Strauss, Gwen*",125023929X,9781250239297,125023929X,336        pp,4.28,"4,362","May 04, 2021","May 04, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/54860488-the-nine
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"All That She Carried: The Journey of Ashley's Sack, a Black Family Keepsake","Miles, Tiya*",1984854992,9781984854995,1984854992,385        pp,3.95,"6,380","Jun 08, 2021","Jun 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/56108283-all-that-she-carried
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madame Fourcade's Secret War: The Daring Young Woman Who Led France's Largest Spy Network Against Hitler,"Olson, Lynne*",0812994760,9780812994766,0812994760,464        pp,4.22,"7,632","Mar 05, 2019","Mar 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/41796203-madame-fourcade-s-secret-war
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Light of Days: The Untold Story of Women Resistance Fighters in Hitler's Ghettos,"Batalion, Judy*",0062874217,9780062874214,0062874217,560        pp,4.08,"8,101","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/52090762-the-light-of-days
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five: The Untold Lives of the Women Killed by Jack the Ripper,"Rubenhold, Hallie*",,,,352        pp,4.12,"53,949","Feb 26, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/37570548-the-five
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II,"Purnell, Sonia",073522529X,9780735225299,073522529X,352        pp,4.15,"48,266","Mar 28, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/40595446-a-woman-of-no-importance
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Figures: The American Dream and the Untold Story of the Black Women Mathematicians Who Helped Win the Space Race,"Shetterly, Margot Lee*",006236359X,9780062363596,006236359X,346        pp,3.98,"108,209","Sep 06, 2016","Sep 06, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/27161178-hidden-figures
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Radium Girls: The Dark Story of America’s Shining Women,"Moore, Kate*",149264935X,9781492649359,149264935X,479        pp,4.15,"146,942",Jun 2016,"May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Hardcover,view,/book/show/31409135-the-radium-girls
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Golden Doves,"Kelly, Martha Hall*",0385697015,9780385697019,0385697015,704        pp,4.19,"12,474","Apr 18, 2023","May 16, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 21, 2023",,Paperback,view,/book/show/61714636-the-golden-doves
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Red Sky at Noon        (Moscow Trilogy #2),"Montefiore, Simon Sebag*",1473535662,9781473535664,1473535662,416        pp,3.93,"1,491","Jul 15, 2017","Jun 15, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Review of this amazing book coming soon!,Notes are private!,0,0,1,"Mar 19, 2023","Apr 08, 2023","Mar 19, 2023",,ebook,view (with text),/book/show/32491741-red-sky-at-noon
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Distant Shores        (Deverill Chronicles, #5)","Montefiore, Santa",1471197034,9781471197031,1471197034,416        pp,4.11,"2,510",2021,"Jul 08, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 11, 2023",,Hardcover,view,/book/show/57625545-the-distant-shores
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Poison in the Pen,"Wentworth, Patricia",0340217928,9780340217924,0340217928,336        pp,4.02,"1,653",1955,"Jul 01, 1985",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 10, 2023","Mar 28, 2023","Mar 10, 2023",,Paperback,view,/book/show/1950653.Poison_in_the_Pen
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilt Trip        (Samantha Kidd Mysteries, #14)","Vallere, Diane*",1954579721,9781954579729,1954579721,266        pp,4.57,53,"Mar 23, 2023","Mar 23, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Paperback,view,/book/show/76627625-gilt-trip
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Big Trouble on Sullivan's Island        (Carolina Tales, #1)","Boyer, Susan M.*",1959023144,9781959023142,1959023144,332        pp,4.40,"2,004","Apr 11, 2023","Apr 11, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Paperback,view,/book/show/118540307-big-trouble-on-sullivan-s-island
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Paper Targets: Art Can Be Murder,"Saroff, Steve*",,,,249        pp,4.18,349,"Feb 02, 2022",Sep 2022,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 14, 2023","Jul 28, 2023","Mar 05, 2023",,Kindle Edition,view,/book/show/62619183-paper-targets
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trouble I've Seen,"Gellhorn, Martha",1906011877,9781906011871,1906011877,130        pp,4.34,188,1936,"May 14, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/16448041-the-trouble-i-ve-seen
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Bold and Dangerous Family,"Moorehead, Caroline",,,B01N2VJVP2,528        pp,3.71,341,"Jun 15, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Kindle Edition,view,/book/show/34336207-a-bold-and-dangerous-family
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Human Cargo: A Journey Among Refugees,"Moorehead, Caroline",0312425619,9780312425616,0312425619,416        pp,4.06,307,"Mar 03, 2005","Mar 21, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Paperback,view,/book/show/284413.Human_Cargo
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A House in the Mountains: The Women Who Liberated Italy from Fascism        (The Resistance Quartet, 4)","Moorehead, Caroline",0062686356,9780062686350,0062686356,416        pp,3.80,641,"Nov 14, 2019","Jan 28, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Hardcover,view,/book/show/44890011-a-house-in-the-mountains
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Village of Secrets: Defying the Nazis in Vichy France        (The Resistance Trilogy Book 2),"Moorehead, Caroline",0062202472,9780062202475,0062202472,384        pp,3.76,"1,380","Jul 10, 2014","Oct 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Hardcover,view,/book/show/20663052-village-of-secrets
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dunant's Dream: War, Switzerland and the History of the Red Cross","Moorehead, Caroline",0786706090,9780786706099,0786706090,780        pp,3.84,38,unknown,"May 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 05, 2023",,Hardcover,view,/book/show/127508.Dunant_s_Dream
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mussolini's Daughter: The Most Dangerous Woman in Europe,"Moorehead, Caroline",0062967258,9780062967251,0062967258,432        pp,3.69,322,"Oct 18, 2022","Nov 15, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,May 2023,"Jun 10, 2023","Mar 05, 2023",,Hardcover,view,/book/show/60194127-mussolini-s-daughter
