,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kristen's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
280,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The World and Other Places: Stories,"Winterson, Jeanette",0375702369,9780375702365,0375702369,240        pp,3.86,"2,492","Jul 02, 1998","Jun 20, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/15049.The_World_and_Other_Places
281,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Deepstep Come Shining,"Wright, C.D.",155659092X,9781556590924,155659092X,128        pp,4.23,"1,118","Sep 01, 1998","Sep 01, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/139878.Deepstep_Come_Shining
282,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Crown of Weeds,"Gerstler, Amy*",0140587780,9780140587784,0140587780,112        pp,4.21,92,"Mar 01, 1997","Mar 01, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/487062.Crown_of_Weeds
283,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Bunnicula        (Bunnicula, #1)","Howe, Deborah",1416928170,9781416928171,1416928170,98        pp,3.88,"68,491","Mar 01, 1979","May 05, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/281235.Bunnicula
284,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,See Also Electric Light,"Tynes, Jen",,,,unknown,4.13,15,2007,2007,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,chapbook,view,/book/show/1221405.See_Also_Electric_Light
285,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tao of Pooh,"Hoff, Benjamin",1405204265,9781405204262,1405204265,176        pp,4.01,"120,699","Apr 28, 1982","Feb 06, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/48757.The_Tao_of_Pooh
286,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Bullshit Night in Suck City,"Flynn, Nick",0393329402,9780393329407,0393329402,347        pp,3.80,"11,551","Sep 17, 2004","Sep 12, 2005",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/386.Another_Bullshit_Night_in_Suck_City
287,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Foursquare,"Smith, Jessica*",,,,unknown,4.85,13,2006,2006,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,,view,/book/show/2531305.Foursquare
288,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sleeping With the Dictionary,"Mullen, Harryette",0520231430,9780520231436,0520231430,104        pp,3.99,"1,534","Jan 01, 2002","Feb 22, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/95874.Sleeping_With_the_Dictionary
289,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,a gunless tea,"Giovenale, Marco",,,,38        pp,4.00,15,2007,2007,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,,view,/book/show/1602310.a_gunless_tea
290,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Willful Creatures,"Bender, Aimee*",0385720971,9780385720977,0385720971,224        pp,4.00,"5,282","Aug 16, 2005","Aug 08, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/46205.Willful_Creatures
291,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Windmilling,"Lundwall, Andrew*",,,,11        pp,4.21,29,2008,2008,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,ebook,view,/book/show/2889771-windmilling
292,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Forms of Intercession,"Pupek, Jayne",0932412599,9780932412591,0932412599,102        pp,4.70,30,"Jan 22, 2008","Jan 22, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 26, 2008",,Paperback,view,/book/show/2580854-forms-of-intercession
293,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Disquiet,"Pessoa, Fernando",0141183047,9780141183046,0141183047,544        pp,4.41,"30,718",1982,"Dec 31, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/45974.The_Book_of_Disquiet
294,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oulipo Compendium,"Brotchie, Alastair",1900565188,9781900565189,1900565188,336        pp,4.36,368,1998,"Jan 01, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/951480.Oulipo_Compendium
295,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Am a Beautiful Monster: Poetry, Prose, and Provocation","Picabia, Francis",0262162431,9780262162432,0262162431,480        pp,4.43,113,"Sep 01, 2003","Jan 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Hardcover,view,/book/show/1196340.I_Am_a_Beautiful_Monster
296,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Third Wedding,"Taktsis, Costas",0873760484,9780873760485,0873760484,303        pp,4.16,"3,256",1963,"Jan 01, 1986",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/2154305.The_Third_Wedding
297,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Secret Weapon: Selected Late Poems,"Jebeleanu, Eugen",1566892066,9781566892063,1566892066,116        pp,4.41,22,"Feb 01, 2008","Feb 01, 2008",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/1213659.Secret_Weapon
298,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doubt,"Shiff, Richard",0415973090,9780415973090,0415973090,214        pp,4.36,11,"Nov 26, 2005","Nov 28, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/2818463-doubt
299,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alchemy and Kabbalah,"Scholem, Gershom",0882145665,9780882145662,0882145665,112        pp,3.77,61,"Mar 01, 2006","Mar 09, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/343904.Alchemy_and_Kabbalah
300,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Haunted House,"Reverdy, Pierre",,9781784101138,1784101133,70        pp,4.22,50,2007,2015,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/2337989.Haunted_House
301,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Youth is Pleasure & I Left My Grandfather’s House,"Welch, Denton",1878972138,9781878972132,1878972138,265        pp,4.25,296,"Jan 01, 1994","Jan 01, 1994",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/526518.In_Youth_is_Pleasure_I_Left_My_Grandfather_s_House
302,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music for Landing Planes By: Poems,"Lorsung, Eireann*",1571314288,9781571314284,1571314288,96        pp,4.18,102,"Feb 21, 2007","Feb 21, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/811962.Music_for_Landing_Planes_By
303,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Necessary Angel: Essays on Reality and the Imagination,"Stevens, Wallace",0394702786,9780394702780,0394702786,192        pp,4.15,752,1951,"Feb 12, 1965",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/125201.The_Necessary_Angel
304,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music for Torching,"Homes, A.M.*",068816711X,9780688167110,068816711X,368        pp,3.70,"4,029",1999,"Apr 21, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Hardcover,view,/book/show/420817.Music_for_Torching
305,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Glenn Gould: The Ecstasy and Tragedy of Genius,"Ostwald, Peter",0393318478,9780393318470,0393318478,370        pp,4.04,224,"May 01, 1997","Sep 17, 1998",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/403918.Glenn_Gould
306,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory","Greene, Brian",0375708111,9780375708114,0375708111,425        pp,4.09,"97,713","Feb 01, 1999","Feb 29, 2000",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/771.The_Elegant_Universe
307,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Wind-Up Bird Chronicle,"Murakami, Haruki",0965341984,9780965341981,0965341984,607        pp,4.15,"283,476","Apr 12, 1994",1997,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/11275.The_Wind_Up_Bird_Chronicle
308,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Y: The Last Man, Vol. 1: Unmanned","Vaughan, Brian K.*",1563899809,9781563899805,1563899809,130        pp,4.08,"116,014","Jan 02, 2003","Jan 02, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/156534.Y
309,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum Book: A Guide to Strange and Wonderful Collections,"Mark, Jan",0763633704,9780763633707,0763633704,56        pp,3.86,80,"Sep 25, 2007","Sep 25, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Hardcover,view,/book/show/1935235.The_Museum_Book
310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Pox Americana: The Great Smallpox Epidemic of 1775-82,"Fenn, Elizabeth A.",080907821X,9780809078219,080907821X,384        pp,3.81,"1,730",2001,"Oct 02, 2002",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/1032675.Pox_Americana
311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Laughter and Forgetting,"Kundera, Milan",0060932147,9780060932145,0060932147,313        pp,3.96,"49,433",1979,"May 01, 1999",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/240976.The_Book_of_Laughter_and_Forgetting
312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hum,"Lauterbach, Ann",0143034960,9780143034964,0143034960,128        pp,3.77,56,"Apr 05, 2005","Apr 05, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/198439.Hum
313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On a Stair,"Lauterbach, Ann",0140587934,9780140587937,0140587934,112        pp,4.06,31,1997,"Oct 01, 1997",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/563164.On_a_Stair
314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Violence,"Paquin, Ethan",0916272850,9780916272852,0916272850,80        pp,3.74,27,2005,"Jan 01, 2005",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/709879.The_Violence
315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lyric Poetry After Auschwitz,"Johnson, Kent",,,,unknown,3.96,25,2005,2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,,view,/book/show/1481779.Lyric_Poetry_After_Auschwitz
316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Apothecary,"Robertson, Lisa",1897388012,9781897388013,1897388012,40        pp,4.14,44,"Feb 01, 2006","Mar 01, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/430997.The_Apothecary
317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Occasional Work and Seven Walks from the Office for Soft Architecture,"Robertson, Lisa",0009723234,,,unknown,4.38,284,2003,2003,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,paperback,view,/book/show/431056.Occasional_Work_and_Seven_Walks_from_the_Office_for_Soft_Architecture
318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sensational Spectacular,"Pritts, Nate",193428906X,9781934289068,193428906X,72        pp,4.43,46,"Aug 07, 2007","Aug 07, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/1799576.Sensational_Spectacular
319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brute Fact,"Severin, Melissa*",,,,35        pp,4.78,9,2008,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 15, 2008",,Paperback,view,/book/show/2826880-brute-fact
320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Madness and Civilization: A History of Insanity in the Age of Reason,"Foucault, Michel",067972110X,9780679721109,067972110X,299        pp,4.09,"13,270",1961,"Nov 28, 1988",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/51933.Madness_and_Civilization
321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lyric Postmodernisms: An Anthology of Contemporary Innovative Poetries,"Shepherd, Reginald",1933996064,9781933996066,1933996064,304        pp,4.06,51,"Feb 01, 2008","Feb 01, 2008",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Feb 06, 2008",,Paperback,view,/book/show/1913564.Lyric_Postmodernisms
