,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Jennifer's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
397,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Moviegoer,"Percy, Walker",0375701966,9780375701962,0375701966,242        pp,3.65,"28,754",1960,"Apr 08, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 18, 2013",,Paperback,view,/book/show/10739.The_Moviegoer
398,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Marley & Me,"Grogan, John",1844563162,9781844563166,1844563162,6        pp,4.14,"469,312",Oct 2005,"Jun 29, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2013",,Audio CD,view,/book/show/1025317.Marley_Me
399,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Englishman,"Lewis, Nina",1623420121,9781623420123,1623420121,425        pp,3.39,135,"May 07, 2013","May 13, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 16, 2013",,Paperback,view,/book/show/17909315-the-englishman
400,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Girl Behind the Mask,"Knightly, Stella",144477705X,9781444777055,144477705X,336        pp,3.94,305,2013,"Jan 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2013",,Paperback,view,/book/show/17553450-the-girl-behind-the-mask
401,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Restraint,"Bayliss, P.J.*",,,B00B0YFS84,222        pp,4.59,34,"Jan 10, 2013","Mar 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2013",,Kindle Edition,view,/book/show/17699564-restraint
402,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady: Impossible,"Fraser, B.D.*",,,B00C8DE78S,518        pp,4.03,116,"Apr 05, 2013","Apr 05, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 09, 2013",,Kindle Edition,view,/book/show/17736316-lady
403,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dark Fire        (Matthew Shardlake, #2)","Sansom, C.J.",0143036432,9780143036432,B000IMV8CE,501        pp,4.30,"28,277","Nov 05, 2004",2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2013",,Paperback,view,/book/show/138683.Dark_Fire
404,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstone        (Matthew Shardlake, #5)","Sansom, C.J.",0230711251,9780230711259,0230711251,634        pp,4.36,"20,011","Sep 02, 2010","Sep 03, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2013",,Paperback,view,/book/show/7027569-heartstone
405,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sovereign        (Matthew Shardlake, #3)","Sansom, C.J.",0670038318,9780670038312,0670038318,583        pp,4.24,"29,213","Aug 15, 2006","Mar 22, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2013",,Hardcover,view,/book/show/138684.Sovereign
406,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Revelation        (Matthew Shardlake, #4)","Sansom, C.J.",1405092726,9781405092722,1405092726,550        pp,4.36,"24,179","Apr 04, 2008","Apr 04, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2013",,Hardcover,view,/book/show/820480.Revelation
407,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Dissolution        (Matthew Shardlake, #1)","Sansom, C.J.",0330411969,9780330411967,0330411969,456        pp,4.06,"53,917","Apr 28, 2003",2004,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 04, 2013",,Paperback,view,/book/show/138685.Dissolution
408,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Walking Disaster        (Beautiful, #2)","McGuire, Jamie*",1476712980,9781476712987,1476712980,448        pp,4.15,"197,792","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 03, 2013",,Paperback,view,/book/show/15745950-walking-disaster
409,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Real        (Real, #1)","Evans, Katy*",1301347949,9781301347940,,293        pp,4.12,"112,631","Apr 08, 2013","Apr 08, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 01, 2013",,ebook,view,/book/show/17617277-real
410,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Inferno        (Robert Langdon, #4)","Brown, Dan*",0385538170,9780385538176,0385537859,463        pp,3.89,"550,464","May 14, 2013","May 14, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'll be posting my  of Inferno on the Bookish Temptations site soon. I'll be posting my  of Inferno on the Bookish Temptations site soon. ...more,Notes are private!,0,0,1,"Jun 21, 2013","Jul 18, 2013","Apr 26, 2013",,Hardcover,view (with text),/book/show/17212231-inferno
411,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Woman Upstairs,"Messud, Claire",0307596907,9780307596901,0307596907,253        pp,3.31,"32,895","Apr 30, 2013","Apr 28, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 26, 2013",,Hardcover,view,/book/show/15701217-the-woman-upstairs
412,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gabriel's Redemption        (Gabriel's Inferno, #3)","Reynard, Sylvain*",0425266516,9780425266519,0425266516,477        pp,4.20,"41,176","Dec 03, 2013","Dec 03, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Honored to have read this ARC.I will refrain from posting my  until after the book's release on December 3.Honored to have read this ARC.I will refrain from posting my  until after the book's release on December 3....more,Notes are private!,0,3,1,not set,"Nov 26, 2013","Apr 26, 2013",,Paperback,view (with text),/book/show/16247792-gabriel-s-redemption
413,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Saviour        (Saviour, #1)",Lesley Jones*,,9781626753716,,unknown,4.26,"1,650","Mar 15, 2013","May 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 24, 2013",,ebook,view,/book/show/17841269-saviour
414,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Starlight        (Starlight Trilogy, #1)","Richland, Alexandra*",0988004720,,B00CLMK9SS,530        pp,3.85,115,"May 01, 2013","May 01, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I first heard about Starlight through word of mouth. Many of my trusted online friends had been talking up the book on twitter before its release at tI first heard about Starlight through word of mouth. Many of my trusted online friends had been talking up the book on twitter before its release at the end of April, so I downloaded the book onto my kindle as soon as it was available.And then I was promptly consumed by real life. *frowns*After a very hectic May, I gladly welcomed the Memorial Day holiday weekend. I decided to spend some of my time off by enjoying a bit of leisure reading. I began Starlight early one morning, figuring I’d read a few chapters before moving on with my day.Well, as it turns out, I rarely moved from my favorite reading perch for hours. Once I was drawn in by the Prologue, there was no going back. Over the course of the afternoon, I found it nearly impossible to put my kindle down, and by the evening I had finished the story.Now I’m eagerly awaiting the release of the second and third books in this new trilogy.The title of this book refers to Starlight Studios, one of the world’s top movie studios in the golden age of Hollywood. The story is set in the autumn of 1952 and begins when one of the industry’s up and coming leading men, Aidan Evans, has just arrived in Hollywood to begin filming a movie. Aidan is a Method actor and feels more at ease on a New York City theater stage or within the walls of the Actor’s Studio than he does moving about the world of contract actors occupying California soundstages.Although Aidan has achieved success in his career, he is personally consumed by his tragic past. He accepts a high-profile movie role, but immediately has regrets about doing so.“While he considered himself an actor, his was not a shallow existence pursued by vanity and greed. He chased art and solitude, an outlet for his pain and guilt, and though highly unattainable for someone like him, redemption.Exhaling the remaining smoke from his lungs, he pitched his cigarette into the vacant pool and looked to the inky sky, bathed in dim light and disenchantment. Predictions had already been made that he was marked for success. Whether he was also marked for happiness was another question entirely.”While Aidan is nervously preparing to film his first motion picture, a young woman named Marie Bates has also just arrived in Hollywood. Her dreams are much simpler – she wants to attend college and become a teacher. To make ends meet, she takes a job at Schwab’s Pharmacy. The drugstore happens to be the place of Hollywood legend; a location patronized almost daily by famous actors and movie moguls, and where it is rumored that Lana Turner was discovered.Unlike the majority of her co-workers, Marie has no aspirations of becoming a star, yet she is handed the opportunity of a lifetime when she’s approached by a Starlight Studios executive. He recognizes that special quality in Marie and talks her into a filming a screen test. Before she knows it, Marie has been offered an actor’s contract and becomes a professional actress. While Aidan has spent years studying and perfecting his craft, Marie (now renamed Elizabeth Sutton by the studio) is working on pictures and learning everything as she goes.Inevitably, these two cross paths at Starlight Studios. He is considered an outsider and a rebel while she is the quintessential girl next door. Naturally, the two actors are immediately fascinated with one another.“There was something incredibly sexual and poetic about his face – irresistible, sensual, and tactile. He had fragile, sensitive features, yet his brooding expression conveyed virility, capability, and strength; unadulterated male attributes that Beth found incredibly attractive.”*****“While the physical attraction Aidan felt toward Beth was palpable, it was the way she awakened his mind that affected him the most. Life held a purpose now and his future seemed full of promise and worth. He was relieved her personality matched her beauty.”Beyond the tantalizing attraction these two feel toward one another, Starlight offers much more to the reader. The backdrop of the movie studio is incredible in its detail and is filled with fascinating secondary characters, some of whom are completely fictional and some of whom are amongst the biggest stars in the history of cinema. It is clear that Alexandra Richland has a deep respect and knowledge for 1950’s Hollywood. As such, a reader can be swept up into the fantastic life of movie-making while still feeling that the novel offers a realistic portrayal of both the era and the larger-than-life circumstances that took place in the entertainment capital of the world.The romance between Aidan and Beth builds slowly, but is genuine and profound. The cast of secondary characters are rich in both complexity and amusement, and the bustling activity of life behind the gates of Starlight Studios is glamorous and enthralling. If you are looking for a carefully crafted and well-written love story, I highly recommend Starlight.Once I finished reading the story, I did something I’ve never done before. I approached Alexandra and requested an interview to accompany my . If you haven’t already, please take a few moments to read it – she offers some great details about the world she’s created and hints at what will be taking place during the upcoming sequels....more",Notes are private!,0,1,1,"May 26, 2013","May 30, 2013","Apr 24, 2013",,Kindle Edition,view (with text),/book/show/17640539-starlight
