,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kelley's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Chairlift,"Irving, John*",1501189271,9781501189272,1501189271,889        pp,3.44,"8,130","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 18, 2022",,Hardcover,view,/book/show/60320396-the-last-chairlift
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And There Was Light: Abraham Lincoln and the American Struggle,"Meacham, Jon",0553393960,9780553393965,0553393960,676        pp,4.47,"7,130","Oct 18, 2022","Oct 18, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 via Libby. Meacham’s book on Thomas Jefferson is one of my favorites. This one, like the one on Jefferson, is so well researched but reads much mo3.5 via Libby. Meacham’s book on Thomas Jefferson is one of my favorites. This one, like the one on Jefferson, is so well researched but reads much more dryly. Felt more like facts than story. Will continue to read Meacham! ...more",Notes are private!,0,2,1,"Dec 30, 2022","Jan 04, 2023","Aug 16, 2022",,Hardcover,view (with text),/book/show/60647674-and-there-was-light
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Bullet That Missed        (Thursday Murder Club, #3)","Osman, Richard",0593299396,9780593299395,0593299396,342        pp,4.39,"165,245","Sep 15, 2022","Sep 20, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5. Cute but not as fun as the first 2. Listened via Libby,Notes are private!,0,3,1,"Oct 29, 2022",Nov 2022,"Aug 16, 2022",,Hardcover,view (with text),/book/show/59855147-the-bullet-that-missed
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Deep End of the Ocean        (Cappadora Family, #1)","Mitchard, Jacquelyn*",0140286276,9780140286274,0140286276,434        pp,3.87,"120,329",1996,"Oct 01, 1999",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2022",,Paperback,view,/book/show/5161.The_Deep_End_of_the_Ocean
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Guest List,"Foley, Lucy",,,,330        pp,3.82,"995,795","Feb 20, 2020","Jun 02, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Everyone wants the victim to die but only one person commits the murder. Ok. Not great.,Notes are private!,0,1,1,"Aug 07, 2022","Aug 10, 2022","Aug 07, 2022",,Hardcover,view (with text),/book/show/51933429-the-guest-list
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,It's a Long Story: My Life,"Nelson, Willie",0316403555,9780316403559,0316403555,400        pp,4.12,"8,640","May 05, 2015","May 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 04, 2022",,Hardcover,view,/book/show/23197334-it-s-a-long-story
248,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Notes from a Young Black Chef,"Onwuachi, Kwame",1524732621,9781524732622,1524732621,288        pp,4.02,"10,497","Apr 09, 2019","Apr 09, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 02, 2022",,Hardcover,view,/book/show/40645634-notes-from-a-young-black-chef
249,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Karankawas,"Garza, Kimberly",1250819857,9781250819857,1250819857,288        pp,3.58,961,"Aug 20, 2022","Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 19, 2022","Aug 20, 2022","Jul 31, 2022",,Hardcover,view,/book/show/58673048-the-last-karankawas
250,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Again, Rachel        (Walsh Family, #6)","Keyes, Marian",0241441137,9780241441138,0241441137,577        pp,4.31,"23,711","Feb 17, 2022","Feb 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 31, 2022",,Paperback,view,/book/show/58691596-again-rachel
251,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,This Place of Wonder,"O'Neal, Barbara*",1542037980,9781542037983,B09LCBWNT7,316        pp,4.27,"31,330","Jul 19, 2022","Jul 19, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 28, 2022",,Kindle Edition,view,/book/show/59616468-this-place-of-wonder
252,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Counterfeit,"Chen, Kirstin*",,,,288        pp,3.49,"86,022","Jun 07, 2022","Jun 07, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A dive into the world of counterfeit handbags. Fascinating. Fun listen via Scribd! Why do we value status so??,Notes are private!,0,2,1,"Jul 28, 2022","Jul 29, 2022","Jul 28, 2022",,Hardcover,view (with text),/book/show/59314709-counterfeit
253,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wild: From Lost to Found on the Pacific Crest Trail,"Strayed, Cheryl*",0307592731,9780307592736,0307592731,315        pp,4.06,"796,767","Mar 20, 2012","Mar 20, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2022",,Hardcover,view,/book/show/12262741-wild
254,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I Know Why the Caged Bird Sings        (Maya Angelou's Autobiography, #1)","Angelou, Maya",0553279378,9780553279375,B00P4JQBIC,289        pp,4.29,"530,963",1969,Nov 1993,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2022",,Paperback,view,/book/show/13214.I_Know_Why_the_Caged_Bird_Sings
255,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Solace of Open Spaces,"Ehrlich, Gretel",0140081135,9780140081138,0140081135,144        pp,4.12,"6,579",1984,"Dec 02, 1986",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2022",,Paperback,view,/book/show/166990.The_Solace_of_Open_Spaces
256,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Belong Here Now,"Rostad, Dianna*",0063027895,9780063027893,0063027895,368        pp,4.05,"3,186","Apr 06, 2021","Apr 06, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2022",,Paperback,view,/book/show/54427166-you-belong-here-now
257,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hell of a Book,"Mott, Jason*",059333096X,9780593330968,059333096X,323        pp,4.05,"22,966","Jun 29, 2021","Jun 29, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 27, 2022",,Hardcover,view,/book/show/55964195-hell-of-a-book
258,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Plot,"Korelitz, Jean Hanff*",125079076X,9781250790767,125079076X,320        pp,3.82,"113,963","May 11, 2021","May 11, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5 via Scribd. Fast and fun. A little predictable but still fun.,Notes are private!,0,1,1,"Oct 20, 2023","Oct 22, 2023","Jul 27, 2022",,Hardcover,view (with text),/book/show/55315487-the-plot
259,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Night to Remember,"Lord, Walter",0805077642,9780805077643,0805077642,182        pp,4.08,"24,461",1955,"Jan 07, 2005",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I recently read the Second Mrs Aster and it peaked my interest in the Titanic. I remembered I had this book in my Audible. A true classic for nonfictiI recently read the Second Mrs Aster and it peaked my interest in the Titanic. I remembered I had this book in my Audible. A true classic for nonfiction. 3.8...more,Notes are private!,0,2,1,"Jul 27, 2022","Jul 27, 2022","Jul 27, 2022",,Paperback,view (with text),/book/show/61834.A_Night_to_Remember
260,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Happened to the Bennetts,"Scottoline, Lisa*",0525539670,9780525539674,0525539670,391        pp,3.80,"68,633","Mar 29, 2022","Mar 29, 2022",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Entertaining. Easy, fast read. 3.5. Listened via Libby.",Notes are private!,0,3,1,"Jul 24, 2022","Jul 26, 2022","Jul 24, 2022",,Hardcover,view (with text),/book/show/58502351-what-happened-to-the-bennetts
261,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Gifts of Imperfection,"Brown, Brené*",159285849X,9781592858491,159285849X,137        pp,4.25,"192,588","Aug 27, 2010","Aug 27, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book may have been more helpful 10 years ago. And certainly 20 years ago. I’m a fan of Brene’s work and have learned a great deal from her books.This book may have been more helpful 10 years ago. And certainly 20 years ago. I’m a fan of Brene’s work and have learned a great deal from her books. So perhaps this book, written over 10 years ago, was not as helpful to me as her more current work. ...more",Notes are private!,0,2,1,"Jul 23, 2022","Jul 24, 2022","Jul 23, 2022",,Paperback,view (with text),/book/show/7015403-the-gifts-of-imperfection
262,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Becoming,"Obama, Michelle*",,,,426        pp,4.46,"1,047,697","Nov 13, 2018","Nov 13, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Truly loved this book. Appreciated her perspective. A strong accomplished woman in her own right and her journey through accepting her husband’s largeTruly loved this book. Appreciated her perspective. A strong accomplished woman in her own right and her journey through accepting her husband’s larger calling and finding her own place within that larger world. I admire her persistence and her vulnerability. I can’t imagine how hard it would be to try and find some sense of self and purpose in that crazy political world. ...more,Notes are private!,0,4,1,"Jul 28, 2022",Aug 2022,"Jul 23, 2022",,Hardcover,view (with text),/book/show/38746485-becoming
263,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Thousand Acres,"Smiley, Jane*",1400033837,9781400033836,1400033837,371        pp,3.82,"68,717",1991,"Dec 02, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 23, 2022",,Paperback,view,/book/show/41193.A_Thousand_Acres
264,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Braiding Sweetgrass: Indigenous Wisdom, Scientific Knowledge and the Teachings of Plants","Kimmerer, Robin Wall",1571313354,9781571313355,1571313354,391        pp,4.54,"117,202","Oct 15, 2013","Oct 15, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5 via Scribd. A Native American botanist encouraging us to stop and give reverence to the natural world. Finished this while driving through rural A3.5 via Scribd. A Native American botanist encouraging us to stop and give reverence to the natural world. Finished this while driving through rural Arkansas. Funny how a book finds you at a perfect time. This book will make you want to plant a garden. ❤️...more,Notes are private!,0,0,1,"Jul 09, 2023","Jul 13, 2023","Jul 22, 2022",,Hardcover,view (with text),/book/show/17465709-braiding-sweetgrass
265,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Good Wife of Bath: A (Mostly) True Story,"Brooks, Karen*",1489277447,9781489277442,,560        pp,4.20,"4,989","Jul 07, 2021","Jul 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2022",,ebook,view,/book/show/56535980-the-good-wife-of-bath
266,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mitford Affair,"Benedict, Marie*",1728229367,9781728229362,1728229367,352        pp,3.71,"13,023","Jan 17, 2023","Jan 17, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2022",,Hardcover,view,/book/show/60604163-the-mitford-affair
267,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Winners        (Beartown, #3)","Backman, Fredrik*",1982112794,9781982112790,1982112794,673        pp,4.46,"110,864",2022,"Sep 27, 2022",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have loved all 3 books of the Beartown series. After meeting the author at a talk in Dallas, I fell more in love with the characters and the story. I have loved all 3 books of the Beartown series. After meeting the author at a talk in Dallas, I fell more in love with the characters and the story. The author is an amazing storyteller in person and with written words. In person he’s funny, self-deprecating and surprisingly open and intimate. In writing, he makes you feel his characters and I now understand that they are extensions of his own character and those he loves. This was one of those books that I couldn’t stop listening to and yet, didn’t want it to end. Thank you, Fredrick Backman for giving all of you to Beartown and to us, your readers and fans. ...more",Notes are private!,0,4,1,"Oct 04, 2022","Oct 13, 2022","Jul 18, 2022",,Hardcover,view (with text),/book/show/60209470-the-winners
268,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Man with No Borders,"Morais, Richard C.*",1542093813,9781542093811,B07HF5WXK9,304        pp,4.03,"3,311","Sep 01, 2019","Sep 01, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Travel day. Free kindle read on Amazon First Reads. Not bad. Not great. I loved the fly fishing.,Notes are private!,0,5,1,"Jul 11, 2022","Sep 06, 2022","Jul 11, 2022",,Kindle Edition,view (with text),/book/show/42733719-the-man-with-no-borders
269,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,When It Happens to You,"Ringwald, Molly",0061809462,9780061809460,0061809462,256        pp,3.58,"5,589","Aug 01, 2012","Aug 14, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2022",,Hardcover,view,/book/show/13623790-when-it-happens-to-you
270,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Once More Unto the Breach,"Holloway, Meghan*",1947993607,9781947993600,1947993607,320        pp,4.20,341,"May 14, 2019","May 14, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 10, 2022",,Paperback,view,/book/show/42647044-once-more-unto-the-breach
