,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Milly *:･ﾟ✧'s rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
431,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Verity,"Hoover, Colleen*",,,B07HJYTRMD,324        pp,4.32,"2,675,525","Dec 07, 2018","Dec 07, 2018",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 Stars“What you read will taste so bad at times, you’ll want to spit it out, but you’ll swallow these words and they will become part of you, part of4 Stars“What you read will taste so bad at times, you’ll want to spit it out, but you’ll swallow these words and they will become part of you, part of your gut, and you will hurt because of them.”This book was such a rollercoaster. I literally devoured it in two days. I could not stop reading and I was on the edge of my seat the whole time, nearly falling off towards the end. This is not what I expected from Colleen Hoover after reading It Ends With Us and I think I like her books like this way more. The writing was simple, but the plot was so captivating. It felt predictable, but for some reason, I was still shocked at the end. (view spoiler)[ I did not see that letter at the end coming tho!! (hide spoiler)]. Lowen was an interesting character and I enjoyed reading from her point of view. I feel all of the characters had a lot of depth, and I lowkey wish I had learned more about Jeremy because I feel like the whole novel revolved more around Verity and Lowen even though Jeremy was a crucial part. I really love how she formatted the book with chapters from Verity's book. I was so excited to keep on reading her chapters because I was dying to know what really happened. (view spoiler)[ My only complaint is that although the ending shocked me, it still felt a little underwhelming (More so the part where Jeremy killed Verity). I would've loved to see the interaction between Verity, Lowen, and Jeremy but she was already dead before that could happen. And what about April? Was she in on it too? So many questions.  (hide spoiler)]Such a good way to start of fall/spooky szn!! Definitely recommend. ...more",Notes are private!,0,7,1,"Sep 24, 2021","Sep 26, 2021","Aug 19, 2020",,Kindle Edition,view (with text),/book/show/41957126-verity
432,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Heartstopper: Volume One        (Heartstopper, #1)","Oseman, Alice*",152722533X,9781527225336,152722533X,288        pp,4.47,"718,604",Oct 2018,Oct 2018,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5 Starsso cute!,Notes are private!,0,3,1,"Oct 27, 2020","Oct 28, 2020","Aug 18, 2020",,Paperback,view (with text),/book/show/40495957-heartstopper
433,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,889","Aug 14, 2018","Aug 14, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"5 StarsUntil at last, at some unclaimed moment, the heart-pain seeped away like water into sand. Still there, but deep. Kya laid her hand upon the bre5 StarsUntil at last, at some unclaimed moment, the heart-pain seeped away like water into sand. Still there, but deep. Kya laid her hand upon the breathing, wet earth, and the marsh became her mother.”This was one of the most stunning books I have ever read. The writing was so beautiful and unlike anything I have ever read. I really felt like I was in the marsh with Kya the whole time and I could imagine the world she created for herself in my head. I loved reading all the details in the book, and contrary to popular belief, I never felt bored while reading the book. Kya is one of my favorite characters that I have ever read about. There was so much to her and every time she felt something, I felt it too. She was so multi-dimensional and felt so real. (view spoiler)[ I thought that the ending was perfect. Although it seemed obvious to me, I thought that there wouldn't have been any other way to end it (and the poems!!!) I can't wait to reread it from a different point of view. Kya and Tate were so adorable and I absolutely loved them together.  (hide spoiler)]The mystery part of the book was also so interesting and it kept me on the edge of my seat. I definitely recommend this book and I can't wait for its movie!...more",Notes are private!,0,5,1,"Aug 10, 2021","Aug 16, 2021","Aug 18, 2020",,ebook,view (with text),/book/show/36809135-where-the-crawdads-sing
434,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Assassin's Blade        (Throne of Glass, #0.1-0.5)","Maas, Sarah J.*",,,,448        pp,4.24,"577,543","Mar 04, 2014","Mar 04, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 Stars“My name is Celaena Sardothien,"" she whispered, ""and I will not be afraid.”I don't really have much to say about this book, but it was fun at t3 Stars“My name is Celaena Sardothien,"" she whispered, ""and I will not be afraid.”I don't really have much to say about this book, but it was fun at times. I definitely feel like it dragged at times because there wasn't any real significant plot movement until the end of the book, which I really liked. The two last stories were my favorite, but the first three definitely dragged a bit. (view spoiler)[ SAM DESERVED BETTER. I am so bitter. I hate Arobynn so much and I hope Celeana gets the justice she deserves in the future books. What she has to go through is absolutely horrible and I just hate Arobynn for so many reasons (hide spoiler)]I lowkey wish I had read this before starting Throne of Glass because I feel like it gave me an idea of what really happened before Celeana got recruited by Dorian to be his champion, but overall I think that this book wasn't too bad.  Favorite to Least Favorite:1. The Assasin and the Empire2. The Assasin and the Underworld3. The Assasin and the Pirate World4. The Assasin and the Healer5.  The Assasin and the Desert...more",Notes are private!,0,18,1,"Oct 21, 2020","Nov 12, 2020","Aug 17, 2020",,ebook,view (with text),/book/show/18243700-the-assassin-s-blade
435,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dark Matter,"Crouch, Blake*",1101904224,9781101904220,1101904224,352        pp,4.13,"500,107","Jul 26, 2016","Jul 26, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2020",,Hardcover,view,/book/show/27833670-dark-matter
436,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Recursion,"Crouch, Blake*",1524759783,9781524759780,1524759783,326        pp,4.16,"234,638","Jun 11, 2019","Jun 11, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2020",,Hardcover,view,/book/show/42046112-recursion
437,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Into the Drowning Deep        (Rolling in the Deep, #1)","Grant, Mira",0316379409,9780316379403,0316379409,448        pp,3.97,"34,420","Nov 14, 2017","Nov 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 17, 2020",,Hardcover,view,/book/show/34523174-into-the-drowning-deep
438,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drama,"Telgemeier, Raina*",0545326990,9780545326995,0545326990,238        pp,4.19,"145,449","Sep 01, 2012","Sep 01, 2012",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,to come!!,Notes are private!,0,1,1,not set,not set,"Aug 11, 2020",,Paperback,view (with text),/book/show/13436373-drama
439,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",0735220689,9780735220683,0735220689,336        pp,4.24,"1,227,211","May 09, 2017","May 09, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2020",,Hardcover,view,/book/show/31434883-eleanor-oliphant-is-completely-fine
440,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,If We Were Villains,"Rio, M.L.*",125009528X,9781250095282,125009528X,354        pp,4.17,"272,556","Apr 11, 2017","Apr 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 09, 2020",,Hardcover,view,/book/show/30319086-if-we-were-villains
441,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Poppy War        (The Poppy War, #1)","Kuang, R.F.*",0062662597,9780062662590,,545        pp,4.17,"260,224","May 01, 2018","May 01, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 07, 2020",,ebook,view,/book/show/35068705-the-poppy-war
442,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Unhoneymooners        (Unhoneymooners, #1)","Lauren, Christina*",,,,432        pp,3.92,"834,868","May 14, 2019","May 14, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4 Stars“And I get it. As much as I hate him... I think I’m starting to like us.”This book was a pleasant surprise! I sped through it and I had so much4 Stars“And I get it. As much as I hate him... I think I’m starting to like us.”This book was a pleasant surprise! I sped through it and I had so much fun reading it. It was a super light rom-com and I couldn't put the book down. This book probably had the best banter out of all the rom-coms I have read and I was really interested to see how all the drama unraveled, and I thought it was a nice touch. This book also made me laugh out loud a couple times, which I really appreciated. Olive and Ethan are super cute and I'm so happy with how this ended. Definitely recommend!...more",Notes are private!,0,7,1,"Aug 16, 2021","Aug 17, 2021","Aug 06, 2020",,Paperback,view (with text),/book/show/42201431-the-unhoneymooners
443,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Legendborn        (The Legendborn Cycle, #1)","Deonn, Tracy*",1534441603,9781534441606,1534441603,502        pp,4.35,"134,380","Sep 15, 2020","Sep 15, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Hardcover,view,/book/show/50892338-legendborn
444,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Price Guide to the Occult,"Walton, Leslye*",0763691100,9780763691103,0763691100,272        pp,3.35,"5,093","Mar 13, 2018","Mar 13, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Hardcover,view,/book/show/35879387-the-price-guide-to-the-occult
445,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Evidence of the Affair,"Reid, Taylor Jenkins*",1542044510,9781542044516,B07GN867XT,88        pp,3.88,"150,774","Sep 20, 2018","Sep 20, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Kindle Edition,view,/book/show/41715227-evidence-of-the-affair
446,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After I Do,"Reid, Taylor Jenkins*",,,,334        pp,3.95,"203,176","Jul 01, 2014","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Paperback,view,/book/show/18775359-after-i-do
447,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One True Loves,"Reid, Taylor Jenkins*",,,B0176M3XWQ,352        pp,4.05,"490,740","Jun 07, 2016","Jun 07, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Kindle Edition,view,/book/show/27189194-one-true-loves
448,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Maybe in Another Life,"Reid, Taylor Jenkins*",,,1476776881,342        pp,3.80,"254,845","Jul 07, 2015","Jul 07, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Aug 05, 2020",,Paperback,view,/book/show/23492661-maybe-in-another-life
449,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Und        (A Court of Thorns and Roses, #6)","Maas, Sarah J.*",,,,unknown,4.58,886,unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2020",,,view,/book/show/33026517-untitled
450,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Und        (A Court of Thorns and Roses, #5)","Maas, Sarah J.*",,,,unknown,4.48,"1,398",unknown,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2020",,Hardcover,view,/book/show/31050358-untitled
451,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queen of Nothing        (The Folk of the Air, #3)","Black, Holly*",0316310409,9780316310406,,300        pp,4.36,"676,380","Nov 19, 2019","Nov 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 29, 2020",,ebook,view,/book/show/26032912-the-queen-of-nothing
452,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Wicked King        (The Folk of the Air, #2)","Black, Holly*",0316310336,9780316310338,0316310336,336        pp,4.31,"752,019","Jan 08, 2019","Jan 08, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"definitely will get back to this in the future, but there are other books that i would like to read first",Notes are private!,0,4,0,not set,not set,"Jul 28, 2020",,ebook,view (with text),/book/show/26032887-the-wicked-king
453,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Girls of Paper and Fire        (Girls of Paper and Fire, #1)","Ngan, Natasha*",0316561363,9780316561365,0316561363,385        pp,3.81,"53,885","Nov 06, 2018","Nov 06, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"2.75 Stars“I don't want an easy life. I want a meaningful one.”Objectively, this book is pretty good, and I could even see it being amazing to whoever2.75 Stars“I don't want an easy life. I want a meaningful one.”Objectively, this book is pretty good, and I could even see it being amazing to whoever may read it, but I do not think the story was for me. It was a bit bland for me and I was pretty bored throughout the whole story. It doesn't stick out from any other fantasies I've read and wasn't a big fan of. Lei was a boring main character and I wish that her relationship with her mother was explored more. I loved the idea of Wren and Lei's relationship, but I felt like it was rushed (maybe that's just me and my love for slowburn), but I could definitely see how this book could be really enjoyable for someone else. One thing about this book that I really enjoyed was the ending, so I think that if I ever have time, I will try and continue the series. ...more",Notes are private!,0,0,1,"Jun 28, 2021","Jul 18, 2021","Jul 20, 2020",,Hardcover,view (with text),/book/show/34433755-girls-of-paper-and-fire
454,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Twin's Daughter,"Baratz-Logsted, Lauren*",1599905132,9781599905136,1599905132,400        pp,3.68,"2,202","Aug 01, 2010","Aug 31, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 20, 2020",,Paperback,view,/book/show/7823311-the-twin-s-daughter
