,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Elizabeth's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
651,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Long Haul        (Diary of a Wimpy Kid, #9)","Kinney, Jeff*",141971189X,9781419711893,141971189X,217        pp,4.33,"75,829","Nov 04, 2014","Nov 04, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 28, 2016",,Hardcover,view,/book/show/21535019-the-long-haul
652,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercy Watson Goes for a Ride,"DiCamillo, Kate*",0763623326,9780763623326,0763623326,72        pp,4.18,"6,019","May 09, 2006","May 09, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 19, 2016",,Hardcover,view,/book/show/37189.Mercy_Watson_Goes_for_a_Ride
653,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Oogy: The Dog Only a Family Could Love,"Levin, Larry",0446546313,9780446546317,0446546313,214        pp,4.05,"12,872","Oct 12, 2009","Oct 12, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"May 10, 2016","May 12, 2016","May 12, 2016",,Hardcover,view,/book/show/8105569-oogy
654,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Thank You Book        (Elephant & Piggie, #25)","Willems, Mo",1423178289,9781423178286,1423178289,64        pp,4.43,"6,194",2016,"May 03, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I'm kind of glad this last one came out now while my little one is still little. We have enjoyed this series for about 3 years now and it has seen herI'm kind of glad this last one came out now while my little one is still little. We have enjoyed this series for about 3 years now and it has seen her through pre-reading all the way to independent reading. We will return to these for a long time. Thank you Mo Willems for this gem! ...more,Notes are private!,0,0,1,not set,not set,"May 09, 2016",,Hardcover,view (with text),/book/show/27247476-the-thank-you-book
655,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercy Watson: Something Wonky This Way Comes,"DiCamillo, Kate*",0763636444,9780763636449,0763636444,86        pp,4.25,"2,814","Jul 14, 2009","Jul 14, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"May 01, 2016",,Hardcover,view,/book/show/6305996-mercy-watson
656,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady Susan,"Austen, Jane",0486444074,9780486444079,0486444074,180        pp,3.65,"44,865",1871,"Nov 08, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 28, 2016",,Paperback,view,/book/show/91582.Lady_Susan
657,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mansfield Park,"Austen, Jane",,,B0083Z4RNU,346        pp,3.86,"349,596",May 1814,"May 16, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"All I can say, is that you know it is a good book when you find yourself missing the main character the day after finishing. I love Fanny Price and feAll I can say, is that you know it is a good book when you find yourself missing the main character the day after finishing. I love Fanny Price and felt like this story was one the strongest of Jane Austen. The social commentary aspect was very interesting and I found myself rooting for Fanny the whole time! It’s not a fast read but well worth the time spent. ...more",Notes are private!,0,0,1,"Feb 06, 2016","Mar 17, 2019","Apr 28, 2016",,Kindle Edition,view (with text),/book/show/16058947-mansfield-park
658,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Persuasion,"Austen, Jane",,,B002RKSZWG,170        pp,4.15,"702,298","Dec 20, 1817","Oct 04, 2009",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this book, as I have loved all of Jane Austen’s novel. I could see the scenes playing out in my mind as I read it. It was a little slow for meI loved this book, as I have loved all of Jane Austen’s novel. I could see the scenes playing out in my mind as I read it. It was a little slow for me but classic literature often doesn’t ready very fast. Anne is a strong woman and I was rooting for her the whole time. ...more",Notes are private!,0,0,1,"Apr 15, 2018","May 17, 2018","Apr 28, 2016",,Kindle Edition,view (with text),/book/show/8130027-persuasion
659,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Anna Karenina,"Tolstoy, Leo",,,B0023EFB1O,790        pp,4.09,"847,991",1878,"May 31, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Oh Anna Karenina. Anna, Anna, Anna. I guess Kostya Levin would not have made for a good title but he was definitely the main (and more tolerable) charOh Anna Karenina. Anna, Anna, Anna. I guess Kostya Levin would not have made for a good title but he was definitely the main (and more tolerable) character. This was my first foray into Tolstoy and I was a little intimidated at first. The writing itself was beautiful. The story was very boring in many ways. The last 25% really picked up and I flew through it in a few days (after taking 7 months to read the first 75%!). It was very spiritual (which I did not expect) and Levin really grew on me and I came to love him in the end. And Anna? I can't even talk about Anna. The phrase ""hot mess?"" Anna. I'm glad I read it and I will spend some time reflecting on it because there are some thoughtful passages, especially toward the end. Do I recommend? Yes, if you enjoy classics and particularly Russian history. No, if you're only curious. ...more",Notes are private!,0,1,1,Jan 2017,Aug 2017,"Apr 28, 2016",,Kindle Edition,view (with text),/book/show/6382501-anna-karenina
660,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Percy Jackson's Greek Gods,"Riordan, Rick*",,,B00HVMAS0W,417        pp,4.44,"83,618","Jan 01, 2014","Aug 19, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 19, 2016",,Kindle Edition,view,/book/show/20829994-percy-jackson-s-greek-gods
661,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mercy Watson Thinks Like a Pig,"DiCamillo, Kate*",0763652318,9780763652319,0763652318,80        pp,4.21,"3,655","Jul 08, 2008","Feb 08, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 17, 2016",,Paperback,view,/book/show/9326251-mercy-watson-thinks-like-a-pig
662,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Rising Strong: The Reckoning. The Rumble. The Revolution.,"Brown, Brené*",0812995821,9780812995824,0812995821,336        pp,4.25,"82,324","Aug 25, 2015","Aug 25, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 16, 2016",,Hardcover,view,/book/show/23317538-rising-strong
663,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"House of Robots        (House of Robots, #1)","Patterson, James*",1478955856,9781478955856,1478955856,3        pp,4.22,"2,997","Nov 24, 2014","Nov 24, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Apr 11, 2016",,Audio CD,view,/book/show/21489272-house-of-robots
664,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,For the Love: Fighting for Grace in a World of Impossible Standards,"Hatmaker, Jen*",0718031822,9780718031824,0718031822,224        pp,4.07,"27,638","Aug 01, 2015","Aug 18, 2015",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I really wanted to like this book. I like Jen Hatmaker's witty, slightly self deprecating and sarcastic tone on Facebook. The full length book, howeveI really wanted to like this book. I like Jen Hatmaker's witty, slightly self deprecating and sarcastic tone on Facebook. The full length book, however, was just a little much for me. Don't get me wrong, it had its moments where I laughed and was thought provoking at times. I could identify with much of it, being a product of 90's youth group culture and attending an evangelical college and even being married to a pastor. I have had a similar transformation of theology and thought processes regarding the church and Christianity in general. My problem is I felt this book was too ""fluffy"" and not well developed at all. First, the concept of Grace was not really fleshed out. It was brought up in the beginning and briefly mentioned a few times. This was surprising given the title of the book. Second, the humor. While i enjoyed parts of the more humorous sections, the way they were interspersed between more serious essays made it almost impossible to ""sit with"" or wrestle with the more difficult topic. One just went from serious to funny and this doesn't leave time for reflection. Also, the humor is reflective of her position as an upper middle class Christian mother of five in the suburbs. Third, many of the community building issues addressed (supper clubs, front porch church, etc) seem like great ideas. For Jen Hatmaker. She obviously has the gift of hospitality. But this doesn't work for everyone. Community can and should be created everywhere. At the gas station pumping gas next to the minivan full of kids or next to the homeless person asking for money. Community can be at the local playground. It doesn't always involve opening ones home and cooking. Close knit ""Couple friends"" may be necessary for her but they aren't for me. Lastly, Jen's writing seems to be more like journal entries of her own thoughts and reflections on other authors' writings. I didn't see much I hadn't already heard before. Also, She definitely wrote to her specific audience and if one isn't married with children, it may be difficult to relate to much of the content. ...more",Notes are private!,0,0,1,"Apr 11, 2016","Apr 16, 2016","Apr 07, 2016",,Hardcover,view (with text),/book/show/23647129-for-the-love
665,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Olympian        (Percy Jackson and the Olympians, #5)","Riordan, Rick*",1423101472,9781423101475,1423101472,381        pp,4.55,"1,002,737","May 05, 2009","May 05, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 31, 2016",,Hardcover,view,/book/show/4556058-the-last-olympian
666,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Posy the Puppy        (Dr KittyCat Is Ready to Rescue, #1)","Clarke, Jane",0192742809,9780192742803,B00SHKGXNI,105        pp,3.93,283,"Feb 28, 2015","Feb 05, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2016",,Kindle Edition,view,/book/show/29506304-posy-the-puppy
667,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Unicorn Adventure!        (Princess Ponies, #4)","Ryder, Chloe*",1619632942,9781619632943,1619632942,128        pp,4.25,141,"Jun 06, 2013","Aug 26, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 30, 2016",,Paperback,view,/book/show/18594505-a-unicorn-adventure
668,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"End of Watch        (Bill Hodges Trilogy, #3)","King, Stephen*",1501129740,9781501129742,1501129740,432        pp,4.11,"126,854","Jun 07, 2016","Jun 07, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A good end to an exciting and fast paced story.,Notes are private!,0,0,1,"Jun 17, 2016","Jun 23, 2016","Mar 18, 2016",,Hardcover,view (with text),/book/show/25526965-end-of-watch
669,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Finders Keepers        (Bill Hodges Trilogy, #2)","King, Stephen*",1501100130,9781501100130,,448        pp,4.06,"155,220","Jun 02, 2015","Jun 02, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Don't know what to say except ""this was so good you have to read it right now."" Don't know what to say except ""this was so good you have to read it right now."" ...more",Notes are private!,0,0,1,"Mar 27, 2016","Apr 10, 2016","Mar 18, 2016",,ebook,view (with text),/book/show/22453035-finders-keepers
670,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Battle of the Labyrinth        (Percy Jackson and the Olympians, #4)","Riordan, Rick*",1423101464,9781423101468,1423101464,361        pp,4.42,"1,081,965","Mar 06, 2008","Mar 06, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 18, 2016",,Hardcover,view,/book/show/2120932.The_Battle_of_the_Labyrinth
671,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Titan’s Curse        (Percy Jackson and the Olympians, #3)","Riordan, Rick*",,,,320        pp,4.37,"1,055,774","May 05, 2007","May 05, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Mar 18, 2016",,Paperback,view,/book/show/561456.The_Titan_s_Curse
672,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Mercedes        (Bill Hodges Trilogy, #1)","King, Stephen*",1476754454,9781476754451,1476754454,437        pp,4.02,"321,638","Jun 03, 2014","Jun 03, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Mar 14, 2016","Mar 18, 2016","Mar 18, 2016",,Hardcover,view,/book/show/18775247-mr-mercedes
