,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Beatriz's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1018,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hooked: How to Build Habit-Forming Products,"Eyal, Nir*",1591847788,9781591847786,1591847788,256        pp,4.11,"43,635","Dec 25, 2013","Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Por coincidência, li o Hooked num momento em que me estou a des(a)pegar das redes sociais.(...)Estar Hooked é estar, de certa forma, preso a qualquer Por coincidência, li o Hooked num momento em que me estou a des(a)pegar das redes sociais.(...)Estar Hooked é estar, de certa forma, preso a qualquer coisa, é vermo-nos envolvidos num processo, imersos num estado de constante curiosidade quanto ao que nos pode revelar a cada instante. É exactamente o hábito que nos leva à dependência, prevista pelos criadores dessas apps, para chamar a atenção de tantos utilizadores quanto possível.(...)Agora, perguntam vocês: mas isto de se trazer para o mercado produtos que brincam com a mente dos clientes e que têm em conta o cultivo de hábitos não é manipulação? De facto, o próprio Nir Eyal aborda esta vertente ética. Segundo ele, nos negócios não há maneira de evitar ""entrar na mente"" dos clientes, e que deve ficar à consciência e responsabilidade dos empreendedores fazê-lo para o ""bem"" ou para o ""mal"" - o que mais deve interessar é pensar se o produto melhora ou não a vida dos utilizadores e se o próprio empreendedor também o usaria. Se se responder afirmativamente a essas duas perguntas, tanto melhor!Por agora, com algumas reservas, acho que concordo com esse método de avaliação ética. Ler este livro foi uma boa experiência, tanto colocando-me do lado dos empreendedores, quanto dos utilizadores. Além disso, ver desconstruído o processo que leva à dependência das tecnologias também me motiva a largá-las, dado que agora conheço a tal ""manipulação"" e os truques usados para incentivar ao uso a que me encontro sujeita. Devemos usar seja que produto for como vitaminas, não como analgésicos (jargão farmacêutico do autor!).No que toca a aspectos mais estruturais do livro, primeiro tenho de apontar uma falha: o subtítulo induziu-me ao erro de pensar em ""produtos"" em geral, mas, na verdade, os produtos discutidos são sempre apps e websites, não propriamente escovas de dentes ou lençóis. Por fim, é de louvar todo o livro Hooked enquanto um produto ele mesmo: não existe edição em paperback, a capa dura vem envolta numa sobrecapa colorida, a impressão é feita em papel daquele que nos leva a enfiar o nariz lá dentro, o tipo de letra é grande e há algumas imagens, tabelas e resumos de ideias aqui e ali, fazendo parecer que a leitura segue escorreita e rápida... É um produto muito eficaz a chamar e a prender a atenção do leitor!Opinião completa em: https://fuiprocrastinar.blogs.sapo.pt......more",Notes are private!,0,3,1,"Jan 20, 2019","Jan 25, 2019","Jan 20, 2019",,Hardcover,view (with text),/book/show/22668729-hooked
1019,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ecology of Attention,"Citton, Yves",1509503722,9781509503728,1509503722,220        pp,3.77,71,"Sep 11, 2014","Jan 30, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 16, 2019",,Hardcover,view,/book/show/30613224-the-ecology-of-attention
1020,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Miracle Morning: The Not-So-Obvious Secret Guaranteed to Transform Your Life: Before 8AM,"Elrod, Hal*",,,B00AKKS278,172        pp,3.91,"76,645",2012,"Dec 07, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 14, 2019",,Kindle Edition,view,/book/show/17166225-the-miracle-morning
1021,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The True Believer: Thoughts on the Nature of Mass Movements,"Hoffer, Eric",0060505915,9780060505912,0060505915,177        pp,4.21,"10,397",1951,"Jan 19, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 12, 2019",,Paperback,view,/book/show/15916.The_True_Believer
1022,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Um Homem sem Pátria,"Vonnegut, Kurt, Jr.",9728955103,9789728955106,9728955103,157        pp,4.09,"45,993",2005,Jul 2006,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 11, 2019",,Paperback,view,/book/show/7370426-um-homem-sem-p-tria
1023,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Literature Teaches Us about Emotion,"Hogan, Patrick Colm",1107002885,9781107002883,1107002885,352        pp,3.94,17,"Jan 01, 2011","Mar 21, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2019",,Hardcover,view,/book/show/11708836-what-literature-teaches-us-about-emotion
1024,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Na Memória dos Rouxinóis,"Martins, Filipa",9897224351,9789897224355,9897224351,216        pp,3.41,95,unknown,Feb 2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 09, 2019",,Paperback,view,/book/show/38125918-na-mem-ria-dos-rouxin-is
1025,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liberal Imagination: Essays on Literature and Society,"Trilling, Lionel",0151511977,9780151511976,0151511977,284        pp,3.98,452,1950,"Jan 01, 1979",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Hardcover,view,/book/show/402292.The_Liberal_Imagination
1026,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Art of Fiction,"Lodge, David",0099554240,9780099554240,0099554240,254        pp,3.92,"2,874",1992,"May 02, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 08, 2019",,Paperback,view,/book/show/10683406-the-art-of-fiction
1027,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dear Madam President: An Open Letter to the Women Who Will Run the World,"Palmieri, Jennifer",1538713454,9781538713457,1538713454,179        pp,3.90,"5,258","Mar 27, 2018","Mar 27, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Apesar do testemunho que foi sem dúvida interessante para mim, que nunca pisei solo americano e que sigo a vida política dos Estados Unidos a partir dApesar do testemunho que foi sem dúvida interessante para mim, que nunca pisei solo americano e que sigo a vida política dos Estados Unidos a partir da comunicação social portuguesa, redes sociais e apenas algumas páginas estrangeiras online, sinto que Dear Madam President ficou aquém do que eu esperava. Não é um testemunho muito técnico acerca da candidatura de Hillary Clinton à presidência dos EUA, nem um tratado sobre política americana no feminino, mas sim uma data de memórias desorganizadas acerca desses temas e doutros eventos da vida pessoal e profissional da autora.A exortação do título Dear Madam President, dirigida a uma hipotética futura presidente - mulher - dos Estados Unidos acaba por funcionar como manobra publicitária, mas não me convenceu, pareceu-me forçada. Ainda assim, retirei algumas lições de perseverança e reflexões acerca da presença feminina num mundo criado, definido e adaptado por e para homens ao longo dos séculos, principalmente que há um paradigma implícito acerca do que se espera dum homem que se candidata a um cargo como o da presidência dos EUA, mas que continua a ser difícil perceber o que esperar duma mulher nesse contexto, por ser novidade, pela biologia diferente, pelo comportamento, forma de estar e reagir.Tenho a certeza de que há melhores livros sobre isto, que me ensinem mais, embora este não tenha sido um mau começo. Afinal, cem páginas lêem-se rapidamente. Dear Madam President foi uma leitura agradável, apenas pouco surpreendente ou construtiva.Opinião completa em: https://fuiprocrastinar.blogs.sapo.pt......more",Notes are private!,0,1,1,"Jan 07, 2019","Jan 12, 2019","Jan 07, 2019",,Hardcover,view (with text),/book/show/36262849-dear-madam-president
1028,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Educated Brain: Essays in Neuroeducation,"Battro, Antonio M.",0521876737,9780521876735,0521876737,280        pp,3.90,10,"Mar 01, 2008","Mar 10, 2008",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2019",,Hardcover,view,/book/show/1129435.The_Educated_Brain
1029,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Educated,"Westover, Tara*",,,,352        pp,4.47,"1,525,632","Feb 20, 2018","Feb 20, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Desde que comecei a ler o livro até o terminar dificilmente o larguei. Foi assim que Educated me fez sentir: eu tinha de saber como acabava o relato dDesde que comecei a ler o livro até o terminar dificilmente o larguei. Foi assim que Educated me fez sentir: eu tinha de saber como acabava o relato desta rapariga, nem uma década mais velha que eu, mas com uma vida tão complexa e cheia de feitos tão memoráveis.Educated descreve os primeiros vinte e tal anos de vida da autora americana; perguntarão vocês como é que alguém tão novo terá tanto (quase 400 páginas!) para contar. Ao contrário do que é esperado duma criança num país desenvolvido, Tara não foi à escola até ter entrado na universidade, aos 17 anos. A família, mórmon, crente no Fim dos Dias e em teorias da conspiração sobre a doutrinação do Governo através da escola e do serviço de saúde, manteve-a longe do resto do mundo até Tara ter seguido os passos dum irmão mais velho rebelde e se ter autoproposto e inscrito na Brigham Young University.Não vos quero contar muito mais do que as outras sinopses da Internet já contêm, mas deixo-vos uma nota de precaução: este não é um livro fácil, emocionalmente. Tara Westover escreve mesmo muito, muito bem, como se já tivesse uma carreira literária longa, por isso conseguiu prender-me a cada novo parágrafo, mas o que lá está escrito não é bonito. Na infância, adolescência e primeiros anos de idade adulta dela houve muita violência, frustração, mentiras, obstáculos físicos e morais, incompreensão, solidão... É uma daquelas leituras que nos encanta e assombra em simultâneo. A certo ponto, o que mais surpreende deixa de ser o facto de Tara ter chegado a frequentar a universidade, mas sim, contra a vontade de toda a gente que a rodeava, ter alcançado um percurso de sucesso de zero a Harvard em menos de dez anos.O texto completo em: https://fuiprocrastinar.blogs.sapo.pt......more",Notes are private!,0,14,1,"Feb 16, 2019","Feb 19, 2019","Jan 07, 2019",,Hardcover,view (with text),/book/show/35133922-educated
1030,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Estúpida, eu?: A blogueira que conquistou seu lugar no mundo da moda","Coutinho, Camila",8551003178,,B07BBWLNQN,165        pp,3.81,379,"Apr 27, 2018","Apr 27, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 07, 2019",,Kindle Edition,view,/book/show/39335679-est-pida-eu
1031,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Luanda, Lisboa, Paraíso","Almeida, Djaimilia Pereira de",989665591X,9789896655914,989665591X,231        pp,3.99,656,Oct 2018,Oct 2018,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Luanda, Lisboa, Paraíso é um daqueles livros que parece ter sido escrito palavra a palavra, com todo o cuidado, nenhuma delas aleatória. Todas têm um Luanda, Lisboa, Paraíso é um daqueles livros que parece ter sido escrito palavra a palavra, com todo o cuidado, nenhuma delas aleatória. Todas têm um sentido e um lugar. Cheguei a ler a mesma página várias vezes, para aproveitar todos os bocadinhos que poderia não ter saboreado à primeira, segunda ou terceira vez. Na minha opinião, é isto que faz um óptimo livro, seja qual for o género.Os protagonistas desta história são pai e filho, Cartola e Aquiles, que vivem num mundo pouco justo e onde a desilusão é o prato do dia, acompanhados pelos seus amigos Pepe e Iuri. São homens que, embora não tenham aprendido a viver sem mulheres, têm de aprender a sobreviver sem elas. Claro que também há mulheres na história, mas as que existem estão bem longe, ou são figurantes das vidas dos homens que, por algum motivo, assombram. Os protagonistas são homens desorientados, as restantes são as mulheres que lhes dão norte ou que os denorteiam.Opinião completa em: https://fuiprocrastinar.blogs.sapo.pt......more",Notes are private!,0,17,1,"Jan 14, 2019","Jan 20, 2019","Jan 06, 2019",,Paperback,view (with text),/book/show/42462457-luanda-lisboa-para-so
1032,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Por Saramago,"Ribeiro, Anabela Mota",9896445265,9789896445263,9896445265,unknown,4.03,38,unknown,2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2019",,Paperback,view,/book/show/42621205-por-saramago
1033,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Awkward Thoughts of W. Kamau Bell: Tales of a 6' 4"", African American, Heterosexual, Cisgender, Left-Leaning, Asthmatic, Black and Proud Blerd, Mama's Boy, Dad, and Stand-Up Comedian","Bell, W. Kamau",1101985879,9781101985878,1101985879,340        pp,4.00,"6,580","May 02, 2017","Jan 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2019",,Hardcover,view,/book/show/32337904-the-awkward-thoughts-of-w-kamau-bell
1034,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Artemis Fowl        (Artemis Fowl, #1)","Colfer, Eoin",,,0786817879,396        pp,3.86,"546,553","Apr 26, 2001","Apr 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2019",,Paperback,view,/book/show/249747.Artemis_Fowl
1035,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Reading Mind: A Cognitive Approach to Understanding How the Mind Reads,"Willingham, Daniel T.",1119301378,9781119301370,1119301378,233        pp,4.20,480,Apr 2017,"May 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Hardcover,view,/book/show/32285196-the-reading-mind
1036,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tragic Imagination: The Literary Agenda,"Williams, Rowan",019873641X,9780198736417,019873641X,160        pp,4.34,29,unknown,"Nov 29, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Paperback,view,/book/show/29952669-the-tragic-imagination
1037,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Repetition and Identity,"Pickstock, Catherine",0199683611,9780199683611,0199683611,211        pp,4.59,22,"Jan 01, 2013",2013,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Paperback,view,/book/show/18172518-repetition-and-identity
1038,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Novel: A Survival Skill,"Parks, Tim*",0198739591,9780198739593,0198739591,185        pp,3.71,56,unknown,"Jul 16, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 28, 2018",,Paperback,view,/book/show/26124070-the-novel
1039,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Tales of Literacy for the 21st Century: The Literary Agenda,"Wolf, Maryanne",0198724179,9780198724179,0198724179,192        pp,3.82,40,unknown,"Sep 28, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 28, 2019",not set,"Dec 28, 2018",,Paperback,view,/book/show/29283409-tales-of-literacy-for-the-21st-century
