,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Aviva's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flatshare,"O'Leary, Beth*",1787474402,9781787474406,1787474402,394        pp,4.01,"385,554","Apr 10, 2019","Apr 18, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2021",,Hardcover,view,/book/show/36478784-the-flatshare
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent Patient,"Michaelides, Alex*",1250301696,9781250301697,1250301696,336        pp,4.18,"2,166,985",2018,"Feb 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2021",,Hardcover,view,/book/show/40097951-the-silent-patient
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Last Stop,"McQuiston, Casey*",1250244498,9781250244499,1250244498,418        pp,3.93,"235,106","Jun 01, 2021","Jun 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2021",,Paperback,view,/book/show/54860443-one-last-stop
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beautiful World, Where Are You","Rooney, Sally*",0374602603,9780374602604,0374602603,356        pp,3.54,"388,491","Sep 07, 2021","Sep 07, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4/5!This was very good. Not as good as Normal People in my opinion, but much better than Conversations With Friends.I much preferred Eileen and Simon’4/5!This was very good. Not as good as Normal People in my opinion, but much better than Conversations With Friends.I much preferred Eileen and Simon’s storyline to Alice and Felix’s. Both the relationship between Marianne and Connell and the relationship between Eileen and Simon were so touching and sincere to me because in both parties in each relationship, there was the recognition that the other person was THE ONE. Like the other person’s existence and involvement with their life was imperative to their happiness. Each partner was so perfectly molded to the other to an extreme extent, so much so that it was volatile and often imploded (and then they would come back together again, etc.). I felt all of this amazing tension between E and S, though nothing similar between A and F. I felt like Felix treated Alice like shit and didn’t understand why nothing ever came of his wrongs. To me, it seemed like there was absolutely no reason for Alice to be in such an emotionally-taxing relationship, and it didn’t even seem that her and Felix matched each other intellectually, which is often integral to the relationships that Rooney writes. I thought that BWWAY showcased Rooney’s improved abilities of advancing social, philosophical, and existential commentary. I also thought it was really interesting how she dealt with ideas of fame and celebrity through Alice, as it mirrored her situation and provided unique insight. Additionally, the sex scenes in this novel were written better than in the previous two lol. I honestly remember being more impressed by the prose in Normal People? but maybe that just deserves a re-read and I’m not remembering it properly. I’m forever a Sally Rooney girly...more",Notes are private!,0,2,1,"Dec 16, 2021","Dec 19, 2021","Jun 23, 2021",,Hardcover,view (with text),/book/show/56597885-beautiful-world-where-are-you
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After I Do,"Reid, Taylor Jenkins*",,,,334        pp,3.95,"203,083","Jul 01, 2014","Jul 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 23, 2021",,Paperback,view,/book/show/18775359-after-i-do
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Beach Read,"Henry, Emily*",1984806734,9781984806734,1984806734,400        pp,4.01,"1,105,275","May 19, 2020","May 19, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Poor Emily Henry. Someone had to be the author to bring me back down to earth after finishing Donna Tartt’s Goldfinch, and the unfortunate task was giPoor Emily Henry. Someone had to be the author to bring me back down to earth after finishing Donna Tartt’s Goldfinch, and the unfortunate task was given to Ms. Henry. This book was just..bad. The characters were boring and exclusively defined by clichés. The prose was saccharinely melodramatic. The plot maundered on and on and I found myself completely uninvested. Another criticism—this is marketed as enemies-to-lovers, yet Gus and January literally stay enemies for like 50 pages?? And then it segues immediately to them grinding on each other while looking at high school yearbooks. There was none of the internal shame, the internal battle of “this person disgusts me/I am repulsed to be in the same room as you [cut to] there is no way that I find this person mildly attractive, I hate this person why are they looking at me like that” that I associate with, and look forward to in, a true enemies-to-lovers plot. (Okay, maybe it was there a little, but it became genial far too fast, and January expressed being attracted to him in their first interaction.) Also, Gus mentioned something about being physically abused as a child and?? hello? that was completely skated over and very poor character development on Emily Henry’s part to not give that any attention. This is besides the point but they both had the MOST un-moanable names (January? Gus?) and I had trouble not thinking about that during the smut...more",Notes are private!,0,4,1,"Aug 08, 2021","Aug 09, 2021","Jun 21, 2021",,Paperback,view (with text),/book/show/52867387-beach-read
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Writers & Lovers,"King, Lily*",0802148530,9780802148537,0802148530,324        pp,4.02,"142,105","Mar 03, 2020","Mar 03, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"**spoiler alert** This book was...meh. Maybe that's unfair; maybe it was meh bordering on good. The main character, Casey, is a struggling, 31-year-ol**spoiler alert** This book was...meh. Maybe that's unfair; maybe it was meh bordering on good. The main character, Casey, is a struggling, 31-year-old waitress living in Boston; she recently lost her mother, her father is an asshole and completely out of the picture, she's swamped in debt and student loans, she's losing all of her friends, she's reeling from her breakup with her ex (Luke), and she's finding it challenging to complete the first draft of her novel--which she's been working on for six years. To add to all of this, her waitressing job, which barely pays enough for her to live in a (literally) moldy storage shed, exposes her to a threatening, abusive head chef, and she doesn't know that she is able to get health insurance until at least halfway through the novel, which is when she finally gets an underarm lump examined that could be cancerous. She also has romantic problems, but I don't even want to touch on those. This book had a lot of promise, but I found the main character and her life so unrelatable and...deeply sad. Maybe it's because I've never experienced intense grief before, but she seemed so stuck and numb, which was really unpleasant and unsatisfying for the reader. I'm likely too much of an optimist to be able to appreciate or withstand (?) the kind of acute depression that Casey/the reader experiences, but I just found it so discouraging to read; there was nothing redeeming about her life. Of course, in the last 30-40 pages, things turned up, but the ~280 pages before this were...rough. As far as prose, I thought King's writing wasn't bad, but it reminded me of Sally Rooney in that Sally Rooney does the depressed-and-short-and-choppy-sentences-and-disruptive-flashbacks schtick a whole lot better.After reading, this was a 3.5/5, but after typing out all of my thoughts it's a 2.5-3/5....more",Notes are private!,0,1,1,"Jul 31, 2021",Aug 2021,"Jun 21, 2021",,Hardcover,view (with text),/book/show/52715989-writers-lovers
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,M Train,"Smith, Patti*",1101875100,9781101875100,1101875100,256        pp,4.02,"43,518","Oct 06, 2015","Oct 06, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 20, 2021",,Hardcover,view,/book/show/24728470-m-train
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Just Kids,"Smith, Patti*",0060936223,9780060936228,0060936223,306        pp,4.21,"280,504","Jan 19, 2010","Nov 02, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2021","Jan 03, 2022","Jun 20, 2021",,Paperback,view,/book/show/7741657-just-kids
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Born a Crime: Stories From a South African Childhood,"Noah, Trevor",,,0385689225,289        pp,4.49,"693,530","Nov 15, 2016","Nov 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2021",,Hardcover,view,/book/show/29780253-born-a-crime
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Detransition, Baby","Peters, Torrey",0593133374,9780593133378,0593133374,337        pp,3.95,"77,261","Jan 12, 2021","Jan 12, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 19, 2021",,Hardcover,view,/book/show/48890225-detransition-baby
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,There There,"Orange, Tommy*",,,,294        pp,3.98,"181,607","Jun 05, 2018","Jun 05, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Ugh. This book just didn't touch me like it seemed to for others. I thought Orange was trying to do too much with too few pages; it felt like half of Ugh. This book just didn't touch me like it seemed to for others. I thought Orange was trying to do too much with too few pages; it felt like half of the time reading was spent flipping back to the beginning to the character glossary to figure out who was who. I also felt like the entire shooting/heist subplot, which we later find is integral to the entire novel, is not..written or explained well? I didn't understand why they needed guns, nor did I understand how they roped in all of the accomplices into it. It was tragic, and seemingly unrealistic, to me that Indian men--who Orange had spent 50-100 (?) pages carefully explaining the nuances to their characters, exposing their past traumas, and generally making the reader feel sympathetic towards their personages--decided to rob an Indian Powow of all things, a purely disrespectful, immoral, and unempathetic gesture in my opinion. It was frustrating and I felt robbed and manipulated as a reader. All of this being said, I enjoyed the prose and was impressed with Orange's tact in exploring historic and contemporary Indian issues, which are not talked about nearly enough. I also think that reading/annotating this book for school spoiled my reading experience; looking for quotes and paying attention to character arcs took away from the story and the artistry of the language. ...more",Notes are private!,0,4,1,"Aug 19, 2021","Aug 31, 2021","Jun 17, 2021",,Hardcover,view (with text),/book/show/36692478-there-there
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Mr. Penumbra's 24-Hour Bookstore        (Mr. Penumbra's 24-Hour Bookstore, #1)","Sloan, Robin*",0374214913,9780374214913,0374214913,288        pp,3.73,"206,119","Sep 26, 2012","Oct 02, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Hardcover,view,/book/show/13538873-mr-penumbra-s-24-hour-bookstore
362,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Nightingale,"Hannah, Kristin*",0312577222,9780312577223,0312577222,440        pp,4.62,"1,358,034","Oct 08, 2015","Feb 03, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Hardcover,view,/book/show/21853621-the-nightingale
363,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Odyssey,Homer,0143039954,9780143039952,0143039954,541        pp,3.81,"1,080,402",-700,"Oct 31, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,not set,"Jun 13, 2021",,Paperback,view,/book/show/1381.The_Odyssey
364,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rosie Project        (Don Tillman, #1)","Simsion, Graeme*",1476729085,9781476729084,1476729085,292        pp,4.02,"556,315","Jan 30, 2013","Oct 01, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Hardcover,view,/book/show/16181775-the-rosie-project
365,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Love in the Time of Cholera,"García Márquez, Gabriel",140003468X,9781400034680,140003468X,348        pp,3.94,"504,632",Nov 1985,"Oct 05, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"….Writing this a few weeks after finishing this novel so my thoughts are not as sharp (though they are as follows): Witty and wordy writing that has a….Writing this a few weeks after finishing this novel so my thoughts are not as sharp (though they are as follows): Witty and wordy writing that has absolutely encouraged me to read 100 Years of Solitude at some point. Beyond that, this book acts as a perverse shrine to rape culture and pedophilia. It is very obviously written by a man. Am going to keep my original rating of 3 stars because I trust my former self, but going off of memories of this novel it seems to deserve a much lower rating — it must have some redeemable qualities that I am forgetting lmao...more",Notes are private!,0,6,1,"Jun 30, 2022","Jul 15, 2022","Jun 13, 2021",,Paperback,view (with text),/book/show/9712.Love_in_the_Time_of_Cholera
366,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Middlesex,"Eugenides, Jeffrey",0312422156,9780312422158,0312422156,529        pp,4.03,"639,174","Sep 04, 2002","Sep 16, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Paperback,view,/book/show/2187.Middlesex
367,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Circus,"Morgenstern, Erin*",,9780385534635,0385534639,506        pp,4.02,"974,917","Sep 13, 2011","Sep 13, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Hardcover,view,/book/show/9361589-the-night-circus
368,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lolita,"Nabokov, Vladimir",0140264078,9780140264074,0140264078,307        pp,3.88,"850,064",Sep 1955,1997,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Soooo Lana-coded. But seriously so freaky and fabulous and funny. Can’t wait to read more of Nabokov,Notes are private!,0,4,1,"Oct 10, 2023","Nov 05, 2023","Jun 13, 2021",,Paperback,view (with text),/book/show/7607.Lolita
369,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lovely Bones,"Sebold, Alice",,,,327        pp,3.85,"2,353,174","Jul 03, 2002","Sep 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5… good I guess? I thought the plot lagged in too many places and too much time was devoted to boring extraneous characters,Notes are private!,0,2,1,"May 24, 2023","Jun 09, 2023","Jun 13, 2021",,Paperback,view (with text),/book/show/536.The_Lovely_Bones
370,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Picture of Dorian Gray,"Wilde, Oscar",,,,272        pp,4.12,"1,534,790",Jun 1890,"Jun 01, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Paperback,view,/book/show/5297.The_Picture_of_Dorian_Gray
371,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jane Eyre,"Brontë, Charlotte",0142437204,9780142437209,0142437204,532        pp,4.15,"2,094,500","Oct 16, 1847","Feb 04, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Paperback,view,/book/show/10210.Jane_Eyre
372,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gone Girl,"Flynn, Gillian*",,,,415        pp,4.13,"3,090,956","Dec 06, 2012","Apr 22, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2021",,Paperback,view,/book/show/19288043-gone-girl
