,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Erika's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
730,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Crossed a Bridge and It Trembled: Voices from Syria,"Pearlman, Wendy",0062654454,9780062654458,0062654454,352        pp,4.58,"3,998","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 03, 2018",,ebook,view,/book/show/32051585-we-crossed-a-bridge-and-it-trembled
731,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Radium Girls: The Dark Story of America’s Shining Women,"Moore, Kate*",149264935X,9781492649359,149264935X,479        pp,4.15,"146,974",Jun 2016,"May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2018",,Hardcover,view,/book/show/31409135-the-radium-girls
732,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sing, Unburied, Sing","Ward, Jesmyn*",,,B01M9I7CRC,299        pp,4.01,"135,224","Sep 05, 2017","Sep 05, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Wow. This book was powerful. Dark, and more poetic than I normally care for, but well worth the read.",Notes are private!,0,2,1,"Jan 02, 2018","Jan 05, 2018","Dec 31, 2017",,Kindle Edition,view (with text),/book/show/33620321-sing-unburied-sing
733,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Life She Was Given: A Moving and Emotional Saga of Family and Resilient Women,"Wiseman, Ellen Marie*",1617734500,,B01M2B7EVP,370        pp,4.10,"42,365","Jul 25, 2017","Jul 25, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 24, 2017","Dec 27, 2017","Dec 24, 2017",,Kindle Edition,view,/book/show/32980740-the-life-she-was-given
734,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Dead Don't Dance        (Awakening #1),"Martin, Charles*",1595541616,9781595541611,1595541616,314        pp,4.31,"9,154",2004,"Jan 01, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 23, 2017","Dec 23, 2017","Dec 23, 2017",,Paperback,view,/book/show/241385.The_Dead_Don_t_Dance
735,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Every Morning the Way Home Gets Longer and Longer,"Backman, Fredrik*",,,B01INMZKD8,97        pp,4.33,"92,568","Aug 24, 2015","Nov 01, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I may never stop crying.,Notes are private!,0,1,1,"Dec 22, 2017","Dec 22, 2017","Dec 22, 2017",,Kindle Edition,view (with text),/book/show/31373633-and-every-morning-the-way-home-gets-longer-and-longer
736,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Young Jane Young,"Zevin, Gabrielle*",,,,304        pp,3.80,"30,588","Aug 22, 2017","Aug 22, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2017","Dec 22, 2017","Dec 20, 2017",,Kindle Edition,view,/book/show/36878023-young-jane-young
737,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unwritten,"Martin, Charles*",,,B0092XNA2Q,315        pp,4.33,"10,159",2013,"May 07, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 18, 2017","Dec 19, 2017","Dec 18, 2017",,Kindle Edition,view,/book/show/18110014-unwritten
738,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Identicals,"Hilderbrand, Elin*",,,B01LZP2AA3,433        pp,3.91,"95,205","Jun 13, 2017","Jun 13, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,not set,"Dec 16, 2017","Dec 16, 2017",,Kindle Edition,view,/book/show/32674134-the-identicals
739,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Mountain Between Us,"Martin, Charles*",,,B0036S4CPW,338        pp,4.20,"54,306","Jun 01, 2010","May 26, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I LOVED this book. I absolutely couldn’t put it down, and I was shocked by the ending. I feel like I will be recommending this one to a lot of people!",Notes are private!,0,0,1,"Dec 13, 2017","Dec 14, 2017","Dec 13, 2017",,Kindle Edition,view (with text),/book/show/8477868-the-mountain-between-us
740,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Among the Living,"Rabb, Jonathan",1590518047,9781590518045,,288        pp,3.79,922,"Oct 04, 2016","Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 10, 2017",,ebook,view,/book/show/28502844-among-the-living
741,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Killman Creek        (Stillhouse Lake, #2)","Caine, Rachel",1542096413,9781542096416,B072C4XBZ9,343        pp,4.25,"61,142","Dec 12, 2017","Dec 12, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 28, 2017",,Kindle Edition,view,/book/show/35329101-killman-creek
742,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Fires Everywhere,"Ng, Celeste*",,,,348        pp,4.08,"1,175,310","Sep 12, 2017","Sep 12, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 13, 2017","Nov 18, 2017","Nov 13, 2017",,Kindle Edition,view,/book/show/34331079-little-fires-everywhere
743,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Paris Bookshop,"George, Nina*",0553418777,9780553418774,0553418777,392        pp,3.51,"99,940","Apr 26, 2013","Jun 23, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 04, 2017","Dec 08, 2017","Oct 19, 2017",,Hardcover,view,/book/show/23278537-the-little-paris-bookshop
744,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Eleanor Oliphant Is Completely Fine,"Honeyman, Gail",,,,336        pp,4.24,"1,227,035","May 09, 2017","May 09, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I absolutely loved this. It reminded me of both The Rosie Project and A Man Called Ove, though it was a bit heavier than either of those books. Still-I absolutely loved this. It reminded me of both The Rosie Project and A Man Called Ove, though it was a bit heavier than either of those books. Still- this story drew me in, made me laugh, and broke my heart. Loved it. ...more",Notes are private!,0,4,1,"Jun 04, 2018","Jun 05, 2018","Oct 18, 2017",,ebook,view (with text),/book/show/32503381-eleanor-oliphant-is-completely-fine
745,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cancel the Wedding,"Dingman, Carolyn T.*",,,B00GLRZZ42,419        pp,4.12,"4,614","Aug 01, 2014","Aug 05, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Dec 11, 2017","Dec 13, 2017","Oct 16, 2017",,Kindle Edition,view,/book/show/20799235-cancel-the-wedding
746,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Patron Saint of Liars,"Patchett, Ann",1841150509,9781841150505,1841150509,352        pp,3.87,"50,660",1992,"Jan 01, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 12, 2017",,Paperback,view,/book/show/15957.The_Patron_Saint_of_Liars
747,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wool        (Silo, #1)","Howey, Hugh*",1476733953,9781476733951,1476733953,511        pp,4.22,"212,425","Jan 27, 2012","Mar 12, 2013",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 30, 2017","Oct 03, 2017","Sep 30, 2017",,Paperback,view,/book/show/17164655-wool
748,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Deathly Hallows        (Harry Potter, #7)","Rowling, J.K.",,,,784        pp,4.62,"3,707,811","Jul 21, 2007","Dec 08, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,4,2,2,"Feb 22, 2024Sep 25, 2017","Apr 07, 2024Sep 28, 2017","Sep 25, 2017",,Kindle Edition,view,/book/show/28143118-harry-potter-and-the-deathly-hallows
749,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Half-Blood Prince        (Harry Potter, #6)","Rowling, J.K.",,,,691        pp,4.58,"3,274,446","Jul 16, 2005","Jul 16, 2005",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,4,2,"Jan 02, 2024Sep 22, 2017","Jan 27, 2024Sep 24, 2017","Sep 22, 2017",,Kindle Edition,view,/book/show/28139880-harry-potter-and-the-half-blood-prince
750,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Order of the Phoenix        (Harry Potter, #5)","Rowling, J.K.",,,,912        pp,4.50,"3,383,158","Jun 21, 2003",Sep 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,3,"Oct 02, 2023Sep 04, 2018Sep 16, 2017","Nov 07, 2023Dec 13, 2018Sep 21, 2017","Sep 16, 2017",,Paperback,view,/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
751,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Polygamist's Daughter,"LeBaron, Anna*",1496417550,9781496417558,1496417550,320        pp,3.63,"12,449","Mar 21, 2017","Mar 21, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2017",,Paperback,view,/book/show/30956087-the-polygamist-s-daughter
752,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daughters of the Dragon: A Comfort Woman's Story,"Andrews, William",,,B00HVKQD4E,462        pp,4.47,"22,068","Dec 09, 2008","Jan 08, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2017",,Kindle Edition,view,/book/show/20925858-daughters-of-the-dragon
753,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Winter Garden,"Hannah, Kristin*",1615239499,9781615239498,1615239499,696        pp,4.26,"278,778","Feb 02, 2010","Jan 01, 2010",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 31, 2017","Sep 07, 2017","Aug 31, 2017",,Hardcover,view,/book/show/13301511-winter-garden
754,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Before We Were Yours,"Wingate, Lisa*",,,B01M14UN1J,378        pp,4.40,"606,899","Jun 06, 2017","Jun 06, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 28, 2018","Sep 02, 2018","Aug 30, 2017",,Kindle Edition,view,/book/show/33154628-before-we-were-yours
755,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Harry Potter and the Goblet of Fire        (Harry Potter, #4)","Rowling, J.K.",,,,734        pp,4.57,"3,694,801","Jul 08, 2000","Sep 28, 2002",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,2,1,2,"Sep 03, 2023Aug 24, 2017","Sep 12, 2023Aug 30, 2017","Aug 24, 2017",,Paperback,view,/book/show/6.Harry_Potter_and_the_Goblet_of_Fire
756,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Beartown        (Beartown, #1)","Backman, Fredrik*",,,,432        pp,4.29,"439,176","Sep 15, 2016","Apr 25, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Whoa. Fredrik Backman does it again. This was so unlike his other books, but SO good. He created a beautiful, heart-wrenching town and cast of charactWhoa. Fredrik Backman does it again. This was so unlike his other books, but SO good. He created a beautiful, heart-wrenching town and cast of characters, and didn't hold back with his portrayal of rape culture and sports worship. Wow. Well done. ...more",Notes are private!,0,2,1,"Aug 20, 2017","Aug 20, 2017","Aug 20, 2017",,Kindle Edition,view (with text),/book/show/33413128-beartown
757,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Liars' Club,"Karr, Mary",0143035746,9780143035749,0143035746,320        pp,3.94,"68,644",1995,"May 31, 2005",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 10, 2017","Sep 16, 2017","Aug 19, 2017",,Paperback,view,/book/show/14241.The_Liars_Club
