,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Girl's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jak zawsze,"Miłoszewski, Zygmunt*",832803607X,9788328036079,832803607X,480        pp,3.75,"2,001","Nov 06, 2017","Nov 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Bardzo fajne czytadło: historia o pewnej parze w podeszłym wieku, która podróżuje w czasie do alternatywnej wersji powojennej Polski. Ludwik i GrażynaBardzo fajne czytadło: historia o pewnej parze w podeszłym wieku, która podróżuje w czasie do alternatywnej wersji powojennej Polski. Ludwik i Grażyna stają się znów około-trzydziestolatkami i odkrywają na nowo Polskę lat sześćdziesiątych, sprzymierzoną z Francją zamiast z ZSRR. Są tu pewne elementy, które nie całkiem działają (mogłoby być trochę mniej o biuście bohaterki), ale świat przedstawiony jest fascynujący i w sumie chętnie poczytałabym więcej historii w nim się dziejących. A sama książka trochę przypomina miejscami te lepsze powieści Chmielewskiej....more",Notes are private!,0,1,1,"Nov 11, 2020","Nov 12, 2020","Nov 11, 2020",,Paperback,view (with text),/book/show/36318500-jak-zawsze
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Złoty róg        (Profesorowa Szczupaczyńska, #4)","Szymiczkowa, Maryla",8324071113,9788324071111,8324071113,320        pp,3.73,317,"Nov 02, 2020","Nov 12, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Profesorowa Szczupaczyńska rusza tropem Wesela Wyspiańskiego i jak zwykle rezultat jest taki, że trudno książkę odłożyć. A komentarz społeczno-politycProfesorowa Szczupaczyńska rusza tropem Wesela Wyspiańskiego i jak zwykle rezultat jest taki, że trudno książkę odłożyć. A komentarz społeczno-polityczno-historyczny to już w ogóle miodzio....more",Notes are private!,0,1,1,"Nov 10, 2020","Nov 11, 2020","Nov 10, 2020",,Paperback,view (with text),/book/show/53295511-z-oty-r-g
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Always Coming Home: Author's Expanded Edition,"Le Guin, Ursula K.",1598536036,9781598536034,1598536036,832        pp,4.05,"3,882","Sep 01, 1985","Feb 19, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"So, uh, I didn't love this one. I mean, the writing was very good as always, and the concept was fascinating, but the book as such - a collection of sSo, uh, I didn't love this one. I mean, the writing was very good as always, and the concept was fascinating, but the book as such - a collection of snippets of an ""anthropologic"" account of a society living in future California - dragged and dragged. I literally made a pact with myself to read 10 pages daily in November and that way, I managed to get through it. It's interesting to check out to take a look at the scope of LeGuin's imagination, but it's definitely not a casual reader fare....more",Notes are private!,0,1,1,"Nov 06, 2020","Dec 15, 2020","Nov 06, 2020",,Hardcover,view (with text),/book/show/40192337-always-coming-home
237,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Low, Low Woods","Machado, Carmen Maria*",1779504527,9781779504524,1779504527,168        pp,3.95,"5,041","Sep 29, 2020","Sep 29, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Beautiful and harrowing.,Notes are private!,0,0,1,"Nov 03, 2020","Nov 03, 2020","Nov 03, 2020",,Hardcover,view (with text),/book/show/51116307-the-low-low-woods
238,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Domofon,"Miłoszewski, Zygmunt*",8328020130,9788328020139,8328020130,377        pp,3.48,"1,228",2005,"Apr 05, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Trochę inny Miłoszewski niż pozostałe jego książki, ale jak zawsze wciągający. Horror o mieszkaniu w wielkim bloku i o tym, że nie można uciec przed hTrochę inny Miłoszewski niż pozostałe jego książki, ale jak zawsze wciągający. Horror o mieszkaniu w wielkim bloku i o tym, że nie można uciec przed historią. Niektóre elementy działają lepiej niż inne, ale ogólnie, dobra lektura....more",Notes are private!,0,0,1,"Nov 03, 2020","Nov 04, 2020","Nov 03, 2020",,Paperback,view (with text),/book/show/26105398-domofon
239,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,King Lear,"Shakespeare, William",,,,338        pp,3.91,"218,855",1605,"Jan 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,My first time reading the masterpiece (because I used to live under a rock). I will have to watch it performed one of these days.,Notes are private!,0,0,1,"Oct 20, 2020","Oct 31, 2020","Oct 31, 2020",,Mass Market Paperback,view (with text),/book/show/12938.King_Lear
240,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Reader, Come Home: The Reading Brain in a Digital World","Wolf, Maryanne",0062388797,9780062388797,,272        pp,3.88,"3,607","Aug 07, 2018","Aug 14, 2018",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's... I don't know. I hoped this would be interesting (neuroscience, cognition, reading!), but instead, it was patronizing. The Internet and TwitterIt's... I don't know. I hoped this would be interesting (neuroscience, cognition, reading!), but instead, it was patronizing. The Internet and Twitter in particular are killing reading. Well, I beg to differ....more",Notes are private!,0,5,1,"Oct 31, 2020","Oct 31, 2020","Oct 31, 2020",,ebook,view (with text),/book/show/35887237-reader-come-home
241,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Najlepiej w życiu ma twój kot. Listy,"Szymborska, Wisława",8324043616,9788324043613,8324043616,416        pp,4.19,505,"Oct 24, 2016","Oct 24, 2016",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"W porządku w niedużych dawkach, ale całość - jakby to powiedzieć - szału nie robi. Jest kilka ładnych stwierdzeń, ładnych opisów, wydaje mi się jednakW porządku w niedużych dawkach, ale całość - jakby to powiedzieć - szału nie robi. Jest kilka ładnych stwierdzeń, ładnych opisów, wydaje mi się jednak, że te listy jako samoistna całość po prostu nie działają....more",Notes are private!,0,0,1,"Oct 15, 2020","Oct 31, 2020","Oct 31, 2020",,Paperback,view (with text),/book/show/32180537-najlepiej-w-yciu-ma-tw-j-kot-listy
242,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Flat Broke with Two Goats,"McGaha, Jennifer",1492655384,9781492655381,1492655384,368        pp,3.26,"16,861","Jan 23, 2018","Jan 23, 2018",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's an okay read but it wasn't great. When it comes to memoirs, I try not to judge people's behaviours, but in this case it was very difficult not toIt's an okay read but it wasn't great. When it comes to memoirs, I try not to judge people's behaviours, but in this case it was very difficult not to go ""how did you allow this to happen?"". Somehow the description on Amazon led me to believe that the author's family went bankrupt because in the financial crash of 2008 stuff happened to them, but in fact, it seems to have been one horrible financial decision (let's send all of our children to very expensive private school) after another (let's buy a house we cannot afford).The goats were cute, though....more",Notes are private!,0,2,1,"Oct 27, 2020","Oct 31, 2020","Oct 27, 2020",,Paperback,view (with text),/book/show/34931315-flat-broke-with-two-goats
243,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dzienniki lodu. Wspomnienia z Antarktydy,"McNeil, Jean",8379767578,9788379767571,8379767578,464        pp,3.44,287,"Mar 15, 2016","Oct 25, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's a strange book. There are pieces of it that I enjoyed a lot (mostly those set in the Antarctic itself), but there is also a lot of quite unnecessIt's a strange book. There are pieces of it that I enjoyed a lot (mostly those set in the Antarctic itself), but there is also a lot of quite unnecessary padding around them. I'm still not sure how it all comes together - for a long time, I had thought that the fragments set in a different typeface / not in the Antarctic came from the book McNeil was writing, but maybe it was a memoir of her teenage years? I think a straightforward diary of the Antarctic months would have been more enjoyable, overall....more",Notes are private!,0,1,1,"Oct 18, 2020","Dec 25, 2020","Oct 18, 2020",,Paperback,view (with text),/book/show/36598082-dzienniki-lodu-wspomnienia-z-antarktydy
244,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mad Men Carousel: The Complete Critical Companion,"Seitz, Matt Zoller",1419720635,9781419720635,1419720635,464        pp,4.38,924,"Nov 10, 2015","Nov 10, 2015",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A very good write up of one of the best TV shows of all time. I don't agree with everything said here, but the sheer attention to detail* and level ofA very good write up of one of the best TV shows of all time. I don't agree with everything said here, but the sheer attention to detail* and level of cross-reference amazes.(There are a few mistakes, alas, but nobody's perfect.)...more",Notes are private!,0,1,1,Oct 2020,"Oct 21, 2020","Oct 18, 2020",,Hardcover,view (with text),/book/show/25855218-mad-men-carousel
245,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"""Surely You're Joking, Mr. Feynman!"": Adventures of a Curious Character","Feynman, Richard",0393355624,9780393355628,0393355624,400        pp,4.27,"201,216",1985,"Feb 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It's an okay read - in small dosages - but I wasn't in love with this book. There are some very fun / very interesting anecdotes, but on the whole, I It's an okay read - in small dosages - but I wasn't in love with this book. There are some very fun / very interesting anecdotes, but on the whole, I think I would have been very annoyed by Feynman (and the way he presents - as so full of himself) had I had a chance to meet him in real life....more",Notes are private!,0,3,1,"Oct 09, 2020","Oct 14, 2020","Oct 09, 2020",,Paperback,view (with text),/book/show/35167685-surely-you-re-joking-mr-feynman
246,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Grammarians,"Schine, Cathleen*",,,B07MYX5HNR,233        pp,3.58,"8,443","Sep 03, 2019","Sep 03, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm a little torn - there were bits of this book that I truly loved, the preoccupation with language and how it worked for each sister in particular. I'm a little torn - there were bits of this book that I truly loved, the preoccupation with language and how it worked for each sister in particular. But the pacing was somehow very off, I couldn't get into the flow at all. And at the end of the book, I'm still not sure which one was Daphne and which was Laurel......more",Notes are private!,0,1,1,"Oct 09, 2020","Oct 18, 2020","Oct 09, 2020",,Kindle Edition,view (with text),/book/show/44652554-the-grammarians
247,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Song for a New Day,"Pinsker, Sarah*",1984802593,,B07L7TLT9G,384        pp,3.97,"4,332","Sep 10, 2019","Sep 10, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I received an e-copy of this book from the publisher via NetGalley for  purposes.I actually finished this book over a month ago, but I'm still nI received an e-copy of this book from the publisher via NetGalley for  purposes.I actually finished this book over a month ago, but I'm still not quite sure how to  it. I had previously read Sarah Pinsker's short story collections, which I mostly loved - the writing, the language - save for one story. The one on which this novel is based.This is perhaps a little disingenuous, because I didn't dislike that story. I just thought it was the least exciting of the bunch, because... I'm not huge on reading about music and musicians and how music is made and about live performances (unless it's non-fiction, but even then, not in every case). And, welp, this is my problem with A Song for a New Day: it's a book about musicians and live performances and (to a lesser degree) music industry in a world that has survived a smallpox pandemic, and where most human interactions have moved to virtual reality. On the plus side, the writing is very good - I really enjoy Pinsker's way with language, her sensitivity - and the worldbuilding is compelling (especially given Covid). Unfortunately, in addition to all the music (and YMMV, maybe other readers will love that), the plot gets didactic in a pretty annoying way. Capitalism is BAD and big corporations are only out to get your money - oh, of course, but there's surely a way to write about it that doesn't make the reader feel like she was repeatedly hit over the head with the message.Overall, I will be on the lookout for Pinsker's future works - I do have high hopes for her. It's just that this one wasn't exactly my cup of tea....more",Notes are private!,0,1,1,"Oct 05, 2020","Nov 18, 2020","Oct 05, 2020",,Kindle Edition,view (with text),/book/show/43401925-a-song-for-a-new-day
