,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Oscar's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lukundoo y otros relatos extraños y terroríficos,"White, Edward Lucas",8477028931,9788477028932,8477028931,288        pp,3.54,81,Jun 1927,Feb 2019,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Muy buen conjunto de relatos del estadounidense Edward Lucas White, la mayoría de ellos basados en sueños del propio autor. A día de hoy pueden pareceMuy buen conjunto de relatos del estadounidense Edward Lucas White, la mayoría de ellos basados en sueños del propio autor. A día de hoy pueden parecer cuentos poco sorprendentes, pero resulta una lectura bastante interesante, con una prosa sobria y nada barroca.Lukundoo. Un grupo de exploradores blancos en África debe ayudar a otro explorador que ha sido maldecido por un brujo. Gran relato.El rompecabezas. Una niña desaparece, para desespero de sus padres. Pero algo extraño sucede con un rompecabezas, del que recibirán una ayuda inesperada. Lo mejor, cómo está narrado.El hocico. Quizás el mejor relato de la antología. Un hombre narra lo acontecido hace años, cuando, junto a dos ladrones más, irrumpió en la casa de un extraño y misterioso millonario.Amina. Narra el encuentro con unas extrañas criaturas del desierto. Muy buen relato.Alfandega 49 A. Cuento la historia de una familia que posee una posada de gran fama, y lo que le acontece a uno de sus miembros estando de viaje en Brasil. No está mal.El mensaje en la pizarra. Una mujer acude a un vidente, aún sin creer en ellos, para que le ayude con su matrimonio. Magnífico relato, con un estupendo final.El cinturón de piel de cerdo. A modo de western, se narra los extraños preparativos de un millonario de regreso a su ciudad. Todo apunta a que espera una visita inesperada y mortífera.La casa de la pesadilla. Típico cuento de fantasmas. No sorprende, pero se lee con gusto.La isla de la brujería. Un aviador va a caer en una misteriosa isla, donde da la casualidad que vive un antiguo compañero de estudios del que hace años no sabe nada. Vive aquí, junto a un grupo variopinto de personas, y nuestro aviador decide aceptar la invitación de su anfitrión de quedarse un tiempo. Pero empieza a darse cuenta que algo extraño sucede. No está mal.La espada de Floki. Sin duda, el relato más flojo del libro. No me ha gustado....more",Notes are private!,0,6,1,"May 26, 2022",Jun 2022,"Feb 21, 2019",,Hardcover,view (with text),/book/show/43844932-lukundoo-y-otros-relatos-extra-os-y-terror-ficos
1183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La máscara de la muerte y otras historias,"Everett, H.D.",8494923218,9788494923210,8494923218,187        pp,3.39,108,1920,"Jan 26, 2019",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"‘La máscara de la muerte y otras historias’, de Henrietta Dorothy Everett (1851-1923), es una selección de relatos extraídos del original The Death-Ma‘La máscara de la muerte y otras historias’, de Henrietta Dorothy Everett (1851-1923), es una selección de relatos extraídos del original The Death-Mask and Other Ghosts (1920). Fue una escritora bastante desconocida, y por ello es una satisfacción encontrarse con este librito editado por La Biblioteca de Carfax. Está muy bien escrito (o traducido), y predomina la creación de la atmósfera sobre el terror.Estos son los relatos incluidos en la antología:-La máscara de la muerte-Los dedos de una mano-El teléfono-El pequeño fantasma de Anne-La cortina carmesí-El camino solitario-La bruja del agua-Los gaiteros de Mallory-La pared susurranteTodos están a muy buen nivel, pero me quedaría con ‘Los dedos de una mano’, ‘La cortina carmesí’ y ‘El pequeño fantasma de Anne’....more",Notes are private!,0,9,1,"Feb 17, 2019","Feb 21, 2019","Feb 17, 2019",,Paperback,view (with text),/book/show/43713900-la-m-scara-de-la-muerte-y-otras-historias
1184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Islote en el cosmos,"Parrish, Glenn",,,,96        pp,2.00,1,1976,1976,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La acción se sitúa en la pequeña población de Freevillle, cuando de repente sus habitantes se dan cuenta de que están cercados por un abismo sin fondoLa acción se sitúa en la pequeña población de Freevillle, cuando de repente sus habitantes se dan cuenta de que están cercados por un abismo sin fondo, pero manteniendo su atmósfera y gravedad. El protagonista, un borrachín llamado Ray Ockers, será el encargado de investigar el misterio.'Islote en el cosmos' (1976), de Glenn Parrish (seudónimo de Luis García Lecha), es un bolsilibro de ciencia ficción que no pasa de interesante. Es distraído pero le falta un poco más de trama....more",Notes are private!,0,3,1,"Feb 12, 2019","Feb 14, 2019","Feb 12, 2019",,Bolsilibro,view (with text),/book/show/43972391-islote-en-el-cosmos
1185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,La muerte del comendador        (Libro 2),"Murakami, Haruki",6070755383,9786070755385,6070755383,491        pp,3.94,"14,298","Feb 24, 2017","Feb 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 10, 2019",,Paperback,view,/book/show/43624069-la-muerte-del-comendador
1186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Espíritus inquietos,"MacBird, Bonnie*",8491393463,9788491393467,8491393463,448        pp,4.21,"1,779","Jul 17, 2017","Jan 23, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Feb 10, 2019",,Paperback,view,/book/show/43904947-esp-ritus-inquietos
1187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Descender, Vol. 2: Luna Máquina","Lemire, Jeff",8416251703,9788416251704,8416251703,120        pp,4.17,"8,990","May 04, 2016",Aug 2016,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Continúa la historia de Tim-21 y sus compañeros. La trama se complica más, y se nos presentan nuevos personajes y escenarios. El guión, por tanto, sigContinúa la historia de Tim-21 y sus compañeros. La trama se complica más, y se nos presentan nuevos personajes y escenarios. El guión, por tanto, sigue a buen nivel, y el dibujo también resulta fascinante en algunas viñetas, aunque en otras se queda bastante deslavazado y no termina de convencerme....more",Notes are private!,0,2,1,"Feb 10, 2019","Feb 12, 2019","Feb 10, 2019",,Hardcover,view (with text),/book/show/34042864-descender-vol-2
1188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prometeo, Volumen 3","Bec, Christophe",8416428964,9788416428960,8416428964,152        pp,3.40,5,unknown,"Apr 28, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Y por fin llegamos al último volumen de la serie Prometeo, donde el apocalipsis llega con todas sus consecuencias. Quizás porque ya se venía intuyendoY por fin llegamos al último volumen de la serie Prometeo, donde el apocalipsis llega con todas sus consecuencias. Quizás porque ya se venía intuyendo el desenlace, este título no ha llegado a gustarme tanto como los anteriores. Además, el dibujo es bastante normal, y a veces incluso mediocre. Creo que la calidad en este sentido ha ido de más a menos claramente. Aun así, ha sido una historia que he disfrutado, por lo que leeré más de este autor....more",Notes are private!,0,5,1,"Feb 05, 2019","Feb 08, 2019","Feb 05, 2019",,Hardcover,view (with text),/book/show/43849127-prometeo-volumen-3
1189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prometeo, Volumen 2        (Prométhée #6-10)","Bec, Christophe",8416428786,9788416428786,8416428786,240        pp,3.71,7,unknown,"Jan 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"En este segundo volumen de ‘Prometeo’, y sin entrar en detalles que puedan estropear la experiencia a futuros lectores, se puede decir que el autor emEn este segundo volumen de ‘Prometeo’, y sin entrar en detalles que puedan estropear la experiencia a futuros lectores, se puede decir que el autor empieza a desvelar más piezas del puzzle. Se responde a algunas preguntas, pero surgen otras tantas que te hacen teorizar sobre por dónde podrá transcurrir la historia. El guión de Christophe Bec sigue siendo igual de bueno e interesante, pero en cuanto al dibujo, me parece que ha bajado un poco en calidad. ¡Ahora a por el tercer y último volumen!...more",Notes are private!,0,6,1,"Feb 03, 2019","Feb 05, 2019","Feb 03, 2019",,Hardcover,view (with text),/book/show/33878008-prometeo-volumen-2
1190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Prometeo. Volumen 1,"Bec, Christophe",8416428549,9788416428540,8416428549,240        pp,4.08,13,unknown,2017,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Todo comienza con la desaparición en pleno vuelo del transbordador espacial Atlantis, sucedido a las 13 horas y 13 minutos. Lo que parece un misterio Todo comienza con la desaparición en pleno vuelo del transbordador espacial Atlantis, sucedido a las 13 horas y 13 minutos. Lo que parece un misterio inexplicable, no es más que el primero de varios que irán sucediendo en posteriores días, siempre a la misma hora, acompañados de miles de muertos. ¿Es el fin del mundo? ¿Estamos ante una posible invasión alienígena? ¿Una conspiración para hacerse con el control del planeta?Este es el planteamiento del ambicioso proyecto de Christophe Bec, lleno de misterios e intrigas, que iremos sabiendo con revelaciones y posteriores misterios, y que te hacen seguir y seguir leyendo. Aunque el ritmo no es trepidante, las incógnitas planteadas son los suficientemente interesantes. Un gran guión, y un dibujo y color francamente buenos....more",Notes are private!,0,7,1,"Jan 31, 2019","Feb 03, 2019","Jan 31, 2019",,Hardcover,view (with text),/book/show/33296829-prometeo-volumen-1
1191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Cymbiola,"Schuiten, François",,9788486004361,,72        pp,3.40,20,May 1980,1984,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La historia comienza en la legendaria ciudad de Cymbiola Norte, cuando un grupo, abanderado por un misterioso extranjero, se dispone a realizar un intLa historia comienza en la legendaria ciudad de Cymbiola Norte, cuando un grupo, abanderado por un misterioso extranjero, se dispone a realizar un intento de vuelo con unas rústicas alas. Tras el relativo éxito del vuelo, los gobernantes de la ciudad deciden mandar una expedición en busca de un extraño edificio donde podría estar el secreto de volar.‘Cymbiola’ resulta una lectura extraña, con un guión algo confuso, donde destaca sobre todo el bello dibujo a lápiz de los autores. Se trata de un trabajo temprano de Schuiten, que no pasa de interesante....more",Notes are private!,0,3,1,"Jan 23, 2019","Jan 24, 2019","Jan 23, 2019",,Paperback,view (with text),/book/show/43687485-cymbiola
1192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Doctora Mirage: Desafía a la Muerte,"Meter, Jen Van",8417036202,9788417036201,8417036202,156        pp,3.64,487,2014,"Apr 24, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Shan Fong, la doctora Mirage, es una detective de lo paranormal, capaz de comunicarse con los muertos, excepto con su difunto marido. Cuando el millonShan Fong, la doctora Mirage, es una detective de lo paranormal, capaz de comunicarse con los muertos, excepto con su difunto marido. Cuando el millonario March le propone que le libere de ciertas presencias, Shan acepta al darse cuenta que dicho trabajo le podría permitir la recuperación de su esposo. Shan está preparada para viajar al Otro Mundo, pero lo que no sabe es que hay enemigos a ambos lados con sus propios planes.Este primer tomo recopilatorio de la Doctora Mirage me ha parecido un tanto flojo, tanto el guión como el arte. Me esperaba algo más. No pasa de interesante, y no me ha atrapado lo suficiente como para continuar con el personaje....more",Notes are private!,0,5,1,"Jan 22, 2019","Jan 23, 2019","Jan 22, 2019",,Paperback,view (with text),/book/show/35271403-doctora-mirage
1193,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Descender, Vol. 1: Estrellas de Hojalata","Lemire, Jeff",8416251428,9788416251421,8416251428,144        pp,4.08,"19,522",2015,"Feb 22, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Todo comienza cuando unos robots gigantes amenazan el orden actual de la Confederación de Planetas. Posteriormente, se nos presenta a Tim-21, un robotTodo comienza cuando unos robots gigantes amenazan el orden actual de la Confederación de Planetas. Posteriormente, se nos presenta a Tim-21, un robot-niño en el que todo el mundo está interesado, ya que su programación parece estar relacionada con los robots atacantes.El cómic me ha gustado mucho, sobre todo la historia. El arte de Nguyen está muy bien, es muy vistoso, pero echo de menos más detalles en los fondos. Seguiré con la serie, que me ha dejado muy buen sabor de boca....more",Notes are private!,0,6,1,"Jan 21, 2019","Jan 22, 2019","Jan 21, 2019",,Hardcover,view (with text),/book/show/29295613-descender-vol-1
1194,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Colder Omnibus,"Tobin, Paul*",1506704794,9781506704791,1506704794,422        pp,3.92,335,2017,"Oct 10, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"La historia comienza en 1941, con el incendio de un manicomio, catástrofe de la que solo sobrevive nuestro protagonista, Declan Thomas. PosteriormenteLa historia comienza en 1941, con el incendio de un manicomio, catástrofe de la que solo sobrevive nuestro protagonista, Declan Thomas. Posteriormente, pasamos a la actualidad, donde Reece, enfermera, cuida del paciente Declan, en coma, en su casa, ya que nadie se quería hacer cargo de él. ¿Cómo ha podido vivir tantos años Declan sin envejecer? Hay que explicar que la temperatura corporal de Declan es sobrenaturalmente baja, lo que es una buena explicación. En este estado de cosas, aparece Nimble Jack desde el Mundo Hambriento, en busca de Declan.‘Colder’ es un magnífico cómic de terror, con un buena historia, y unos dibujos aún mejores. Sin duda, no es una lectura para todo el mundo, ya que contiene escenas realmente desagradables, espeluznantes, desasosegantes, pero también imaginativas....more",Notes are private!,0,3,1,"Jan 20, 2019","Jan 21, 2019","Jan 20, 2019",,Paperback,view (with text),/book/show/34692176-colder-omnibus
