,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sam's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
764,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Midwives,"Bohjalian, Chris*",,,,384        pp,3.99,"159,731",Apr 1997,"Nov 08, 1998",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2016",,Paperback,view,/book/show/5166.Midwives
765,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Everything You Want Me to Be,"Mejia, Mindy*",1501123424,9781501123429,1501123424,352        pp,3.81,"22,542","Jan 03, 2017","Jan 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Everything You Want Me To Be is a compulsively readable psychological thriller that has some twists you can spot a mile away, and some I never saw comEverything You Want Me To Be is a compulsively readable psychological thriller that has some twists you can spot a mile away, and some I never saw coming. Well written, this is easy to get sucked into, something to finish as quickly as possible to learn how Hattie ended up murdered in a barn, a young life of promise snuffed out. That might have been my only issue with the book: Hattie is by far the most compelling character, and either her myriad of faces and personas mask some loneliness and insecurity of a smart, driven girl in a too small town, or she's a manipulative, Machiavellian teenager who schemes with every part of her brain and body to break free from monotony and the boredom of her life. So when we are taken from her perspective, I felt immersed in lesser beings, even if they added to the present case building and past lead up to Hattie's murder. But Hattie is absolutely the star of the show here. I'd probably be at a 3.5 star rating, but round up to 4 stars for quality writing, an ending and answer I really didn't see coming, as well as an unlikeable but indomitable main character. Definitely recommended for fans of psychological thrillers: this one rises a cut above the standard and is well deserving of mass interest and praise....more",Notes are private!,0,30,1,"Jan 11, 2017","Jan 14, 2017","Dec 20, 2016",,Hardcover,view (with text),/book/show/29276588-everything-you-want-me-to-be
766,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleepwalker,"Bohjalian, Chris*",038553891X,9780385538916,038553891X,304        pp,3.68,"20,806","Jan 10, 2017","Jan 10, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2016",,Hardcover,view,/book/show/30211957-the-sleepwalker
767,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Guest Bed,"Narlee, Luke P.*",1508045879,9781508045878,B01M2V4DR9,276        pp,3.44,309,"Oct 08, 2016","Oct 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2016",,Kindle Edition,view,/book/show/32562454-guest-bed
768,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Gilead        (Gilead, #1)","Robinson, Marilynne",031242440X,9780312424404,031242440X,247        pp,3.85,"110,310","Oct 28, 2004","Jan 10, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 20, 2016",,Paperback,view,/book/show/68210.Gilead
769,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spirit House,"Dapin, Mark",178239088X,9781782390886,178239088X,361        pp,3.89,129,"Sep 01, 2011","Sep 01, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2016",,Paperback,view,/book/show/21265575-spirit-house
770,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Narrow Road to the Deep North,"Flanagan, Richard",0385352867,9780385352864,,352        pp,4.03,"56,946","Sep 23, 2013","Aug 12, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 19, 2016",,ebook,view,/book/show/20890005-the-narrow-road-to-the-deep-north
771,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Girl in Snow,"Kukafka, Danya*",1501144375,9781501144370,1501144375,368        pp,3.30,"8,621","Aug 01, 2017","Aug 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Girl in Snow is a very nicely told tale of the inhabitants a small town in the wake of death of one of their own, a contemporary drama with a hint of Girl in Snow is a very nicely told tale of the inhabitants a small town in the wake of death of one of their own, a contemporary drama with a hint of the murder mystery and dark undercurrents of human behavior and thought. It's a not a thriller, despite the use of ""girl"" in the title, but I enjoyed it the more for not requiring any of the elements of a traditional or psychological thriller. The writing is quiet but powerfully observed, forming a character and community portrait with the murder mystery element a hook to draw in your attention. I'd give this 3.5 stars, and round up to 4 stars for overall execution. The three focal points of the novel are Cameron Whitley (the boy, Lucinda’s stalker more or less, who is complicated and a bit odd in terms of how he perceives things and expresses himself), Jade Dixon-Burns (a few years older than Lucinda, outcast and different to Lucinda's easy beauty and popularity, and erstwhile rival for the affection and attention of a high school boy), and Russ Fletcher (the police officer whose former partner was Cameron's father, harboring his own secrets and guilt as the investigation proceeds into Lucinda's death). Kukafka switches perspective throughout (third person for Cameron and Russ, first person for Jade) and while this can be difficult, she really pulls it off seamlessly. Cameron is sweet, simple, heartfelt and innocent, but also a bit odd which can veer into creepy, his tendency to be ""Tangled"" and his shifting, untrustworthy memories early on lead us to suspect he knows or did more than he believes or knows consciously, especially as it’s emphasized his long gone father did something criminal and brutal. Cameron’s explicit watching of Lucinda mirrors how the other inhabitants of the town watch each other, into and involved in each other’s lives. Jade is sharp, sarcastic, standoffish, but also creative and more than a bit brave. She’s the perspective that gives us the most on Lucinda’s past before her murder, and also what it means to be a teen girl in suburbia, desperate to break out. She tries to reclaim her life by turning it into scripts, dialogue to achieve either a narrative outcome or emotional thrust she’s looking for in her own life, with no friends anymore, a younger sister she dislikes yet protects, and an abusive, unfeeling mother. Jade was probably my favorite of the perspectives because I truly did feel immersed in her thoughts. Russ is the least important to the suburban mystery and town building, yet he is a compelling character on his own, dissatisfied with the state of his life and in denial about deeply hidden parts of himself, and his connection to Cameron and Cameron’s absent father (his former partner on the police force) are compelling and mysterious at first, and ultimately poignant as we better understand the nature of their relationship.It’s not just the solving of Lucinda’s murder, it is how a small town reels, grieves, casts blame. And of course how life goes on for the living, as bad or as good or as messed up as whatever came before her death. And it can be unsettling for the reader at times, as I certainly could recognize elements of my own past ideas or behavior or judgments in regards to a moment of collective consciousness. Overall I was surprised about how much I liked this read. Kukafka does provide the whodunit answer for the murder mystery framing the tale and wraps the story nicely, but the book (and my emotional involvement) was transcendent of the thriller trappings to be a very solid, well written, character driven novel. I would definitely recommend this....more",Notes are private!,0,34,1,"Dec 18, 2016","Dec 18, 2016","Dec 18, 2016",,Hardcover,view (with text),/book/show/32920254-girl-in-snow
772,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Brief Encounters with Che Guevara,"Fountain, Ben",085786713X,9780857867131,B00BJKYM0O,239        pp,3.94,"3,191","Aug 01, 2006","May 16, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2016",,Kindle Edition,view,/book/show/21069678-brief-encounters-with-che-guevara
773,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Green Island,"Ryan, Shawna Yang*",1101874252,9781101874257,1101874252,400        pp,4.06,"2,814","Feb 23, 2016","Feb 23, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/25763894-green-island
774,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shelter,"Yun, Jung*",1250075610,9781250075611,1250075610,326        pp,3.73,"8,662","Mar 01, 2016","Mar 15, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/25688974-shelter
775,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Forty Rules of Love,"Shafak, Elif*",,,,354        pp,4.13,"177,033",2009,"Feb 18, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/6642715-the-forty-rules-of-love
776,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vegetarian,Han Kang,1101906111,9781101906118,1101906111,188        pp,3.58,"165,725","Oct 30, 2007",2018,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 16, 2016",,Paperback,view,/book/show/30269102-the-vegetarian
777,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Abbreviated Life: A Memoir,"Leve, Ariel",0062269453,9780062269454,0062269453,288        pp,3.93,"1,837","Nov 17, 2015","Jun 14, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/26890699-an-abbreviated-life
778,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The One-in-a-Million Boy,"Wood, Monica",1472228359,9781472228352,1472228359,416        pp,4.09,"35,369","Apr 05, 2016","Apr 05, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/25862989-the-one-in-a-million-boy
779,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,History of Wolves,"Fridlund, Emily",0802125875,9780802125873,0802125875,288        pp,3.41,"28,165","Jan 03, 2017","Jan 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/30183198-history-of-wolves
780,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mãn,"Thúy, Kim",0345813790,9780345813794,0345813790,139        pp,3.81,"3,985",2013,"Aug 26, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,6,1,not set,not set,"Dec 16, 2016",,Hardcover,view,/book/show/21494401-m-n
781,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,War and Turpentine,"Hertmans, Stefan",,,B0180T0IS6,336        pp,3.92,"10,874","Sep 02, 2013","Aug 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Kindle Edition,view,/book/show/28425755-war-and-turpentine
782,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Salt Houses,"Alyan, Hala",0544912586,9780544912588,0544912586,312        pp,3.98,"15,219","May 02, 2017","May 02, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/30971664-salt-houses
783,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Perpetual Now: A Story of Amnesia, Memory, and Love","Lemonick, Michael D.*",0385539665,9780385539661,0385539665,304        pp,3.61,307,"Feb 07, 2017","Feb 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/30211958-the-perpetual-now
784,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,How Best to Avoid Dying,"Egerton, Owen*",1593765223,9781593765224,1593765223,220        pp,3.82,217,"Jun 01, 2007","Feb 11, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Paperback,view,/book/show/18114475-how-best-to-avoid-dying
785,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stay with Me,"Adebayo, Ayobami*",0451494601,9780451494603,0451494601,260        pp,4.06,"57,904","Mar 02, 2017","Aug 22, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/32969150-stay-with-me
786,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Spoonbenders,"Gregory, Daryl*",152473182X,9781524731823,152473182X,399        pp,3.91,"15,264","Jun 27, 2017","Jun 27, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,2,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/32842453-spoonbenders
787,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hold Back The Stars,"Khan, Katie*",0857524003,9780857524003,0857524003,304        pp,3.45,"4,242","May 23, 2017","Jan 26, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/26804769-hold-back-the-stars
788,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Almost Sisters,"Jackson, Joshilyn*",006210571X,9780062105714,006210571X,342        pp,3.95,"28,049","Jul 11, 2017","Jul 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,3,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/32600726-the-almost-sisters
789,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,American Eclipse: A Nation's Epic Race to Catch the Shadow of the Moon and Win the Glory of the World,"Baron, David*",1631490168,9781631490163,1631490168,330        pp,3.76,"1,366","Jun 06, 2017","Jun 06, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/32191676-american-eclipse
790,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Careful Undressing of Love,"Haydu, Corey Ann*",0399186735,9780399186738,0399186735,288        pp,3.31,966,"Jan 31, 2017","Jan 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 15, 2016",,Hardcover,view,/book/show/30201161-the-careful-undressing-of-love
791,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Perfect Little World,"Wilson, Kevin*",,,B01F1WX5R6,352        pp,3.66,"13,685","Jan 24, 2017","Jan 24, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2016",,Kindle Edition,view,/book/show/29229956-perfect-little-world
792,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Hearts of Men,"Butler, Nickolas*",0062469703,9780062469700,0062469703,400        pp,3.83,"4,421","Mar 07, 2017","Mar 07, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 14, 2016",,Kindle Edition,view,/book/show/30531538-the-hearts-of-men
