,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Sonya's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1117,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Progress of Love,"Munro, Alice",0375724702,9780375724701,0375724702,320        pp,4.09,"3,529",1986,"Dec 12, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 22, 2017","Sep 28, 2017","Sep 22, 2017",,Paperback,view,/book/show/31659.The_Progress_of_Love
1118,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Best American Short Stories 2017,"Wolitzer, Meg",,,B01N7HZA3K,333        pp,3.84,"1,241","Oct 03, 2017","Oct 03, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 21, 2017",,Kindle Edition,view,/book/show/34943192-the-best-american-short-stories-2017
1119,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wait Till You See Me Dance,"Unferth, Deb Olin*",1555977685,9781555977689,1555977685,200        pp,3.91,674,"Mar 21, 2017","Mar 21, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The long stories in this collection are its strength, and the micro stories each reveal some small emotion or observation. All in all, Unferth shows iThe long stories in this collection are its strength, and the micro stories each reveal some small emotion or observation. All in all, Unferth shows imagination and craft. The title story is worth the price of the book alone. ...more",Notes are private!,0,3,1,"Nov 29, 2017","Dec 03, 2017","Sep 20, 2017",,Paperback,view (with text),/book/show/29939138-wait-till-you-see-me-dance
1120,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Fact of a Body: A Murder and a Memoir,"Marzano-Lesnevich, Alexandria*",,,,336        pp,3.80,"20,948","May 16, 2017","May 16, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The author tries to take two tragic families, one her own and the other, a murderer's, and somehow twist them around each other into art. This is halfThe author tries to take two tragic families, one her own and the other, a murderer's, and somehow twist them around each other into art. This is half-way successful, but by the last third, I was impatient to be finished because the same details of the two crimes are reported, then turned slightly and reported again and again. In the end, the author shows that families harbor secrets and deny reality and are often just downright incompetent in taking care of each other, something we know. Her particular pain is awful and I as a reader am empathetic; I'm so mad at her family for their obtuseness, and I of course hope writing the story and revealing herself to the light of day has brought a sense of peace....more",Notes are private!,0,4,1,"Sep 02, 2017","Sep 15, 2017","Sep 15, 2017",,Kindle Edition,view (with text),/book/show/33294693-the-fact-of-a-body
1121,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,State of Wonder,"Patchett, Ann",0062049801,9780062049803,0062049801,353        pp,3.89,"188,469","May 03, 2011","Jun 07, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Closer to three and a half stars. Overall, a well-plotted story about the ethics of scientific study and parenthood. But it's also implausible and thaCloser to three and a half stars. Overall, a well-plotted story about the ethics of scientific study and parenthood. But it's also implausible and that's a hard line to ignore when it's a straightforwardly realistic work. ...more",Notes are private!,0,0,1,"Feb 28, 2019","Mar 05, 2019","Sep 12, 2017",,Hardcover,view (with text),/book/show/9118135-state-of-wonder
1122,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Give a Girl a Knife,"Thielen, Amy",0307954900,9780307954909,0307954900,320        pp,3.69,"2,603","May 16, 2017","May 16, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Three and a half stars. The first half of this memoir is strong and tight, but the story meanders after the half-way point and (I think) dwells too muThree and a half stars. The first half of this memoir is strong and tight, but the story meanders after the half-way point and (I think) dwells too much on Thielen's family and life before becoming a professional chef. I enjoyed her recollections for the most part, and wish I could taste some of her food someday....more",Notes are private!,0,1,1,"Sep 05, 2017","Sep 08, 2017","Sep 05, 2017",,Hardcover,view (with text),/book/show/32148009-give-a-girl-a-knife
1123,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,House of Names,"Tóibín, Colm",1501140213,9781501140211,1501140213,278        pp,3.58,"9,022","May 09, 2017","May 09, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,This novel is an example of why Colm Toibin is one of my favorite authors. This retelling of the Greek tragedy about Clytemnestra and Agamemnon and thThis novel is an example of why Colm Toibin is one of my favorite authors. This retelling of the Greek tragedy about Clytemnestra and Agamemnon and their children is so wrought with murder and pathos that I read it all in a day. Beautiful and awful together. ...more,Notes are private!,0,11,1,"Sep 03, 2017","Sep 03, 2017","Sep 03, 2017",,Hardcover,view (with text),/book/show/30753709-house-of-names
1124,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Letters to Lincoln,"Podger, Tracie*",,,,314        pp,4.49,429,unknown,Jul 2017,did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Not for me.,Notes are private!,0,0,1,Sep 2017,"Sep 03, 2017","Sep 03, 2017",,,view (with text),/book/show/29622102-letters-to-lincoln
1125,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Futilitarians: Our Year of Thinking, Drinking, Grieving, and Reading","Gisleson, Anne",0316393908,9780316393904,0316393908,272        pp,3.68,562,Aug 2017,"Aug 22, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I'm giving this memoir five stars, not because it is perfectly written, but because it is so well-considered by the author and because for me it's theI'm giving this memoir five stars, not because it is perfectly written, but because it is so well-considered by the author and because for me it's the right book for our perilous and uncertain time. If ever there's a need for community and doubt and an exploration of the Tragic vs. Trivial planes of existence, it's now. The memoir covers a single year, 2012, of monthly meetings for contemplating works of art that question our purpose. Woven into analysis of the works that were chosen is the story of Gisleon's family history: her challenging and larger than life father and all his contradictions, the elision of her mother from hard truths about family secrets, and her tragic sisters' early and self-chosen deaths. It seems at the beginning like this might be superficial, but it's anything but. I felt a connection to the stories and the primal need for community that comes through deliberative acts of wanting to learn more. New Orleans and the catastrophic Katrina also play a major role in this memoir, brought more to light and to bear by the hurricane in Houston. I would like more people to read this book....more",Notes are private!,0,9,1,"Aug 29, 2017","Aug 31, 2017","Aug 29, 2017",,Hardcover,view (with text),/book/show/33296288-the-futilitarians
1126,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Y is for Yesterday        (Kinsey Millhone, #25)","Grafton, Sue",0399163859,9780399163852,0399163859,483        pp,4.00,"34,623","Aug 22, 2017","Aug 22, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Where procedural private detective stories are concerned, I want a personable detective, a coherent mystery, a (slight) surprise conclusion, and that'Where procedural private detective stories are concerned, I want a personable detective, a coherent mystery, a (slight) surprise conclusion, and that's about it. As far as those expectations are concerned, this one qualifies. I'd probably give it three and a half stars because it took about a third of the book till all the characters and their stories became clear. Only one more to go....more",Notes are private!,0,2,1,"Aug 22, 2017","Sep 21, 2017","Aug 22, 2017",,Hardcover,view (with text),/book/show/31116293-y-is-for-yesterday
1127,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Song of Achilles,"Miller, Madeline*",1408816032,9781408816035,1408816032,352        pp,4.33,"1,484,930","Sep 20, 2011","Sep 20, 2011",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 20, 2017","Dec 27, 2017","Aug 09, 2017",,Hardcover,view,/book/show/11250317-the-song-of-achilles
1128,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Magpie Murders        (Susan Ryeland, #1)","Horowitz, Anthony*",0062645226,9780062645227,0062645226,477        pp,3.95,"135,215","Oct 06, 2016","Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is fun mystery that playfully pokes at all the conventions the form. I listened to the audiobook and applaud the narrators for their talents and This is fun mystery that playfully pokes at all the conventions the form. I listened to the audiobook and applaud the narrators for their talents and abilities to create non-annoying voices for the many characters. (I think there may have been some anachronisms, but should we blame the real author or the fictional author? Meta!)...more",Notes are private!,0,4,1,"Jul 14, 2018","Jul 27, 2018","Aug 05, 2017",,Hardcover,view (with text),/book/show/32075854-magpie-murders
1129,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Improvement,"Silber, Joan",161902960X,9781619029606,161902960X,256        pp,3.53,"5,834","Nov 01, 2017","Nov 14, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've read several Joan Silber novels and I'm always pulled into the worlds she builds with a few deft passages about the interior lives of her charactI've read several Joan Silber novels and I'm always pulled into the worlds she builds with a few deft passages about the interior lives of her characters. In this short novel (less than 200 pages) we meet and follow the lives of several characters who are connected by brief encounters and a fateful decision.Silber doesn't shy away from questioning our morality and she always demonstrates the power of empathy and love. But her prose isn't overwritten, nor flowery. It's straightforward, direct, and her narrative style holds the characters accountable. This would be a good bookclub pick. ...more",Notes are private!,0,4,1,"Jan 09, 2018","Jan 12, 2018","Jul 24, 2017",,Hardcover,view (with text),/book/show/34013952-improvement
1130,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Don't Have to Say You Love Me,"Alexie, Sherman",031627075X,9780316270755,031627075X,457        pp,4.15,"17,770","Jun 13, 2017","Jun 13, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Grief is raw, jagged and red on the edges, and past cumulative traumas create an invisible, unshakable shroud. Put them together and you get this memoGrief is raw, jagged and red on the edges, and past cumulative traumas create an invisible, unshakable shroud. Put them together and you get this memoir. Alexie's work is visceral and rough; much of it is repetitive and the work's form feels disjointed, by design. For me it is not entirely successful, but I'm still glad I read it....more",Notes are private!,0,1,1,"Jul 21, 2017","Jul 27, 2017","Jul 21, 2017",,Hardcover,view (with text),/book/show/31420708-you-don-t-have-to-say-you-love-me
