,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Trin's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
225,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Titanium Noir        (Titanium Noir #1),"Harkaway, Nick*",0593535367,9780593535363,0593535367,236        pp,4.05,"5,478","May 16, 2023","May 16, 2023",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Munmun is better.Munmun is better....more,Notes are private!,0,1,1,"Jul 24, 2023","Jul 24, 2023","Jul 24, 2023",,Hardcover,view (with text),/book/show/62052321-titanium-noir
226,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strangers on a Train,"Highsmith, Patricia",0393351939,9780393351934,0393351939,273        pp,3.73,"31,927","Mar 15, 1950","Jan 19, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jul 17, 2023","Jul 24, 2023","Jul 24, 2023",,Paperback,view,/book/show/25622296-strangers-on-a-train
227,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Truth        (Discworld, #25)","Pratchett, Terry",0380818191,9780380818198,0380818191,348        pp,4.40,"18,229",2000,"Sep 04, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,I LOVE OTTO.,Notes are private!,0,6,1,"Jul 22, 2023","Jul 23, 2023","Jul 23, 2023",,Mass Market Paperback,view (with text),/book/show/567670.The_Truth
228,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,You Gotta Have Wa,"Whiting, Robert",067972947X,9780679729471,067972947X,368        pp,3.93,"1,141",1989,"Mar 24, 1990",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery Box book #20!I'm very interested in both baseball and Japan, so this should have been a home run. *ducks* And I enjoyed the history of the spoMystery Box book #20!I'm very interested in both baseball and Japan, so this should have been a home run. *ducks* And I enjoyed the history of the sport's development in Japan, and the initial chapters about how the cultural differences between Japan and America alter the game. But then the book gets very bogged down in stories about how various American players fared on the rosters of Japanese teams (mostly: poorly). ...more",Notes are private!,0,1,1,"Jul 19, 2023","Jul 22, 2023","Jul 22, 2023",,Paperback,view (with text),/book/show/194446.You_Gotta_Have_Wa
229,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Last Devil to Die        (Thursday Murder Club, #4)","Osman, Richard",0241512441,9780241512449,0241512441,422        pp,4.51,"108,275","Sep 14, 2023","Sep 14, 2023",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This series has slowly grown on me. Whether that's because the plotting has tightened or I've just grown fonder and fonder of the characters is about This series has slowly grown on me. Whether that's because the plotting has tightened or I've just grown fonder and fonder of the characters is about 50/50, but this one gets a fifth star for making me sob twice. And also (view spoiler)[finally giving Ibrahim a boyfriend! (hide spoiler)]...more",Notes are private!,0,1,1,"Jul 21, 2023","Jul 22, 2023","Jul 22, 2023",,Hardcover,view (with text),/book/show/62226126-the-last-devil-to-die
230,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Music for Chameleons,"Capote, Truman",0722122438,9780722122433,0722122438,256        pp,4.09,"10,766",1980,1982,it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery box book #19!Truman Capote writing fake Tumblr stories decades before Tumblr. Everyone Clapped, Oppa Homeless Style, and the Down With Cis BusMystery box book #19!Truman Capote writing fake Tumblr stories decades before Tumblr. Everyone Clapped, Oppa Homeless Style, and the Down With Cis Bus are all more convincing than ""Handcarved Coffins,"" the ""nonfiction novel"" at the center of this collection. Listen, I know In Cold Blood was largely/in part B.S., but it was effective and atmospheric and feels like it contains enough truth to be, if not real, than somehow realer than real. ""Handcarved Coffins,"" likemost of the other pieces in Music for Chameleons, feels faux. Also Capote claims to have slept with Errol Flynn, which: sure, Jan.And yet I feel kind of bad for him! The book opens with a grandiose introduction in which he brags about his in-progress magnum opus, Answered Prayers, which he never finished; it ends with a piece that's him masturbating/talking to himself, which made me wrinkle my nose and then feel deeply sad. This is not a book written by a man doing well. It's also not a very good book. In every way, I'm sorry, Truman....more",Notes are private!,0,2,1,"Jul 19, 2023","Jul 20, 2023","Jul 20, 2023",,Paperback,view (with text),/book/show/2485419.Music_for_Chameleons
231,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Canada Is Awesome,"Pasricha, Neil*",,,B07G1DRZLM,unknown,3.32,287,"Oct 09, 2018","Oct 09, 2018",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I mistakenly thought that this would be about wonderful oddities of Canadian culture, a la Souvenir of Canada or Beauty Tips from Moose Jaw, but insteI mistakenly thought that this would be about wonderful oddities of Canadian culture, a la Souvenir of Canada or Beauty Tips from Moose Jaw, but instead it's a brief burst of propaganda the likes of which you'd get from a elementary school textbook. Canada is a country of immigrants! The treatment of Indigenous peoples was not so bad! (Brief awkward aside about Residential Schools.) It's very aspirational and bootstrappy in a way I recognize as an American. (Not a compliment.)Look, I get that Pasricha is the child of immigrants and has bought into the Myth of Canada in a big way, but he really doesn't need to pass it on like this....more",Notes are private!,0,7,1,"Jul 19, 2023","Jul 19, 2023","Jul 19, 2023",,Audible Audio,view (with text),/book/show/42268681-canada-is-awesome
232,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The October Man        (Rivers of London, #7.5)","Aaronovitch, Ben*",1473224314,9781473224315,1473224314,180        pp,4.00,"12,964","May 31, 2019","Jun 13, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Fascinating to get a glimpse of magic (and magical law enforcement) in another country -- in this case, Germany, still dealing with the aftereffects oFascinating to get a glimpse of magic (and magical law enforcement) in another country -- in this case, Germany, still dealing with the aftereffects of WWII (as of course is Nightingale, Sir Not Appearing). Peter Grant's German counterpart, Tobias Winter, isn't as witty or engaging as Peter, but I enjoyed his new partner, Vanessa, and am interested in his mysterious boss. Plus a vineyard is a great setting for a mystery. Lots of intriguing stuff here, even if, again, Aaronovitch is setting up more than he is paying off....more",Notes are private!,0,2,1,"Jul 17, 2023","Jul 19, 2023","Jul 19, 2023",,Hardcover,view (with text),/book/show/42389859-the-october-man
233,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Queer Principles of Kit Webb        (London Highwaymen, #1)","Sebastian, Cat*",006302621X,9780063026216,006302621X,348        pp,3.90,"9,258","Jun 08, 2021","Jun 08, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A generous three stars. Cat Sebastian continues to try to do KJ Charles, but isn't as good at it. This was like, fine. I like the main pairing in theoA generous three stars. Cat Sebastian continues to try to do KJ Charles, but isn't as good at it. This was like, fine. I like the main pairing in theory -- one of them is described as having a low, gravely, sort of strange voice and walks with a cane, so yes I did immediately start picturing Con O'Neill -- but the pacing is S L O W and there's just no spark for me? I did like that this is a historical book that ends by saying (view spoiler)[fuck titles, fuck the aristocracy, be gay do crime (hide spoiler)].But...I was still kind of bored....more",Notes are private!,0,4,1,"Jul 16, 2023","Jul 18, 2023","Jul 18, 2023",,Paperback,view (with text),/book/show/55338994-the-queer-principles-of-kit-webb
234,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Wow, No Thank You.: Essays","Irby, Samantha*",0525563482,9780525563488,0525563482,319        pp,3.82,"45,071","Mar 31, 2020","Mar 31, 2020",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Mystery box book #18!Look, I think Samantha Irby is genuinely funny; I've seen her perform live and she can absolutely own a crowd. But this book justMystery box book #18!Look, I think Samantha Irby is genuinely funny; I've seen her perform live and she can absolutely own a crowd. But this book just made me feel bad, which is not a great thing for a supposed humor book to do. Irby's style -- her whole schtick, really -- is self-deprecation, which I know a lot of people find refreshing and relatable. But here, especially when the other main theme is aging, it just feels to me like we're listening to Sam -- our cool, clever, witty friend Sam -- call herself a dumb bitch for 300 pages. Would you say that about your friend, Sam? No? Then stop saying it about yourself! Stop making it the load-bearing pillar of your work! Because every echo of ""yeah, this is me, I'm just a dumb bitch too!"" does not feel like a healthy mental space to put myself in....more",Notes are private!,0,6,1,"Jul 17, 2023","Jul 18, 2023","Jul 18, 2023",,Paperback,view (with text),/book/show/49960031-wow-no-thank-you
235,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Rare Book of Cunning Device,"Aaronovitch, Ben*",,,B071YLQLRS,5        pp,3.70,"4,449","Apr 27, 2017","Apr 27, 2017",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Why was this released by itself? Why does it exist by itself? The is a great opening to something, introducing a fun librarian character who Peter GraWhy was this released by itself? Why does it exist by itself? The is a great opening to something, introducing a fun librarian character who Peter Grant must help with her possibly haunted library. And then just as it gets going, it...ends. Not satisfyingly. A pity, because it is always fun spending time with Peter, and a library is a terrific setting for supernatural shenanigans....more",Notes are private!,0,2,1,"Jul 17, 2023","Jul 17, 2023","Jul 17, 2023",,Audible Audio,view (with text),/book/show/35463990-a-rare-book-of-cunning-device
236,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Road to Wigan Pier,"Orwell, George",0141185295,9780141185293,0141185295,240        pp,3.92,"24,240",1936,Aug 2019,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Leftist infighting: the book. I haven't read Orwell since I ragequit Down and Out in Paris and London c. 2008 because the opening chapter hit me with Leftist infighting: the book. I haven't read Orwell since I ragequit Down and Out in Paris and London c. 2008 because the opening chapter hit me with a trifecta of misogyny, racism, and antisemitism and I just couldn't take it. I almost DNF'd this book in chapter 1 too: an almost entirely unnecessary and snobbish set of caricatures of people at a boarding house Orwell stayed at. I stuck with it because of Victor Gollancz's introduction and I'm glad I did. Gollancz published the original edition for the Left Book Club, and his intro is one of the funniest things I have ever read: it's basically him going, ""Look, I know George is a prick and says a lot of wild shit, but there's good stuff in here too!"" And you know what, he's right: Georgie is a prick, this book is fully of moments of mind-boggling racism, sexism, bizarre prejudices -- what was going on in 1937 that he hates people who drink fruit juice so much? -- homophobia (paired beautifully of course with rapturous descriptions of miners' small, muscular bodies), more snobbery, and just...being an asshole. But it also paints a vivid, thoroughly researched, and devastating portrait of the effects of industrialization on Northern England, particularly the mining communities around Liverpool, Manchester, and Wigan.This first half of the book is the most fascinating and effecting (though I could never figure out what anything cost in Orwell's endless listing of prices in Britain's labyrinthine pre-decimal currency system). The second half is his diagnosis of The Problem with Socialism -- a system he believes in, so really, The Problem with Selling Socialism to the Masses. Aside, again, from more weird nonsense about fruit juice drinkers (is this like Moon Juice drinkers in this day and age? Orwell would shit himself over that), he has some good points: ideas and observations relevant not just to Europe during the rise of Hitler, but to today. The left does have a bad tendency to only speak bleakly of problems and not present hopeful solutions, to purity test itself to death, and to fail to create a convincing narrative the way fascism does. Which is perhaps why, just like Orwell in 1937, we are still fighting fascism today. Oy.Extremely worth reading, but you must go in braced and prepared to be offended (or at least to massively roll your eyes) on every other page....more",Notes are private!,0,4,1,"Jul 12, 2023","Jul 17, 2023","Jul 17, 2023",,Paperback,view (with text),/book/show/51903695-the-road-to-wigan-pier
