,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Britta's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1579,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Transgender Issue: An Argument for Justice,"Faye, Shon",0241423147,9780241423141,0241423147,292        pp,4.56,"6,524","Sep 02, 2021","Sep 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 27, 2021",,Hardcover,view,/book/show/56155135-the-transgender-issue
1580,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Alice Paul: Claiming Power,"Zahniser, J.D.",0199958424,9780199958429,0199958424,410        pp,4.21,102,"Jun 01, 2014","Jul 02, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Hardcover,view,/book/show/18781414-alice-paul
1581,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Lady Romeo: The Radical and Revolutionary Life of Charlotte Cushman, America's First Celebrity","Wojczuk, Tana",1501199528,9781501199523,1501199528,224        pp,3.84,273,"Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 25, 2021",,Hardcover,view,/book/show/52767765-lady-romeo
1582,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Beauty in Breaking,"Harper, Michele",0525537384,9780525537380,0525537384,304        pp,3.82,"29,751","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2021",,Hardcover,view,/book/show/50043108-the-beauty-in-breaking
1583,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carry: A Memoir of Survival on Stolen Land,"Jensen, Toni*",1984821180,9781984821188,1984821180,294        pp,4.25,"2,146","Sep 08, 2020","Sep 08, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 24, 2021",,Hardcover,view,/book/show/50640953-carry
1584,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Write It All Down: How to Put Your Life on the Page,"Rentzenbrink, Cathy",1529056225,9781529056228,1529056225,240        pp,4.17,527,"Jan 06, 2022","Jan 06, 2022",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,10,1,"Apr 19, 2022","Apr 19, 2022","Oct 24, 2021",,Hardcover,view,/book/show/59046203-write-it-all-down
1585,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Butchering Art: Joseph Lister's Quest to Transform the Grisly World of Victorian Medicine,"Fitzharris, Lindsey*",0374117292,9780374117290,0374117292,304        pp,4.30,"18,491","Oct 31, 2017","Oct 31, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 23, 2021",,Hardcover,view,/book/show/33931044-the-butchering-art
1586,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Shortlisted: Women in the Shadows of the Supreme Court,"Jefferson, Renee Knake*",1479895911,9781479895915,1479895911,304        pp,3.89,137,"May 12, 2020","May 12, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Hardcover,view,/book/show/48816000-shortlisted
1587,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Smile: The Story of a Face,"Ruhl, Sarah*",,,1982150947,256        pp,4.09,"2,927","Oct 05, 2021","Oct 05, 2021",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Interesting in parts but the religious stuff is just not my cup of tea.,Notes are private!,0,14,1,"Oct 20, 2021","Oct 22, 2021","Oct 22, 2021",,Hardcover,view (with text),/book/show/56898178-smile
1588,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Willow Says,"Buckle, Lynn",1838059288,9781838059286,1838059288,118        pp,4.15,150,"May 27, 2021","May 27, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Paperback,view,/book/show/57184923-what-willow-says
1589,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Gallery of Clouds,"Eisendrath, Rachel",1681375435,9781681375434,1681375435,176        pp,4.03,126,unknown,Mar 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 22, 2021",,Paperback,view,/book/show/55186763-gallery-of-clouds
1590,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Days of Afrekete,"Solomon, Asali",0374140057,9780374140052,0374140057,208        pp,3.49,"1,630","Oct 19, 2021","Oct 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/56269273-the-days-of-afrekete
1591,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Manifesto: On Never Giving Up,"Evaristo, Bernardine",0802158900,9780802158901,0802158900,198        pp,3.99,"4,783","Oct 07, 2021","Jan 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Hardcover,view,/book/show/58690669-manifesto
1592,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Luminous Solution: Creativity, Resilience and the Inner Life","Wood, Charlotte*",1760879231,9781760879235,1760879231,256        pp,4.07,419,unknown,Sep 2021,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 19, 2021",,Paperback,view,/book/show/58897431-the-luminous-solution
1593,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Havana Year Zero,"Suárez, Karla",,,,256        pp,3.67,348,2012,"Feb 01, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 18, 2021",,,view,/book/show/55964345-havana-year-zero
1594,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life Sciences,"Sorman, Joy",163206295X,9781632062956,163206295X,272        pp,3.47,144,"Aug 17, 2017","Oct 12, 2021",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4.5*,Notes are private!,0,4,1,"Oct 20, 2022","Oct 30, 2022","Oct 17, 2021",,Paperback,view (with text),/book/show/58674315-life-sciences
1595,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bright and Dangerous Objects,"Mackintosh, Anneliese*",1951142101,9781951142100,1951142101,240        pp,3.42,561,"Jul 08, 2020","Oct 06, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2021",,Paperback,view,/book/show/51188680-bright-and-dangerous-objects
1596,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Women and Other Monsters: Building a New Mythology,"Zimmerman, Jess",0807054933,9780807054932,0807054933,224        pp,3.74,"2,596","Mar 09, 2021","Mar 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2021",,Hardcover,view,/book/show/54228607-women-and-other-monsters
1597,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Silent City        (Silent City #1),"Vonarburg, Élisabeth",0553297899,9780553297898,0553297899,261        pp,3.63,241,1981,"Jul 01, 1992",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 17, 2021",,Mass Market Paperback,view,/book/show/1537596.The_Silent_City
1598,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,George Eliot: The Last Victorian,"Hughes, Kathryn",0815411219,9780815411215,0815411219,416        pp,4.05,322,"Nov 05, 1998","Jul 02, 2001",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,3.5*,Notes are private!,0,13,1,"Oct 13, 2021","Oct 16, 2021","Oct 16, 2021",,Paperback,view (with text),/book/show/20562.George_Eliot
1599,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Home/Land: A Memoir of Departure and Return,"Mead, Rebecca*",0525658718,9780525658719,0525658718,240        pp,3.49,266,unknown,"Feb 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2021",,Hardcover,view,/book/show/58081926-home-land
1600,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Slow Fuse of the Possible: A Memoir of Poetry and Psychoanalysis,"Daniels, Kate",195227138X,9781952271380,195227138X,251        pp,4.33,9,unknown,"Jan 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 16, 2021",,Paperback,view,/book/show/57691821-slow-fuse-of-the-possible
1601,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lemon,"Kwon, Yeo-Sun",,,,176        pp,3.28,"10,337",Aug 2019,"Oct 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2021",,Kindle Edition,view,/book/show/56773168-lemon
1602,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sex, Gender and Society","Oakley, Ann",1472435621,9781472435620,1472435621,184        pp,3.81,54,"Jan 01, 1973","Jan 28, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 14, 2021",,Paperback,view,/book/show/29088737-sex-gender-and-society
1603,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Puttermesser Papers,"Ozick, Cynthia",0099289458,9780099289456,0099289458,unknown,3.61,"1,409","May 27, 1997","Jan 01, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 13, 2021",,Paperback,view,/book/show/162950.The_Puttermesser_Papers
1604,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Song for Almeyda and Song for Anninho,"Jones, Gayl",0807029904,9780807029909,0807029904,200        pp,3.47,32,"Apr 05, 2022","Apr 05, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 11, 2021",,Hardcover,view,/book/show/58537845-song-for-almeyda-and-song-for-anninho
1605,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nomadland,"Bruder, Jessica*",1800750307,9781800750302,1800750307,273        pp,4.03,"47,326","Sep 19, 2017",Mar 2021,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,2.5* rounded up. The topic is fascinating but the structure of book was a bit of a mess.,Notes are private!,0,4,1,"Nov 18, 2021","Nov 27, 2021","Oct 11, 2021",,Paperback,view (with text),/book/show/57452156-nomadland
1606,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Book of Mother,"Huisman, Violaine",0349012326,9780349012322,0349012326,213        pp,3.80,"2,142","Jan 11, 2018","Sep 05, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2021",,Paperback,view,/book/show/59684697-the-book-of-mother
1607,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Discerner of Hearts,"Senior, Olive",0771080530,9780771080531,0771080530,232        pp,4.12,33,unknown,"Mar 25, 1995",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 10, 2021",,Paperback,view,/book/show/1267548.Discerner_of_Hearts
1608,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Inheritance of Orquídea Divina,"Córdova, Zoraida*",1982102543,9781982102548,1982102543,336        pp,3.93,"28,779","Sep 07, 2021","Sep 07, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2021",,Hardcover,view,/book/show/56898076-the-inheritance-of-orqu-dea-divina
1609,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. March,"Feito, Virginia",1631498614,9781631498619,1631498614,304        pp,3.25,"21,087","Aug 05, 2021","Aug 10, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 09, 2021",,Hardcover,view,/book/show/55298324-mrs-march
1610,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Collected Stories Of Eudora Welty: A National Book Award Winner,"Welty, Eudora",1328625648,9781328625649,1328625648,592        pp,4.21,"8,128",1980,"Mar 12, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 07, 2021",,Paperback,view,/book/show/40796022-the-collected-stories-of-eudora-welty
1611,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,After the Last Border: Two Families and the Story of Refuge in America,"Goudeau, Jessica*",0525559132,9780525559139,0525559132,368        pp,4.58,"1,582","Apr 28, 2020","Aug 04, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Hardcover,view,/book/show/46064081-after-the-last-border
1612,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In the Watchful City,"Lu, S. Qiouyi",1250792983,9781250792983,1250792983,192        pp,3.70,"1,003","Aug 31, 2021","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Paperback,view,/book/show/55315482-in-the-watchful-city
1613,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,One Hundred Years of Solitude,"García Márquez, Gabriel",,,,417        pp,4.11,"971,141",1967,"Jun 24, 2003",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Mass Market Paperback,view,/book/show/320.One_Hundred_Years_of_Solitude
1614,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Actual Star,"Byrne, Monica*",0063002892,9780063002890,0063002892,624        pp,3.88,"2,496","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Hardcover,view,/book/show/56304414-the-actual-star
1615,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unbound: My Story of Liberation and the Birth of the Me Too Movement,"Burke, Tarana",1250621739,9781250621733,1250621739,272        pp,4.59,"12,800","Sep 14, 2021","Sep 14, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Hardcover,view,/book/show/57351643-unbound
1616,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Light from Uncommon Stars,"Aoki, Ryka*",1250789060,9781250789068,1250789060,372        pp,4.07,"29,097","Sep 28, 2021","Sep 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Oct 02, 2021",,Hardcover,view,/book/show/56179360-light-from-uncommon-stars
1617,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible North: The Search For Answers on a Troubled Reserve,"Shimo, Alexandra*",1459722949,9781459722941,,176        pp,4.13,307,unknown,"Sep 17, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2021",,ebook,view,/book/show/21509071-invisible-north
1618,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sugar,"McFadden, Bernice L.*",,,,229        pp,4.28,"9,168","Feb 01, 2000",2000,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2021",,Paperback,view,/book/show/56775140-sugar
1619,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Three Rooms,"Hamya, Jo",0358572096,9780358572091,0358572096,208        pp,3.10,"1,443","Jul 08, 2021","Aug 31, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 30, 2021",,Hardcover,view,/book/show/55959528-three-rooms
1620,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Unsheltered,"Moleta, Clare",1761100750,9781761100758,1761100750,320        pp,3.79,338,"May 05, 2021","May 05, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 30, 2021",,Paperback,view,/book/show/57094780-unsheltered
