,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,June's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death of a Salesman,"Miller, Arthur",0435233076,9780435233075,0435233076,144        pp,3.57,"234,385",1949,"Jan 01, 1994",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Hardcover,view,/book/show/12898.Death_of_a_Salesman
330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Shack,"Young, William Paul",0964729237,9780964729230,0964729237,248        pp,3.83,"651,421","May 01, 2007","Jul 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/1812457.The_Shack
331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Separate Peace,"Knowles, John",,,0743253973,208        pp,3.59,"218,884","Jan 01, 1959","Sep 30, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/5148.A_Separate_Peace
332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Screwtape Letters,"Lewis, C.S.",0062023179,9780062023179,0062023179,223        pp,4.26,"447,285",Feb 1942,"Oct 08, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Hardcover,view,/book/show/17383917-the-screwtape-letters
333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Road,"Kerouac, Jack",0140042598,9780140042597,0140042598,307        pp,3.61,"411,221","Sep 05, 1957","Jan 01, 1976",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/70401.On_the_Road
334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Water for Elephants,"Gruen, Sara*",1565125606,9781565125605,1565125606,368        pp,4.11,"1,615,254","May 22, 2006","Apr 09, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/43641.Water_for_Elephants
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And Then There Were None,"Christie, Agatha",0312330871,9780312330873,0312330871,264        pp,4.28,"1,355,942","Nov 06, 1939","May 03, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/16299.And_Then_There_Were_None
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Girl with the Dragon Tattoo        (Millennium, #1)","Larsson, Stieg",0670069019,9780670069019,,480        pp,4.17,"3,182,858",Aug 2005,"Sep 23, 2008",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Hardcover,view,/book/show/2429135.The_Girl_with_the_Dragon_Tattoo
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Five People You Meet in Heaven,"Albom, Mitch*",,,1401308589,196        pp,3.99,"720,453","Sep 01, 2003","Sep 23, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/3431.The_Five_People_You_Meet_in_Heaven
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Curious Incident of the Dog in the Night-Time,"Haddon, Mark",1400032717,9781400032716,1400032717,226        pp,3.89,"1,478,939","Jul 31, 2003","May 18, 2004",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Frankenstein: The 1818 Text,"Shelley, Mary",,,,260        pp,3.87,"1,597,671",1818,"Mar 08, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/35031085-frankenstein
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Life of Pi,"Martel, Yann",0770430074,9780770430078,0770430074,460        pp,3.94,"1,624,049","Sep 11, 2001","Aug 29, 2006",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/4214.Life_of_Pi
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Little Prince,"Saint-Exupéry, Antoine de",,,,96        pp,4.32,"2,111,730","Apr 06, 1943","Jun 29, 2000",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Oct 22, 2018","Oct 24, 2018","Oct 20, 2018",,Paperback,view,/book/show/157993.The_Little_Prince
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Am I There Yet? The Loop-de-Loop, Zigzagging Journey to Adulthood","Andrew, Mari",1524761435,9781524761431,1524761435,192        pp,4.05,"7,502","Mar 27, 2018","Mar 27, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,Oct 2018,"Oct 15, 2018","Oct 20, 2018",,Hardcover,view,/book/show/35758072-am-i-there-yet-the-loop-de-loop-zigzagging-journey-to-adulthood
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Jesus Feminist: An Invitation to Revisit the Bible's View of Women,"Bessey, Sarah*",1476717575,9781476717579,1476717575,256        pp,3.90,"11,755","Nov 05, 2013","Nov 05, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 30, 2018","Sep 30, 2018","Oct 20, 2018",,ebook,view,/book/show/17570843-jesus-feminist
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Genesis,"Alter, Robert",039331670X,9780393316704,039331670X,324        pp,4.34,"3,704",-800,"Sep 17, 1997",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Aug 20, 2018","Oct 20, 2018","Oct 20, 2018",,Paperback,view,/book/show/379191.Genesis
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Christ the Center,"Bonhoeffer, Dietrich",0060608110,9780060608118,0060608110,128        pp,4.21,498,"Jan 01, 1960","Sep 01, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2018","Jul 30, 2018","Oct 20, 2018",,Paperback,view,/book/show/261073.Christ_the_Center
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Kite Runner,"Hosseini, Khaled*",,,,371        pp,4.34,"3,149,062","May 29, 2003",May 2004,it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/77203.The_Kite_Runner
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Metamorphosis,"Kafka, Franz",,,,201        pp,3.86,"1,057,764",Oct 1915,"Mar 01, 1972",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/485894.The_Metamorphosis
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Color Purple,"Walker, Alice",,,,295        pp,4.27,"685,380","Jun 01, 1982","Apr 01, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/11486.The_Color_Purple
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Heart of Darkness,"Conrad, Joseph",1892295490,9781892295491,1892295490,188        pp,3.43,"513,044",1899,"Oct 01, 2003",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/4900.Heart_of_Darkness
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Stranger,"Camus, Albert",,,,159        pp,4.02,"1,094,411","May 19, 1942","Mar 28, 1989",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/49552.The_Stranger
351,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Awakening,"Chopin, Kate",0543898083,9780543898081,0543898083,195        pp,3.68,"208,654",1899,2006,really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/58345.The_Awakening
352,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Invisible Man,"Ellison, Ralph",,,,581        pp,3.91,"187,876","Apr 14, 1952","Feb 01, 1995",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/16981.Invisible_Man
353,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Radical Candor: Be a Kickass Boss Without Losing Your Humanity,"Scott, Kim Malone*",1250103509,9781250103505,1250103509,336        pp,4.07,"44,240","Mar 14, 2017","Mar 14, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jun 30, 2018","Jul 30, 2018","Oct 20, 2018",,Hardcover,view,/book/show/29939161-radical-candor
354,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Norse Mythology,"Gaiman, Neil*",,,,301        pp,4.11,"319,301","Feb 07, 2017","Mar 06, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Paperback,view,/book/show/37903770-norse-mythology
355,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Paper Menagerie and Other Stories,"Liu, Ken*",1481442546,9781481442541,1481442546,450        pp,4.37,"31,966","Mar 08, 2016","Mar 08, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Hardcover,view,/book/show/24885533-the-paper-menagerie-and-other-stories
356,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between the World and Me,"Coates, Ta-Nehisi",,,,152        pp,4.40,"333,014","Jul 14, 2015","Jul 14, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Oct 20, 2018",,Hardcover,view,/book/show/25489625-between-the-world-and-me
357,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Sympathizer        (The Sympathizer, #1)","Nguyen, Viet Thanh*",0802123457,9780802123459,0802123457,371        pp,4.01,"113,609","Apr 02, 2015","Apr 07, 2015",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Jan 30, 2018","Mar 02, 2018","Oct 20, 2018",,Hardcover,view,/book/show/23168277-the-sympathizer
358,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,milk and honey,"Kaur, Rupi*",1502784270,9781502784278,1502784270,204        pp,3.98,"728,220","Nov 04, 2014","Nov 04, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Sep 30, 2018","Oct 07, 2018","Oct 20, 2018",,Paperback,view,/book/show/23513349-milk-and-honey
359,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"What Is the Bible?: How an Ancient Library of Poems, Letters, and Stories Can Transform the Way You Think and Feel About Everything","Bell, Rob",,,B01KT0GN7O,303        pp,4.32,"8,231",2017,"May 16, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Oct 13, 2018","Oct 13, 2018",,Kindle Edition,view,/book/show/34214610-what-is-the-bible
360,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Colorless Tsukuru Tazaki and His Years of Pilgrimage,"Murakami, Haruki",,,,352        pp,3.87,"179,468","Apr 12, 2013","Aug 12, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,"Apr 25, 2018","Apr 25, 2018",,Kindle Edition,view,/book/show/21398139-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage
361,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Guns, Germs, and Steel: The Fates of Human Societies","Diamond, Jared",0739467352,9780739467350,0739467352,498        pp,4.04,"410,543","May 09, 1997",2005,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Dec 28, 2018","Jan 29, 2019","Dec 23, 2016",,Paperback,view,/book/show/1842.Guns_Germs_and_Steel
