,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Patricia's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1310,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Chorus,"Kauffman, Rebecca",1640095187,9781640095182,1640095187,272        pp,3.70,"3,386","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2022",,Hardcover,view,/book/show/58671203-chorus
1311,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Marriage Portrait,"O'Farrell, Maggie*",,,,355        pp,4.02,"139,023","Aug 30, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 29, 2022",,Hardcover,view,/book/show/60353768-the-marriage-portrait
1312,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Idol,"O'Neill, Louise",1787635333,9781787635333,1787635333,320        pp,3.60,"9,141","May 12, 2022","Jan 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2022",,Paperback,view,/book/show/58908158-idol
1313,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Under the Golden Sun,"Ashcroft, Jenny*",1250274761,9781250274762,1250274761,352        pp,4.19,"1,831","Nov 24, 2020","Mar 15, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2022",,Hardcover,view,/book/show/57693397-under-the-golden-sun
1314,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Missing Person,"Modiano, Patrick",1567922813,9781567922813,1567922813,168        pp,3.63,"9,115","Sep 05, 1978","Nov 30, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2022",,Paperback,view,/book/show/192378.Missing_Person
1315,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Sleeping Car Porter,"Mayr, Suzette",,,B0B4853DD2,224        pp,3.47,"6,902","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2022",,Kindle Edition,view,/book/show/62632853-the-sleeping-car-porter
1316,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,VenCo,"Dimaline, Cherie",0063054892,9780063054899,,400        pp,3.79,"8,218","Feb 07, 2023","Feb 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 28, 2022",,Hardcover,view,/book/show/60877589-venco
1317,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Her Hidden Genius,"Benedict, Marie*",1728260108,9781728260105,1728260108,352        pp,3.94,"13,263","Jan 25, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2022",,Paperback,view,/book/show/60562643-her-hidden-genius
1318,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Practical Magic,"Hoffman, Alice*",1442362499,9781442362499,,9        pp,3.73,"133,174","Jul 01, 1995","Nov 06, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Read this a long time ago but still remember how much I enjoyed reading it. I always try to read this author.,Notes are private!,0,12,1,not set,not set,"Sep 27, 2022",,Audiobook,view (with text),/book/show/16074292-practical-magic
1319,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The House in the Orchard,"Brooks, Elizabeth*",1953534392,9781953534392,1953534392,320        pp,3.70,"1,001","Sep 27, 2022","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 27, 2022",,Hardcover,view,/book/show/60528665-the-house-in-the-orchard
1320,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sister Novelists: The Trailblazing Porter Sisters, Who Paved the Way for Austen and the Brontës","Looser, Devoney*",163557529X,9781635575293,163557529X,576        pp,4.50,183,unknown,"Oct 25, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 26, 2022",,Hardcover,view,/book/show/55891832-sister-novelists
1321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Sex and Vanity,"Kwan, Kevin*",1786332280,9781786332288,1786332280,368        pp,3.34,"55,353","Jun 30, 2020","Jun 30, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2022",,Paperback,view,/book/show/52070925-sex-and-vanity
1322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Go Tell the Bees That I Am Gone        (Outlander, #9)","Gabaldon, Diana*",,,,"1,539        pp",4.45,"76,421","Nov 23, 2021","Nov 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 25, 2022",,Kindle Edition,view,/book/show/61314380-go-tell-the-bees-that-i-am-gone
1323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lady in the Lake,"Lippman, Laura*",0062390023,9780062390028,0062390023,340        pp,3.50,"28,734","Jul 23, 2019","Jun 23, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I always enjoy Laura Lippman's books and this was a really good one as usual. To me it was a different type of mystery. The main character was a divorI always enjoy Laura Lippman's books and this was a really good one as usual. To me it was a different type of mystery. The main character was a divorced woman who wanted to be a newspaper reporter and actually did end up doing that. At the beginning of her career she was involved in two different murder cases which she in a way helped solve. There was always a chapter about the main character, a chapter about a new character involved in the story and a chapter from the second dead person. Very interesting turn of events before it was over with. Definitely recommend....more",Notes are private!,0,8,1,"Sep 25, 2022","Oct 02, 2022","Sep 25, 2022",,Paperback,view (with text),/book/show/52090305-lady-in-the-lake
1324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Shadow Murders        (Department Q, #9)","Adler-Olsen, Jussi",1524742600,9781524742607,B09Q1VLSQ2,464        pp,4.04,"9,035","Nov 04, 2021","Sep 27, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2022",,Kindle Edition,view,/book/show/60069671-the-shadow-murders
1325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Lost For Words,"Butland, Stephanie*",,,B01K4SRGE0,369        pp,4.02,"22,392","Apr 20, 2017","Apr 20, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2022",,Kindle Edition,view,/book/show/34825191-lost-for-words
1326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Ship,"Kidd, Jess*",1982180811,9781982180812,1982180811,400        pp,3.67,"10,368","Jul 12, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 24, 2022",,Hardcover,view,/book/show/59366231-the-night-ship
1327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Postmistress of Paris,"Clayton, Meg Waite*",0062946994,9780062946997,0062946994,416        pp,3.75,"11,361","Nov 30, 2021","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2022",,Paperback,view,/book/show/60525868-the-postmistress-of-paris
1328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Now You See Us,"Jaswal, Balli Kaur*",0063161605,9780063161603,,320        pp,3.74,"3,411","Mar 07, 2023","Mar 07, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2022",,Hardcover,view,/book/show/61102596-now-you-see-us
1329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daughters of Victory,"Saab, Gabriella*",006324649X,9780063246492,006324649X,512        pp,3.79,721,"Jan 24, 2023","Jan 24, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2022",,Paperback,view,/book/show/60196691-daughters-of-victory
1330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Exquisite,"Stovell, Sarah*",1910633747,9781910633748,1910633747,300        pp,3.93,"1,694","Oct 01, 2017","Oct 01, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2022",,Paperback,view,/book/show/34735173-exquisite
1331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Nazi Conspiracy: The Secret Plot to Kill Roosevelt, Stalin, and Churchill","Meltzer, Brad*",1250777267,9781250777263,1250777267,400        pp,4.17,"7,239","Jan 10, 2023","Jan 10, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 23, 2022",,Hardcover,view,/book/show/60784360-the-nazi-conspiracy
1332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Long Shadows        (Amos Decker, #7)","Baldacci, David*",1538719827,9781538719824,1538719827,448        pp,4.43,"47,224","Oct 11, 2022","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,0,not set,not set,"Sep 23, 2022",,Hardcover,view,/book/show/60383018-long-shadows
1333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Empire,"Ball, Michael",,ISBN139781804,,unknown,4.02,"1,093","Oct 13, 2022",Oct 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2022",,,view,/book/show/60800110-the-empire
1334,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Boys from Biloxi,"Grisham, John*",0385548923,9780385548922,0385548923,464        pp,4.06,"79,402","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 21, 2022",,Hardcover,view,/book/show/61065355-the-boys-from-biloxi
1335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"You Can Hide        (Laurel Snow, #2)","Zanetti, Rebecca*",1420154346,9781420154344,1420154346,341        pp,4.30,"3,800","Nov 29, 2022","Nov 29, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Mass Market Paperback,view,/book/show/59342698-you-can-hide
1336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Quiet in Her Bones,"Singh, Nalini*",,,B08HY2PRGQ,384        pp,3.62,"7,667","Feb 23, 2021","Feb 23, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Kindle Edition,view,/book/show/55400330-quiet-in-her-bones
1337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Invincible Miss Cust,"Haw, Penny*",1728257700,9781728257709,1728257700,314        pp,4.20,"1,980","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Paperback,view,/book/show/60093446-the-invincible-miss-cust
1338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mother Daughter Traitor Spy,"MacNeal, Susan Elia*",0593156951,9780593156957,0593156951,336        pp,3.95,"4,833","Sep 20, 2022","Sep 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 20, 2022",,Hardcover,view,/book/show/60097385-mother-daughter-traitor-spy
1339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Moon Over Manifest,"Vanderpool, Clare",0385907508,9780385907507,0385907508,368        pp,4.04,"34,439","Oct 12, 2010","Oct 12, 2010",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"All through reading this book I thought I would give it 3 stars but after finishing I am moving my score up to 3.5 because the ending of the story domAll through reading this book I thought I would give it 3 stars but after finishing I am moving my score up to 3.5 because the ending of the story dominated the whole story and made everything else worthwhile. This is another of those stories that goes back and foth in time. The present is a young girl who was sent by her father to live with friends from his past. The future is told by a gypsy lady who told everything through stories to this young girl. It was a little confusing to me because one of the main characters had a different name in the past but i knew there was a reason for it. Also, the stories from the past seemed to go on and on and liked the present stories better. It's a good story but a little hard job for me to read at times. ...more",Notes are private!,0,13,1,"Sep 19, 2022","Sep 25, 2022","Sep 19, 2022",,Library Binding,view (with text),/book/show/8293938-moon-over-manifest
1340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Daisy Darker,"Feeney, Alice*",1250843936,9781250843937,1250843936,338        pp,3.77,"174,777","Aug 30, 2022","Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Hardcover,view,/book/show/59808050-daisy-darker
1341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Incident at the Bank of America,"Farrington, Tim*",,,B07J5WQ8Y4,104        pp,4.00,4,unknown,"Oct 08, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Kindle Edition,view,/book/show/43190087-the-incident-at-the-bank-of-america
1342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Days of Night,"Moore, Graham*",,,,370        pp,4.15,"40,370","Aug 16, 2016","Aug 16, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Kindle Edition,view,/book/show/30298566-the-last-days-of-night
1343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Spanish Daughter,"Hughes, Lorena*",1496736249,9781496736246,1496736249,352        pp,3.82,"17,730","Dec 28, 2021","Dec 28, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 17, 2022",,Paperback,view,/book/show/57645352-the-spanish-daughter
1344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"A Day of Fallen Night        (The Roots of Chaos, #0)","Shannon, Samantha*",1635577926,9781635577921,1635577926,868        pp,4.39,"28,643","Feb 28, 2023","Feb 28, 2023",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2022",,Hardcover,view,/book/show/60766189-a-day-of-fallen-night
1345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The House of Fortune        (The Miniaturist, #2)","Burton, Jessie",1635579740,9781635579741,1635579740,304        pp,3.89,"10,822",Jul 2022,"Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 16, 2022",,Hardcover,view,/book/show/59808550-the-house-of-fortune
