,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Tundra's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
1321,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Wonderful Feels Like This,"Lövestam, Sara",1925575624,9781925575620,B01MRY22G1,318        pp,3.83,796,Feb 2012,"Mar 29, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thanks to A&U and Goodreads for my copy of Wonderful Feels Like This. I have mixed feelings about this book. The premise of the story is an interestinThanks to A&U and Goodreads for my copy of Wonderful Feels Like This. I have mixed feelings about this book. The premise of the story is an interesting choice if this is intended as a YA novel. The parts narrated by Steffi, a year 9 secondary student, who is bullied and has feelings of not quite fitting in are typical of this genre but the voice of Alvar, a nursing home patient whom Steffi befriends, really felt a bit odd for a YA novel. As an adult I really liked Alvar's story of his adolescence in Stockholm during WW11 but I didn't feel much connection with Steffi's character ( even though I could empathise with her predicament). I'm not particularly musical so a bit of the detail about the playing of jazz probably also went over my head. I also felt the translation was at times a bit stilted and I wonder how the lines of lyrics were translated (if they were). I must say I loved the ending and thought it tied the novel together beautifully while dealing with some important issues....more",Notes are private!,0,1,1,"Jul 22, 2017","Jul 29, 2017","Apr 26, 2017",,Kindle Edition,view (with text),/book/show/34617154-wonderful-feels-like-this
1322,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Burial Hour        (Lincoln Rhyme, #13)","Deaver, Jeffery*",1455536377,9781455536375,1455536377,480        pp,3.87,"11,699","Apr 11, 2017","Apr 11, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 25, 2017",,Hardcover,view,/book/show/31423445-the-burial-hour
1323,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Garden,"Hornung, Eva",1925498123,9781925498127,1925498123,240        pp,3.63,190,"May 01, 2017","May 01, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was a very powerful and moving novel about relationships. The two main characters are both dealing with the legacies of their fathers but also deThis was a very powerful and moving novel about relationships. The two main characters are both dealing with the legacies of their fathers but also dealing with their trust/relationship with God. The allegory of seasons is used to represent the different stages of grief. There is also a great deal of symbolism within the novel such as fire, birth, death and the fox. The more I think about this story the more complex and layered it becomes. The only thing I would have liked would be a bit more context to explain the origins of this 'Old Germanic' group of people. A haunting novel about living in the present and accepting the past. Thanks to Goodreads and Text for my copy of this novel....more",Notes are private!,0,6,1,"Apr 23, 2017","Apr 27, 2017","Apr 23, 2017",,Paperback,view (with text),/book/show/34078704-the-last-garden
1324,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Australia Day,"Cheng, Melanie",192549859X,9781925498592,192549859X,249        pp,3.82,732,"Jul 03, 2017","Jul 03, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a thought provoking collection of short stories that places snapshots of Australia, and some of the vast array of people that call it home, unThis is a thought provoking collection of short stories that places snapshots of Australia, and some of the vast array of people that call it home, under the microscope. While cleverly drawing attention to many issues it does not pass judgement but does make you reflect on how we all coexist within and beyond our diversity. I really enjoyed this book and the great skills of observation that Melanie Cheng carefully places on the page. Thanks to Text Publishing and Goodreads for my copy. ...more",Notes are private!,0,7,1,"Jul 31, 2017",Aug 2017,"Apr 21, 2017",,Paperback,view (with text),/book/show/34884857-australia-day
1325,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"My Name Is Lucy Barton        (Amgash, #1)","Strout, Elizabeth*",1400067693,9781400067695,1400067693,193        pp,3.58,"161,432","Jan 12, 2016","Jan 12, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This simply worded story belies the complexity of emotion and relationships that runs through it. I felt deeply for the character of Lucy and what wasThis simply worded story belies the complexity of emotion and relationships that runs through it. I felt deeply for the character of Lucy and what was left unsaid was as relevant as the words themselves. Acceptance of who we are, where we come from and the way we are able to voice our feelings towards those we love are explored by Strout. This novel also left me feeling a bit uncomfortable at times as it delved into a mother daughter relationship and the difficult expression of love. ...more",Notes are private!,0,4,1,"Apr 22, 2017","Apr 23, 2017","Apr 21, 2017",,Hardcover,view (with text),/book/show/25893709-my-name-is-lucy-barton
1326,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Stay with Me,"Adebayo, Ayobami*",1782119469,9781782119463,1782119469,298        pp,4.06,"57,894","Mar 02, 2017","Mar 02, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Apr 25, 2017","Apr 28, 2017","Apr 19, 2017",,Hardcover,view,/book/show/31349579-stay-with-me
1327,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Museum of Modern Love,"Rose, Heather*",1760291862,9781760291860,1760291862,296        pp,3.91,"10,235","Nov 27, 2018","Sep 01, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,4 1/2 stars This was a profoundly moving book that has left me thinking well beyond the last page. How people deal with grief and the mechanisms for m4 1/2 stars This was a profoundly moving book that has left me thinking well beyond the last page. How people deal with grief and the mechanisms for moving on are explored thoughtfully and without judgement. I felt immersed in the characters lives as they made choices and connections with each other and the art of Abramovic. This was beautifully constructed and is well deserving of the Stella prize. ...more,Notes are private!,0,1,1,"Apr 14, 2017","Apr 16, 2017","Apr 14, 2017",,Paperback,view (with text),/book/show/30741918-the-museum-of-modern-love
1328,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ministry of Utmost Happiness,"Roy, Arundhati*",067008963X,9780670089635,067008963X,445        pp,3.54,"35,831",Jun 2017,"Jun 06, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was surprised to see how low the average rating was for this book but after reading a number of s I think that perhaps this story is ‘to closeI was surprised to see how low the average rating was for this book but after reading a number of s I think that perhaps this story is ‘to close to the bone’ for many people or that they are not aware/or interested in reading about the issues that propel Roy. Her use of metaphors and similes is a powerful and enriching tool in her writing and I am in awe. The story does weave slowly through complex issues but I also think this is an important point. These are not simple problems and she doesn’t spare anyone in her scrutiny of prejudice, intolerance and personal responsibility. Roy explains this best “How to tell a shattered story? By slowly becoming everybody. No. By slowly becoming everything.”...more",Notes are private!,0,4,1,"Jan 07, 2018","Jan 24, 2018","Apr 12, 2017",,Hardcover,view (with text),/book/show/32388712-the-ministry-of-utmost-happiness
1329,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Midnight Watch,"Dyer, David*",1250080932,9781250080936,1250080932,323        pp,3.81,"4,234","Apr 05, 2016","Apr 05, 2016",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3 1/2 stars. While I enjoyed how this book was put together I guess I was expecting more of a revelation or exposure of some deep secret. The writing 3 1/2 stars. While I enjoyed how this book was put together I guess I was expecting more of a revelation or exposure of some deep secret. The writing was smooth, blending fact with fiction, and I really enjoyed the characters as they were written, both real and fictitious. I just needed a bit more ......more",Notes are private!,0,2,1,"Apr 10, 2017","Apr 14, 2017","Apr 09, 2017",,Hardcover,view (with text),/book/show/25666052-the-midnight-watch
1330,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Another Brooklyn,"Woodson, Jacqueline*",0062359983,9780062359988,0062359983,192        pp,3.87,"39,180","Aug 09, 2016","Aug 09, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Apr 07, 2017",,Hardcover,view,/book/show/27213163-another-brooklyn
1331,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Homegoing,"Gyasi, Yaa*",,,,305        pp,4.47,"341,226","Jun 07, 2016","Jun 07, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A novel that cleverly weaves through the descending generations of two sisters, unaware of each other or the roots they share. This is about displacemA novel that cleverly weaves through the descending generations of two sisters, unaware of each other or the roots they share. This is about displacement, racism and the love of a parent(s) that carries each generation forward. I really enjoyed this novel for its characters and insight into the history of Ghana. The family tree in the front of the book was very useful for holding my place in time and connecting the relationships....more",Notes are private!,0,1,1,"May 06, 2017","May 10, 2017","Apr 07, 2017",,Hardcover,view (with text),/book/show/27071490-homegoing
1332,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carnivalesque,"Jordan, Neil",1632868148,9781632868145,1632868148,288        pp,2.59,723,"Feb 23, 2017","Jun 06, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"An intriguing plot but unfortunately it was bogged down in wordy sentences that sometimes seem to meander too far from the main plot. I felt like the An intriguing plot but unfortunately it was bogged down in wordy sentences that sometimes seem to meander too far from the main plot. I felt like the author attempted to include too many ideas and overused descriptive vocabulary, some of which reoccurred throughout the novel.This novel feels like The Night Circus (setting, descriptive language and magical realism. The magical realism was well thought out but the plot needed to move a little quicker....more",Notes are private!,0,4,1,"Apr 06, 2017","Apr 10, 2017","Apr 06, 2017",,Hardcover,view (with text),/book/show/31451203-carnivalesque
1333,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,See What I Have Done,"Schmidt, Sarah*",0802126596,9780802126597,0802126596,328        pp,3.19,"15,085","May 02, 2017","Aug 01, 2017",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,While I think the author created a really tense atmosphere and realistic setting I found the characters very problematic. They didn’t feel like they hWhile I think the author created a really tense atmosphere and realistic setting I found the characters very problematic. They didn’t feel like they had their own voices as they were all written in a similar style. I thought the way Lizzie repeated herself was very clever but then this device was used for other characters. I also felt there was a bit to much alluding to things that were happening which made it difficult to really get a sense of who the characters were. This was fine for Lizzie as I presume she was meant to come across as unstable but it actually made most of the characters appear this way. I like the way the story went back and forward and the flashbacks were useful for developing the bigger picture....more,Notes are private!,0,1,1,"Nov 08, 2017","Nov 12, 2017","Apr 04, 2017",,Hardcover,view (with text),/book/show/32508637-see-what-i-have-done
