,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Vanessa's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
888,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trespasses,"Kennedy, Louise",0593540891,9780593540893,0593540891,304        pp,4.02,"33,124","Apr 14, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2022",,Hardcover,view,/book/show/60417483-trespasses
889,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All The Blood We Share,"Bruce, Camilla*",0593102592,9780593102596,0593102592,416        pp,3.53,"1,639","Nov 22, 2022","Nov 22, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 22, 2022",,Paperback,view,/book/show/60532103-all-the-blood-we-share
890,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Dangerous Business,"Smiley, Jane*",,,B09TZT8F9P,256        pp,3.17,"7,587","Dec 06, 2022","Dec 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Kindle Edition,view,/book/show/60603262-a-dangerous-business
891,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Monkeys,"Minot, Susan*",0375708367,9780375708367,0375708367,176        pp,3.68,"1,662","May 14, 1986","Aug 08, 2000",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Paperback,view,/book/show/40049.Monkeys
892,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dept. of Speculation,"Offill, Jenny*",0385350813,9780385350815,0385350813,179        pp,3.76,"54,478","Jan 28, 2014","Jan 28, 2014",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Hardcover,view,/book/show/17402288-dept-of-speculation
893,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Diary of a Void,"Yagi, Emi",0143136879,9780143136873,0143136879,213        pp,3.52,"17,913",2020,"Aug 09, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Hardcover,view,/book/show/59629744-diary-of-a-void
894,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Probably Ruby,"Bird-Wilson, Lisa*",0593448677,9780593448670,0593448677,288        pp,3.51,"1,930","Apr 23, 2020","Apr 12, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 18, 2022",,Hardcover,view,/book/show/57699357-probably-ruby
895,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Myth of Perpetual Summer,"Crandall, Susan*",1501172018,9781501172014,1501172018,355        pp,3.93,"3,013","Jun 19, 2018","Jun 19, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2022",,Paperback,view,/book/show/36373396-the-myth-of-perpetual-summer
896,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,O Caledonia,"Barker, Elspeth",1668004615,9781668004616,1668004615,188        pp,3.99,"6,383","Aug 19, 1991","Sep 20, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 13, 2022",,Paperback,view,/book/show/60321053-o-caledonia
897,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Always the First to Die,"Jacobs, R.J.*",1728254078,9781728254074,1728254078,287        pp,3.37,"1,786","Sep 13, 2022","Sep 13, 2022",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"When Lexi was 18, she chanced into a bit part in an iconic slasher film where she met her future husband, the son of the film's famous director. She aWhen Lexi was 18, she chanced into a bit part in an iconic slasher film where she met her future husband, the son of the film's famous director. She also saw a castmate die in a horrible accident that would make the film live in infamy as ""cursed.""In the present, Lexi is a recently widowed parent with a teenage daughter (we'll get to her--trust) who has just run off to the Florida Keys to work with her grandfather on the long-awaited sequel to the first film. But then life starts imitating art too closely when a hurricane sweeps in and they all find themselves stuck on the island in its aftermath and then the body count starts rising. Say, wasn't that the plot of the first film? Ok, lovers of mysteries and final girls, I've got some good news and some bad news. The good news is the author is a psychologist and he is really able to get into the heads of his protagonists. The family interactions between Lexi, her daughter Quinn, and her estranged father-in-law Rick all felt authentically complicated. I think, with a better editor, he has genuine promise. As for the bad--Jesus, Mary, and Jason Voorhees did the ""climactic"" ending and coda drag on. There are pages of dialog and exposition that need to be trimmed here. Final showdowns should not be this loquacious and leisurely and I really didn't need all the details of the main character's self-help reading list. And trust I won't get into spoiler territory but the reveal kind of felt like a foul ball. Finally, I'm sorry but I have to add I HATED Lexi's obnoxious, dumbass daughter. Having just read a book where a teenager sulked and made irrational decisions but managed to be believable, relatable and endearing anyway (The Burning Girls), I started wishing for Quinn to get eaten by sea slugs almost immediately.I truly think the author has potential, but this book is weighted too heavily in family drama and not enough murder and mayhem for me and has an overall plodding tone. Sorry to be a downer. Before you go, please enjoy this meme which I made for our office Christmas party (it's a long story, you know how art be):[image]...more",Notes are private!,0,9,1,"Mar 03, 2023","Mar 05, 2023","Sep 13, 2022",,Paperback,view (with text),/book/show/59817554-always-the-first-to-die
898,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,On the Rooftop,"Sexton, Margaret Wilkerson*",0063139960,9780063139961,0063139960,304        pp,3.23,"9,722","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Hardcover,view,/book/show/57822346-on-the-rooftop
899,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,My Pinup,"Als, Hilton",0811234495,9780811234498,0811234495,48        pp,3.65,360,"Nov 01, 2022","Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Paperback,view,/book/show/60534040-my-pinup
900,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Ruin of All Witches: Life and Death in the New World,"Gaskill, Malcolm",0593316576,9780593316573,0593316576,336        pp,3.72,"3,032",unknown,"Nov 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Hardcover,view,/book/show/60621100-the-ruin-of-all-witches
901,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Novelist as a Vocation,"Murakami, Haruki",0451494644,9780451494641,0451494644,224        pp,3.89,"13,090",2015,"Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Hardcover,view,/book/show/60387307-novelist-as-a-vocation
902,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Lemon,"Boyd, S.E.",0593490444,9780593490440,0593490444,288        pp,3.58,"1,570","Nov 22, 2022","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 11, 2022",,Hardcover,view,/book/show/60097452-the-lemon
903,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Over Sea, Under Stone        (The Dark is Rising, #1)","Cooper, Susan*",068987121X,9780689871214,068987121X,196        pp,3.85,"52,939",1965,"May 25, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Paperback,view,/book/show/11312.Over_Sea_Under_Stone
904,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Desert Creatures,"Chronister, Kay*",1645660524,9781645660521,1645660524,352        pp,3.51,727,"Nov 08, 2022","Nov 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/59348334-desert-creatures
905,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Little Eve,"Ward, Catriona*",1250812658,9781250812650,1250812658,271        pp,3.76,"7,719","Jul 26, 2018","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/59808007-little-eve
906,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dinosaurs,"Millet, Lydia",1324021462,9781324021469,1324021462,230        pp,3.89,"9,608","Oct 11, 2022","Oct 11, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/60165418-dinosaurs
907,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Peg and Rose Solve a Murder        (Senior Sleuths, #1)","Berenson, Laurien*",1496735781,9781496735782,1496735781,304        pp,3.77,"2,104","Aug 30, 2022","Aug 30, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/59947216-peg-and-rose-solve-a-murder
908,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Drive Your Plow Over the Bones of the Dead,"Tokarczuk, Olga",0525541330,9780525541332,0525541330,274        pp,3.96,"100,282","Nov 25, 2009","Aug 13, 2019",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/42983724-drive-your-plow-over-the-bones-of-the-dead
909,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Old Woman with the Knife,"Gu, Byeong-mo",1335425764,9781335425768,1335425764,288        pp,3.53,"6,478","Jul 19, 2013","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/57938998-the-old-woman-with-the-knife
910,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Change,"Miller, Kirsten*",0063144042,9780063144040,0063144042,480        pp,4.10,"41,022","May 03, 2022","May 03, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Hardcover,view,/book/show/59030015-the-change
911,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Space Oddities - Forgotten Stories of Mankind's Exploration of Space,"Cuhaj, Joe*",1633887847,9781633887848,1633887847,208        pp,3.78,60,unknown,Jul 2022,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Paperback,view,/book/show/59633370-space-oddities---forgotten-stories-of-mankind-s-exploration-of-space
912,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Science of Murder: The Forensics of Agatha Christie,"Valentine, Carla",1728251842,9781728251844,1728251842,432        pp,3.83,"1,892","Oct 21, 2021","May 31, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 10, 2022",,Paperback,view,/book/show/59517215-the-science-of-murder
913,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Last Suspicious Holdout: Stories,"Hubbard, Ladee",0062979094,9780062979094,0062979094,207        pp,3.68,641,"Mar 08, 2022","Mar 08, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/58341750-the-last-suspicious-holdout
914,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Tobacco Wives,"Myers, Adele*",0063082934,9780063082939,0063082934,344        pp,3.81,"20,700","Mar 01, 2022","Mar 01, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/58262041-the-tobacco-wives
915,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Strangers to Ourselves: Unsettled Minds and the Stories That Make Us,"Aviv, Rachel",0374600848,9780374600846,0374600848,288        pp,4.13,"10,109","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/59808605-strangers-to-ourselves
916,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Magnificent Rebels: The First Romantics and the Invention of the Self,"Wulf, Andrea",0525657118,9780525657118,0525657118,512        pp,4.19,"1,475","Sep 13, 2022","Sep 13, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/59883428-magnificent-rebels
917,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Off With Her Head: Three Thousand Years of Demonizing Women in Power,"Herman, Eleanor*",006309567X,9780063095670,006309567X,384        pp,3.83,"1,113","Sep 06, 2022","Sep 06, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/59811263-off-with-her-head
918,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Rise and Reign of the Mammals: A New History, from the Shadow of the Dinosaurs to Us","Brusatte, Steve",0062951513,9780062951519,0062951513,528        pp,4.38,"4,617","Jun 07, 2022","Jun 07, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/58986604-the-rise-and-reign-of-the-mammals
919,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Persuaders: At the Front Lines of the Fight for Hearts, Minds, and Democracy","Giridharadas, Anand*",,,B09QPH4LTX,338        pp,4.10,"1,814","Oct 18, 2022","Oct 18, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Kindle Edition,view,/book/show/61286986-the-persuaders
920,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Breathless: The Scientific Race to Defeat a Deadly Virus,"Quammen, David*",1982164360,9781982164362,1982164360,416        pp,4.22,"1,694","Oct 04, 2022","Oct 04, 2022",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Sep 09, 2022",,Hardcover,view,/book/show/60384070-breathless
