,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Pamela's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
490,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Their Eyes Were Watching God,"Hurston, Zora Neale",0061120065,9780061120060,0061120065,238        pp,3.98,"347,172",1937,"May 30, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Good story. Hard to get past the writing style to get to the story. Since this is a classic written in the thirties, I'll forgive the style issues. Good story. Hard to get past the writing style to get to the story. Since this is a classic written in the thirties, I'll forgive the style issues. ...more",Notes are private!,0,0,1,"Mar 17, 2021","Mar 21, 2021","Mar 12, 2021",,Paperback,view (with text),/book/show/37415.Their_Eyes_Were_Watching_God
491,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Album,"Rinehart, Mary Roberts",,,B00E4UXBEE,450        pp,3.84,790,"Jan 01, 1933","Aug 13, 2013",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A good mystery - kept me guessing. It's a classic, so I had to forgive some of the old fashioned writing. The four star rating is for the story, and nA good mystery - kept me guessing. It's a classic, so I had to forgive some of the old fashioned writing. The four star rating is for the story, and not for this edition. I couldn't believe all the typos. ...more",Notes are private!,0,0,1,"Mar 09, 2021","Mar 17, 2021","Mar 09, 2021",,Kindle Edition,view (with text),/book/show/18953775-the-album
492,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Delicates        (Sheets, #2)","Thummler, Brenna",,,,320        pp,4.19,"10,144","Mar 23, 2021","Mar 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2021",,Hardcover,view,/book/show/42969318-delicates
493,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Darkest Evening of the Year,"Koontz, Dean*",,,B000W9680K,482        pp,3.77,"29,507",2008,"Nov 27, 2007",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2021",,Kindle Edition,view,/book/show/5551786-the-darkest-evening-of-the-year
494,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,We Begin at the End,"Whitaker, Chris*",1250759668,9781250759665,1250759668,384        pp,4.16,"100,770","Mar 26, 2020","Mar 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 07, 2021",,Hardcover,view,/book/show/50279680-we-begin-at-the-end
495,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Inheritance Games        (The Inheritance Games, #1)","Barnes, Jennifer Lynn*",,,B085C6PNTB,377        pp,4.17,"706,106","Sep 01, 2020","Sep 01, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Mar 06, 2021",,Kindle Edition,view,/book/show/52501482-the-inheritance-games
496,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Dollbaby,"McNeal, Laura Lane*",1101614714,9781101614716,B00G3L7X4Q,352        pp,3.94,"15,168","Jul 03, 2014","Jul 03, 2014",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Set in New Orleans in the 60’s, a tween is dropped at her eccentric grandmother’s door. It started out interesting but got bogged down in the middle aSet in New Orleans in the 60’s, a tween is dropped at her eccentric grandmother’s door. It started out interesting but got bogged down in the middle and all the loose ends didn’t get tied up. Also, some of the events in the book seemed to happen solely to drive the plot, because the actions taken were out of character. ...more",Notes are private!,0,0,1,"Mar 05, 2021","Mar 08, 2021","Mar 05, 2021",,Kindle Edition,view (with text),/book/show/20492467-dollbaby
497,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Corsets and Codpieces: A History of Outrageous Fashion, from Roman Times to the Modern Era","Bowman, Karen",,,B01HDVC8QM,313        pp,3.64,"1,043",2016,"Oct 04, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 27, 2021",,Kindle Edition,view,/book/show/32440830-corsets-and-codpieces
498,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,"Yousafzai, Malala",0316322407,9780316322409,0316322407,327        pp,4.15,"576,001","Nov 01, 2012","Oct 08, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This was interesting, but hard to follow all the politics. I remember some of it, but I hadn’t heard the whole story. It is inspiring.",Notes are private!,0,1,1,"Feb 27, 2021","Mar 05, 2021","Feb 27, 2021",,Hardcover,view (with text),/book/show/17851885-i-am-malala
499,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Night Raven        (Crow Investigations #1),"Painter, Sarah*",,,B07JJMX6TV,246        pp,3.80,"5,979","Oct 18, 2018","Oct 18, 2018",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I liked the fun, magical story, but this book could have used a better editor. Too many typos, and misused words.",Notes are private!,0,0,1,"Feb 20, 2021","Feb 23, 2021","Feb 20, 2021",,Kindle Edition,view (with text),/book/show/42392201-the-night-raven
500,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Alice Network,"Quinn, Kate*",,,,503        pp,4.32,"491,835","Jun 06, 2017","Jun 06, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 starsThis is the first book in at least a year that I’ve stayed up late to finish. It’s a two-timeline story that encompasses the horrors of both 4.5 starsThis is the first book in at least a year that I’ve stayed up late to finish. It’s a two-timeline story that encompasses the horrors of both World Wars, especially the effects on the participants. Parts of it are heavy, but the love story and redemption story balance it. ...more",Notes are private!,0,1,1,"Feb 14, 2021","Feb 19, 2021","Feb 14, 2021",,Paperback,view (with text),/book/show/32051912-the-alice-network
501,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Still Alice,"Genova, Lisa*",0595440096,9780595440092,0595440096,292        pp,4.32,"341,656","Jul 06, 2007","Jul 06, 2007",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I put off reading this one because I knew it was about a woman diagnosed with early onset Alzheimer’s. It isn’t an easy read, but it surprised me how I put off reading this one because I knew it was about a woman diagnosed with early onset Alzheimer’s. It isn’t an easy read, but it surprised me how interesting and entertaining it was. I could relate to her children, especially her daughter, Lydia. It’s much more hopeful than I thought it would be, but I would still shelve it in the Horror section. I will be thinking about this book for a long time! ...more",Notes are private!,0,3,1,"Feb 24, 2021","Feb 26, 2021","Feb 14, 2021",,Paperback,view (with text),/book/show/2153405.Still_Alice
502,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Run,"Crouch, Blake*",,,B004PGNF0W,331        pp,3.87,"15,650","Feb 24, 2011","Feb 24, 2011",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2021",,Kindle Edition,view,/book/show/10595576-run
503,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Amelia Unabridged,"Schumacher, Ashley*",1250253020,9781250253026,1250253020,304        pp,4.14,"4,923","Feb 16, 2021","Feb 16, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 07, 2021",,Hardcover,view,/book/show/53138069-amelia-unabridged
504,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Trial and Error,"Whitlow, Robert",0785234659,9780785234654,0785234659,432        pp,4.23,"1,424","Feb 02, 2021","Feb 02, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Paperback,view,/book/show/54287710-trial-and-error
505,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Greenwood,"Christie, Michael*",1984822012,9781984822017,1984822012,528        pp,4.34,"20,947","Sep 24, 2019","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 06, 2021",,Paperback,view,/book/show/56849383-greenwood
506,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Agatha Christie,"Thompson, Laura",1681776537,9781681776538,1681776537,544        pp,3.92,"2,508",2007,"Mar 06, 2018",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 04, 2021",,Hardcover,view,/book/show/35407580-agatha-christie
507,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bacchanal,"Henry, Veronica *",1542027810,9781542027816,1542027810,352        pp,3.85,"10,362","Jun 01, 2021","May 25, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Feb 01, 2021",,Hardcover,view,/book/show/54670322-bacchanal
508,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Other Einstein,"Benedict, Marie*",1492637254,9781492637257,1492637254,304        pp,3.85,"72,075","Oct 18, 2016","Oct 18, 2016",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The Other Einstein refers to Albert Einstein's first wife Mileva Maric. It's a fictionalized account of her life with Albert. I hope it is more fictioThe Other Einstein refers to Albert Einstein's first wife Mileva Maric. It's a fictionalized account of her life with Albert. I hope it is more fictional than not, but I fear is close to the truth. ...more",Notes are private!,0,1,1,"Feb 11, 2021","Feb 14, 2021","Jan 25, 2021",,Hardcover,view (with text),/book/show/28389305-the-other-einstein
509,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,28 Summers,"Hilderbrand, Elin*",0316428647,9780316428644,0316428647,448        pp,4.20,"199,804","Jun 16, 2020","Feb 09, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 24, 2021",,Paperback,view,/book/show/53915316-28-summers
510,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Declaring Spinsterhood,"Braziel, Jamie Lynn",,,B001U0P1WQ,230        pp,3.36,791,"Dec 10, 2008","May 03, 2011",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Cute romantic comedy.,Notes are private!,0,0,1,"Jan 17, 2021","Jan 21, 2021","Jan 17, 2021",,Kindle Edition,view (with text),/book/show/6563961-declaring-spinsterhood
511,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Hercule Poirot's Christmas        (Hercule Poirot, #20)","Christie, Agatha",0007120699,9780007120697,0007120699,335        pp,3.98,"84,287","Dec 19, 1938","Jan 01, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This has an intricate plot and interesting characters. I suspected the culprit at one point, but then decided it was someone else. As usual, she fooleThis has an intricate plot and interesting characters. I suspected the culprit at one point, but then decided it was someone else. As usual, she fooled me. ...more",Notes are private!,0,0,1,"Jan 14, 2021","Jan 16, 2021","Jan 14, 2021",,Paperback,view (with text),/book/show/16349.Hercule_Poirot_s_Christmas
512,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nine Coaches Waiting,"Stewart, Mary",1556526180,9781556526183,1556526180,342        pp,4.05,"15,957",1958,"May 01, 2006",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 06, 2021",,Paperback,view,/book/show/27695.Nine_Coaches_Waiting
513,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What's Worth Keeping,"McLaren, Kaya*",1250145090,9781250145093,1250145090,304        pp,3.93,483,"Jan 19, 2021","Jan 19, 2021",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 05, 2021",,Paperback,view,/book/show/53138128-what-s-worth-keeping
514,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Will the Circle Be Unbroken?: A Memoir of Learning to Believe You’re Gonna Be Okay,"Dietrich, Sean",0310355753,9780310355755,0310355753,272        pp,4.50,"1,583","Mar 10, 2020","Mar 10, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 02, 2021",,Hardcover,view,/book/show/50903653-will-the-circle-be-unbroken
515,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ella Minnow Pea: A Novel in Letters,"Dunn, Mark",0385722435,9780385722438,0385722435,208        pp,3.93,"48,959","Oct 01, 2001","Sep 17, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jan 01, 2021",,Paperback,view,/book/show/16200.Ella_Minnow_Pea
516,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Warmth of Other Suns: The Epic Story of America's Great Migration,"Wilkerson, Isabel*",0679444327,9780679444329,0679444327,622        pp,4.46,"101,610","Sep 07, 2010","Sep 07, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Dec 31, 2020",,Hardcover,view,/book/show/8171378-the-warmth-of-other-suns
517,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mrs. Everything,"Weiner, Jennifer*",,,,416        pp,3.85,"89,159","Jun 11, 2019","Jun 11, 2019",did not like it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I was planning on giving this two stars, but then I read my . ;)Take everything from 1950 on that is controversial and involves women, throw it I was planning on giving this two stars, but then I read my . ;)Take everything from 1950 on that is controversial and involves women, throw it into a blender and hit puree and you have the basis for this novel. Then, add lots of detailed description of sex, clothing styles, – I don’t need to know what every character is wearing down to the buckles on their shoes in every scene – and room décor. I will admit, the settings, clothing styles, and current events were accurate for the time periods depicted....more",Notes are private!,0,0,1,"Jan 30, 2021","Feb 06, 2021","Dec 27, 2020",,ebook,view (with text),/book/show/41592780-mrs-everything
