,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Kat's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
335,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,All My Puny Sorrows,"Toews, Miriam",0345808002,9780345808004,0345808002,321        pp,4.00,"28,791","Apr 15, 2014","Apr 15, 2014",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Yoli and her sister Elf grew up in a small Mennonite village in Canada. Now Elf is a concert pianist with a compulsion to commit suicide, as their fatYoli and her sister Elf grew up in a small Mennonite village in Canada. Now Elf is a concert pianist with a compulsion to commit suicide, as their father and one of their cousins did some years back. Yoli, the narrator of their story, is a divorced writer of rodeo novels for teens. This superb, humane, voice-driven novel is sad on every page in spite of often being very funny. It's full of memorable images, such as ""I was gripping the steering wheel the way my father used to, like he was towing a newly discovered planet behind him, one that held the secrets to the universe."" Or she turns a cliche into a joke: ""...my tears were beginning to sting my eyes. A low point is when you can't even depend on your tears not to hurt you."" At the start of the novel Yoli feels it's her mission to save her sister, but as time goes on she wonders whether it may instead be her duty to aid her in ending her life. Some will not agree with Yoli's ultimate choice; others will. But it's a question that must be considered....more",Notes are private!,0,2,1,"Nov 26, 2014","Dec 11, 2014","Nov 26, 2014",,Hardcover,view (with text),/book/show/18339630-all-my-puny-sorrows
336,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Out Stealing Horses,"Petterson, Per",,,1555974708,258        pp,3.81,"35,320",2003,"Apr 17, 2007",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Nov 18, 2014","Dec 10, 2014","Nov 18, 2014",,Hardcover,view,/book/show/398323.Out_Stealing_Horses
337,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Carry the One,"Anshaw, Carol*",1451656939,9781451656930,1451656939,255        pp,3.12,"10,076","Jan 01, 2012","Oct 23, 2012",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I loved this novel, which is set in the recent past (ending in 2008). Its three main characters, all sibs, are somewhat like people I know in my own lI loved this novel, which is set in the recent past (ending in 2008). Its three main characters, all sibs, are somewhat like people I know in my own life: a social worker who is a political activist, a lesbian artist, and an astronomer who gets high. Okay, I don't know any astronomers. But the world depicted is the world I live in. I like that and find it challenging, and it seems all too rare these days.The novel explores the question of how people who have been at least partly responsible for a terrible event are affected by that fact over future decades. It has a jumpy style that skips large hunks of time and keeps things moving, and there's a bit of comic cultural commentary, not too strong, that I enjoyed. I felt it was very well written. ...more",Notes are private!,0,1,1,not set,"Nov 13, 2014","Nov 18, 2014",,Paperback,view (with text),/book/show/14546592-carry-the-one
338,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Friendly Young Ladies,"Renault, Mary",0375714219,9780375714214,0375714219,304        pp,3.41,524,"Jan 01, 1943","May 13, 2003",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Though this novel begins with the story of an unattractive and unintelligent girl who lives with her family in Cornwall, fairly early on it switches tThough this novel begins with the story of an unattractive and unintelligent girl who lives with her family in Cornwall, fairly early on it switches to the more interesting lives of two women who share a houseboat on the Thames in the late 1930s, and the impact on their (lesbian) relationship brought about by the men they interact with. The novel would not pass muster with the politically correct crowd, but is honest and interesting in its way, and certainly readable. I believe it includes the best description I've read of what happens to the equality between a man and a woman when sex enters the picture. ...more",Notes are private!,0,0,1,not set,not set,"Jul 17, 2014",,Paperback,view (with text),/book/show/67695.The_Friendly_Young_Ladies
339,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,An Academic Question,"Pym, Barbara",0452259967,9780452259966,0452259967,182        pp,3.58,"1,268","Sep 04, 1986","Sep 01, 1987",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Published posthumously, and probably shouldn't have been. Pym was obviously not as comfortable writing about academics in the age of flower children aPublished posthumously, and probably shouldn't have been. Pym was obviously not as comfortable writing about academics in the age of flower children as about her usual vicarage milieu, and the novel had a thunk of a non-ending. I enjoyed it anyway, though!...more",Notes are private!,0,1,1,not set,not set,"Jul 17, 2014",,Paperback,view (with text),/book/show/227005.An_Academic_Question
340,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Bleak House,"Dickens, Charles",0143037617,9780143037613,0143037617,"1,017        pp",4.02,"108,643",1853,"Jan 06, 2006",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This novel so irritated me that I almost gave it two stars, but didn't quite dare. It's believed by some to be his master-work, and it did present an This novel so irritated me that I almost gave it two stars, but didn't quite dare. It's believed by some to be his master-work, and it did present an intricately plotted and very readable story against the background of the generations-long lawsuit of Jarndyce and Jarndyce. There are many memorable characters, and I have nothing to say against his eccentrics; they're the best. But the supposedly virtuous characters, who are the major players in the novel, are so unlike actual people that their feelings are simply not credible, and the villains are essentially the reverse. Lady Dedlock somewhat escapes these black-and-white characters and is treated as a powerful personality.Young, marriageable women in novels by Dickens are almost always repulsively innocent, but although Esther, who narrates part of the novel, is shown to be a bit more competent than most, she pays for it with a bizarre and unbelievable plot twist at the end which is supposed to leave her in happily-ever-after-land. Dickens also shows his xenophobia in his portrait of Lady Dedlock's French maid. Add to this the sinister feline presence of Krook's cat, and the thing becomes quite annoying.SPOILERSEsther believes herself to be engaged to her guardian while in love with another man, only to be surprised at the end by her guardian arranging secretly for her marriage to the man she loves. Yeah, that happens a lot.It would have been much better book if Lady D had done the deed. But of course sexual sin on the part of a woman must always be punished by death, in the world of Dickens. Trollope is better reading....more",Notes are private!,0,1,1,"Jul 13, 2014","Nov 29, 2014","Jul 13, 2014",,Paperback,view (with text),/book/show/31242.Bleak_House
341,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Adventures of Don Quijote,"Cervantes Saavedra, Miguel de",,,,880        pp,3.90,"270,680",1605,unknown,,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 13, 2014",,,view,/book/show/18140919-the-adventures-of-don-quijote
342,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Days of Awe,"Obejas, Achy*",0345441540,9780345441546,0345441540,400        pp,3.63,299,"Jul 31, 2001","Jul 30, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 21, 2014",,Paperback,view,/book/show/607084.Days_of_Awe
343,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Daylight Gate,"Winterson, Jeanette",0099561859,9780099561859,0099561859,194        pp,3.39,"6,358","Aug 16, 2012","Aug 16, 2012",it was ok,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A gruesome tale of witches and persecution based on the Lancashire witch trials of 1612. I was intrigued by the overlap of anti-Catholic and anti-witcA gruesome tale of witches and persecution based on the Lancashire witch trials of 1612. I was intrigued by the overlap of anti-Catholic and anti-witch furor, but this novel didn't have much take-away for me; I was neither cerebrally stimulated nor emotionally moved. ...more",Notes are private!,0,0,1,"Jun 03, 2014","Jun 13, 2014","Jun 03, 2014",,Hardcover,view (with text),/book/show/13136119-the-daylight-gate
344,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Benefactor,"Sontag, Susan",0312420129,9780312420123,0312420129,288        pp,3.56,468,1963,"Jun 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2014",,Paperback,view,/book/show/581113.The_Benefactor
345,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Trick of It,"Frayn, Michael",0312421443,9780312421441,0312421443,171        pp,3.53,331,1989,"Dec 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2014",,Paperback,view,/book/show/287016.The_Trick_of_It
346,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Spy Who Came In from the Cold        (George Smiley, #3)","le Carré, John",,9780743442534,0743442539,212        pp,4.08,"110,043",Sep 1963,"Nov 27, 2001",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I read this book for a group, it isn't a book I would have chosen ordinarily. Le Carre's characterizations are born on page one, and are without complI read this book for a group, it isn't a book I would have chosen ordinarily. Le Carre's characterizations are born on page one, and are without complexity or back-story. His women characterizations are particularly lacking. Early on he ridicules a middle-aged woman librarian. Not only do I think librarians are more valuable members of society than spies, I also would rather read about their lives. Granted, I'm in the minority. I confess that I had to push myself through the first two-thirds of this novel. Having said all that I do value the fact that le Carre raises questions which must have been challenging and disturbing in their historical moment, and which are still pertinent today. I think the ending sentence is brilliantly done, as is this brief characterizing note from early on: ""She reminded him of an aunt who had beaten him for wasting string."" ...more",Notes are private!,0,0,1,"May 28, 2014","May 30, 2014","May 28, 2014",,Paperback,view (with text),/book/show/19494.The_Spy_Who_Came_In_from_the_Cold
347,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Umbrella,"Self, Will",1408820145,9781408820148,1408820145,397        pp,3.15,"1,935",2012,"Aug 30, 2012",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2014",,Hardcover,view,/book/show/12383443-umbrella
348,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Flamethrowers,"Kushner, Rachel*",1439142009,9781439142004,1439142009,383        pp,3.50,"21,680","Apr 02, 2013","Apr 02, 2013",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"May 28, 2014",,Hardcover,view,/book/show/15803141-the-flamethrowers
349,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mainstreaming Torture: Ethical Approaches in the Post-9/11 United States,"Gordon, Rebecca",0199336431,9780199336432,0199336431,240        pp,4.54,13,"Mar 13, 2014","May 08, 2014",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"A thought-provoking, accessible account which wrestles with how torture is viewed and practiced by the United States today. Gordon is particularly conA thought-provoking, accessible account which wrestles with how torture is viewed and practiced by the United States today. Gordon is particularly concerned with the philosophical justifications for torture, and convincingly refutes them....more",Notes are private!,0,0,1,"May 14, 2014","Jul 13, 2014","May 14, 2014",,Hardcover,view (with text),/book/show/19100708-mainstreaming-torture
350,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Interestings,"Wolitzer, Meg",1594488398,9781594488399,1594488398,468        pp,3.59,"118,446","Apr 09, 2013","Apr 09, 2013",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"In the early seventies Jules attends an arts summer camp on scholarship; she becomes one of a group of friends most of whom come from wealthier familiIn the early seventies Jules attends an arts summer camp on scholarship; she becomes one of a group of friends most of whom come from wealthier families than her own, families who live in Manhattan, rather than the suburbs of New York. These friendships come not only to dominate her life, but to shape it for decades to come. Wolitzer's skillful history of those decades will resonate with readers who have lived through them, raising questions about what their events, public and private, have meant for the people inside and outside the novel. I often say that I would rather read about the lives of ordinary people than about those who have experienced unusual and dramatic events. (Jules, I think it can safely be said, is ordinary, even if some of her friends are not.) There were moments in the reading of this novel that caused me to reconsider my words, not because I found it boring--I was interested throughout--but because I doubted, temporarily, that it was important. But as I read on I had the kind of reading experience that can only happen when I have absolutely faith in the reality of the characters the author has created, an experience deeply personal that at the same time affirms what we all know to be true: Nothing is as important as how we treat each other. ...more",Notes are private!,0,1,1,"May 14, 2014","May 26, 2014","May 14, 2014",,Hardcover,view (with text),/book/show/15815333-the-interestings
