,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Mark's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
209,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Why Buddhism Is True: The Science and Philosophy of Meditation and Enlightenment,"Wright, Robert",1508235406,9781508235408,1508235406,11        pp,4.01,"23,179","Aug 08, 2017","Aug 08, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,"Aug 31, 2018",not set,"Dec 07, 2017",,Audiobook,view,/book/show/32895535-why-buddhism-is-true
210,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin","Larson, Erik*",0307408841,9780307408846,0307408841,448        pp,3.88,"201,632","May 10, 2011","May 10, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Dec 07, 2017",,Hardcover,view,/book/show/9938498-in-the-garden-of-beasts
211,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Opposite of Fate: Memories of a Writing Life,"Tan, Amy*",0142004898,9780142004890,0142004898,398        pp,3.94,"8,442","Oct 27, 2003","Sep 28, 2004",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Nov 25, 2017",,Paperback,view,/book/show/97331.The_Opposite_of_Fate
212,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Leonardo da Vinci,"Isaacson, Walter*",1501139150,9781501139154,1501139150,600        pp,4.20,"106,225","Oct 17, 2017","Oct 17, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a really great book. I don’t just mean the writing or the subject. The book itself is incredible - the quality of the paper and the printing aThis is a really great book. I don’t just mean the writing or the subject. The book itself is incredible - the quality of the paper and the printing are distinctly superior. Even the dust jacket is made of a wildly durable stock. This is not unimportant because the book contains so many visuals of art and drawings that quality is extremely important to your experience with this book. In fact if i had had my druthers, the book would have been printed on bigger pages, like art books often are, so that we could more clearly see the illustrations.Writing a book about Leonardo is daunting not only because he is Leonardo, but because he lived so long ago. One of the most gratifying aspects of this book though is to take someone who might be one-dimensional in our perspective - a “Renaissance Man” -a “genius” - and succeed in making him multi-dimensional - making him very human. There is much in this book that was not taught to use growing up - like Leonardo not only being gay, but being very gay. Think Elton John only as a genius. He wore his tunic shorter than everyone else’s and favored a pink hat. I did not know that he and MIchelangelo not only lived at the same time, but met. And did not like each other. He was charming and kind of popular and contemporaries noted his beauty, while we may have always thought of him as an old man with a beard. And there are all the facets of Leonardo’s genius. While at times the science made my eyes glaze a bit and the art was intensely interesting, getting to know each and every aspect of this mind certainly improves one’s own....more",Notes are private!,0,2,1,"Dec 06, 2017","Jan 28, 2018","Nov 25, 2017",,Hardcover,view (with text),/book/show/34684622-leonardo-da-vinci
213,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Grant,"Chernow, Ron",159420487X,9781594204876,159420487X,"1,074        pp",4.49,"37,155","Oct 10, 2017","Oct 10, 2017",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This book is a real commitment. Weighing in at nearly 1000 densely packed pages, it takes you through President Grant’s many faceted life in great detThis book is a real commitment. Weighing in at nearly 1000 densely packed pages, it takes you through President Grant’s many faceted life in great detail. And it is the subject matter - such a fascinating life - as well as the excellent writing that make the investment of time so worthwhile.I suppose if there is a single thing that stands out to me from reading about this remarkable life it is the fact that here was a man who had many things counting against him - and who was largely unsuccessful - but when a particular set of circumstances presented themselves, they tapped something in the character of an individual to create a stunning success. This was a man selling firewood on the streets of St. Louis in 1857 because he was so broke after failing at farming who a few short years later was leading armies through a succession of victorious battles. I have had relationships that took place in less time than it took me to read this book, but on the day I finished it - one where I stayed home not feeling well - I was very happy to have invested the time. ...more",Notes are private!,0,0,1,"Feb 03, 2018",Apr 2018,"Nov 25, 2017",,Hardcover,view (with text),/book/show/34237826-grant
214,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Mockingbird: A Portrait of Harper Lee,"Shields, Charles J.*",0805083197,9780805083194,0805083197,344        pp,3.94,"5,410","Jan 01, 2006","Apr 03, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It has to be very difficult to write a biography of someone who lived a life that was, in the latter part, very private. But what a fascinating life iIt has to be very difficult to write a biography of someone who lived a life that was, in the latter part, very private. But what a fascinating life it was. Growing up with Truman Capote, writing your first novel that becomes perhaps the greatest seller of the century and seeing it made into a film, working as a researcher for In Cold Blood - all fascinating. It is the story of someone made by their success and also somewhat tricked by it. The read is very good and provides a lot of great backstory to the phenomenon that was To Kill a Mockingbird. ...more",Notes are private!,0,0,1,"Sep 07, 2017","Sep 17, 2017","Sep 17, 2017",,Paperback,view (with text),/book/show/114408.Mockingbird
215,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Catherine the Great: Portrait of a Woman,"Massie, Robert K.",0679456724,9780679456728,0679456724,656        pp,3.94,"103,834","Nov 08, 2011","Nov 08, 2011",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 21, 2017",,Hardcover,view,/book/show/10414941-catherine-the-great
216,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Virginia Woolf: A Biography,"Bell, Quentin",0156935805,9780156935807,B000JVU2N0,576        pp,4.17,"2,957","Jan 01, 1971","Jan 01, 1972",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,1,not set,not set,"Jul 08, 2017",,Paperback,view,/book/show/18835.Virginia_Woolf
217,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Nobody's Fool        (Sully #1),"Russo, Richard*",0679753338,9780679753339,B00A2OH066,549        pp,4.11,"30,176","May 25, 1993","Apr 12, 1994",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well to say that Richard Russo is a master of creating characters who live within you after you close the pages and put the book down is an understateWell to say that Richard Russo is a master of creating characters who live within you after you close the pages and put the book down is an understatement. In this book, the characters and the setting are so rich, they follow you around as if you walked through a room with a strong scent that stuck with you for the rest of the day. The main character, Sully, is someone you like and dislike at the same time, much as you like and dislike things about yourself. But you have to forgive him, as you must yourself. It is a great book, great writing and great characters and you will do yourself a favor to read it. ...more",Notes are private!,0,1,1,"Oct 08, 2017","Dec 05, 2017","Jul 08, 2017",,Paperback,view (with text),/book/show/659388.Nobody_s_Fool
218,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Woolgathering,"Smith, Patti*",0937815470,9780937815472,0937815470,80        pp,3.85,"6,202",1992,"Jan 01, 1992",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"The prose of Patti Smith, as reflected in her books Just Kids and later the incredible M Train, is nothing short of lovely. Woolgathering is a collectThe prose of Patti Smith, as reflected in her books Just Kids and later the incredible M Train, is nothing short of lovely. Woolgathering is a collection of individual entries - both of prose and poetry and sometimes a combination. Some of them are lovely, others perhaps too mysterious for me to figure out. But it is easy to see how this writing shaped the later ones and it is a short read - so if you are a fan of M Train, you will find parts of this book delightful. ...more",Notes are private!,0,0,1,"Jul 08, 2017","Jul 30, 2017","Jul 07, 2017",,Paperback,view (with text),/book/show/788586.Woolgathering
219,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Empire Falls,"Russo, Richard*",0375726403,9780375726408,0375726403,483        pp,3.94,"121,787","May 08, 2001","Apr 12, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I have read two other books by Richard Russo and really enjoyed them both because he is so able in creating extremely rich characters. I read Bridge oI have read two other books by Richard Russo and really enjoyed them both because he is so able in creating extremely rich characters. I read Bridge of Sighs and That Old Cape Magic but I thought I would go for this one since it won him the Pulitzer Prize. It offers up classic Russo, rich characters and a very appealing story unfolding in a small Northeastern town taking place over a span of many years. It is very a engaging and enjoyable read. That said I really preferred Bridge of Sighs. ...more",Notes are private!,0,0,1,"Jul 02, 2017","Jul 30, 2017","Jul 02, 2017",,Paperback,view (with text),/book/show/187020.Empire_Falls
