,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Ed's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
182,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Sixty Feet, Six Inches: A Hall of Fame Pitcher & a Hall of Fame Hitter Talk About How the Game Is Played","Gibson, Bob",0385528698,9780385528696,0385528698,288        pp,3.89,438,2009,"Sep 22, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This delightful baseball book is just what a fan needs during the long winter offseason. Reggie Jackson and Bob Gibson played in different leagues. I This delightful baseball book is just what a fan needs during the long winter offseason. Reggie Jackson and Bob Gibson played in different leagues. I remembered Reggie's early days with the A's when he used to beat my Senators. They discuss different aspects of the game in a back-and-forth interview format. Lots of awesome insights are offered. Both Hall of the Famers express strong opinions, sometimes agreeing, other times not so much. I liked remembering a lot of the baseball players they mention (relief pitcher Bob Humphreys, for instance). Great stuff. ...more",Notes are private!,0,9,1,"Nov 10, 2020","Nov 16, 2020","Nov 10, 2020",,Hardcover,view (with text),/book/show/6239100-sixty-feet-six-inches
183,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Room Full of Mirrors: A Biography of Jimi Hendrix,"Cross, Charles R.",0786888415,9780786888412,0786888415,400        pp,4.17,"9,599",2005,"Aug 08, 2006",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This is a well-researched, generally sympathetic biography of the iconic rock guitarist and musician. I've been a fan for 50 years beginning when I boThis is a well-researched, generally sympathetic biography of the iconic rock guitarist and musician. I've been a fan for 50 years beginning when I bought his debut LP. I could've done with less his sex and drugs and more of his rock-and-roll. Lots of material from the interviews with those who knew him best are included. I enjoyed the discussions about his music the most. ...more",Notes are private!,0,7,1,"Nov 02, 2020","Nov 10, 2020","Nov 02, 2020",,Paperback,view (with text),/book/show/101636.Room_Full_of_Mirrors
184,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Something Must Be Done About Prince Edward County: A Family, a Virginia Town, a Civil Rights Battle","Green, Kristen*",0062268678,9780062268679,0062268678,336        pp,3.83,"1,661","May 19, 2015","Jun 09, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Well-written, well-researched history of a civil rights event in Virginia. The author grew up in the small town, Farmville, where it took place. Her VWell-written, well-researched history of a civil rights event in Virginia. The author grew up in the small town, Farmville, where it took place. Her Virginia small town sounds much like the Virginia small town where I grew up a few years before the author. I like her overview of the other civil rights history. She also discusses her personal and professional life which adds an appeal. ...more",Notes are private!,0,10,1,"Nov 02, 2020","Nov 05, 2020","Nov 02, 2020",,Hardcover,view (with text),/book/show/23131084-something-must-be-done-about-prince-edward-county
185,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Death in Mud Lick: A Coal Country Fight against the Drug Companies That Delivered the Opioid Epidemic,"Eyre, Eric*",,,B07THF7R53,301        pp,4.07,"2,048","Mar 31, 2020","Mar 31, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Earnest report of Big Pharma dumping their opioid pills in rural West Virginia. The author won a Pulitzer Prize for his newspaper coverage while he baEarnest report of Big Pharma dumping their opioid pills in rural West Virginia. The author won a Pulitzer Prize for his newspaper coverage while he battled Parkinson's Disease. Lots of finger-pointing and evasion goes on. The investigative reporting methods are interesting. ...more,Notes are private!,0,18,2,"Oct 26, 2020not set","Oct 31, 2020not set","Oct 26, 2020",,Kindle Edition,view (with text),/book/show/49049906-death-in-mud-lick
186,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,A Mighty Long Way: My Journey to Justice at Little Rock Central High School,"LaNier, Carlotta Walls",034551100X,9780345511003,034551100X,304        pp,4.12,"1,782","Aug 15, 2009","Aug 25, 2009",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This forthright, earnest narrative tells about an important event in the United States' racial history. The public schools were desegregated in VirginThis forthright, earnest narrative tells about an important event in the United States' racial history. The public schools were desegregated in Virginia where I lived when I entered the eighth grade. It was much harder for the author when she entered her chosen high school during the Jim Crow era. I found a lot of the reading to be painful and shameful. We have gotten better, thank goodness. I enjoyed her discussions of jazz and soul music. I also liked her vivid writing about her different family members, especially her parents. ...more",Notes are private!,0,6,1,"Oct 22, 2020","Oct 26, 2020","Oct 22, 2020",,Hardcover,view (with text),/book/show/6389421-a-mighty-long-way
187,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Improvement,"Silber, Joan",1640091130,9781640091139,1640091130,240        pp,3.53,"5,833","Nov 01, 2017","Aug 21, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This readable literary novel consists of several storylines woven together. The characters are striving for their idea of ""improvement,"" some more sucThis readable literary novel consists of several storylines woven together. The characters are striving for their idea of ""improvement,"" some more successfully than others. I liked the Turkish settings and culture since I spent time there decades ago. The book gets bonus points for the wry humor. The smugglers' misadventures in Turkey probably engaged me the most. ...more",Notes are private!,0,7,1,"Oct 18, 2020","Oct 22, 2020","Oct 18, 2020",,Paperback,view (with text),/book/show/40227699-improvement
188,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,His Truth Is Marching On: John Lewis and the Power of Hope,"Meacham, Jon",1984855026,9781984855022,1984855026,354        pp,4.51,"6,045","Oct 13, 2020","Aug 25, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I've heard Jon Meacham speak on TV, and I like his historical perspectives since I'm a history buff. So, I thought I'd read his new biography on John I've heard Jon Meacham speak on TV, and I like his historical perspectives since I'm a history buff. So, I thought I'd read his new biography on John Lewis. Though it isn't a full-scale biography, Meacham covers John Lewis' eventful years during the civil rights movement in the 1960s. Meacham writes well and includes literary quotes in his narrative. He includes interesting details, some of them humorous. He also quotes extensively from John Lewis, so I got a better feel for him. A lot of the material I hadn't read before. I believe I've read one other history by Jon Meacham. Anyway, the story moves right along, and I wasn't disappointed. ...more",Notes are private!,0,12,1,"Oct 14, 2020","Oct 18, 2020","Oct 14, 2020",,Hardcover,view (with text),/book/show/53431510-his-truth-is-marching-on
189,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Vanishing Half,"Bennett, Brit*",,,,343        pp,4.15,"753,413","Jun 02, 2020","Jun 02, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This ambitious, multi-threaded, and stylish literary novel embraces the themes of racism and gender in the modern U.S.A. The twin black sisters are boThis ambitious, multi-threaded, and stylish literary novel embraces the themes of racism and gender in the modern U.S.A. The twin black sisters are born in rural Louisiana and go their separate ways. However, their race plays a dominant role in both their lives. Their compelling stories illustrate how stupid and arbitrary racism actually is. Anyway, the writing is energetic, and the characters are sympathetic. Another great read for the year! ...more",Notes are private!,0,25,1,"Oct 10, 2020","Oct 14, 2020","Oct 10, 2020",,Hardcover,view (with text),/book/show/51791252-the-vanishing-half
190,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Between the World and Me,"Coates, Ta-Nehisi",,,,152        pp,4.40,"332,990","Jul 14, 2015","Jul 14, 2015",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This passionate, smart, and candid narrative is a long letter the Black author writes to his son about racial matters in our modern society (U.S.). HeThis passionate, smart, and candid narrative is a long letter the Black author writes to his son about racial matters in our modern society (U.S.). He touches on many different topics such as Howard University, Black Lives Matter, atheism, Driving While Black, slavery, and other meaty subjects. I liked the flow of ideas and smooth prose. Some of the names I was familiar with like Larry Neal (I attended his poetry reading in the 1970s) and Donald Byrd (a jazz musician). Other names weren't so familiar. He puts across his rage and fear with striking clarity, and I had to agree with him. Thought-provoking and urgent. ...more",Notes are private!,0,9,1,"Oct 07, 2020","Oct 09, 2020","Oct 07, 2020",,Hardcover,view (with text),/book/show/25489625-between-the-world-and-me
191,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hidden Figures,"Shetterly, Margot Lee*",,,,349        pp,3.98,"108,209","Sep 06, 2016","Dec 06, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I watched the movie version when it recently came out at the theater (pre-COVID 19 days). The book offers us a broader and deeper scope, making it morI watched the movie version when it recently came out at the theater (pre-COVID 19 days). The book offers us a broader and deeper scope, making it more interesting than the movie. I liked reading about the women engineers' backgrounds and family lives. They were the tops in their fields and contributed a lot to the space industry (NASA). I worked in the aerospace industry for years, so I had much admiration for their achievements. The ending about John Glenn's earth orbit is especially exciting. Great read. ...more",Notes are private!,0,19,1,"Sep 30, 2020","Oct 07, 2020","Sep 30, 2020",,Paperback,view (with text),/book/show/25953369-hidden-figures
192,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Underground Railroad,"Whitehead, Colson*",0385542364,9780385542364,0385542364,320        pp,4.06,"401,162","Aug 02, 2016","Aug 02, 2016",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"This moving, inventive literary novel embraces an important historical event: enslaved people seeking their freedom. The author includes lots of detaiThis moving, inventive literary novel embraces an important historical event: enslaved people seeking their freedom. The author includes lots of details, many inhumane and cruel, about their lives. The touch of magic realism works fine. The ending sort of trails off, but, overall, the story held my attention, and I learned some new things. The protagonist Cora is a sympathetic, likeable character. ...more",Notes are private!,0,16,1,"Sep 30, 2020","Oct 03, 2020","Sep 30, 2020",,Hardcover,view (with text),/book/show/30555488-the-underground-railroad
