,checkbox,position,cover,title,author,isbn,isbn13,asin,num pages,avg rating,num ratings,date pub,date pub edition,Emily's rating,my rating,review,notes,comments,votes,# times read,date started,date read,date added,owned,format,actions,link
684,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,And the Hippos Were Boiled in Their Tanks,"Burroughs, William S.",0802118763,9780802118769,0802118763,214        pp,3.72,"13,722",1945,2008,liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,7,1,"Jul 22, 2020","Jul 23, 2020","Jul 22, 2020",,Hardcover,view,/book/show/3297175-and-the-hippos-were-boiled-in-their-tanks
685,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Swimmer in the Secret Sea,"Kotzwinkle, William*",0811807150,9780811807159,0811807150,91        pp,4.04,"2,054",1975,"Jan 01, 1994",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 22, 2020",,Hardcover,view,/book/show/225697.Swimmer_in_the_Secret_Sea
686,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Left Hand of Darkness,"Le Guin, Ursula K.",0441478123,9780441478125,B0073N8XKQ,366        pp,4.10,"181,994",1969,"Dec 01, 2010",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 18, 2020",,Paperback,view,/book/show/118028.The_Left_Hand_of_Darkness
687,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,"Bukowski, Charles",0876854374,9780876854372,0876854374,128        pp,4.15,"4,897","Jun 05, 1979","May 31, 2002",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jul 16, 2020","Jul 18, 2020","Jul 16, 2020",,Paperback,view,/book/show/70885.Play_the_Piano_Drunk_Like_a_Percussion_Instrument_Until_the_Fingers_Begin_to_Bleed_a_Bit
688,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Continual Condition: Poems,"Bukowski, Charles",0061771201,9780061771200,0061771201,144        pp,3.84,"1,521","Sep 29, 2009","Sep 29, 2009",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,8,1,"Jul 16, 2020","Jul 16, 2020","Jul 16, 2020",,Hardcover,view,/book/show/6436330-the-continual-condition
689,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"Prince Caspian        (Chronicles of Narnia, #2)","Lewis, C.S.",000720230X,9780007202300,000720230X,240        pp,3.98,"438,142","Oct 15, 1951","Jun 20, 2005",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 15, 2020",,Hardcover,view,/book/show/121749.Prince_Caspian
690,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Long Day’s Journey into Night,"O'Neill, Eugene",0300093055,9780300093056,0300093055,179        pp,4.05,"40,787",1956,"Mar 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 14, 2020",,Paperback,view,/book/show/12083.Long_Day_s_Journey_into_Night
691,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The Jelly-Bean,"Fitzgerald, F. Scott",1419167839,9781419167836,1419167839,48        pp,3.09,450,1920,"Jun 17, 2004",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,9,1,"Jul 08, 2020","Jul 08, 2020","Jul 07, 2020",,Paperback,view,/book/show/1509416.The_Jelly_Bean
692,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Queer: A Graphic History,"Barker, Meg-John",1785780719,9781785780714,1785780719,175        pp,3.94,"6,681","Sep 08, 2016","Sep 08, 2016",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,1,1,"Jul 23, 2020","Jul 24, 2020","Jul 07, 2020",,Paperback,view,/book/show/28957268-queer
693,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,In Love,"Hayes, Alfred",0241307139,9780241307137,0241307139,128        pp,3.88,"2,176",1958,"Jan 26, 2017",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,12,1,"Jul 21, 2020","Jul 23, 2020","Jul 06, 2020",,Paperback,view,/book/show/32935093-in-love
694,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"I'm Fine, But You Appear to Be Sinking","Krow, Leyna",1943888086,9781943888085,1943888086,180        pp,4.22,468,2017,"Feb 14, 2017",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 04, 2020",,Paperback,view,/book/show/30316233-i-m-fine-but-you-appear-to-be-sinking
695,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Temporary,"Leichter, Hilary*",1566895669,9781566895668,1566895669,208        pp,3.75,"5,066","Mar 03, 2020","Mar 03, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"4.5 rounded up This was such as an odd read but I sort of loved it! It was extremely quirky and highly original but not in a tedious way. The length w4.5 rounded up This was such as an odd read but I sort of loved it! It was extremely quirky and highly original but not in a tedious way. The length was just about right, anymore and I might have got tired of it....more",Notes are private!,0,64,1,"Dec 26, 2020","Dec 27, 2020","Jul 03, 2020",,Paperback,view (with text),/book/show/45011012-temporary
696,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Earthlings,"Murata, Sayaka",1783785675,9781783785674,1783785675,247        pp,3.60,"63,772","Aug 31, 2018","Oct 01, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"3.5 rounded up. This novel is super odd to say the least! If you’re looking for something a bit different then give this a try. I loved how unique it 3.5 rounded up. This novel is super odd to say the least! If you’re looking for something a bit different then give this a try. I loved how unique it was, although I have to say I did find the abuse parts particularly hard to read, more so than other books actually. Something about it hit a nerve for me. Overall, I enjoyed it but didn’t find myself completely hooked, instead I was able to make my way through it over a couple of days, despite it being a relatively short book....more",Notes are private!,0,60,1,"Jul 31, 2020","Aug 03, 2020","Jul 03, 2020",,Hardcover,view (with text),/book/show/50269327-earthlings
697,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Ghosts,"Alderton, Dolly",0241434548,9780241434543,0241434548,352        pp,3.89,"105,587","Oct 15, 2020","Oct 15, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Thanks to Netgalley and the publishers for an advanced copy of this novel. My opinion of the book is conflicted due to the conflicting feelings I feltThanks to Netgalley and the publishers for an advanced copy of this novel. My opinion of the book is conflicted due to the conflicting feelings I felt when reading it. It was well written, modern and pretty relatable. I easily found myself in the main characters shoes, her annoying friends annoyed me. However, overall I found it somewhat depressing . This could be because I am similar to the main character in terms of things such as age and being childless. Perhaps that meant that I took the content too personally, however I usually enjoy being able to relate to a character....more",Notes are private!,0,120,1,"Sep 21, 2020","Sep 25, 2020","Jul 02, 2020",,Hardcover,view (with text),/book/show/50042494-ghosts
698,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,What Matters Most is How Well You Walk Through the Fire,"Bukowski, Charles",1574231057,9781574231052,1574231057,416        pp,4.28,"6,335","Jun 05, 1999","Jun 01, 2002",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jul 01, 2020",,Paperback,view,/book/show/632901.What_Matters_Most_is_How_Well_You_Walk_Through_the_Fire
699,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Where the Crawdads Sing,"Owens, Delia*",0735219117,9780735219113,,384        pp,4.39,"2,989,889","Aug 14, 2018","Aug 14, 2018",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I had no idea I would end up loving this book so much! I fell completely into the story and ended up feeling passionately about many characters eitherI had no idea I would end up loving this book so much! I fell completely into the story and ended up feeling passionately about many characters either strongly liking them or disliking them. I found myself heavily invested In Kya’s story and hoping for a happy ending. The book was beautiful balanced. Romance, murder, nature, coming of age were all aspects of this novel but no one aspect was too overpowering to the story as a whole. It all fit so well together.I’m recommending this book to the other readers in my life...more",Notes are private!,0,94,1,Jul 2020,"Jul 07, 2020","Jul 01, 2020",,ebook,view (with text),/book/show/36809135-where-the-crawdads-sing
700,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Craigslist Confessional: A Collection of Secrets from Anonymous Strangers,"Bala, Helena Dea*",1982114967,9781982114961,1982114967,256        pp,3.65,"2,705","Jul 07, 2020","Jul 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 30, 2020",,Hardcover,view,/book/show/52765639-craigslist-confessional
701,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Q,"Dalcher, Christina*",,,B07YLC2QJN,336        pp,3.77,"9,632","Apr 21, 2020","Apr 30, 2020",liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"It took a long time for me to get Vox, another novel by Christina Dalcher out of my head when reading this. It just felt all too similar in terms of cIt took a long time for me to get Vox, another novel by Christina Dalcher out of my head when reading this. It just felt all too similar in terms of characters and themes. However by the end I was able to recognise it as it's own novel but still didn't fall in love with it....more",Notes are private!,0,52,1,"Jun 28, 2020","Jun 30, 2020","Jun 28, 2020",,Kindle Edition,view (with text),/book/show/49242550-q
702,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Skincare: the Ultimate No-Nonsense Guide,"Hirons, Caroline",0008375526,9780008375522,0008375526,304        pp,4.34,"6,429","Jun 25, 2020","Jun 25, 2020",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"I borrowed this as an ebook through my local library and will be buying a physical copy for myself in the very near future! I am a skincare newbie andI borrowed this as an ebook through my local library and will be buying a physical copy for myself in the very near future! I am a skincare newbie and I know I will have to read this through a few times to really understand it all. I also know I will be needing to dip in and out of it at times in the future as and when. It’s full of information presented in a readable and pretty simple way. However there are a few repetitions and I’m not sure on the order of things, for example acid toner were talked about before they were really explained what they were. But with a book like this you can always go back or forward....more",Notes are private!,0,59,1,"Sep 15, 2020","Sep 17, 2020","Jun 27, 2020",,Hardcover,view (with text),/book/show/52762832-skincare
703,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,'Art',"Reza, Yasmina",0571190146,9780571190140,0571190146,63        pp,3.78,"8,372","Oct 28, 1994","Mar 06, 1997",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,"Interesting, quick sharp and witty! I really enjoyed this play and wouldn't hesitate to see this performed on stage.Interesting, quick sharp and witty! I really enjoyed this play and wouldn't hesitate to see this performed on stage....more",Notes are private!,0,63,1,"Nov 06, 2020","Nov 06, 2020","Jun 26, 2020",,Paperback,view (with text),/book/show/284022._Art_
704,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,The First Bad Man,"July, Miranda*",1439172560,9781439172568,1439172560,288        pp,3.64,"28,666","Jan 13, 2015","Jan 13, 2015",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 18, 2020",,Hardcover,view,/book/show/21412400-the-first-bad-man
705,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"The Toll        (Arc of a Scythe, #3)","Shusterman, Neal*",1481497065,9781481497060,1481497065,625        pp,4.19,"126,698","Nov 05, 2019","Nov 05, 2019",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,18,1,"Jun 23, 2020","Jun 28, 2020","Jun 18, 2020",,Hardcover,view,/book/show/43822024-the-toll
706,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,"War Horse        (War Horse, #1)","Morpurgo, Michael",0439796636,9780439796637,0439796636,165        pp,4.15,"55,726","Jun 03, 1982","Apr 01, 2007",really liked it,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,A beautiful and touching story. Not overly complicated or grim but simple and clean and easy to follow but also easy to care about the characters.,Notes are private!,0,53,1,"Jun 15, 2020","Jun 17, 2020","Jun 15, 2020",,Hardcover,view (with text),/book/show/792161.War_Horse
707,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Hard Rain Falling,"Carpenter, Don",1590173244,9781590173244,1590173244,308        pp,4.15,"5,454",1964,"Sep 08, 2009",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2020",,Paperback,view,/book/show/6553843-hard-rain-falling
708,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Consider This: Moments in My Writing Life After Which Everything Was Different,"Palahniuk, Chuck*",1538717956,9781538717950,1538717956,256        pp,4.39,"4,918","Jan 07, 2020","Jan 07, 2020",,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,None,Notes are private!,0,0,0,not set,not set,"Jun 13, 2020",,Hardcover,view,/book/show/52500766-consider-this
709,"<td class=""field checkbox""><label>checkbox</label><div class=""value"">       
</div></td>",,,Talking Heads,"Bennett, Alan",,,B08852QNR3,274        pp,4.26,"1,997",1988,"May 12, 2020",it was amazing,1 of 5 stars2 of 5 stars3 of 5 stars4 of 5 stars5 of 5 starsadd to shelves,Loved these monologues and found them to be quintessentially British! I happen to finish reading them just in time to then watch the BBC’s new recordiLoved these monologues and found them to be quintessentially British! I happen to finish reading them just in time to then watch the BBC’s new recordings of them....more,Notes are private!,0,62,1,"Jun 21, 2020","Jun 23, 2020","Jun 13, 2020",,Kindle Edition,view (with text),/book/show/53560545-talking-heads
